event_uuid,freeze_frame,match_id,likelihood
3e865a66-8d35-4867-ba07-b161f31620ae,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [36.414143, 41.70962]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [37.113194, 51.965996]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [44.926422, 62.494984]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.303352, 48.334297]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.03593, 35.720764]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [54.27063, 17.211313]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [57.330643, 60.097496]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [59.165836, 35.774387]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.397556, 25.832243]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [59.672134, 72.547226]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.85762, 51.095455]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.83411, 79.70077]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.195786, 22.128141]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.75031, 69.623]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.80682, 43.81607]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [77.368164, 60.359352]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.13097, 66.48942]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.0353, 28.82691]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.18381, 42.862034]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.19873, 56.473267]}]",3788748,0.9957234629098036
47cd36eb-375b-4c22-a025-9b31ff9ba914,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [36.885372, 51.804436]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [37.5018, 41.787743]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [46.1525, 62.692936]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.5405, 49.2069]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [53.069958, 31.863373]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [55.660652, 24.83186]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [56.87336, 49.521286]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [57.72234, 38.706177]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.11166, 60.08884]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.093033, 41.323933]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.11985, 73.61098]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [67.404755, 46.561954]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [68.52915, 24.764626]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [68.57489, 69.98619]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.063126, 76.181206]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.71614, 64.341705]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.92561, 59.560665]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.16581, 28.11367]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.81075, 42.382103]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.75079, 55.065746]}]",3788748,
17825100-cbfa-4ba8-a5a5-28a67388ddad,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [36.885372, 51.804436]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [37.5018, 41.787743]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [46.1525, 62.692936]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.5405, 49.2069]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [53.069958, 31.863373]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [55.660652, 24.83186]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [56.87336, 49.521286]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [57.72234, 38.706177]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.11166, 60.08884]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.093033, 41.323933]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.11985, 73.61098]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [67.404755, 46.561954]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [68.52915, 24.764626]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [68.57489, 69.98619]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.063126, 76.181206]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.71614, 64.341705]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.92561, 59.560665]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.16581, 28.11367]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.81075, 42.382103]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.75079, 55.065746]}]",3788748,
9fe4bfc3-e0f6-4088-888b-4dec0991667a,"[{'teammate': True, 'actor': True, 'keeper': False, 'location': [39.83439, 38.984535]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [41.089745, 51.808983]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [44.95202, 37.882954]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [50.807472, 61.965717]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [54.108055, 49.186756]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.2779, 23.452898]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.71687, 52.204853]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.294613, 42.86373]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.27187, 46.97029]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.26951, 59.145252]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [66.495766, 29.170872]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.58563, 49.91879]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [71.60893, 70.80584]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [73.968124, 72.335945]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [79.691154, 77.64147]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.25518, 33.83763]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.79688, 43.44498]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.219696, 55.933052]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.99059, 67.79448]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [84.05437, 61.817436]}]",3788748,0.38540623369521865
d3ff72f4-e294-49f9-b5d5-f1b529a816a9,"[{'teammate': False, 'actor': False, 'keeper': True, 'location': [6.596085, 36.390064]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [19.202034, 19.987118]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [20.12062, 29.76116]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [20.8645, 20.105965]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [21.821815, 34.07112]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [24.52183, 24.678253]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.5854, 22.986404]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.68402, 41.48606]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [33.297386, 15.37596]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [34.748245, 24.95783]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [35.39246, 19.278606]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [37.6792, 39.98177]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [37.73641, 25.06479]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [42.24934, 28.176437]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [43.00118, 19.807873]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.56074, 45.85833]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.85314, 19.08781]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.74602, 28.086765]}]",3788748,
79dd628f-6eda-4f7e-b1a6-b36a6307358a,"[{'teammate': False, 'actor': False, 'keeper': True, 'location': [6.596085, 36.390064]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [19.202034, 19.987118]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [20.12062, 29.76116]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [20.8645, 20.105965]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [21.821815, 34.07112]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [24.52183, 24.678253]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.5854, 22.986404]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.68402, 41.48606]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [33.297386, 15.37596]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [34.748245, 24.95783]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [35.39246, 19.278606]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [37.6792, 39.98177]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [37.73641, 25.06479]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [42.24934, 28.176437]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [43.00118, 19.807873]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.56074, 45.85833]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.85314, 19.08781]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.74602, 28.086765]}]",3788748,
712e03c7-51db-4696-b64d-7fcda7cf7a13,"[{'teammate': True, 'actor': False, 'keeper': True, 'location': [6.596085, 36.390064]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [19.202034, 19.987118]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [20.12062, 29.76116]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [20.8645, 20.105965]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [21.821815, 34.07112]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.52183, 24.678253]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [24.5854, 22.986404]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [24.68402, 41.48606]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [33.297386, 15.37596]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [34.748245, 24.95783]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [35.39246, 19.278606]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [37.6792, 39.98177]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [37.73641, 25.06479]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [42.24934, 28.176437]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [43.00118, 19.807873]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.56074, 45.85833]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [51.85314, 19.08781]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [52.74602, 28.086765]}]",3788748,
2c17d37e-826f-43b7-bdb5-601ce6c20126,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [63.00447, 53.456932]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.27243, 55.029636]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [74.28295, 60.034367]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.1625, 36.006466]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [80.70887, 59.532494]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.48754, 54.44155]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [85.98886, 46.252514]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [86.81079, 55.400017]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.03729, 54.08589]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [89.61087, 62.175407]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [90.539925, 62.625725]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [97.51683, 38.575966]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.27612, 59.701267]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.483055, 56.45514]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.81914, 60.239616]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [99.09857, 46.379654]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [101.44767, 59.044285]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [102.55315, 49.54518]}, {'teammate': True, 'actor': False, 'keeper': True, 'location': [115.44674, 41.59913]}]",3788748,
507c5966-8ffd-4b4d-987e-7b514fb72361,"[{'teammate': False, 'actor': False, 'keeper': False, 'location': [63.00447, 53.456932]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [72.27243, 55.029636]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.28295, 60.034367]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [75.1625, 36.006466]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.70887, 59.532494]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [81.48754, 54.44155]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.98886, 46.252514]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.81079, 55.400017]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [87.03729, 54.08589]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [89.61087, 62.175407]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.539925, 62.625725]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [97.51683, 38.575966]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.27612, 59.701267]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.483055, 56.45514]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.81914, 60.239616]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.09857, 46.379654]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.44767, 59.044285]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.55315, 49.54518]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [115.44674, 41.59913]}]",3788748,0.4288994271310201
7492d602-c256-4835-8f3f-a83eff1fd584,"[{'teammate': True, 'actor': False, 'keeper': True, 'location': [5.230034, 38.167824]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [19.606544, 28.709625]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [21.58292, 19.85619]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [22.99113, 24.229866]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [23.5166, 42.52619]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [23.76247, 32.710823]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [23.79696, 25.144985]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.77528, 22.556]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [28.70486, 20.073776]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [30.038765, 21.38151]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [31.907005, 24.72103]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [33.257095, 25.89679]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [35.06353, 29.277523]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [37.498795, 22.45248]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [37.75415, 26.61847]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [44.3744, 44.489014]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [45.39506, 19.116165]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [45.410774, 25.385498]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [54.1129, 26.97794]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [55.356834, 28.450367]}]",3788748,
