event_uuid,freeze_frame,match_id
65e213da-b6f4-469a-a3a8-e05039012d76,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [31.814974, 35.596363]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [48.652145, 26.463747]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [50.99195, 60.523006]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.389984, 34.05586]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [57.002483, 29.810942]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.920715, 73.394936]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.577793, 30.034498]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.668724, 26.157368]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [59.680504, 53.48896]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.92935, 50.54257]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [60.1072, 42.187836]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [60.945644, 65.52792]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.01201, 68.60108]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [71.296135, 39.258884]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.563576, 56.959267]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.3399, 27.701488]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.82234, 53.404064]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.15515, 42.421093]}]",3788752
e4a498e4-2829-4397-a121-ccdee0760e94,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [34.52981, 48.217705]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [35.685, 37.29066]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.10443, 32.416985]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.15604, 29.98385]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [52.66346, 30.726086]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [53.17221, 45.327118]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.856663, 60.081627]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [58.58348, 32.02444]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.99804, 30.402122]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [61.584423, 74.39237]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [62.54261, 64.77396]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.577118, 41.542217]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.4672, 68.93884]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.65339, 54.916473]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [70.71573, 39.93159]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.19519, 26.956112]}]",3788752
13f440a6-0451-4080-a56b-b651075e446f,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [34.52981, 48.217705]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [35.685, 37.29066]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.10443, 32.416985]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.15604, 29.98385]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [52.66346, 30.726086]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [53.17221, 45.327118]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.856663, 60.081627]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [58.58348, 32.02444]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.99804, 30.402122]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [61.584423, 74.39237]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [62.54261, 64.77396]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.577118, 41.542217]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.4672, 68.93884]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.65339, 54.916473]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [70.71573, 39.93159]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.19519, 26.956112]}]",3788752
862e266c-ec96-4f23-a6e4-961bd95e0f83,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [35.702194, 49.875927]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [37.11112, 37.385715]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [47.505283, 35.15855]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [47.74256, 42.6563]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.689594, 35.580902]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.449432, 32.036037]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.724968, 60.83891]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [60.81902, 37.96963]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [61.422417, 32.441475]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [66.360535, 64.17513]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.66978, 77.57626]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.907845, 43.40648]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [70.520996, 44.364025]}]",3788752
d072d6c0-75fb-476f-a397-8886f206ae9e,"[{'teammate': False, 'actor': False, 'keeper': False, 'location': [54.59739, 38.990536]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [57.711052, 48.080273]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.458923, 40.39119]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [64.74994, 43.13806]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [65.86674, 51.98107]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.75584, 69.552284]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.82735, 69.5414]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [73.89466, 53.74244]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.16793, 54.123775]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.48057, 73.96136]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [76.83343, 74.88342]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [78.68372, 76.08075]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [84.33164, 63.65209]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.268166, 35.43386]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [89.30327, 65.15826]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.90514, 51.81898]}]",3788752
88cdb175-c4c3-4313-8837-f532759d33a8,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [54.59739, 38.990536]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [57.711052, 48.080273]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [58.458923, 40.39119]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [64.74994, 43.13806]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.86674, 51.98107]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [68.75584, 69.552284]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [72.82735, 69.5414]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.89466, 53.74244]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [76.16793, 54.123775]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [76.48057, 73.96136]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.83343, 74.88342]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.68372, 76.08075]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [84.33164, 63.65209]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [87.268166, 35.43386]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [89.30327, 65.15826]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [90.90514, 51.81898]}]",3788752
2449bc3f-7f6e-4797-a3e9-41651421974d,"[{'teammate': False, 'actor': False, 'keeper': False, 'location': [54.59739, 38.990536]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [57.711052, 48.080273]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.458923, 40.39119]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [64.74994, 43.13806]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [65.86674, 51.98107]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.75584, 69.552284]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.82735, 69.5414]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [73.89466, 53.74244]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.16793, 54.123775]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.48057, 73.96136]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [76.83343, 74.88342]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [78.68372, 76.08075]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [84.33164, 63.65209]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.268166, 35.43386]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [89.30327, 65.15826]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.90514, 51.81898]}]",3788752
fb093141-4bc4-4b44-8f66-34d09f73ac41,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [67.35867, 74.117905]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [70.5513, 75.39967]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [71.56826, 75.97199]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.11162, 61.13873]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [74.943726, 61.159042]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [80.88225, 70.02298]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.96815, 41.15801]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.76839, 71.81875]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [84.98142, 62.366425]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.71772, 63.487488]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [91.156494, 79.88152]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [93.88008, 69.54071]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [94.40544, 55.031857]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.816246, 39.40405]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.37146, 54.320442]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.53685, 68.930786]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [116.19795, 42.579918]}]",3788752
0a8b54f9-69fc-46e8-87f0-804d8be1bcf7,"[{'teammate': True, 'actor': False, 'keeper': True, 'location': [3.710304, 37.43531]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [17.366905, 11.569115]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [21.52963, 25.809555]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [23.30771, 40.60999]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [25.830376, 24.83655]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [26.61418, 9.56072]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [29.01316, 0.09306]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [29.20239, 17.04489]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [35.509895, 17.098404]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [37.04343, 7.51992]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [38.86096, 8.98514]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [39.03045, 38.443523]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [45.12156, 18.723522]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [46.01359, 18.6593]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [48.39353, 4.18571]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.414734, 4.85434]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [52.518326, 6.39087]}]",3788752
28e46913-8968-4ba8-bbbf-1b8b91583edc,"[{'teammate': True, 'actor': False, 'keeper': True, 'location': [3.710304, 37.43531]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [17.366905, 11.569115]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [21.52963, 25.809555]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [23.30771, 40.60999]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [25.830376, 24.83655]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [26.61418, 9.56072]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [29.01316, 0.09306]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [29.20239, 17.04489]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [35.509895, 17.098404]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [37.04343, 7.51992]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [38.86096, 8.98514]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [39.03045, 38.443523]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [45.12156, 18.723522]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [46.01359, 18.6593]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [48.39353, 4.18571]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.414734, 4.85434]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [52.518326, 6.39087]}]",3788752
