event_uuid,freeze_frame,match_id,likelihood
57b3a340-c61d-4858-bcf8-bafbdc8c1511,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [39.51979, 40.189217]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [40.77575, 21.28884]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [41.194954, 53.84669]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.02736, 31.52823]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.284, 61.630474]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.05518, 43.62168]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.46492, 41.66178]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [58.958256, 51.05313]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [59.387245, 4.8935]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [59.942066, 38.96837]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.883766, 22.546078]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.55133, 18.544113]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [62.014793, 57.925335]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.35297, 47.10058]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.559, 26.74958]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.98114, 38.750584]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.13069, 49.638443]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.43057, 41.63945]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.4789, 18.542503]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.21099, 27.49576]}]",3788758,0.9955411129608022
002f97c4-2d5f-419d-873c-51eca0f829d8,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [37.40637, 54.432335]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [38.23268, 40.645454]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.77215, 18.88486]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [45.66548, 43.670597]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [50.050934, 29.19171]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.21101, 43.69002]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.00913, 63.34058]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.14342, 69.656876]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.65733, 16.890003]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.85091, 43.20073]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.05277, 4.16138]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.511044, 36.657864]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [65.62655, 49.268154]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [67.97139, 27.80474]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [70.32559, 25.333736]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.73333, 36.62599]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.128876, 51.51589]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.97952, 16.849567]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.79361, 41.80661]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.04912, 26.852448]}]",3788758,
9d407b7a-7e22-4b99-bf6a-17674e671530,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [37.40637, 54.432335]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [38.23268, 40.645454]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.77215, 18.88486]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [45.66548, 43.670597]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [50.050934, 29.19171]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.21101, 43.69002]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.00913, 63.34058]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.14342, 69.656876]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.65733, 16.890003]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.85091, 43.20073]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.05277, 4.16138]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.511044, 36.657864]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [65.62655, 49.268154]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [67.97139, 27.80474]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [70.32559, 25.333736]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.73333, 36.62599]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.128876, 51.51589]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.97952, 16.849567]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.79361, 41.80661]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.04912, 26.852448]}]",3788758,
c4ca6b01-25f5-4066-bc93-93e68d283a5c,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [37.40637, 54.432335]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [38.23268, 40.645454]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.77215, 18.88486]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [45.66548, 43.670597]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [50.050934, 29.19171]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.21101, 43.69002]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.00913, 63.34058]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.14342, 69.656876]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.65733, 16.890003]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.85091, 43.20073]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.05277, 4.16138]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.511044, 36.657864]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [65.62655, 49.268154]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [67.97139, 27.80474]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [70.32559, 25.333736]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.73333, 36.62599]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.128876, 51.51589]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.97952, 16.849567]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.79361, 41.80661]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.04912, 26.852448]}]",3788758,0.9940202822155491
3a4de825-394e-429c-bd61-b10ca9b9c08c,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [36.744156, 54.81903]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [37.26708, 41.461502]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.342125, 17.025185]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [38.92466, 37.091652]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [47.24238, 28.489223]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.00197, 41.974667]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.44328, 67.13852]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.75132, 54.98762]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [56.588337, 15.6776]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.15176, 43.568027]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [63.39978, 28.9194]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [64.6807, 45.86242]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.23978, 34.603817]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.80339, 0.93662]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [71.43751, 36.32275]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.40893, 53.279938]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.7475, 25.5146]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.51452, 15.15741]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [77.60166, 27.01642]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.03326, 42.23865]}]",3788758,
3d09dcc2-9797-4833-8e83-e4150f70a432,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [36.744156, 54.81903]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [37.26708, 41.461502]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [38.342125, 17.025185]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [38.92466, 37.091652]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [47.24238, 28.489223]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.00197, 41.974667]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.44328, 67.13852]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.75132, 54.98762]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [56.588337, 15.6776]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.15176, 43.568027]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [63.39978, 28.9194]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [64.6807, 45.86242]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.23978, 34.603817]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.80339, 0.93662]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [71.43751, 36.32275]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.40893, 53.279938]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.7475, 25.5146]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.51452, 15.15741]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [77.60166, 27.01642]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.03326, 42.23865]}]",3788758,
1738d098-7bfa-446f-91f8-9b80aa356637,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [37.45701, 41.486378]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [37.89062, 54.415806]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [39.0629, 14.95418]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [39.88962, 33.248978]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [46.619514, 27.11809]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.68065, 40.558315]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.09031, 18.296642]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.36662, 54.770454]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [55.39767, 65.73989]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [56.832726, 41.72059]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [60.315746, 26.977547]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.256905, 46.517693]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [67.72727, 36.73868]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [67.7703, 33.224243]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.72414, 2.14067]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.32068, 47.642757]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [74.54185, 13.81755]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [75.52687, 22.52568]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.85352, 40.26881]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.86189, 25.093613]}]",3788758,0.9950787850904196
f2dc872b-7429-4036-b2b8-930cf3f1764e,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [35.98192, 40.951828]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [39.49798, 54.56747]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [40.77861, 12.3288]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [42.064674, 27.128704]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.318184, 37.640533]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.483284, 22.447132]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.43772, 13.252594]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [53.69074, 38.113323]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.0489, 53.02364]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [57.25105, 64.610016]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [57.40995, 22.50874]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [66.93366, 28.48607]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.26609, 44.73865]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.75752, 0.872536]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.06499, 2.051544]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [71.35683, 30.11993]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [71.66918, 9.10988]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.79277, 18.178383]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [74.97479, 46.105812]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.72494, 35.362972]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.82754, 24.802887]}]",3788758,
96faf449-f79f-42d1-9c11-772bb5bf15c2,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [35.98192, 40.951828]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [39.49798, 54.56747]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [40.77861, 12.3288]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [42.064674, 27.128704]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.318184, 37.640533]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.483284, 22.447132]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.43772, 13.252594]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [53.69074, 38.113323]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.0489, 53.02364]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [57.25105, 64.610016]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [57.40995, 22.50874]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [66.93366, 28.48607]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.26609, 44.73865]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.75752, 0.872536]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.06499, 2.051544]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [71.35683, 30.11993]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [71.66918, 9.10988]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.79277, 18.178383]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [74.97479, 46.105812]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.72494, 35.362972]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.82754, 24.802887]}]",3788758,
0f66af3f-acaf-4e99-b7e3-e43634736375,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [30.29624, 38.63035]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [36.745834, 14.69123]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [37.80227, 25.951572]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [39.39993, 53.39766]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [40.639496, 14.20187]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [45.47242, 21.46666]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [48.14117, 34.911945]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [50.103226, 35.411636]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [50.468864, 52.01759]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.51091, 19.934013]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.506805, 64.67745]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [65.36375, 25.490112]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.18804, 1.757065]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [66.30197, 42.326847]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.67819, 7.22011]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [71.57077, 28.420444]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.45565, 30.455093]}]",3788758,0.9869913550078844
