id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
790f672e-eebf-470b-9240-1398cad83139,3958,4,105,,190,From Kick Off,Switzerland,Granit Xhaka,Left Defensive Midfield,1.320903,3794691,3500,,,,Complete,5834,Mario Gavranović,Ground Pass,Left Foot,49.531837,36.239582,57.4,39.3
5c1e7917-d8b7-4e37-a0a6-69fe3c6ca948,3960,4,105,,190,From Kick Off,Switzerland,Mario Gavranović,Right Center Forward,2.079797,3794691,5834,,,,Complete,5537,Fabian Lukas Schär,Ground Pass,Right Foot,58.23237,38.639862,40.1,10.4
f6a95f49-fbae-4968-a7ce-42c4fc7f67ad,3963,4,105,,190,From Kick Off,Switzerland,Fabian Lukas Schär,Left Back,1.317869,3794691,5537,,,,Complete,5549,Manuel Obafemi Akanji,Ground Pass,Left Foot,43.675636,19.37819,34.2,21.8
c8985963-2f15-4792-9739-4729c14d4541,3965,4,105,,190,From Kick Off,Switzerland,Manuel Obafemi Akanji,Left Center Back,1.278424,3794691,5549,,,,Complete,5537,Fabian Lukas Schär,Ground Pass,Right Foot,34.80818,30.123226,40.3,10.1
15df20db-7fb0-4950-9e4a-d97631f00989,3969,4,105,,190,From Kick Off,Switzerland,Fabian Lukas Schär,Left Back,0.965259,3794691,5537,True,,,Incomplete,5834,Mario Gavranović,Low Pass,Left Foot,46.42484,14.582936,64.4,26.0
41dbf6f6-2df1-4a44-8e70-e2f66a0837aa,3971,4,105,Interception,191,Regular Play,France,N''Golo Kanté,Left Defensive Midfield,3.650412,3794691,3961,,,True,Complete,3099,Hugo Lloris,Low Pass,Right Foot,51.81153,48.435978,18.8,59.1
6bfd3bf7-0eb1-426a-946b-6acc6b08e8ea,3975,4,105,,191,Regular Play,France,Hugo Lloris,Goalkeeper,2.831978,3794691,3099,,,,Complete,3091,Moussa Sissoko,High Pass,Right Foot,18.57136,57.08663,51.0,78.1
429b1313-aa7d-40cf-89c8-68008e1cd411,3977,4,105,,191,Regular Play,France,Moussa Sissoko,Right Midfield,2.329257,3794691,3091,,,,Incomplete,,,High Pass,Head,49.89445,75.41305,59.8,56.7
553797cd-50e3-4db0-bfc3-051b46cdf95b,3979,4,105,Recovery,191,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,1.197854,3794691,3500,True,,,Incomplete,,,Low Pass,,60.76306,20.507036,68.2,26.7
a3484f60-ebfb-4bea-ace7-542b498b108a,3980,4,105,Recovery,191,Regular Play,France,N''Golo Kanté,Left Defensive Midfield,0.851752,3794691,3961,,,,Complete,8217,Kingsley Coman,Ground Pass,Right Foot,52.91993,53.07758,59.2,41.1
a600fd71-f8b6-4c37-8ed8-6d7670e3e5e7,3983,4,105,,191,Regular Play,France,Kingsley Coman,Left Midfield,2.434935,3794691,8217,,,,Complete,3026,Adrien Rabiot,Ground Pass,Right Foot,62.715263,32.829033,60.0,8.6
fcea9cfd-f484-4546-a4fd-99495bf4af07,3986,4,105,,191,Regular Play,France,Adrien Rabiot,Left Back,1.753693,3794691,3026,,,,Complete,3961,N''Golo Kanté,Ground Pass,Left Foot,77.07401,11.0672,72.5,18.8
7f7a7279-6cd3-443f-ae27-5eab511d7a0d,3990,4,105,,191,Regular Play,France,N''Golo Kanté,Left Defensive Midfield,1.083874,3794691,3961,True,,,Complete,3009,Kylian Mbappé Lottin,Ground Pass,Right Foot,71.78956,14.6635,77.8,32.5
24f4bde4-d71d-46a9-9a8d-a64d2cb63a55,3994,4,105,,191,Regular Play,France,Kylian Mbappé Lottin,Left Center Forward,0.501148,3794691,3009,,,,Complete,3604,Olivier Giroud,Ground Pass,Right Foot,90.469055,27.322014,99.4,36.0
3afc01fd-17c4-42f6-a6b5-74bc5d3e5446,3997,4,105,,191,Regular Play,France,Olivier Giroud,Right Center Forward,1.114384,3794691,3604,,,,Incomplete,3009,Kylian Mbappé Lottin,Ground Pass,Left Foot,99.524414,33.202988,95.7,41.3
b9721215-c5d3-4c5b-bad5-1bcf74daae1e,4001,4,105,,192,From Counter,Switzerland,Granit Xhaka,Left Defensive Midfield,1.090385,3794691,3500,,,,Complete,8219,Admir Mehmedi,Ground Pass,Left Foot,24.87847,42.57127,34.8,38.5
cdd431cb-20e4-4360-aeeb-a2f398ea8946,4005,4,105,,192,From Counter,Switzerland,Admir Mehmedi,Left Center Forward,0.828794,3794691,8219,True,,,Complete,5834,Mario Gavranović,Ground Pass,Right Foot,37.560917,41.80954,51.6,41.9
2d798898-efb9-40c0-bf20-b2539c437ffa,4012,4,105,,193,Regular Play,France,Raphaël Varane,Right Center Back,1.417925,3794691,5485,,,,Complete,3091,Moussa Sissoko,Ground Pass,Left Foot,63.60928,45.740456,73.3,73.3
6352638f-aebf-4698-b271-ddf8c7f01170,4015,4,105,,193,Regular Play,France,Moussa Sissoko,Right Midfield,1.762385,3794691,3091,,,,Complete,5485,Raphaël Varane,Ground Pass,Right Foot,84.6,74.2,68.5,67.8
e8990a5c-70ca-4c27-83b2-ea62d14391e1,4018,4,105,,193,Regular Play,France,Raphaël Varane,Right Center Back,0.986013,3794691,5485,,,,Complete,3961,N''Golo Kanté,Ground Pass,Right Foot,70.89092,59.248695,81.8,53.9
0b5738b0-e9d6-4894-a9d3-f52a96988fcb,4021,4,105,,193,Regular Play,France,N''Golo Kanté,Left Defensive Midfield,1.828475,3794691,3961,,,,Complete,3026,Adrien Rabiot,Ground Pass,Right Foot,81.28027,47.097847,77.5,16.3
542cd8b2-8b24-4f92-a7b4-7eeefd4b4bb4,4024,4,106,,193,Regular Play,France,Adrien Rabiot,Left Back,1.221253,3794691,3026,,,,Complete,8217,Kingsley Coman,Ground Pass,Left Foot,80.10117,15.432755,96.7,7.6
881f4fb3-a5d3-4c6d-9baa-adf4b24682df,4028,4,106,,193,Regular Play,France,Kingsley Coman,Left Midfield,1.366935,3794691,8217,True,,,Complete,3026,Adrien Rabiot,Ground Pass,Left Foot,93.863235,4.45464,80.2,10.8
317f818a-b562-43d0-bd66-79829e1c68c5,4032,4,106,,193,Regular Play,France,Adrien Rabiot,Left Back,1.012662,3794691,3026,True,,,Complete,3961,N''Golo Kanté,Ground Pass,Left Foot,81.37204,15.542465,74.5,26.3
79e84da9-32a4-49e9-b111-69588092d488,4035,4,106,,193,Regular Play,France,N''Golo Kanté,Left Defensive Midfield,0.661106,3794691,3961,,,,Complete,3009,Kylian Mbappé Lottin,Ground Pass,Right Foot,77.10957,24.33405,92.0,31.2
92a79df9-41be-4534-89c0-6d5dcb18fba1,4042,4,106,,194,Regular Play,Switzerland,Nico Elvedi,Right Center Back,0.34008,3794691,8814,,,,Unknown,8219,Admir Mehmedi,Ground Pass,Right Foot,23.30055,55.298862,32.6,46.1
fb514de6-76de-43c9-90f9-c63f6e1e89b0,4046,4,106,Recovery,197,Regular Play,Switzerland,Manuel Obafemi Akanji,Left Center Back,1.805072,3794691,5549,,True,,Complete,6983,Remo Freuler,Ground Pass,Right Foot,25.4,40.8,37.0,46.9
2334f618-e22a-458d-8e23-f552db2a1be9,4048,4,106,,197,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,2.091902,3794691,6983,,,,Complete,16027,Kevin Mbabu,Ground Pass,Right Foot,37.7,47.9,52.7,74.6
2ed8f826-eea5-4ba1-bab0-067cf3737b97,4051,4,106,,197,Regular Play,Switzerland,Kevin Mbabu,Right Back,1.434244,3794691,16027,,,,Incomplete,16022,Christian Fassnacht,Ground Pass,Right Foot,58.4,74.1,93.3,65.5
bebc75bd-1bf5-48a4-bfb8-b1131b6f7ea1,4056,4,106,,198,Regular Play,France,Adrien Rabiot,Left Back,2.397084,3794691,3026,True,,,Incomplete,3604,Olivier Giroud,High Pass,Left Foot,22.50649,0.83767,57.2,2.9
1d04638b-4dc5-4773-9191-abfcf5f79a2c,4059,4,107,Throw-in,199,From Throw In,France,Adrien Rabiot,Left Back,0.90083,3794691,3026,,,,Complete,3604,Olivier Giroud,Low Pass,,55.9,0.1,60.2,6.2
