id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
9b9295e7-b155-4b81-9954-8ffc73ace714,5,1,0,Kick Off,2,From Kick Off,France,Karim Benzema,Center Forward,0.922465,3788773,19677,,,,Complete,20004,Paul Pogba,Ground Pass,Right Foot,60.0,40.0,48.4,43.8
a0e7e541-f56c-45ef-a9ed-541c62744fa1,8,1,0,,2,From Kick Off,France,Paul Pogba,Right Defensive Midfield,2.056181,3788773,20004,,,,Complete,5484,Lucas Hernández Pi,Ground Pass,Right Foot,49.809338,36.45961,44.2,3.5
effd10f3-e2c9-4742-87f7-708d980aebea,10,1,0,,2,From Kick Off,France,Lucas Hernández Pi,Left Back,1.559624,3788773,5484,,,,Complete,2999,Presnel Kimpembe,Ground Pass,Left Foot,44.966827,8.323647,33.5,17.6
d02e9ba6-c8c9-45b7-b6cb-609642028256,13,1,0,,2,From Kick Off,France,Presnel Kimpembe,Left Center Back,1.19761,3788773,2999,,,,Complete,20004,Paul Pogba,Ground Pass,Left Foot,34.600716,23.677647,43.6,32.0
da83d870-efec-4b74-aed3-5bf4b774967e,16,1,0,,2,From Kick Off,France,Paul Pogba,Right Defensive Midfield,0.966211,3788773,20004,,,,Complete,2999,Presnel Kimpembe,Ground Pass,Right Foot,43.13506,36.465874,34.9,23.9
1f1f9b5a-0b6a-4bba-8b9b-53b28e22eab3,19,1,0,,2,From Kick Off,France,Presnel Kimpembe,Left Center Back,1.309906,3788773,2999,,,,Complete,5484,Lucas Hernández Pi,Ground Pass,Left Foot,48.270878,30.19778,50.8,3.4
9decae07-a980-4b58-8708-4c6c43c0d62d,22,1,0,,2,From Kick Off,France,Lucas Hernández Pi,Left Back,0.814859,3788773,5484,,,,Complete,3009,Kylian Mbappé Lottin,Ground Pass,Left Foot,53.459846,5.4828625,63.0,3.4
1df65ea7-4fce-4ba6-b073-165da03d41d8,24,1,0,,2,From Kick Off,France,Kylian Mbappé Lottin,Left Wing,1.584784,3788773,3009,,,,Complete,5484,Lucas Hernández Pi,Ground Pass,Right Foot,63.498817,4.2731676,48.7,3.5
f5053477-1562-4133-9902-388400981437,27,1,0,,2,From Kick Off,France,Lucas Hernández Pi,Left Back,0.882452,3788773,5484,,,,Complete,2999,Presnel Kimpembe,Ground Pass,Left Foot,49.603138,4.154891,42.2,13.6
ae198dab-c32c-46cc-bcd0-c251dabc4a42,30,1,0,,2,From Kick Off,France,Presnel Kimpembe,Left Center Back,2.304082,3788773,2999,,,,Complete,5485,Raphaël Varane,Ground Pass,Right Foot,37.260242,14.982729,33.5,38.9
f6b15dda-c1dc-4ab6-82e4-b04e5f02c898,33,1,0,,2,From Kick Off,France,Raphaël Varane,Right Center Back,0.931043,3788773,5485,,,,Complete,5480,Corentin Tolisso,Ground Pass,Left Foot,48.865017,58.161526,48.8,60.9
657d61b7-3273-468d-a4f7-d04d72f869bf,35,1,0,,2,From Kick Off,France,Corentin Tolisso,Right Wing,0.694856,3788773,5480,,,,Complete,5485,Raphaël Varane,Ground Pass,Right Foot,49.734917,64.971565,46.4,54.0
e60921b2-167d-44b5-9bee-89263c0692b8,38,1,0,,2,From Kick Off,France,Raphaël Varane,Right Center Back,0.593178,3788773,5485,,,,Complete,20004,Paul Pogba,Ground Pass,Other,47.4,53.3,50.6,49.8
8ab392af-6c53-4154-b52b-63a31614271b,41,1,0,,2,From Kick Off,France,Paul Pogba,Right Defensive Midfield,1.812912,3788773,20004,,,,Complete,5485,Raphaël Varane,Ground Pass,Right Foot,53.033134,53.541874,43.2,51.8
527c7f20-c6f1-4c8e-9e93-51d9337df577,44,1,0,,2,From Kick Off,France,Raphaël Varane,Right Center Back,1.181067,3788773,5485,,,,Complete,4445,Jules Koundé,Ground Pass,Right Foot,42.600475,61.468647,54.9,72.7
dd69a5f0-3e20-44b4-a645-fd665303c134,47,1,0,,2,From Kick Off,France,Jules Koundé,Right Back,0.66556,3788773,4445,,,,Complete,5480,Corentin Tolisso,Ground Pass,Right Foot,54.9,72.7,63.1,68.6
c3e74429-b412-4bff-9d50-0500d9181e73,49,1,0,,2,From Kick Off,France,Corentin Tolisso,Right Wing,1.366296,3788773,5480,,,,Complete,5485,Raphaël Varane,Ground Pass,Right Foot,62.75533,75.61252,43.8,66.2
9e775cbc-3fbf-4882-a4e8-5b806566cc8b,51,1,0,,2,From Kick Off,France,Raphaël Varane,Right Center Back,1.418777,3788773,5485,,,,Complete,20004,Paul Pogba,Ground Pass,Right Foot,45.724174,70.77117,50.2,54.4
d33efdd1-7579-4cce-b5af-6b457d491f5b,54,1,0,,2,From Kick Off,France,Paul Pogba,Right Defensive Midfield,4.709986,3788773,20004,,,,Complete,4445,Jules Koundé,High Pass,Right Foot,53.42362,71.94176,114.9,75.3
bfb68a29-d986-47be-8d90-4914a102fefd,57,1,0,,2,From Kick Off,France,Jules Koundé,Right Back,2.170575,3788773,4445,,,,Incomplete,19677,Karim Benzema,High Pass,Right Foot,116.4,75.3,107.2,29.6
ece0f7f0-7218-4c38-8043-4da9c67d8030,60,1,0,Recovery,3,Regular Play,Portugal,João Filipe Iria Santos Moutinho,Right Center Midfield,1.399411,3788773,3168,,,,Complete,13621,Danilo Luís Hélio Pereira,High Pass,Head,28.82729,44.51645,22.8,32.1
998dc8de-7d1b-44e3-bd65-75c7efcd14ea,63,1,1,,3,Regular Play,Portugal,Danilo Luís Hélio Pereira,Center Defensive Midfield,1.807892,3788773,13621,,,,Complete,5209,Raphaël Adelino José Guerreiro,Ground Pass,Right Foot,23.03107,34.643303,19.5,13.2
842a02a8-74e9-404f-a9aa-b88f0b402df4,66,1,1,,3,Regular Play,Portugal,Raphaël Adelino José Guerreiro,Left Back,1.415461,3788773,5209,,,,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Left Foot,19.78961,14.69859,14.6,27.3
5372f618-3b40-4683-b4f4-9772a66998e0,69,1,1,,3,Regular Play,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.541083,3788773,5206,,,,Complete,5209,Raphaël Adelino José Guerreiro,Ground Pass,Right Foot,10.82003,28.19656,17.1,7.0
a607332c-4067-48f9-aefb-5b393fd00361,72,1,1,,3,Regular Play,Portugal,Raphaël Adelino José Guerreiro,Left Back,1.131234,3788773,5209,,,,Complete,13621,Danilo Luís Hélio Pereira,Ground Pass,Left Foot,16.4454,6.37719,22.2,20.6
199ce10e-79fe-4391-8adc-5e7362ab763c,76,1,1,,3,Regular Play,Portugal,Danilo Luís Hélio Pereira,Center Defensive Midfield,0.931318,3788773,13621,True,,,Complete,9929,Diogo José Teixeira da Silva,Ground Pass,Right Foot,25.82721,15.97847,37.3,21.0
885f476e-3cfd-4731-9d87-9e465ec3a9be,79,1,1,,3,Regular Play,Portugal,Diogo José Teixeira da Silva,Left Midfield,2.212175,3788773,9929,,,,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Right Foot,36.84803,19.493946,11.9,14.9
b7ace4e5-ba27-43d9-aea5-5655c85fdb1b,82,1,1,,3,Regular Play,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.184864,3788773,5206,,,,Complete,13621,Danilo Luís Hélio Pereira,Ground Pass,Right Foot,16.778915,24.468044,31.3,33.5
3c5dad84-1107-471e-b10e-410544486fe0,85,1,1,,3,Regular Play,Portugal,Danilo Luís Hélio Pereira,Center Defensive Midfield,2.1793,3788773,13621,,,,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,25.03677,45.069263,31.0,65.9
0eaa54a3-b103-49e2-92a3-e11da6296f62,88,1,1,,3,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,1.339812,3788773,20016,,,,Complete,6374,Nélson Cabral Semedo,Ground Pass,Left Foot,38.653625,66.00942,56.8,77.4
