id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,duration,match_id,possession_team_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
2fc713c0-7db5-454f-9b79-675c5a5afa12,795,1,00:17:53.769,17,53,,35,Italy,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.896687,3795107,914,7173,,,,Complete,8181.0,Nicolò Barella,Ground Pass,Right Foot,65.7,47.4,76.8,74.0
5f2d392c-79e9-4803-a598-4936d738d090,798,1,00:17:57.159,17,57,,35,Italy,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.392926,3795107,914,8181,,,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Right Foot,78.8,74.6,63.4,75.0
b74660a6-586a-4802-9af8-20dcada9ca03,801,1,00:17:59.046,17,59,,35,Italy,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,1.138894,3795107,914,11514,,,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,63.6,72.3,56.7,53.0
1f29c5bd-22ee-4d0a-a6c3-fbcee76183d1,804,1,00:18:01.642,18,1,,35,Italy,Regular Play,Italy,Leonardo Bonucci,Right Center Back,2.294621,3795107,914,7173,,,,Complete,8286.0,Leonardo Spinazzola,High Pass,Right Foot,57.2,50.0,79.0,5.3
85fda3f9-8d4d-405f-ae8e-512abdc59b27,807,1,00:18:09.437,18,9,,35,Italy,Regular Play,Italy,Leonardo Spinazzola,Left Back,0.872216,3795107,914,8286,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Left Foot,91.6,5.5,84.7,6.4
a7d8567f-aca9-4cd1-963d-52f678e73737,810,1,00:18:12.143,18,12,,35,Italy,Regular Play,Italy,Lorenzo Insigne,Left Wing,0.755977,3795107,914,7037,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,84.3,7.9,89.9,15.6
74623d2c-ff7c-4f9f-a6b2-33d5ff7d6af4,813,1,00:18:14.666,18,14,,35,Italy,Regular Play,Italy,Marco Verratti,Left Center Midfield,0.848043,3795107,914,3166,,,,Complete,7788.0,Ciro Immobile,Ground Pass,Right Foot,92.0,15.1,98.6,24.1
7f2f5bef-a975-4b3e-bfdc-911ce0b95632,822,1,00:18:23.139,18,23,,35,Italy,Regular Play,Italy,Gianluigi Donnarumma,Goalkeeper,2.035006,3795107,914,7036,,,,Complete,6954.0,Giorgio Chiellini,Ground Pass,Right Foot,29.6,11.1,43.2,19.2
f0dd52a7-dc39-448f-b0c8-ff3af2d13c1a,825,1,00:18:25.254,18,25,,35,Italy,Regular Play,Italy,Giorgio Chiellini,Left Center Back,1.915069,3795107,914,6954,,,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,43.5,19.4,46.2,38.7
b14a4ff4-96cb-44e0-9820-39dbfaf9e646,828,1,00:18:29.810,18,29,,35,Italy,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.529542,3795107,914,7173,,,,Complete,6954.0,Giorgio Chiellini,Ground Pass,Right Foot,50.9,41.2,55.0,17.5
d044b6f8-1b87-4471-82c4-ea3ac7e6b4bf,831,1,00:18:32.199,18,32,,35,Italy,Regular Play,Italy,Giorgio Chiellini,Left Center Back,1.178986,3795107,914,6954,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,56.9,17.5,70.2,6.6
d8d83ce9-dea8-4f61-9e30-fbbdd41a394b,834,1,00:18:35.098,18,35,,35,Italy,Regular Play,Italy,Marco Verratti,Left Center Midfield,1.779253,3795107,914,3166,,,,Complete,7173.0,Leonardo Bonucci,Low Pass,Right Foot,64.6,9.4,43.2,41.0
771a37b0-5978-49b4-8ed8-4b8a5c6e1c8d,837,1,00:18:40.328,18,40,,35,Italy,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.256991,3795107,914,7173,,,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Right Foot,42.4,45.1,52.2,77.0
8bb58da8-cff9-47f6-96fe-bb48201fd98a,840,1,00:18:42.905,18,42,,35,Italy,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,1.400221,3795107,914,11514,,,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,51.2,74.0,42.8,64.8
45b37cfe-fa52-4bd7-b6a1-346f63c0eb59,843,1,00:18:48.012,18,48,,35,Italy,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.377204,3795107,914,7173,,,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Left Foot,47.3,63.7,56.9,74.0
6501e44e-2724-400e-b3dd-b4dd74d5c284,846,1,00:18:52.504,18,52,,35,Italy,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,1.076388,3795107,914,11514,,,,Complete,8181.0,Nicolò Barella,Ground Pass,Left Foot,57.4,72.7,63.8,76.5
6b6fec43-ad91-4202-9179-1c0f390af1e7,849,1,00:18:54.775,18,54,,35,Italy,Regular Play,Italy,Nicolò Barella,Right Center Midfield,0.859669,3795107,914,8181,,,,Complete,7156.0,Federico Chiesa,Ground Pass,Right Foot,63.6,75.2,76.0,78.2
c2711b3a-6db1-478e-937f-6559f12feaa1,853,1,00:18:56.388,18,56,,35,Italy,Regular Play,Italy,Federico Chiesa,Right Wing,1.033486,3795107,914,7156,True,,,Complete,8181.0,Nicolò Barella,Ground Pass,Right Foot,76.0,76.7,65.9,78.0
fbf4b0d4-4709-4707-bbbe-6173bd852c7c,856,1,00:18:58.575,18,58,,35,Italy,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.646315,3795107,914,8181,,,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,65.3,77.2,56.9,62.8
c6cb3d10-2c95-47f9-b99a-99824bf63468,859,1,00:19:01.711,19,1,,35,Italy,Regular Play,Italy,Leonardo Bonucci,Right Center Back,2.44917,3795107,914,7173,,,,Complete,8286.0,Leonardo Spinazzola,High Pass,Right Foot,55.4,59.4,77.3,6.2
26aafc7f-90bb-47dd-8b0c-091300010f71,862,1,00:19:09.286,19,9,,35,Italy,Regular Play,Italy,Leonardo Spinazzola,Left Back,0.996607,3795107,914,8286,,,,Complete,7788.0,Ciro Immobile,Ground Pass,Right Foot,90.3,16.9,99.5,31.0
6b2d3c83-c063-4b24-b1d9-31332ec217b0,866,1,00:19:10.402,19,10,,35,Italy,Regular Play,Italy,Ciro Immobile,Center Forward,0.884348,3795107,914,7788,True,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,98.4,31.6,95.7,29.5
06d70872-25b5-4fa3-95e7-fbad93c245c7,870,1,00:19:11.327,19,11,,35,Italy,Regular Play,Italy,Lorenzo Insigne,Left Wing,0.419563,3795107,914,7037,True,,,Incomplete,8286.0,Leonardo Spinazzola,Ground Pass,Right Foot,96.1,28.8,103.4,28.8
b66d2f3b-fe2a-43fc-8e16-ddd1eee409e4,873,1,00:19:13.471,19,13,Recovery,36,Belgium,From Counter,Belgium,Thomas Meunier,Right Wing Back,0.889251,3795107,782,3176,,,,Complete,2954.0,Youri Tielemans,Ground Pass,Right Foot,8.4,54.1,21.7,53.0
e2acfcf1-0b83-4943-ad84-ef170629c7b3,879,1,00:19:44.707,19,44,Free Kick,37,Belgium,From Free Kick,Belgium,Toby Alderweireld,Right Center Back,1.563226,3795107,782,20005,,True,,Complete,3077.0,Jan Vertonghen,Ground Pass,Right Foot,33.9,51.3,35.6,19.0
2148c7d8-8880-4e2b-bac3-3489901ae1f8,881,1,00:19:46.706,19,46,,37,Belgium,From Free Kick,Belgium,Jan Vertonghen,Left Center Back,1.724674,3795107,782,3077,,True,,Complete,3289.0,Romelu Lukaku Menama,High Pass,Left Foot,36.9,14.7,71.9,17.7
2e15f8df-95fc-46e6-81ca-20c57a5a6f9d,883,1,00:19:49.347,19,49,,37,Belgium,From Free Kick,Belgium,Romelu Lukaku Menama,Center Forward,1.045344,3795107,782,3289,,,,Incomplete,3089.0,Kevin De Bruyne,Ground Pass,Right Foot,74.9,19.2,78.6,43.4
f48d7f7c-6ab0-4802-85ad-67fc66bb98e6,885,1,00:19:50.393,19,50,Recovery,38,Italy,Regular Play,Italy,Leonardo Spinazzola,Left Back,1.595638,3795107,914,8286,,,,Complete,8181.0,Nicolò Barella,Ground Pass,Left Foot,41.5,36.7,48.6,56.4
cc161fc3-4898-49d4-9831-3e11755c1520,888,1,00:19:52.306,19,52,,38,Italy,Regular Play,Italy,Nicolò Barella,Right Center Midfield,0.872091,3795107,914,8181,,,,Complete,7788.0,Ciro Immobile,Ground Pass,Right Foot,50.5,53.9,64.2,46.8
a8e1fe78-0ae4-46b1-9414-2aea81a5d616,891,1,00:19:53.818,19,53,,38,Italy,Regular Play,Italy,Ciro Immobile,Center Forward,0.662175,3795107,914,7788,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,64.2,46.8,55.0,45.7
b1bcc0d7-f612-4775-ab72-1f51609287ac,897,1,00:20:30.839,20,30,Free Kick,39,Italy,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.088386,3795107,914,7173,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,55.9,54.9,53.1,40.0
efde5cbf-feef-4d1b-9b48-e6a5f031ce77,900,1,00:20:33.218,20,33,,39,Italy,From Free Kick,Italy,Marco Verratti,Left Center Midfield,2.051907,3795107,914,3166,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,54.4,40.0,70.2,8.5
6412917a-a33a-42de-b955-3567b20083ea,903,1,00:20:36.476,20,36,,39,Italy,From Free Kick,Italy,Lorenzo Insigne,Left Wing,1.132215,3795107,914,7037,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,70.8,9.4,58.4,27.5
1092c60d-3f7b-472d-b05a-9d8ffeb3480b,906,1,00:20:39.947,20,39,,39,Italy,From Free Kick,Italy,Marco Verratti,Left Center Midfield,1.793185,3795107,914,3166,,,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Right Foot,62.1,36.1,63.6,74.0
bfbb5b64-74ec-4eeb-b062-bb63a15bd230,909,1,00:20:43.366,20,43,,39,Italy,From Free Kick,Italy,Giovanni Di Lorenzo,Right Back,1.470051,3795107,914,11514,,,,Complete,7788.0,Ciro Immobile,Ground Pass,Right Foot,71.1,75.9,86.0,62.4
3638438a-bd5f-43b7-967c-a343a8b778c8,912,1,00:20:44.876,20,44,,39,Italy,From Free Kick,Italy,Ciro Immobile,Center Forward,0.864628,3795107,914,7788,,,,Complete,3166.0,Marco Verratti,Low Pass,Right Foot,86.0,62.4,79.6,57.7
149e65eb-a555-4201-b06e-33832d14c8bd,915,1,00:20:46.727,20,46,,39,Italy,From Free Kick,Italy,Marco Verratti,Left Center Midfield,0.998538,3795107,914,3166,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,80.3,54.9,85.0,40.0
42b5f112-08c8-4b00-800d-74bba489464a,921,1,00:20:55.955,20,55,,40,Belgium,Regular Play,Belgium,Thibaut Courtois,Goalkeeper,1.715492,3795107,782,3509,,,,Complete,5632.0,Thorgan Hazard,High Pass,Keeper Arm,9.5,41.9,23.3,11.3
31b31956-129c-4521-8c01-e8ceb6eb4cd7,924,1,00:21:01.930,21,1,,40,Belgium,Regular Play,Belgium,Thorgan Hazard,Left Wing Back,2.078151,3795107,782,5632,,,,Complete,3077.0,Jan Vertonghen,Ground Pass,Right Foot,41.3,2.3,19.3,20.0
4c1f4e6c-ca60-4776-bf46-d3043b96def2,927,1,00:21:04.471,21,4,,40,Belgium,Regular Play,Belgium,Jan Vertonghen,Left Center Back,1.720194,3795107,782,3077,,,,Complete,3509.0,Thibaut Courtois,Ground Pass,Left Foot,15.7,22.6,2.6,33.1
c05bada6-5ff1-45fa-b09b-b2b3413aed46,930,1,00:21:06.232,21,6,,40,Belgium,Regular Play,Belgium,Thibaut Courtois,Goalkeeper,4.180196,3795107,782,3509,,,,Incomplete,23650.0,Jeremy Doku,High Pass,Left Foot,2.4,34.9,57.5,12.3
46818205-60d0-4dc9-be92-35aef632fe24,935,1,00:21:14.169,21,14,,40,Belgium,Regular Play,Belgium,Jan Vertonghen,Left Center Back,2.228891,3795107,782,3077,,,,Complete,3509.0,Thibaut Courtois,Ground Pass,Right Foot,22.7,16.0,3.3,32.9
a21af7bb-3633-4563-90c1-0a8ff6590319,938,1,00:21:17.716,21,17,,40,Belgium,Regular Play,Belgium,Thibaut Courtois,Goalkeeper,0.809812,3795107,782,3509,,,,Complete,20005.0,Toby Alderweireld,Ground Pass,Left Foot,3.5,35.4,10.3,45.5
0c653c5b-6573-4e6a-a535-e4132db57fdd,941,1,00:21:23.655,21,23,,40,Belgium,Regular Play,Belgium,Toby Alderweireld,Right Center Back,1.769215,3795107,782,20005,,,,Complete,3089.0,Kevin De Bruyne,Ground Pass,Left Foot,12.0,47.2,35.6,65.6
4ba1ac9e-bd29-46d3-b597-124b51e3a421,944,1,00:21:25.464,21,25,,40,Belgium,Regular Play,Belgium,Kevin De Bruyne,Right Attacking Midfield,1.280543,3795107,782,3089,,,,Complete,3176.0,Thomas Meunier,Ground Pass,Right Foot,35.4,65.8,35.1,73.1
326cd687-7266-4474-b314-bc0267a101ef,947,1,00:21:28.285,21,28,,40,Belgium,Regular Play,Belgium,Thomas Meunier,Right Wing Back,0.511985,3795107,782,3176,,,,Incomplete,3289.0,Romelu Lukaku Menama,Ground Pass,Left Foot,33.2,69.0,41.8,62.6
e93b8960-ab81-4d7a-a87b-4f7ec23a4d7b,955,1,00:22:10.653,22,10,Corner,41,Belgium,From Corner,Belgium,Kevin De Bruyne,Right Attacking Midfield,1.317098,3795107,782,3089,,True,,Complete,23650.0,Jeremy Doku,Ground Pass,Right Foot,120.0,0.1,113.0,3.4
e14db6ab-4ffc-40f4-8cae-aa6ec728e276,957,1,00:22:12.882,22,12,,41,Belgium,From Corner,Belgium,Jeremy Doku,Left Attacking Midfield,1.216769,3795107,782,23650,,,,Complete,2954.0,Youri Tielemans,Ground Pass,Right Foot,113.2,5.1,96.5,10.6
0933e99c-a2b5-4f31-b294-a34042634e27,960,1,00:22:14.139,22,14,,41,Belgium,From Corner,Belgium,Youri Tielemans,Right Defensive Midfield,0.725954,3795107,782,2954,,,,Complete,3089.0,Kevin De Bruyne,Ground Pass,Right Foot,96.5,10.6,99.7,3.4
142e4fac-f5db-477e-9ae2-61c1fe7e0470,963,1,00:22:16.230,22,16,,41,Belgium,From Corner,Belgium,Kevin De Bruyne,Right Attacking Midfield,1.466819,3795107,782,3089,,,,Incomplete,,,High Pass,Right Foot,102.3,4.2,117.5,40.4
f62dab62-8037-47a7-9f11-e0cd4f9423f0,966,1,00:22:21.319,22,21,,42,Italy,From Keeper,Italy,Gianluigi Donnarumma,Goalkeeper,2.585569,3795107,914,7036,,,,Incomplete,7156.0,Federico Chiesa,Low Pass,Keeper Arm,4.3,37.8,35.8,12.8
6462db01-9fa3-4c1f-af59-c9a7a6fcfced,970,1,00:22:24.775,22,24,,42,Italy,From Keeper,Belgium,Thorgan Hazard,Left Wing Back,1.129102,3795107,914,5632,,,,Incomplete,3077.0,Jan Vertonghen,Ground Pass,Right Foot,90.1,66.7,92.5,58.5
6bcda84a-5f87-4927-8d9a-dca05112583f,977,1,00:22:27.121,22,27,,42,Italy,From Keeper,Belgium,Jan Vertonghen,Left Center Back,1.740739,3795107,914,3077,,,,Complete,5632.0,Thorgan Hazard,Ground Pass,Right Foot,92.3,59.0,110.6,66.9
63a9018e-6673-4213-8906-5c649ee622d1,980,1,00:22:28.901,22,28,,42,Italy,From Keeper,Belgium,Thorgan Hazard,Left Wing Back,1.461701,3795107,914,5632,,,,Out,,,High Pass,Right Foot,112.4,66.2,119.4,41.6
0294dbf2-adbb-4950-aa10-d943d666f3f0,981,1,00:22:48.441,22,48,Goal Kick,43,Italy,From Goal Kick,Italy,Gianluigi Donnarumma,Goalkeeper,1.43676,3795107,914,7036,,True,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,7.0,44.1,23.6,52.4
cc1fc598-23c0-4bfb-96ae-8b3df75b258d,983,1,00:22:50.537,22,50,,43,Italy,From Goal Kick,Italy,Leonardo Bonucci,Right Center Back,1.78126,3795107,914,7173,,,,Complete,8181.0,Nicolò Barella,Ground Pass,Right Foot,28.3,57.3,49.5,68.8
8d44b378-2242-4a27-83e5-4a18e3555386,986,1,00:22:52.792,22,52,,43,Italy,From Goal Kick,Italy,Nicolò Barella,Right Center Midfield,1.562126,3795107,914,8181,,,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,50.3,65.8,36.4,60.9
f6b2cc32-77d7-4940-aac4-f7506c562bdc,989,1,00:22:57.667,22,57,,43,Italy,From Goal Kick,Italy,Leonardo Bonucci,Right Center Back,1.64772,3795107,914,7173,,,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Left Foot,40.5,59.0,54.2,76.1
aefffaa2-77aa-4c35-a98e-7d1f888b945e,992,1,00:23:00.261,23,0,,43,Italy,From Goal Kick,Italy,Giovanni Di Lorenzo,Right Back,1.388223,3795107,914,11514,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,55.7,74.8,70.8,57.1
bd69976e-ec7b-4156-9412-f14f60980f46,995,1,00:23:03.093,23,3,,43,Italy,From Goal Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.657516,3795107,914,7024,,,,Complete,3166.0,Marco Verratti,High Pass,Right Foot,75.5,54.1,78.1,23.9
bcb45411-04eb-460a-a222-ab602c102017,998,1,00:23:05.543,23,5,,43,Italy,From Goal Kick,Italy,Marco Verratti,Left Center Midfield,1.28144,3795107,914,3166,,,,Complete,8286.0,Leonardo Spinazzola,Ground Pass,Right Foot,81.1,23.9,91.6,8.1
c0b2dd48-e6d6-4474-94ab-3c7ed0e98d53,1004,1,00:23:10.413,23,10,,43,Italy,From Goal Kick,Belgium,Thomas Meunier,Right Wing Back,1.215428,3795107,914,3176,,,,Complete,20005.0,Toby Alderweireld,Ground Pass,Right Foot,7.5,75.2,8.4,63.7
1c7195fa-c68e-45d5-96ef-31c1fa5588f6,1008,1,00:23:11.669,23,11,,43,Italy,From Goal Kick,Belgium,Toby Alderweireld,Right Center Back,3.026227,3795107,914,20005,,,,Incomplete,3289.0,Romelu Lukaku Menama,High Pass,Right Foot,8.0,64.3,57.0,74.4
e84cf945-602c-4b11-91af-07e7784acca2,1012,1,00:23:16.471,23,16,Recovery,43,Italy,From Goal Kick,Italy,Giorgio Chiellini,Left Center Back,1.188023,3795107,914,6954,,,,Complete,3166.0,Marco Verratti,Low Pass,Left Foot,64.4,4.7,71.1,5.5
ff56d437-c926-47d2-99bd-1ceee922c3bf,1015,1,00:23:18.985,23,18,,43,Italy,From Goal Kick,Italy,Marco Verratti,Left Center Midfield,0.871361,3795107,914,3166,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,71.1,6.2,65.1,14.9
530cc1f7-9893-4fb9-8bc2-5bcc06ca849a,1018,1,00:23:21.456,23,21,,43,Italy,From Goal Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.128786,3795107,914,7024,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,64.9,17.7,78.1,8.5
bacc5fb8-aefe-4777-bd32-bf8987f17491,1022,1,00:23:26.005,23,26,,43,Italy,From Goal Kick,Italy,Marco Verratti,Left Center Midfield,1.251136,3795107,914,3166,True,,,Complete,7788.0,Ciro Immobile,Low Pass,Left Foot,91.4,12.1,97.8,32.5
08b90676-d51d-4f0c-b720-427b40819b2f,1029,1,00:23:29.252,23,29,Recovery,43,Italy,From Goal Kick,Belgium,Kevin De Bruyne,Right Attacking Midfield,0.740561,3795107,914,3089,,,,Complete,5642.0,Axel Witsel,Low Pass,Right Foot,36.9,41.0,27.9,38.2
ae4f12f9-2df4-405b-b9f8-07823cbf6fa0,1036,1,00:23:32.308,23,32,,43,Italy,From Goal Kick,Italy,Ciro Immobile,Center Forward,1.254248,3795107,914,7788,True,,,Complete,8181.0,Nicolò Barella,Ground Pass,Right Foot,92.2,51.1,86.5,53.2
ab6bc3fa-497a-48bf-80e6-de15e7f26180,1039,1,00:23:35.211,23,35,,43,Italy,From Goal Kick,Italy,Nicolò Barella,Right Center Midfield,1.010004,3795107,914,8181,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,86.0,51.5,77.0,41.2
ed0010fa-818d-4f7b-aa76-755ae37211e5,1042,1,00:23:36.780,23,36,,43,Italy,From Goal Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.741065,3795107,914,7024,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,76.8,39.5,83.2,37.4
023e7eb2-52ec-4f06-b8a7-c8e65333230d,1045,1,00:23:38.604,23,38,,43,Italy,From Goal Kick,Italy,Lorenzo Insigne,Left Wing,1.290453,3795107,914,7037,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,84.7,33.3,91.8,26.5
492aab2e-b630-41cc-bc33-d4872a1a3665,1048,1,00:23:40.293,23,40,,43,Italy,From Goal Kick,Italy,Marco Verratti,Left Center Midfield,1.122998,3795107,914,3166,,,,Complete,8286.0,Leonardo Spinazzola,Ground Pass,Right Foot,92.0,24.8,102.3,7.7
d1368d9b-03be-412c-a3b9-ff7dd63d89b7,1055,1,00:23:46.876,23,46,,43,Italy,From Goal Kick,Belgium,Thomas Meunier,Right Wing Back,2.552252,3795107,914,3176,,,,Complete,3289.0,Romelu Lukaku Menama,High Pass,Left Foot,11.8,56.0,50.1,56.2
7b9512da-58d3-4265-be83-0847ca41c40d,1061,1,00:23:56.386,23,56,,43,Italy,From Goal Kick,Italy,Leonardo Bonucci,Right Center Back,2.060472,3795107,914,7173,,,,Complete,6954.0,Giorgio Chiellini,Ground Pass,Left Foot,57.8,7.2,49.2,27.8
55994837-8f41-426b-958e-abc2a1142c5a,1064,1,00:23:58.964,23,58,,43,Italy,From Goal Kick,Italy,Giorgio Chiellini,Left Center Back,1.692362,3795107,914,6954,,,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Left Foot,49.7,28.0,53.3,53.2
0d5c40fe-511c-40cf-8d55-0cbf88e9cad7,1067,1,00:24:01.784,24,1,,43,Italy,From Goal Kick,Italy,Giovanni Di Lorenzo,Right Back,1.285013,3795107,914,11514,,,,Complete,8181.0,Nicolò Barella,Ground Pass,Right Foot,54.4,55.1,70.6,73.5
0bca7db6-55e0-45a1-b334-7f1c59650cf9,1070,1,00:24:05.801,24,5,,43,Italy,From Goal Kick,Italy,Nicolò Barella,Right Center Midfield,1.367294,3795107,914,8181,,,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Right Foot,79.2,74.2,64.4,68.8
55163992-6d62-42b1-abf0-5c13f64d3083,1073,1,00:24:08.012,24,8,,43,Italy,From Goal Kick,Italy,Giovanni Di Lorenzo,Right Back,0.872611,3795107,914,11514,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,64.9,67.5,57.8,49.4
284245b2-a1d8-451f-a552-53181ff0031f,1076,1,00:24:10.366,24,10,,43,Italy,From Goal Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.535128,3795107,914,7024,,,,Complete,6954.0,Giorgio Chiellini,Ground Pass,Right Foot,57.6,47.7,64.0,21.8
330b9e9f-8d43-419f-a5a5-132e58b3f052,1079,1,00:24:13.997,24,13,,43,Italy,From Goal Kick,Italy,Giorgio Chiellini,Left Center Back,0.977252,3795107,914,6954,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,69.8,20.5,82.8,8.7
7135d8e7-5199-46e1-bcd6-b3cf75e4824d,1082,1,00:24:17.625,24,17,,43,Italy,From Goal Kick,Italy,Marco Verratti,Left Center Midfield,1.125749,3795107,914,3166,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,84.7,10.2,82.8,18.3
06c00b78-c3eb-4ba6-a8cb-c584495446ac,1085,1,00:24:20.087,24,20,,43,Italy,From Goal Kick,Italy,Lorenzo Insigne,Left Wing,1.44267,3795107,914,7037,,,,Complete,7788.0,Ciro Immobile,Ground Pass,Right Foot,82.6,20.1,101.2,37.4
47ee84d8-31c9-4203-878a-2a0cb8579c80,1094,1,00:24:24.948,24,24,,43,Italy,From Goal Kick,Belgium,Thomas Vermaelen,Center Back,0.944706,3795107,914,6332,,,,Complete,3176.0,Thomas Meunier,Ground Pass,Left Foot,19.1,51.1,11.6,55.8
3bc86433-4591-4276-9cc2-4f3007cb91e5,1097,1,00:24:27.510,24,27,,43,Italy,From Goal Kick,Belgium,Thomas Meunier,Right Wing Back,2.460053,3795107,914,3176,,,,Incomplete,3089.0,Kevin De Bruyne,High Pass,Right Foot,11.2,72.0,58.0,50.2
512f1f90-aada-41b4-8f8b-f79a8bc30682,1099,1,00:24:29.971,24,29,Recovery,43,Italy,From Goal Kick,Italy,Leonardo Bonucci,Right Center Back,1.919259,3795107,914,7173,,,,Complete,8286.0,Leonardo Spinazzola,Low Pass,Right Foot,62.1,29.9,77.0,5.7
99cfca44-dea6-42a0-844a-df36449295d0,1102,1,00:24:34.264,24,34,,43,Italy,From Goal Kick,Italy,Leonardo Spinazzola,Left Back,0.981295,3795107,914,8286,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,82.0,7.7,84.3,6.6
48298169-8775-41cf-bf9c-c9a4f9451bfc,1105,1,00:24:37.337,24,37,,43,Italy,From Goal Kick,Italy,Marco Verratti,Left Center Midfield,1.278721,3795107,914,3166,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Left Foot,91.8,9.2,85.2,15.8
dc81ca03-d801-4961-9301-c2bcf322eecb,1108,1,00:24:42.097,24,42,,43,Italy,From Goal Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.424082,3795107,914,7024,,,,Complete,8286.0,Leonardo Spinazzola,Ground Pass,Right Foot,94.8,20.1,104.2,5.3
00453a70-ff84-458e-a972-0a6d9f2ff84f,1111,1,00:24:44.106,24,44,,43,Italy,From Goal Kick,Italy,Leonardo Spinazzola,Left Back,0.864211,3795107,914,8286,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Left Foot,104.2,5.3,93.1,15.4
b217d8ae-816e-4c83-9bb9-2c50a8bf9264,1114,1,00:24:47.213,24,47,,43,Italy,From Goal Kick,Italy,Lorenzo Insigne,Left Wing,0.731305,3795107,914,7037,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,92.2,17.1,86.2,25.6
1e93a81a-026f-4d39-855c-79ae0077c782,1117,1,00:24:49.881,24,49,,43,Italy,From Goal Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.85722,3795107,914,7024,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,86.2,25.6,91.2,14.1
6697ed4b-0847-46b2-a527-961f99497e77,1120,1,00:24:51.822,24,51,,43,Italy,From Goal Kick,Italy,Marco Verratti,Left Center Midfield,1.285053,3795107,914,3166,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,92.0,14.7,104.0,7.7
38e5789d-c3d2-4e22-969c-f55dca2e7318,1123,1,00:24:55.143,24,55,,43,Italy,From Goal Kick,Italy,Lorenzo Insigne,Left Wing,0.747932,3795107,914,7037,,,,Complete,7788.0,Ciro Immobile,Low Pass,Right Foot,105.9,8.5,104.9,37.4
4a4fe36f-3695-4347-8591-54cf73ef1dca,1127,1,00:24:56.934,24,56,,43,Italy,From Goal Kick,Italy,Ciro Immobile,Center Forward,0.745286,3795107,914,7788,True,,,Incomplete,8181.0,Nicolò Barella,Ground Pass,Right Foot,107.0,38.5,101.9,41.5
