id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
0c6618d4-935e-4165-98d3-d5ffd4ee65ff,5,1,00:00:00.442,0,Kick Off,2,From Kick Off,Slovakia,Marek Hamšík,Center Attacking Midfield,2.039735,3788749,7025,,,,,0.9973275538456448,Complete,6990,Milan Škriniar,Ground Pass,Right Foot,59.920914,41.81175,34.1,28.3
a9216c18-d543-4327-94af-5ca29dfa1a23,8,1,00:00:03.507,0,,2,From Kick Off,Slovakia,Milan Škriniar,Left Center Back,1.300211,3788749,6990,,,,,0.9933514562707404,Complete,30397,Ľubomír Šatka,Ground Pass,Right Foot,33.33077,32.219074,31.3,55.4
80ed004a-8799-479f-af48-b1683a77686e,12,1,00:00:05.726,0,,2,From Kick Off,Slovakia,Ľubomír Šatka,Right Center Back,1.486715,3788749,30397,,,,,0.9761516992353659,Complete,9722,Peter Pekarík,Ground Pass,Right Foot,30.59486,55.23354,40.4,79.0
56066668-38b1-476c-9243-f089faf9dfe6,16,1,00:00:11.212,0,,2,From Kick Off,Slovakia,Peter Pekarík,Right Back,5.950998,3788749,9722,True,,,,0.033266743018510604,Out,8967,Ondrej Duda,High Pass,Right Foot,63.796864,78.66476,120.0,57.9
f2cda60e-3dc9-4115-8fbd-b2a9cd2f0c38,20,1,00:00:29.106,0,Goal Kick,3,From Goal Kick,Poland,Wojciech Szczęsny,Goalkeeper,2.002713,3788749,5669,,True,,,0.9970741066579104,Complete,3034,Kamil Glik,Ground Pass,Right Foot,5.0984483,37.369427,12.1,48.6
a5d50cf8-9677-47a0-abe6-e7538a803843,22,1,00:00:32.251,0,,3,From Goal Kick,Poland,Kamil Glik,Center Back,2.170932,3788749,3034,,,,,0.9809398350817168,Complete,4626,Jan Bednarek,Ground Pass,Right Foot,14.043382,47.844086,23.7,21.5
4c7ca463-fc1a-4029-8dc7-eede3ec963cf,25,1,00:00:38.265,0,,3,From Goal Kick,Poland,Jan Bednarek,Left Center Back,1.332634,3788749,4626,,,,,0.983536215220578,Complete,3034,Kamil Glik,Ground Pass,Right Foot,37.112743,28.793839,33.1,44.9
c7fa2c99-e36d-469d-96bf-6cdffa18cb45,28,1,00:00:40.741,0,,3,From Goal Kick,Poland,Kamil Glik,Center Back,1.420474,3788749,3034,,,,,0.9853003826103822,Complete,5673,Bartosz Bereszyński,Ground Pass,Left Foot,35.36033,44.67873,42.4,65.8
f5524da1-912f-4ee3-9c6a-eb8fdef8e898,31,1,00:00:43.303,0,,3,From Goal Kick,Poland,Bartosz Bereszyński,Right Center Back,0.997998,3788749,5673,,,,,0.9941115996821784,Complete,3034,Kamil Glik,Ground Pass,Right Foot,41.879864,59.655273,34.5,42.9
626be28a-2173-4f68-8992-b5d73247ea86,34,1,00:00:45.508,0,,3,From Goal Kick,Poland,Kamil Glik,Center Back,1.598266,3788749,3034,,,,,0.9823020145900608,Complete,4626,Jan Bednarek,Ground Pass,Right Foot,38.79778,43.39299,45.6,13.8
f1d890f6-2654-4482-9279-0e02f834cc37,37,1,00:00:48.063,0,,3,From Goal Kick,Poland,Jan Bednarek,Left Center Back,1.261532,3788749,4626,,,,,0.9303275176361098,Complete,7964,Karol Linetty,Ground Pass,Right Foot,48.4,13.9,66.8,13.9
93bb033e-2935-4cd3-a0b1-297b8c666fa0,40,1,00:00:49.324,0,,3,From Goal Kick,Poland,Karol Linetty,Left Center Midfield,1.048438,3788749,7964,True,,,,0.9855409216577916,Complete,3637,Grzegorz Krychowiak,Ground Pass,Right Foot,65.66592,18.554382,63.1,23.6
db7156b5-6d3e-49ca-b3eb-fed06f49b8b1,47,1,00:01:10.950,1,Free Kick,4,From Free Kick,Poland,Grzegorz Krychowiak,Center Defensive Midfield,0.80354,3788749,3637,,,,,0.998444396659774,Complete,9622,Mateusz Andrzej Klich,Ground Pass,Right Foot,67.12008,12.161037,62.1,14.8
3b094bcb-9739-4c4a-8cfc-15543caf277c,50,1,00:01:13.439,1,,4,From Free Kick,Poland,Mateusz Andrzej Klich,Right Center Midfield,1.869943,3788749,9622,,,,,0.9928414207836976,Complete,5673,Bartosz Bereszyński,Ground Pass,Right Foot,60.304745,23.699354,51.2,48.4
5e90162c-e72b-4b40-8c51-cf032c152aae,54,1,00:01:16.584,1,,4,From Free Kick,Poland,Bartosz Bereszyński,Right Center Back,1.329664,3788749,5673,True,,,,0.9621452467762928,Complete,4673,Kamil Jóźwiak,Ground Pass,Right Foot,53.616924,54.620995,65.9,75.5
3c58e026-dd7d-4302-a6b5-6132457a6f9f,69,1,00:02:34.080,2,Free Kick,6,From Free Kick,Slovakia,Marek Hamšík,Center Attacking Midfield,2.139127,3788749,7025,,,,,0.7656305137409686,Complete,9722,Peter Pekarík,High Pass,Left Foot,81.32819,12.2207,112.7,48.2
c0fa3d84-7884-4f84-a650-d149087c2b7a,71,1,00:02:36.219,2,,6,From Free Kick,Slovakia,Peter Pekarík,Right Back,1.269931,3788749,9722,,,,,0.7625274971402084,Incomplete,6990,Milan Škriniar,High Pass,Head,114.545876,52.625195,114.2,38.4
76d6c7ad-474e-4814-8515-11ac3f4fc0b8,85,1,00:02:45.372,2,,7,Regular Play,Poland,Kamil Jóźwiak,Right Wing Back,1.012132,3788749,4673,,,,,0.9716627543668616,Complete,9622,Mateusz Andrzej Klich,Ground Pass,Right Foot,26.061125,68.808334,38.2,76.2
70e856f1-572a-4b9f-b2c1-811e09585fa0,89,1,00:02:47.292,2,,7,Regular Play,Poland,Mateusz Andrzej Klich,Right Center Midfield,0.06101,3788749,9622,True,,,,0.0051849184925173,Incomplete,,,Low Pass,Right Foot,39.274105,79.67151,40.8,74.9
297121e5-2295-4391-a1e0-6132f517131a,91,1,00:02:59.966,2,Throw-in,8,From Throw In,Poland,Kamil Jóźwiak,Right Wing Back,1.826834,3788749,4673,,,,,0.9760449872393304,Complete,5673,Bartosz Bereszyński,Low Pass,,60.578243,78.90946,40.8,69.3
83a8cb46-9ba8-4215-9690-20bf0ecd3adc,94,1,00:03:03.021,3,,8,From Throw In,Poland,Bartosz Bereszyński,Right Center Back,2.265753,3788749,5673,,,,,0.9812357799696784,Complete,4626,Jan Bednarek,Ground Pass,Right Foot,41.946266,68.17317,40.1,25.3
747e6deb-53ee-4089-a5e5-c21cd5611ec5,97,1,00:03:05.962,3,,8,From Throw In,Poland,Jan Bednarek,Left Center Back,2.057986,3788749,4626,,,,,0.9403145930384954,Complete,5672,Maciej Rybus,Ground Pass,Right Foot,43.1,23.2,56.7,1.7
6dfaa411-2f7b-4569-88a1-754e59ad1087,100,1,00:03:10.233,3,,8,From Throw In,Poland,Maciej Rybus,Left Wing Back,1.07242,3788749,5672,,,,,0.988528057150976,Complete,4626,Jan Bednarek,Ground Pass,Right Foot,56.868095,9.810011,42.5,12.9
e7c93e84-278b-443c-bade-5605648fdd56,103,1,00:03:12.375,3,,8,From Throw In,Poland,Jan Bednarek,Left Center Back,1.456113,3788749,4626,,,,,0.9861503922030688,Complete,3034,Kamil Glik,Ground Pass,Right Foot,45.096066,24.590899,38.6,36.6
ffb76c77-0464-4c7f-b181-c85386f478b3,106,1,00:03:16.165,3,,8,From Throw In,Poland,Kamil Glik,Center Back,2.024489,3788749,3034,,,,,0.977782773160723,Complete,4626,Jan Bednarek,Ground Pass,Right Foot,45.694435,45.067978,55.7,13.3
9cf08906-9b65-4fb8-a75a-05b86d08f795,110,1,00:03:18.643,3,,8,From Throw In,Poland,Jan Bednarek,Left Center Back,1.030982,3788749,4626,,,,,0.9411652915001304,Complete,5660,Piotr Zieliński,Ground Pass,Right Foot,57.148853,22.676542,69.7,13.8
58b4dd1b-aa9c-4f6c-a675-5dc0b651da10,113,1,00:03:19.674,3,,8,From Throw In,Poland,Piotr Zieliński,Left Center Forward,0.964397,3788749,5660,True,,,,0.9840370811481765,Complete,3637,Grzegorz Krychowiak,Ground Pass,Right Foot,68.91703,22.301903,65.8,22.9
