id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,out,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
b23b1a92-840e-4163-a45b-7fbd17f1f825,53,1,0,,2,From Kick Off,Belgium,Thorgan Hazard,Left Wing Back,1.152229,3794687,5632,,,,,0.9904059166649232,Complete,5642,Axel Witsel,Ground Pass,Left Foot,72.860504,3.3111908,64.0,12.8
383bfe9c-e5f3-4910-ad18-3b514d9f895d,56,1,0,,2,From Kick Off,Belgium,Axel Witsel,Left Defensive Midfield,1.39643,3794687,5642,,,,,0.9942258405062281,Complete,6332,Thomas Vermaelen,Ground Pass,Right Foot,61.49668,14.697087,47.8,25.6
8e5477c8-f3f1-41dc-bea1-a819b3676cae,60,1,0,,2,From Kick Off,Belgium,Thomas Vermaelen,Center Back,1.199231,3794687,6332,True,,,,0.9717848235890856,Complete,3077,Jan Vertonghen,Ground Pass,Left Foot,45.439133,22.100578,53.1,3.4
84400392-81ac-4556-9dc3-b96711caa8a5,63,1,0,,2,From Kick Off,Belgium,Jan Vertonghen,Left Center Back,1.288472,3794687,3077,,,,,0.8709354978410284,Complete,5632,Thorgan Hazard,Ground Pass,Left Foot,61.303944,4.119761,84.3,2.5
4ea963d5-b09e-4499-be1e-0676b1ef3446,67,1,0,,2,From Kick Off,Belgium,Thorgan Hazard,Left Wing Back,2.285388,3794687,5632,,,,,0.9072050664986046,Complete,3089,Kevin De Bruyne,Low Pass,Right Foot,104.90893,4.975575,87.5,44.0
884b55b9-7b5a-4e01-bd2c-b9d9e929add7,71,1,1,,2,From Kick Off,Belgium,Kevin De Bruyne,Right Attacking Midfield,1.213981,3794687,3089,,,,,0.9882284773048212,Complete,5642,Axel Witsel,Ground Pass,Right Foot,85.26477,44.06245,81.3,30.5
c99104bf-941a-4c14-81ed-cb25c7b19614,74,1,1,,2,From Kick Off,Belgium,Axel Witsel,Left Defensive Midfield,1.465662,3794687,5642,,,,,0.9679737716803544,Complete,5632,Thorgan Hazard,Ground Pass,Right Foot,79.590706,25.478449,87.1,8.1
8f262f18-fe11-4a98-89ca-d4d40874c878,77,1,1,,2,From Kick Off,Belgium,Thorgan Hazard,Left Wing Back,1.08598,3794687,5632,,,,,0.9691451872013463,Complete,3621,Eden Hazard,Ground Pass,Right Foot,87.1,1.9,88.0,11.1
e319608a-818c-43c6-a50c-676bee71f217,81,1,1,,2,From Kick Off,Belgium,Eden Hazard,Left Attacking Midfield,1.097693,3794687,3621,True,,,,0.9799644524591375,Complete,5632,Thorgan Hazard,Ground Pass,Left Foot,87.914154,14.543113,82.4,2.5
19d4830f-1c51-4a09-9b76-6e27012ce14f,84,1,1,,2,From Kick Off,Belgium,Thorgan Hazard,Left Wing Back,0.757994,3794687,5632,,,,,0.9905714569621816,Complete,5642,Axel Witsel,Ground Pass,Right Foot,82.76336,5.12134,76.9,9.6
fe987a0a-b1f8-42ab-bb97-9a5187901eb3,87,1,1,,2,From Kick Off,Belgium,Axel Witsel,Left Defensive Midfield,1.052671,3794687,5642,,,,,0.9949981467034684,Complete,3077,Jan Vertonghen,Ground Pass,Right Foot,64.09034,19.154343,58.7,22.2
0adfa067-10e1-40bd-a21a-64523a108a2a,90,1,1,,2,From Kick Off,Belgium,Jan Vertonghen,Left Center Back,1.198703,3794687,3077,,,,,0.9948576884872941,Complete,6332,Thomas Vermaelen,Ground Pass,Left Foot,58.60554,26.20392,52.5,37.6
e78d4c35-498e-4769-891b-6174f979f962,93,1,1,,2,From Kick Off,Belgium,Thomas Vermaelen,Center Back,1.260213,3794687,6332,,,,,0.9843761041533668,Complete,20005,Toby Alderweireld,Ground Pass,Left Foot,52.84985,42.270084,57.2,60.9
22df6601-9934-4461-8280-da329fd72f57,96,1,1,,2,From Kick Off,Belgium,Toby Alderweireld,Right Center Back,2.06297,3794687,20005,,,,,0.4962454935437397,Incomplete,3289,Romelu Lukaku Menama,High Pass,Right Foot,64.2,64.7,96.1,51.5
ec7c4736-bd52-4339-ac92-9f818379a4fe,100,1,1,Recovery,3,Regular Play,Portugal,Diogo José Teixeira da Silva,Left Wing,0.754097,3794687,9929,,,,,0.97667423617406,Complete,5209,Raphaël Adelino José Guerreiro,High Pass,Head,29.74012,14.76834,24.6,13.4
b2afedb3-7ffc-426d-b3b1-a3a8a93ed8eb,103,1,1,,3,Regular Play,Portugal,Raphaël Adelino José Guerreiro,Left Back,0.666148,3794687,5209,True,,,,0.5408495803540918,Incomplete,3593,Renato Júnior Luz Sanches,Low Pass,Head,23.99252,13.25428,32.8,16.6
dd5d8e8d-424c-433a-a66b-21610a4950a3,107,1,1,Recovery,3,Regular Play,Portugal,Renato Júnior Luz Sanches,Left Center Midfield,1.236893,3794687,3593,True,,,,0.9911747929921424,Complete,5209,Raphaël Adelino José Guerreiro,Ground Pass,Right Foot,28.4401,15.12336,27.6,6.4
a47cb529-3d26-446f-9db6-493ab605c3af,110,1,1,,3,Regular Play,Portugal,Raphaël Adelino José Guerreiro,Left Back,0.848048,3794687,5209,,,,,0.9899431148212574,Complete,3593,Renato Júnior Luz Sanches,Ground Pass,Left Foot,26.63762,4.902145,28.1,17.1
1280cf70-0fd3-4c25-b7e8-7cd32e4fdb73,113,1,1,,3,Regular Play,Portugal,Renato Júnior Luz Sanches,Left Center Midfield,2.375964,3794687,3593,,,,,0.9507765754065364,Complete,16028,José Diogo Dalot Teixeira,Ground Pass,Right Foot,22.6579,28.206017,28.7,63.9
96159904-4014-4390-ad1e-3c8ba46f7dff,116,1,1,,3,Regular Play,Portugal,José Diogo Dalot Teixeira,Right Back,1.636893,3794687,16028,,,,,0.9928191183121964,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,30.69473,60.35807,15.7,51.5
600038be-76cf-4c83-a50c-8ed3be09ff97,119,1,1,,3,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,1.571729,3794687,20016,,,,,0.976583604615208,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Right Foot,24.2,56.2,20.8,27.5
57bae2c2-2883-42ae-a968-457747a89f52,122,1,1,,3,Regular Play,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.466763,3794687,5206,,,,,0.9363060590299712,Complete,5209,Raphaël Adelino José Guerreiro,Ground Pass,Right Foot,22.88442,22.722614,34.9,5.9
0a850126-e5a7-438d-a1a5-5d9f7e8127d3,125,1,1,,3,Regular Play,Portugal,Raphaël Adelino José Guerreiro,Left Back,1.642827,3794687,5209,,,,,0.9824889160504688,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Left Foot,36.2,4.7,34.5,23.3
c1ebf5c4-9262-41e9-b14a-ca16bd38b15a,128,1,1,,3,Regular Play,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.105951,3794687,5206,,,,,0.989551764714596,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,35.237495,32.222275,33.4,53.4
1b0f73d5-a9c1-455e-a0ee-7ad8e85adeca,131,1,2,,3,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,1.418091,3794687,20016,,,,,0.9947590906492824,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Right Foot,35.27206,52.819763,33.6,34.6
caae8158-e9d3-4632-b314-9b682a2ad2e8,134,1,2,,3,Regular Play,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,2.191306,3794687,5206,,,,,0.9664900282706248,Complete,5209,Raphaël Adelino José Guerreiro,Ground Pass,Right Foot,32.71221,35.258533,45.0,8.1
e2276d18-5ce2-447c-9097-949ce22a1ce5,137,1,2,,3,Regular Play,Portugal,Raphaël Adelino José Guerreiro,Left Back,1.024608,3794687,5209,,,,,0.9904908516226434,Complete,3593,Renato Júnior Luz Sanches,Ground Pass,Left Foot,46.50492,5.3443,43.0,19.8
7b23a66a-e1aa-48ba-9538-7bce6c7e1390,140,1,2,,3,Regular Play,Portugal,Renato Júnior Luz Sanches,Left Center Midfield,1.376828,3794687,3593,,,,,0.9825684147088568,Complete,12169,João Maria Lobo Alves Palhinha Gonçalves,Ground Pass,Right Foot,43.253975,19.072613,42.0,38.7
916e16bd-6b5f-4f78-8b6e-9c4534c25db8,143,1,2,,3,Regular Play,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Center Defensive Midfield,2.255419,3794687,12169,,,,,0.9511104845009429,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,37.298325,40.835026,46.2,75.5
94423970-bf4d-47e1-9b78-11eb14bc098b,146,1,2,,3,Regular Play,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,1.713802,3794687,20016,,,,,0.9879051794461584,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Left Foot,40.678154,68.25369,29.6,42.5
0ad05764-1467-425d-9493-8b8f7847bc29,149,1,2,,3,Regular Play,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.953782,3794687,5206,,,,,0.9756900632725904,Complete,5209,Raphaël Adelino José Guerreiro,Ground Pass,Right Foot,30.069305,35.030598,46.5,6.2
3cd54f33-af69-450f-b05f-00fa15e4a4fa,152,1,2,,3,Regular Play,Portugal,Raphaël Adelino José Guerreiro,Left Back,1.23092,3794687,5209,,,,,0.9963693124089684,Complete,3593,Renato Júnior Luz Sanches,Ground Pass,Left Foot,58.7,7.0,54.2,16.2
2a1b3ffc-d7c6-40ee-8cbc-1eab341af3f4,155,1,2,,3,Regular Play,Portugal,Renato Júnior Luz Sanches,Left Center Midfield,1.166979,3794687,3593,,,,,0.9843810351422796,Complete,12169,João Maria Lobo Alves Palhinha Gonçalves,Ground Pass,Right Foot,52.9,17.1,47.5,35.9
c651024c-17cd-48a7-ae15-c701e73fd926,158,1,2,,3,Regular Play,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Center Defensive Midfield,2.799783,3794687,12169,,,,,0.4085405251840781,Complete,16028,José Diogo Dalot Teixeira,High Pass,Right Foot,50.33057,43.4083,92.4,75.5
e7b9b418-5fdf-43e3-a0ea-8c636512172c,160,1,2,,3,Regular Play,Portugal,José Diogo Dalot Teixeira,Right Back,3.179097,3794687,16028,True,,,,0.10276348589884947,Incomplete,3168,João Filipe Iria Santos Moutinho,High Pass,,93.611946,78.69267,111.7,57.7
eb973804-f575-442b-a7f8-96816bd627f8,164,1,2,,4,Regular Play,Belgium,Thibaut Courtois,Goalkeeper,2.707672,3794687,3509,,True,,,0.9807903286811912,Complete,3077,Jan Vertonghen,Ground Pass,Keeper Arm,8.2,24.1,24.4,16.4
61e10ae1-f02a-4e58-b53e-631aafd32bd6,166,1,2,,4,Regular Play,Belgium,Jan Vertonghen,Left Center Back,1.070111,3794687,3077,,,,,0.9787179727026221,Complete,2954,Youri Tielemans,Ground Pass,Left Foot,32.193684,17.263603,35.6,21.8
31518d95-cc16-4587-9e57-dee8d45e3c63,169,1,2,,4,Regular Play,Belgium,Youri Tielemans,Right Defensive Midfield,1.560508,3794687,2954,,,,,0.9934961226434078,Complete,3077,Jan Vertonghen,Ground Pass,Right Foot,35.207653,24.072935,31.7,8.3
6c31620b-33ba-43a5-96ff-3c33d4f46a0f,172,1,2,,4,Regular Play,Belgium,Jan Vertonghen,Left Center Back,1.432223,3794687,3077,,,,,0.9400332706944314,Complete,5632,Thorgan Hazard,Ground Pass,Right Foot,35.33939,23.096262,45.0,2.5
37cffb6e-7bf6-4f8d-9d20-5e068862f2a5,175,1,3,,4,Regular Play,Belgium,Thorgan Hazard,Left Wing Back,1.811931,3794687,5632,,,,,0.9909353820871718,Complete,3077,Jan Vertonghen,Ground Pass,Right Foot,43.540783,3.5573022,34.1,4.2
959265a1-d6d7-40b0-a63e-a5afa44444e9,178,1,3,,4,Regular Play,Belgium,Jan Vertonghen,Left Center Back,0.91713,3794687,3077,,,,,0.9134665809731044,Incomplete,5632,Thorgan Hazard,Ground Pass,Left Foot,34.348408,8.792505,51.4,3.1
310fd1a7-82ff-441c-a7c5-e5cf3256dda2,185,1,3,Throw-in,6,From Throw In,Portugal,José Diogo Dalot Teixeira,Right Back,1.936707,3794687,16028,,,,,0.9664954257993454,Complete,20016,Kléper Laveran Lima Ferreira,Low Pass,,89.56208,78.71928,67.6,78.0
3d2f2fd1-4405-4ea7-9bf9-a5975de06959,188,1,3,,6,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,1.164104,3794687,20016,,,,,0.9451262901935222,Complete,5207,Cristiano Ronaldo dos Santos Aveiro,Ground Pass,Right Foot,64.55045,71.69092,77.7,71.0
e79fcd1f-d922-469a-bfc0-17bc122b21f0,192,1,3,,6,From Throw In,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,2.206991,3794687,5207,True,,,,0.931548794590428,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,75.64582,60.23075,55.4,68.2
93024769-07e4-404c-afcc-0b074b771022,195,1,3,,6,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,3.691954,3794687,20016,,,,,0.3559270794938531,Complete,5207,Cristiano Ronaldo dos Santos Aveiro,High Pass,Right Foot,56.03533,66.02836,108.5,77.0
729d95ca-2d5a-4521-ae2c-1a8a0ea752c2,203,1,3,,6,From Throw In,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,0.731186,3794687,5207,True,,,,0.6088814182341029,Complete,3193,Bernardo Mota Veiga de Carvalho e Silva,Low Pass,,109.961586,66.57994,104.4,67.5
21e82b8a-4bfa-47c4-858e-5f5e8bb92db8,206,1,3,,6,From Throw In,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,1.01223,3794687,3193,,,,,0.9770388269444116,Complete,16028,José Diogo Dalot Teixeira,Ground Pass,Left Foot,104.61471,71.81705,95.0,74.6
3902182d-a611-48ba-a7c4-25061554f5e8,209,1,3,,6,From Throw In,Portugal,José Diogo Dalot Teixeira,Right Back,1.380821,3794687,16028,,,,,0.9807420227767284,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,93.22745,71.479485,72.1,71.4
1ca91475-69e2-47da-9704-dc354d0b9604,212,1,3,,6,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,0.677778,3794687,20016,,,,,0.9821733920511028,Complete,12169,João Maria Lobo Alves Palhinha Gonçalves,Ground Pass,Right Foot,70.13351,66.73739,71.3,58.8
48edfea7-9905-4f11-a7f1-800f51db6579,216,1,3,,6,From Throw In,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Center Defensive Midfield,1.038229,3794687,12169,True,,,,0.9664371567453254,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,70.81412,57.000656,69.3,75.2
101a1440-e599-40c9-adfb-7c640b7bdbdf,219,1,3,,6,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,1.863287,3794687,20016,,,,,0.9879051794461584,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Right Foot,62.699154,65.564285,49.9,51.1
98a90d04-4914-422a-ae37-4a6df8f3c78c,222,1,3,,6,From Throw In,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.03039,3794687,5206,,,,,0.996202858195947,Complete,12169,João Maria Lobo Alves Palhinha Gonçalves,Ground Pass,Right Foot,61.817307,28.64608,57.6,41.7
ae2e7e41-98c4-481e-9b01-c7ff407e6389,224,1,3,,6,From Throw In,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Center Defensive Midfield,1.488767,3794687,12169,,,,,0.9804255480097049,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Right Foot,58.67464,37.48283,59.7,28.2
8ee369fe-4fc4-4dfc-bc14-e11b259e93ac,228,1,3,,6,From Throw In,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.562715,3794687,5206,True,,,,0.9570624788793946,Complete,5209,Raphaël Adelino José Guerreiro,Ground Pass,Right Foot,59.731674,26.146126,70.2,4.4
fc5200ed-bc17-4d3c-beb6-a08c5cbb005e,231,1,4,,6,From Throw In,Portugal,Raphaël Adelino José Guerreiro,Left Back,0.822876,3794687,5209,,,,,0.9937119822995591,Complete,3593,Renato Júnior Luz Sanches,Ground Pass,Left Foot,69.51491,2.531235,63.4,9.2
c8d8aaf2-c6ed-4138-a3a3-22a8f4e19874,234,1,4,,6,From Throw In,Portugal,Renato Júnior Luz Sanches,Left Center Midfield,1.630669,3794687,3593,,,,,0.9859487364873252,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,60.21763,8.02584,48.2,35.9
47585415-e68a-49a6-8b93-5ca6d0a32421,237,1,4,,6,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,1.8706,3794687,20016,,,,,0.978327228140769,Complete,16028,José Diogo Dalot Teixeira,Ground Pass,Right Foot,50.131935,43.930836,57.6,76.5
84776fed-751c-45da-9bef-e3d65432115d,240,1,4,,6,From Throw In,Portugal,José Diogo Dalot Teixeira,Right Back,0.964061,3794687,16028,,,,,0.9826941414802663,Complete,3168,João Filipe Iria Santos Moutinho,Ground Pass,Right Foot,59.068226,69.85119,59.1,60.1
095ce56d-3c32-4ee7-b3c6-301ad92330b5,244,1,4,,6,From Throw In,Portugal,João Filipe Iria Santos Moutinho,Right Center Midfield,1.196761,3794687,3168,True,,,,0.9848444998379164,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,58.49338,61.23058,43.0,58.1
311d2794-ea6e-43bb-841c-ada23408b732,248,1,4,,6,From Throw In,Portugal,Kléper Laveran Lima Ferreira,Right Center Back,3.171362,3794687,20016,True,,,,0.9712272842634982,Complete,5205,Rui Pedro dos Santos Patrício,Ground Pass,Right Foot,39.684555,54.93496,13.3,37.8
df99013e-c181-4cf2-b668-ca0f5ee5e4ea,251,1,4,,6,From Throw In,Portugal,Rui Pedro dos Santos Patrício,Goalkeeper,3.208016,3794687,5205,,,,,0.32923881984711817,Incomplete,5207,Cristiano Ronaldo dos Santos Aveiro,High Pass,Left Foot,14.05458,37.239468,68.9,59.6
5ee5c755-0cc8-4cde-bcef-0e21561d1c8b,260,1,4,,6,From Throw In,Portugal,João Filipe Iria Santos Moutinho,Right Center Midfield,0.415756,3794687,3168,True,,,,0.9153585912621316,Out,16028,José Diogo Dalot Teixeira,Ground Pass,Right Foot,63.6,78.7,58.7,80.0
fb2929b8-cabd-4340-b083-c9dcc2af3878,262,1,4,Throw-in,7,From Throw In,Belgium,Thorgan Hazard,Left Wing Back,0.867854,3794687,5632,,,,,0.9412258764559608,Complete,3621,Eden Hazard,Low Pass,,60.6475,0.43947834,65.7,4.6
ce7156c2-1882-4870-97d3-d84638a3280c,274,1,5,,8,From Counter,Portugal,Renato Júnior Luz Sanches,Left Center Midfield,1.947601,3794687,3593,,,,,0.9602735186812056,Complete,9929,Diogo José Teixeira da Silva,Ground Pass,Right Foot,81.78071,48.674828,102.1,32.5
6ce7974b-7a96-45e3-a431-5da5afc50403,279,1,5,Goal Kick,9,From Goal Kick,Belgium,Thibaut Courtois,Goalkeeper,1.599998,3794687,3509,,True,,,0.9803520301588308,Complete,20005,Toby Alderweireld,Ground Pass,Left Foot,6.0,44.0,19.3,53.6
26b36f8a-39ad-4395-b701-95be4871d738,281,1,5,,9,From Goal Kick,Belgium,Toby Alderweireld,Right Center Back,1.752386,3794687,20005,,,,,0.7578649145788015,Complete,3289,Romelu Lukaku Menama,Low Pass,Left Foot,28.137745,57.50434,56.1,43.4
3e4e1da6-f64c-4a7e-98fd-b1d8936bccc3,287,1,5,Recovery,9,From Goal Kick,Portugal,Renato Júnior Luz Sanches,Left Center Midfield,0.77588,3794687,3593,True,,,,0.9400009664022654,Complete,3168,João Filipe Iria Santos Moutinho,Ground Pass,Right Foot,70.7372,37.223824,79.6,44.4
c9fe5e49-4a8a-4b31-894c-a14b801ea80e,292,1,5,Recovery,9,From Goal Kick,Belgium,Jan Vertonghen,Left Center Back,0.826606,3794687,3077,True,,,,0.6587187136054571,Complete,3621,Eden Hazard,Low Pass,Left Foot,34.095955,28.369928,51.8,26.9
b5410579-4c97-4770-9e8a-e09b63e7fd36,295,1,5,,9,From Goal Kick,Belgium,Eden Hazard,Left Attacking Midfield,2.914543,3794687,3621,,,,,0.7440796855613526,Complete,5632,Thorgan Hazard,High Pass,Right Foot,52.82331,28.544582,54.6,2.3
22c0b705-4cbb-45ca-96e5-f80593562242,299,1,5,,9,From Goal Kick,Belgium,Thorgan Hazard,Left Wing Back,2.422094,3794687,5632,True,,,,0.6749318921288313,Complete,3176,Thomas Meunier,High Pass,Right Foot,50.371773,13.364506,63.6,63.5
4d73e170-df46-49d4-8a35-1be607407990,301,1,5,,9,From Goal Kick,Belgium,Thomas Meunier,Right Wing Back,2.306205,3794687,3176,,,,,0.9124876458153112,Complete,3089,Kevin De Bruyne,Low Pass,Head,63.6,63.5,49.9,57.0
d46061d0-3a85-4489-a8a7-ff163dce380c,304,1,5,,9,From Goal Kick,Belgium,Kevin De Bruyne,Right Attacking Midfield,1.908797,3794687,3089,,,,,0.9936001445490229,Complete,20005,Toby Alderweireld,Ground Pass,Right Foot,54.71203,66.85856,47.8,59.2
cccff42e-e76b-4449-9c61-5e3349d8d351,307,1,5,,9,From Goal Kick,Belgium,Toby Alderweireld,Right Center Back,0.881387,3794687,20005,,,,,0.9293792901392908,Complete,3621,Eden Hazard,Ground Pass,Right Foot,54.518703,56.008728,64.4,50.2
5b37f4e1-30b4-4247-b754-7e441c983b77,311,1,6,,9,From Goal Kick,Belgium,Eden Hazard,Left Attacking Midfield,0.866091,3794687,3621,True,,,,0.9236438869879994,Complete,3089,Kevin De Bruyne,Ground Pass,Right Foot,65.30603,50.882233,70.6,58.3
7a5a330d-2245-4202-93ae-8e8b32247d70,314,1,6,,9,From Goal Kick,Belgium,Kevin De Bruyne,Right Attacking Midfield,0.606477,3794687,3089,,,,,0.6567683752352115,Complete,2954,Youri Tielemans,Low Pass,Right Foot,70.40076,59.68584,77.3,52.8
ae8c6b77-4627-4631-9273-c1e823d11862,317,1,6,,9,From Goal Kick,Belgium,Youri Tielemans,Right Defensive Midfield,2.165565,3794687,2954,,,,,0.6976445963619204,Out,3176,Thomas Meunier,High Pass,Right Foot,76.5132,52.04374,92.9,79.5
4c6df4e4-f453-4370-919f-06e0e902efbc,319,1,6,Throw-in,10,From Throw In,Portugal,Raphaël Adelino José Guerreiro,Left Back,1.233322,3794687,5209,,,,,0.6666490099754757,Incomplete,9929,Diogo José Teixeira da Silva,High Pass,,18.9,0.1,45.4,5.5
67f7f9e2-b51c-49f1-9c3c-eac2d07be513,324,1,6,,11,Regular Play,Belgium,Kevin De Bruyne,Right Attacking Midfield,0.87614,3794687,3089,,,,,0.9788097775195479,Complete,3621,Eden Hazard,Ground Pass,Right Foot,86.43664,65.17004,96.1,54.1
6e147dd5-269a-4607-8ecb-5e25a4bbb0e6,327,1,6,,11,Regular Play,Belgium,Eden Hazard,Left Attacking Midfield,0.673453,3794687,3621,,,,,0.8173500083564335,Complete,3289,Romelu Lukaku Menama,Low Pass,Right Foot,95.02009,55.68122,100.0,60.7
74fd4a01-e7a5-4862-83d2-9a5bde978dc1,330,1,6,,11,Regular Play,Belgium,Romelu Lukaku Menama,Center Forward,0.730728,3794687,3289,,,,,0.6674599857485078,Incomplete,3621,Eden Hazard,Ground Pass,Left Foot,102.44494,60.308247,109.6,54.1
