id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
91346c79-18dd-4b17-95d9-afa994814754,915,1,00:24:25.395,24,,50,From Goal Kick,Hungary,Attila Szalai,Left Center Back,1.407874,3788752,46376,,,,0.5357936478608479,Complete,8407,Ádám Szalai,High Pass,Left Foot,27.698708,12.987967,50.8,6.4,0.74 (40/54)
ef75c2f3-6174-4669-bc5b-8dcbc889c4f4,917,1,00:24:26.803,24,,50,From Goal Kick,Hungary,Ádám Szalai,Left Center Forward,1.570112,3788752,8407,,,,0.7416313498558447,Out,11268,Attila Fiola,High Pass,Head,50.401054,4.6986804,49.8,0.1,0.65 (11/17)
afc9ef33-f075-4520-9e48-a9d2e647509e,919,1,00:24:31.938,24,Throw-in,51,From Throw In,Portugal,Nélson Cabral Semedo,Right Back,0.929708,3788752,6374,,,,0.9731019180476114,Complete,13621,Danilo Luís Hélio Pereira,Low Pass,,67.03652,78.41404,70.1,72.2,0.86 (79/92)
05dd7640-de43-4870-81e1-84ba3afdfdf3,923,1,00:24:36.097,24,,51,From Throw In,Portugal,Danilo Luís Hélio Pereira,Right Center Midfield,1.621329,3788752,13621,,,,0.9732486967879259,Complete,5206,Rúben Santos Gato Alves Dias,Low Pass,Right Foot,64.9,58.3,43.4,55.8,0.93 (62/67)
ee074244-dda7-4055-b9a2-5eacd1ca9d67,926,1,00:24:38.947,24,,51,From Throw In,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.772588,3788752,5206,,,,0.9857962917336336,Complete,5214,William Silva de Carvalho,Ground Pass,Left Foot,44.51705,47.272026,49.7,24.5,0.97 (89/92)
817afc09-d484-47f1-ba35-a4add231c7ab,929,1,00:24:45.933,24,,51,From Throw In,Portugal,William Silva de Carvalho,Left Center Midfield,2.687996,3788752,5214,,,,0.970387457898902,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Right Foot,56.3,41.5,54.1,22.8,0.88 (58/66)
5cdb6042-4752-4f9c-9be7-e0a3a1c3d15a,931,1,00:24:48.621,24,,51,From Throw In,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,1.328428,3788752,5206,,,,0.9489992513988283,Complete,5209,Raphaël Adelino José Guerreiro,Ground Pass,Right Foot,56.86637,21.864143,69.0,9.3,0.97 (89/92)
d510f9fb-1774-49e7-a657-0aee886dead9,934,1,00:24:51.533,24,,51,From Throw In,Portugal,Raphaël Adelino José Guerreiro,Left Back,1.148299,3788752,5209,,,,0.9935653176774578,Complete,5206,Rúben Santos Gato Alves Dias,Ground Pass,Left Foot,66.83036,7.0704,55.0,22.3,0.86 (67/78)
48fedf4b-6e24-4d54-a5ad-ea7fd1da716d,937,1,00:24:53.506,24,,51,From Throw In,Portugal,Rúben Santos Gato Alves Dias,Left Center Back,0.926537,3788752,5206,,,,0.991957096192466,Complete,13621,Danilo Luís Hélio Pereira,Ground Pass,Right Foot,55.94956,21.48279,55.5,31.4,0.97 (89/92)
c4c6fe7b-c74c-4a4e-9e67-ff8105da8d23,940,1,00:24:56.438,24,,51,From Throw In,Portugal,Danilo Luís Hélio Pereira,Right Center Midfield,1.897614,3788752,13621,,,,0.9674580642734978,Complete,20016,Kléper Laveran Lima Ferreira,Ground Pass,Right Foot,55.96194,35.027576,64.4,73.0,0.93 (62/67)
