id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
2489b33c-cbae-4fba-a9e7-b941b149270a,943,1,23,,55,Regular Play,Germany,Timo Werner,Center Forward,1.71468,3794688,5557,,,,,0.9861953115279865,Complete,5579,Joshua Kimmich,Ground Pass,Right Foot,15.811207,60.162697,4.3,69.0
861e68ce-5767-4197-b8ca-d5c0adc286dd,947,1,23,,55,Regular Play,Germany,Joshua Kimmich,Right Wing Back,1.12169,3794688,5579,True,,,,0.902635840843028,Complete,5570,Manuel Neuer,Ground Pass,Right Foot,1.9839087,75.57462,1.6,59.7
5fb2510b-4dc9-4df6-88e0-c070d4fb2331,949,1,23,,55,Regular Play,Germany,Manuel Neuer,Goalkeeper,1.80745,3794688,5570,,,,,0.043790093841145065,Incomplete,,,High Pass,Right Foot,1.1935397,61.59517,44.1,64.8
ec259d26-8008-4292-a01c-1d5f498b6f20,950,1,23,Recovery,55,Regular Play,England,Kieran Trippier,Right Wing Back,2.215881,3794688,3308,,,,,0.25694870968089034,Incomplete,22084,Bukayo Saka,Low Pass,Head,76.85601,16.274876,95.5,29.2
69676364-8142-473f-a8f8-2f3af721f90f,954,1,23,Recovery,56,Regular Play,England,John Stones,Center Back,3.167781,3794688,3244,,,,,0.9923577837773552,Complete,3468,Jordan Pickford,Ground Pass,Left Foot,44.852234,76.71679,21.0,61.3
378993b2-1df4-4f65-8495-ff56ef8308e9,957,1,23,,56,Regular Play,England,Jordan Pickford,Goalkeeper,1.582946,3794688,3468,,,,,0.964940937798782,Complete,3244,John Stones,Ground Pass,Left Foot,21.61795,60.627697,40.5,75.7
d7389ec6-7c58-4493-98db-698d3ddca5ee,960,1,23,,56,Regular Play,England,John Stones,Center Back,1.639027,3794688,3244,,,,,0.9874926561919328,Complete,4706,Kalvin Phillips,Ground Pass,Right Foot,41.993805,71.89431,42.2,66.6
3cf9ff17-e22e-4922-b125-51c644c22e1e,963,1,23,,56,Regular Play,England,Kalvin Phillips,Right Defensive Midfield,1.645121,3794688,4706,,,,,0.9925658808351964,Complete,3336,Harry Maguire,Ground Pass,Right Foot,39.97661,45.590294,41.7,16.3
8c75ae39-6968-47ce-ba3b-0a0bb8b766b6,966,1,23,,56,Regular Play,England,Harry Maguire,Left Center Back,1.377465,3794688,3336,,,,,0.9942538129020101,Complete,3205,Kyle Walker,Ground Pass,Left Foot,42.13627,19.10599,37.7,30.0
1ba66773-05e0-47c1-8ec8-13992b454fa4,969,1,23,,56,Regular Play,England,Kyle Walker,Right Center Back,1.434834,3794688,3205,,,,,0.9843223958503096,Complete,3336,Harry Maguire,Ground Pass,Right Foot,36.37142,34.44177,44.7,14.5
953e9dc5-dbe3-4d66-be5a-ced32f5c6f6d,973,1,24,,56,Regular Play,England,Harry Maguire,Left Center Back,1.413965,3794688,3336,,,,,0.9770748236356038,Complete,22084,Bukayo Saka,Ground Pass,Right Foot,67.17439,37.174213,70.5,56.7
8e1667a0-e671-4d6c-ae3d-59a558557993,976,1,24,,56,Regular Play,England,Bukayo Saka,Right Wing,0.905741,3794688,22084,,,,,0.9359096435294418,Complete,3308,Kieran Trippier,Ground Pass,Left Foot,81.8,68.7,93.0,77.6
8c2d55fb-dd41-4571-818f-8a221ecbfe65,979,1,24,,56,Regular Play,England,Kieran Trippier,Right Wing Back,1.230535,3794688,3308,,,,,0.9818738179544388,Complete,22084,Bukayo Saka,Ground Pass,Right Foot,92.47893,77.086716,79.7,74.9
c1183bb8-8f2d-4b8c-ad55-e34d36a3baa9,982,1,24,,56,Regular Play,England,Bukayo Saka,Right Wing,2.110788,3794688,22084,,,,,0.9555841879201921,Complete,3244,John Stones,Ground Pass,Left Foot,75.92777,72.22724,54.2,48.9
82e1fc5c-c817-4108-975a-3f99b6893647,985,1,24,,56,Regular Play,England,John Stones,Center Back,1.596095,3794688,3244,,,,,0.9733671630412004,Complete,3336,Harry Maguire,Ground Pass,Right Foot,53.95719,46.117775,61.8,25.4
5b2274a5-cc64-458b-9778-cd2702a61787,989,1,24,,56,Regular Play,England,Harry Maguire,Left Center Back,1.214649,3794688,3336,True,,,,0.9151134994590372,Complete,3233,Raheem Sterling,Ground Pass,Right Foot,67.5649,18.38985,80.1,5.5
2331a12e-40c4-423d-a9d1-f1381ef90d30,993,1,24,,56,Regular Play,England,Raheem Sterling,Left Wing,1.396216,3794688,3233,,,,,0.5634534512722227,Unknown,3382,Luke Shaw,Low Pass,Right Foot,83.76118,2.549126,92.3,3.2
8ffd0a61-4618-4472-9e0f-1fabe9e3cf20,998,1,25,Free Kick,57,From Free Kick,England,Kieran Trippier,Right Wing Back,1.275435,3794688,3308,,,,,0.4986807562757702,Incomplete,3233,Raheem Sterling,High Pass,Right Foot,99.08344,3.59757,114.4,38.8
c2d4b005-1fe8-4026-a4f5-b2e6dfd5a07b,1001,1,26,Corner,58,From Corner,England,Kieran Trippier,Right Wing Back,1.373004,3794688,3308,,,,,0.38890411137490055,Incomplete,3244,John Stones,High Pass,Right Foot,119.00172,79.36947,114.0,46.7
6eb76407-f517-4e79-814d-a68505cc1bb5,1005,1,26,Recovery,58,From Corner,England,Kyle Walker,Right Center Back,1.779141,3794688,3205,,,,,0.9776958680766996,Complete,4706,Kalvin Phillips,Low Pass,Right Foot,90.638054,43.88091,80.0,58.1
d99c3d7b-f31d-4af5-8c9d-39be01d90893,1008,1,26,,58,From Corner,England,Kalvin Phillips,Right Defensive Midfield,1.94866,3794688,4706,,,,,0.5378398382244789,Complete,3308,Kieran Trippier,High Pass,Right Foot,76.45122,56.75931,109.6,75.2
c9fc1306-476d-4ba0-8eef-b5ed70713050,1012,1,26,,58,From Corner,England,Kieran Trippier,Right Wing Back,1.692229,3794688,3308,True,,,,0.12610833575939973,Complete,3336,Harry Maguire,High Pass,Right Foot,115.944145,68.75763,113.0,38.9
8056ff82-39f4-4c15-b88d-8f44cb80bc67,1017,1,26,Goal Kick,59,From Goal Kick,Germany,Manuel Neuer,Goalkeeper,4.325714,3794688,5570,,True,,,0.5870875373461852,Incomplete,,,High Pass,Right Foot,6.0,36.0,52.5,11.9
5261b874-1bff-4630-b9a5-c8c414efb156,1018,1,26,Recovery,60,Regular Play,England,Kyle Walker,Right Center Back,3.532436,3794688,3205,,,,,0.7651165590985076,Complete,3382,Luke Shaw,High Pass,Head,67.6,68.2,69.8,38.2
c58edfe7-b863-420e-ad9d-369673c74fc0,1021,1,26,,60,Regular Play,England,Luke Shaw,Left Wing Back,0.6,3794688,3382,True,,,,0.9417497506686776,Complete,3943,Declan Rice,Ground Pass,Left Foot,68.01678,35.479465,66.2,37.1
5faa094c-8ff2-4c46-a3b8-c3ded14936c3,1024,1,27,,60,Regular Play,England,Declan Rice,Left Defensive Midfield,1.261414,3794688,3943,,,,,0.9527073064931858,Complete,3233,Raheem Sterling,Ground Pass,Left Foot,62.496567,23.821934,74.2,7.7
668b337b-263b-484b-9e15-7f0369aff929,1033,1,27,,60,Regular Play,England,Luke Shaw,Left Wing Back,0.641229,3794688,3382,,,,,0.3752893186450453,Incomplete,,,Low Pass,Left Foot,101.69523,3.69778,107.9,27.3
3f09fcc6-0565-4db3-9210-2ddb480c73ec,1036,1,27,,61,Regular Play,Germany,Leon Goretzka,Left Defensive Midfield,1.101066,3794688,6324,,,,,0.997320769277459,Complete,5572,Mats Hummels,Ground Pass,Right Foot,42.04113,42.548176,25.3,50.1
d4c0bdfa-1f86-4c2a-ab79-826f3f2937f2,1039,1,27,,61,Regular Play,Germany,Mats Hummels,Center Back,0.879942,3794688,5572,,,,,0.9802725908495464,Complete,8808,Matthias Ginter,Ground Pass,Right Foot,29.052189,54.51881,33.6,63.5
6c89d8a6-867e-4d5c-8391-b41f459314d0,1042,1,27,,61,Regular Play,Germany,Matthias Ginter,Right Center Back,1.745281,3794688,8808,,,,,0.9391804514065556,Complete,5579,Joshua Kimmich,Ground Pass,Right Foot,35.331062,68.22411,47.7,74.6
48e19be7-9ba3-491a-ae72-1e14a674a074,1045,1,27,,61,Regular Play,Germany,Joshua Kimmich,Right Wing Back,1.94353,3794688,5579,,,,,0.9862234268394092,Complete,5572,Mats Hummels,Ground Pass,Right Foot,45.82053,66.066505,27.1,48.8
a77efa3f-be2a-4ffe-b053-15d997aa5220,1048,1,27,,61,Regular Play,Germany,Mats Hummels,Center Back,1.510262,3794688,5572,,,,,0.9196413354282059,Complete,5562,Thomas Müller,Ground Pass,Left Foot,33.408012,44.33657,56.9,44.2
0ca526cc-490d-4f70-88cf-3b106a1da0c5,1050,1,27,,61,Regular Play,Germany,Thomas Müller,Left Wing,0.672337,3794688,5562,,,,,0.9361543195074106,Complete,8966,Kai Havertz,Ground Pass,Right Foot,58.93255,46.860813,62.6,56.0
4a366ab5-3890-45ab-a9f1-c1bad6537300,1052,1,27,,61,Regular Play,Germany,Kai Havertz,Right Wing,0.353453,3794688,8966,,,,,0.06378790736157608,Incomplete,5557,Timo Werner,Low Pass,Left Foot,63.19596,55.874744,66.8,51.8
6e6f0038-3d90-41a6-9e0c-ce8f65893402,1061,1,27,,62,Regular Play,England,Bukayo Saka,Right Wing,1.016348,3794688,22084,,,,,0.9979536019857576,Complete,3308,Kieran Trippier,Ground Pass,Right Foot,48.38391,49.705864,39.9,68.8
97f9e720-5c04-414d-a206-26f7f8404c4c,1064,1,27,,62,Regular Play,England,Kieran Trippier,Right Wing Back,2.133138,3794688,3308,,,,,0.9866785613171484,Complete,3468,Jordan Pickford,Ground Pass,Right Foot,37.97592,60.253017,7.2,51.6
0c23ca5f-ceb5-4e99-9816-e5838bdb5059,1067,1,27,,62,Regular Play,England,Jordan Pickford,Goalkeeper,1.411492,3794688,3468,,,,,0.9465964344906059,Complete,3244,John Stones,Ground Pass,Left Foot,8.80405,51.16406,24.8,49.5
8b5ba589-2b1f-403f-9a0a-d543f974f972,1069,1,27,,62,Regular Play,England,John Stones,Center Back,1.333206,3794688,3244,,,,,0.9938319231512616,Complete,3468,Jordan Pickford,Ground Pass,Right Foot,24.19333,45.163364,7.0,54.0
7199d7fd-61e7-4cf3-8d91-6ce801308241,1072,1,27,,62,Regular Play,England,Jordan Pickford,Goalkeeper,1.326778,3794688,3468,,,,,0.9638110995550541,Complete,3205,Kyle Walker,Ground Pass,Left Foot,7.04027,49.967846,20.2,70.4
78513722-6ef4-4ed0-a463-5b23e56502d4,1075,1,27,,62,Regular Play,England,Kyle Walker,Right Center Back,1.332518,3794688,3205,,,,,0.4295827189227275,Incomplete,22084,Bukayo Saka,High Pass,Right Foot,19.699715,73.25878,53.0,70.6
0da4adfb-4a0b-4155-9936-606dca39ff27,1078,1,27,Recovery,63,Regular Play,Germany,Mats Hummels,Center Back,1.15169,3794688,5572,,,,,0.9970333443221178,Complete,8808,Matthias Ginter,Ground Pass,Right Foot,56.42785,26.348356,51.5,34.4
