id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,off_camera,under_pressure,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
6ece7512-f008-42cf-a76f-ff7be36d160f,736,1,20,,41,From Free Kick,Croatia,Andrej Kramarić,Center Attacking Midfield,0.993492,3788760,5460,,True,,0.9681350035814636,Complete,5463,Luka Modrić,Low Pass,Left Foot,49.17316,55.406494,36.5,69.6
bdfd760f-6a98-4baf-a8f1-33b2fbafcfd3,739,1,20,,41,From Free Kick,Croatia,Luka Modrić,Right Center Midfield,1.782061,3788760,5463,,,,0.8726629491646835,Incomplete,5460,Andrej Kramarić,Ground Pass,Left Foot,47.11149,57.50502,78.6,68.4
5d8ebcac-1552-48c7-ac10-e2a713af7ea3,741,1,20,Interception,42,Regular Play,Czech Republic,Jan Bořil,Left Back,2.667547,3788760,4875,,,True,0.9959316850407838,Complete,11541,Tomáš Vaclík,Ground Pass,Right Foot,42.005585,18.397043,15.0,34.1
8a5aced6-3386-41cf-856c-efdac1e9dc3b,744,1,20,,42,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,0.160343,3788760,11541,,,,0.015508777806206115,Incomplete,,,Low Pass,Right Foot,14.812075,37.472706,16.6,33.9
1bd3316a-d118-4128-8c39-505371567a06,747,1,21,Goal Kick,43,From Goal Kick,Czech Republic,Tomáš Vaclík,Goalkeeper,2.10741,3788760,11541,,,,0.982885788965052,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,6.0,36.0,18.6,27.3
223c316f-a7a1-426a-8e9c-502345b1b601,750,1,21,,43,From Goal Kick,Czech Republic,Tomáš Kalas,Left Center Back,0.737612,3788760,13197,,,,0.9767341002501742,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,18.0922,27.450832,29.0,29.5
96a05918-00c4-43d1-9022-73fbfb015627,754,1,21,,43,From Goal Kick,Czech Republic,Tomáš Holeš,Right Center Midfield,1.404734,3788760,16469,,True,,0.987249029078304,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,44.709095,29.81015,35.5,13.3
1f89e681-d679-4ca2-8982-21469faf884d,758,1,21,,43,From Goal Kick,Czech Republic,Tomáš Kalas,Left Center Back,1.372763,3788760,13197,,True,,0.9010054287627276,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,35.063156,20.083313,47.4,17.5
fe1dc52a-1b4a-426f-b3ba-8028926a63cc,765,1,21,Recovery,44,Regular Play,Croatia,Dejan Lovren,Right Center Back,1.044612,3788760,3471,,,,0.9807211187255762,Complete,5474,Ivan Perišić,Ground Pass,Right Foot,27.9,61.1,43.0,68.2
255525f3-53b6-43ed-8111-007f1e13deaa,768,1,21,,44,Regular Play,Croatia,Ivan Perišić,Right Wing,0.826479,3788760,5474,,,,0.9182819263168016,Complete,5460,Andrej Kramarić,Ground Pass,Right Foot,47.639595,66.5885,64.2,78.5
3577fa48-687b-4886-bdc2-4d910f730f16,774,1,21,Free Kick,45,From Free Kick,Croatia,Luka Modrić,Right Center Midfield,2.952508,3788760,5463,,,,0.8230119465738899,Complete,33018,Joško Gvardiol,High Pass,Right Foot,59.528454,74.811104,61.2,6.7
8f2fe6db-7907-4a1d-98c1-4b241abcd754,777,1,21,,45,From Free Kick,Croatia,Joško Gvardiol,Left Back,1.98244,3788760,33018,,,,0.7495004232162943,Complete,8946,Josip Brekalo,Low Pass,Left Foot,75.74265,8.196045,107.5,17.0
e7d3f99a-cd24-4877-b277-e44d42783c6f,780,1,21,,45,From Free Kick,Croatia,Josip Brekalo,Left Wing,0.986337,3788760,8946,,,,0.929897622441514,Incomplete,33018,Joško Gvardiol,Ground Pass,Right Foot,107.517105,12.610596,112.1,19.9
90dbc2ce-fa40-4afb-974e-8131a022836e,784,1,22,Corner,46,From Corner,Croatia,Luka Modrić,Right Center Midfield,1.505692,3788760,5463,,,,0.827545357843735,Complete,5460,Andrej Kramarić,Ground Pass,Right Foot,120.0,0.1,114.8,20.3
a99ca734-f5f0-4c3d-8d52-9e67a63ed378,787,1,22,,46,From Corner,Croatia,Andrej Kramarić,Center Attacking Midfield,1.104467,3788760,5460,,,,0.9412359713460308,Complete,5463,Luka Modrić,Ground Pass,Right Foot,114.84535,19.94233,109.0,8.5
755f3635-8877-457b-b99a-6e2c328db118,789,1,22,,46,From Corner,Croatia,Luka Modrić,Right Center Midfield,1.333692,3788760,5463,,,,0.7758473655657334,Complete,5474,Ivan Perišić,Ground Pass,Right Foot,109.532486,9.053314,104.1,40.0
f06578bb-fd52-4e31-9a0f-738d38c8d0d1,793,1,23,,47,From Keeper,Czech Republic,Tomáš Vaclík,Goalkeeper,6.425493,3788760,11541,,,,0.1355716313333691,Incomplete,7044,Patrik Schick,High Pass,Drop Kick,17.508875,38.485588,93.7,45.9
3e51a2d3-9e01-40a0-a453-7f4ccd4d7978,796,1,23,Recovery,48,From Keeper,Croatia,Domagoj Vida,Left Center Back,1.299252,3788760,5468,,,,0.9909906418686564,Complete,16531,Dominik Livaković,Low Pass,Head,25.897446,35.758736,14.9,36.9
4cb8ce11-94f6-4049-8b26-c9c654eab52c,799,1,23,,48,From Keeper,Croatia,Dominik Livaković,Goalkeeper,1.465732,3788760,16531,,,,0.9970013781035336,Complete,3471,Dejan Lovren,Ground Pass,Keeper Arm,16.2,37.6,20.0,48.4
4adc2a68-aa43-48e4-8da4-c242d89cbe70,802,1,23,,48,From Keeper,Croatia,Dejan Lovren,Right Center Back,1.325438,3788760,3471,,,,0.9831051678270508,Complete,5468,Domagoj Vida,Ground Pass,Right Foot,19.26113,47.09626,20.8,29.1
af113491-06d6-46f4-b9c7-897d0487fc9c,805,1,23,,48,From Keeper,Croatia,Domagoj Vida,Left Center Back,0.701043,3788760,5468,,,,0.9882307469566668,Complete,5456,Mateo Kovačić,Ground Pass,Left Foot,22.9826,29.08101,25.8,37.6
ff18268d-c0ca-4ac5-adf9-7e4518f05c5f,808,1,23,,48,From Keeper,Croatia,Mateo Kovačić,Left Center Midfield,0.866853,3788760,5456,,,,0.9666725694928284,Complete,5460,Andrej Kramarić,Ground Pass,Right Foot,25.60128,40.70464,37.7,52.4
8eb00cf9-68d5-452c-b69f-6fd6c3ebab95,811,1,23,,48,From Keeper,Croatia,Andrej Kramarić,Center Attacking Midfield,2.964982,3788760,5460,,,,0.9395648459553364,Complete,5461,Šime Vrsaljko,Ground Pass,Right Foot,37.79786,50.472633,41.8,75.0
2913c36a-3b45-4635-a29d-e60eefc247f9,814,1,23,,48,From Keeper,Croatia,Šime Vrsaljko,Right Back,1.361969,3788760,5461,,,,0.8834776557492725,Complete,5474,Ivan Perišić,Ground Pass,Right Foot,44.554985,69.35466,61.4,78.5
3af095ad-632d-4557-a20f-8aa8b06375d8,817,1,23,,48,From Keeper,Croatia,Ivan Perišić,Right Wing,1.301252,3788760,5474,,,,0.9879514396675472,Complete,5461,Šime Vrsaljko,Ground Pass,Right Foot,58.739662,76.264336,41.8,77.3
a9f5c0d1-d6f8-4ccb-8e78-b6976ef40b77,820,1,23,,48,From Keeper,Croatia,Šime Vrsaljko,Right Back,2.007157,3788760,5461,,,,0.9859314733131248,Complete,3471,Dejan Lovren,Ground Pass,Right Foot,39.133514,76.41956,25.0,54.8
e39f29fd-b2ee-43e2-85d4-c98dc357f88c,828,1,23,,48,From Keeper,Croatia,Dominik Livaković,Goalkeeper,1.805692,3788760,16531,,,,0.9756767222450909,Complete,5468,Domagoj Vida,Ground Pass,Right Foot,9.19252,50.396767,16.9,31.8
2b62ba08-6ecc-4bcc-ad05-29a090d2ab28,831,1,23,,48,From Keeper,Croatia,Domagoj Vida,Left Center Back,7.948463,3788760,5468,,,,0.9138909181611652,Complete,16531,Dominik Livaković,Ground Pass,Right Foot,17.313385,29.443142,12.7,56.2
faf2789a-fa70-4246-a2b6-2dad0ea60841,833,1,23,,48,From Keeper,Croatia,Dominik Livaković,Goalkeeper,2.95428,3788760,16531,,,,0.3191550721791887,Incomplete,5465,Ante Rebić,High Pass,Right Foot,11.62633,58.338844,72.7,62.4
e1a3a5a1-3d37-45b9-a6c4-b0d6696473ec,837,1,24,Throw-in,49,From Throw In,Croatia,Šime Vrsaljko,Right Back,0.612503,3788760,5461,,,,0.9502419232078256,Complete,5463,Luka Modrić,Low Pass,,54.23472,79.55957,56.9,73.5
de56006e-f6ad-425d-98f2-a10fa11e833d,840,1,24,,49,From Throw In,Croatia,Luka Modrić,Right Center Midfield,3.483269,3788760,5463,,,,0.2312017052059976,Incomplete,5465,Ante Rebić,High Pass,Right Foot,66.3,69.2,117.8,52.0
41e4754a-55c5-4c3a-b43c-dad7854e32b7,844,1,24,,50,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,1.390787,3788760,11541,,,,0.9938738373667844,Complete,30328,Ondrej Celustka,Ground Pass,Keeper Arm,11.1,44.5,22.2,58.0
d157ca42-2916-4b04-975f-d9ae8f56dab8,847,1,24,,50,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,1.433726,3788760,30328,,,,0.9393896463538002,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,26.489544,63.135998,46.8,56.7
588a7a9e-59c8-42da-bbb1-45d47bad6b5e,851,1,24,,50,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,0.664723,3788760,16472,,True,,0.9646516444389368,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,47.324593,60.628788,44.8,51.6
c84c77a5-78c3-40b7-bad5-02ce491dbee3,855,1,24,,50,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,1.298695,3788760,4870,,,,0.9318834186668882,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,45.69028,55.63049,56.9,60.2
f9a363d5-4568-4cf0-b9d0-a9639816454e,860,1,24,,50,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,1.196754,3788760,16472,,True,,0.917843613366707,Incomplete,8579,Vladimír Darida,Ground Pass,Right Foot,54.66222,60.510532,63.1,67.3
20eca52e-ce05-4142-bb33-02502b360545,865,1,24,Recovery,51,Regular Play,Croatia,Joško Gvardiol,Left Back,0.544892,3788760,33018,,True,,0.96860226272673,Complete,5456,Mateo Kovačić,Low Pass,Right Foot,62.315426,10.252266,60.4,16.8
397b9556-1862-48d7-a344-6c3b9ac762a2,871,1,24,,51,Regular Play,Croatia,Joško Gvardiol,Left Back,0.717093,3788760,33018,,,,0.9974497583776809,Complete,5463,Luka Modrić,Ground Pass,Right Foot,65.58388,26.563408,61.8,34.4
2a124af1-c015-4c18-81d6-6265aee8093a,875,1,24,,51,Regular Play,Croatia,Luka Modrić,Right Center Midfield,0.750413,3788760,5463,,True,,0.9014229029843634,Complete,5460,Andrej Kramarić,Ground Pass,Right Foot,62.344307,26.941315,73.3,34.0
bae35f44-8e3a-4588-a41d-9f395710f594,878,1,24,,51,Regular Play,Croatia,Andrej Kramarić,Center Attacking Midfield,1.122467,3788760,5460,,,,0.9939147721811984,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,72.46454,32.14037,62.4,42.3
f9773d85-2a38-485f-b533-f5e6d6175155,881,1,24,,51,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,3.048825,3788760,5456,,,,0.3364566181217782,Complete,5461,Šime Vrsaljko,High Pass,Right Foot,62.62289,42.50621,107.5,78.5
5bde9d25-9269-40cc-a34c-28a0fe4d75ee,884,1,24,,51,Regular Play,Croatia,Šime Vrsaljko,Right Back,1.781724,3788760,5461,,,,0.2179649998517823,Incomplete,5465,Ante Rebić,High Pass,Right Foot,112.613815,72.611755,115.4,40.9
271578b7-c788-4a3f-98f3-65a10a70c721,888,1,25,,52,From Keeper,Czech Republic,Tomáš Vaclík,Goalkeeper,2.104996,3788760,11541,,,,0.99261413529553,Complete,16570,Vladimír Coufal,Ground Pass,Keeper Arm,14.178441,47.560703,29.7,73.8
970be903-c7e4-4a8a-8906-65861f31c1cd,891,1,25,,52,From Keeper,Czech Republic,Vladimír Coufal,Right Back,1.286535,3788760,16570,,,,0.9304285931252664,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,29.611362,74.41292,48.8,74.6
79886fd4-43ff-42dc-9ca1-40fb4a627526,894,1,25,,52,From Keeper,Czech Republic,Lukáš Masopust,Right Wing,0.984709,3788760,16472,,,,0.9075853890628244,Complete,4870,Tomáš Souček,Ground Pass,Left Foot,49.53763,78.23475,54.8,67.8
ff6fdae7-a12a-4488-93c1-54946bca99a8,897,1,25,,52,From Keeper,Czech Republic,Tomáš Souček,Left Center Midfield,0.91729,3788760,4870,,,,0.9319329265240129,Incomplete,7044,Patrik Schick,Ground Pass,Right Foot,53.24588,69.12987,64.9,75.3
3bc00b75-a574-41f4-ac15-62496438a5f2,902,1,25,,53,Regular Play,Croatia,Domagoj Vida,Left Center Back,0.851293,3788760,5468,,True,,0.96076651791306,Complete,8946,Josip Brekalo,Ground Pass,Left Foot,56.460747,3.07113,69.1,4.5
38684abf-dcab-41b8-902b-887583781153,904,1,25,,53,Regular Play,Croatia,Josip Brekalo,Left Wing,2.620798,3788760,8946,,,,0.8403515947893515,Complete,5461,Šime Vrsaljko,High Pass,Right Foot,69.16862,3.28049,46.5,32.2
e4856d18-94e3-4a49-86c4-093b736f46af,908,1,25,,53,Regular Play,Croatia,Šime Vrsaljko,Right Back,2.25337,3788760,5461,,,,0.8264782625276451,Complete,5463,Luka Modrić,Low Pass,Left Foot,45.80269,37.25444,52.1,23.4
227eaef4-25a0-49b3-9663-79248d50f483,911,1,25,,53,Regular Play,Croatia,Luka Modrić,Right Center Midfield,0.643093,3788760,5463,,,,0.988208824934646,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,57.99454,19.043472,54.3,28.7
f9ddea0c-ec0b-4910-aaa0-6d582c4ae9d8,919,1,25,,53,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,0.887691,3788760,5456,,,,0.91969121319361,Incomplete,5465,Ante Rebić,Ground Pass,Right Foot,83.12182,30.181778,95.0,22.7
4165016d-e933-49b0-9b06-3d6d652a0a04,923,1,25,,54,Regular Play,Czech Republic,Vladimír Coufal,Right Back,1.360458,3788760,16570,,,,0.9752139923426124,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,24.247648,53.043564,41.3,52.5
728df394-5ba8-4319-a193-8577910864cf,928,1,25,,54,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,1.263487,3788760,16472,,,,0.984250967082384,Complete,4875,Jan Bořil,Ground Pass,Right Foot,88.2821,55.59179,93.5,66.3
9476a2a8-3fcc-4acf-b273-7e593c6ebe4f,931,1,25,,54,Regular Play,Czech Republic,Jan Bořil,Left Back,1.307841,3788760,4875,,,,0.9918192610503832,Complete,8579,Vladimír Darida,Ground Pass,Left Foot,93.36518,64.33696,81.7,50.7
4a529992-cbd5-4964-8e2c-06efef05904f,934,1,25,,54,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.555464,3788760,8579,,,,0.9620824565115824,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,89.11006,47.25506,87.6,70.0
17dd3874-dc52-4fe6-baf1-b5c4af27ef61,937,1,25,,54,Regular Play,Czech Republic,Vladimír Coufal,Right Back,1.757762,3788760,16570,,,,0.9328340252908659,Complete,16472,Lukáš Masopust,Ground Pass,Left Foot,87.43118,71.02428,100.2,73.4
aeeb4727-cb5b-4304-b967-f6aff5f4bbd2,939,1,25,,54,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,0.932082,3788760,16472,,,,0.9717373878911448,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,98.203094,76.228874,86.6,71.6
465e66e0-54f7-45fc-96f9-bee472a3fad6,942,1,25,,54,Regular Play,Czech Republic,Vladimír Coufal,Right Back,1.104805,3788760,16570,,,,0.9435452128800424,Complete,8579,Vladimír Darida,Ground Pass,Right Foot,85.05941,74.34105,96.1,63.3
dc318f99-be36-41ba-9fb0-7af0a7f83885,945,1,25,,54,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.25191,3788760,8579,,,,0.9737651280878789,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,95.78717,63.293716,94.1,76.9
8d60e04c-a847-4467-8e93-2aa8abc8276f,948,1,25,,54,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,1.169186,3788760,16472,,,,0.9791169987510222,Complete,16570,Vladimír Coufal,Ground Pass,Left Foot,94.13973,79.00634,82.4,73.6
e7f3cb9c-b3f1-46fe-a2eb-18e4115a2616,951,1,25,,54,Regular Play,Czech Republic,Vladimír Coufal,Right Back,1.049662,3788760,16570,,,,0.9857617198194766,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,82.96889,76.96867,83.1,64.1
f851056d-fd66-48d6-bcbc-ef25b3397db4,954,1,26,,54,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,1.254523,3788760,4870,,,,0.9737651280878789,Complete,16570,Vladimír Coufal,Ground Pass,Left Foot,90.14117,60.99651,86.6,74.6
1d29bf24-9d9a-4c94-aaa8-9ede746d4f70,957,1,26,,54,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.646585,3788760,16570,,,,0.9793202646194868,Complete,8095,Jakub Jankto,Ground Pass,Right Foot,86.57782,69.16137,88.4,60.2
83c10981-1d0c-4870-9ea2-509e1d5f8058,960,1,26,,54,Regular Play,Czech Republic,Jakub Jankto,Left Wing,1.00484,3788760,8095,,,,0.9703935497699092,Complete,16472,Lukáš Masopust,Ground Pass,Left Foot,89.11455,63.328873,93.7,76.2
a687d371-eaa9-4ece-b871-e5fdf3660556,963,1,26,,54,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,0.878093,3788760,16472,,,,0.8164332835679853,Incomplete,8095,Jakub Jankto,Ground Pass,Right Foot,93.01043,79.46286,99.7,65.7
7421068b-d67d-4c1c-9235-d91c6bddb02e,969,1,26,,54,Regular Play,Croatia,Joško Gvardiol,Left Back,1.855651,3788760,33018,,,,0.9154885547360349,Complete,5460,Andrej Kramarić,Ground Pass,Left Foot,23.38018,12.68686,45.9,18.0
233e8d03-c79e-4f5c-831e-70a483e99cf4,977,1,26,,54,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.4,3788760,16570,,,,0.9877820193649084,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,67.76823,61.247246,70.9,55.6
326bfcff-31a1-4ae6-a786-33b9b2329475,980,1,26,,54,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,1.238606,3788760,4870,,,,0.9604481620196679,Complete,7044,Patrik Schick,Ground Pass,Right Foot,72.67713,45.748566,79.5,38.4
82fe46c4-a6a0-40a3-b27f-bb7a528849d2,988,1,26,,54,Regular Play,Czech Republic,Patrik Schick,Center Forward,0.857559,3788760,7044,,,,0.9899339258741946,Complete,8579,Vladimír Darida,Ground Pass,Left Foot,83.66451,45.32273,81.7,52.3
ab1e6bf7-a37c-4f12-ab3a-4d02aec1d9f2,991,1,26,,54,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.382312,3788760,8579,,,,0.9583105059265824,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,83.196846,53.767048,89.3,60.3
56b4c9bc-1ba1-490a-a462-39ecf439a6b9,996,1,26,,54,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.152946,3788760,16570,,True,,0.006839612268840072,Incomplete,16472,Lukáš Masopust,Ground Pass,Left Foot,98.996254,57.52492,99.9,54.7
8263f1cd-005d-441a-8984-3fe1b9f496ee,999,1,26,Recovery,54,Regular Play,Czech Republic,Tomáš Holeš,Right Center Midfield,1.894094,3788760,16469,,,,0.5005512656937117,Out,16472,Lukáš Masopust,High Pass,Right Foot,76.34452,65.13007,91.0,79.3
24121ea7-626c-40ef-a7bb-33e9b4216f71,1001,1,27,Throw-in,55,From Throw In,Croatia,Joško Gvardiol,Left Back,1.692331,3788760,33018,,,,0.8954981028611091,Complete,5460,Andrej Kramarić,High Pass,,31.7,0.1,48.1,31.2
1a20f2d4-0a83-46cd-9a8d-745bff1e55e6,1005,1,27,,55,From Throw In,Croatia,Andrej Kramarić,Center Attacking Midfield,2.958386,3788760,5460,,True,,0.8445817845377425,Complete,5461,Šime Vrsaljko,Low Pass,Right Foot,45.81748,32.67644,49.2,69.7
123f3c5b-dbf6-4ad8-aa5d-b45f74606ce4,1008,1,27,,55,From Throw In,Croatia,Šime Vrsaljko,Right Back,1.212467,3788760,5461,,,,0.9378770203469392,Complete,5474,Ivan Perišić,Ground Pass,Right Foot,62.53714,67.65148,72.5,78.5
368796bc-cd83-43ea-9547-d42e4c02c31c,1011,1,27,,55,From Throw In,Croatia,Ivan Perišić,Right Wing,1.813655,3788760,5474,,,,0.9821449486655096,Complete,5461,Šime Vrsaljko,Ground Pass,Right Foot,76.0361,76.04008,64.9,72.6
28add34e-245d-4663-9807-1edbda7b4cf5,1014,1,27,,55,From Throw In,Croatia,Šime Vrsaljko,Right Back,0.968617,3788760,5461,,,,0.9946182749986928,Complete,5463,Luka Modrić,Ground Pass,Right Foot,63.71001,66.64021,59.2,62.3
0fd9256c-a084-478c-a68b-ca1584e5efc9,1017,1,27,,55,From Throw In,Croatia,Luka Modrić,Right Center Midfield,0.998975,3788760,5463,,,,0.9739489933344502,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,58.77067,55.27086,61.0,38.5
56f68546-3115-4092-a8d2-a207b5be7656,1020,1,27,,55,From Throw In,Croatia,Mateo Kovačić,Left Center Midfield,0.836172,3788760,5456,,,,0.9403901223651951,Complete,8946,Josip Brekalo,Ground Pass,Right Foot,61.733604,37.921165,72.0,30.2
55006b6d-26e0-4514-9910-6a5b2e6996ea,1023,1,27,,55,From Throw In,Croatia,Josip Brekalo,Left Wing,1.398102,3788760,8946,,,,0.9865408489781003,Complete,5463,Luka Modrić,Ground Pass,Right Foot,66.45178,33.69592,54.9,60.7
c16ab36f-ceb1-4e3c-a3d6-2b96c2a4fc90,1026,1,27,,55,From Throw In,Croatia,Luka Modrić,Right Center Midfield,1.060317,3788760,5463,,,,0.6972806474399846,Complete,8946,Josip Brekalo,Low Pass,Right Foot,52.8999,52.163506,74.4,49.4
f969ca9e-58a3-4f88-8fb4-d67d7932d696,1029,1,27,,55,From Throw In,Croatia,Josip Brekalo,Left Wing,1.673636,3788760,8946,,,,0.9731590975379628,Complete,5461,Šime Vrsaljko,Ground Pass,Right Foot,71.70654,50.52617,70.9,77.5
0c0d967c-1e13-48af-a672-96e7061108cf,1032,1,27,,55,From Throw In,Croatia,Šime Vrsaljko,Right Back,1.235256,3788760,5461,,,,0.9873988715516564,Complete,5463,Luka Modrić,Ground Pass,Right Foot,72.96073,75.016975,55.0,59.5
25233c78-9ca7-4eaa-86c9-ce8ab5f26782,1035,1,27,,55,From Throw In,Croatia,Luka Modrić,Right Center Midfield,1.193147,3788760,5463,,,,0.922794053894837,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,56.58677,57.486134,68.0,51.8
f61efa07-2851-4d78-8092-e57f87168f57,1039,1,27,,55,From Throw In,Croatia,Mateo Kovačić,Left Center Midfield,0.895934,3788760,5456,,,,0.9282565063676737,Complete,5474,Ivan Perišić,Ground Pass,Right Foot,69.4682,57.845314,79.1,62.4
4178a795-2964-4d7a-8856-0c3b013862b0,1042,1,27,,55,From Throw In,Croatia,Ivan Perišić,Right Wing,1.001642,3788760,5474,,True,,0.957383170101473,Complete,8946,Josip Brekalo,Ground Pass,Right Foot,79.771614,64.91691,79.6,48.2
2794840b-aaa5-4a83-a31e-df5a5cb9c6b7,1045,1,27,,55,From Throw In,Croatia,Josip Brekalo,Left Wing,0.739533,3788760,8946,,,,0.9722609841017056,Complete,5474,Ivan Perišić,Ground Pass,Left Foot,79.39366,47.437576,78.0,51.6
7b8ed4cf-cc2b-423b-8202-f13a71770788,1048,1,27,,55,From Throw In,Croatia,Ivan Perišić,Right Wing,1.93133,3788760,5474,,,,0.9548900923121152,Complete,33018,Joško Gvardiol,Ground Pass,Right Foot,80.68566,42.68394,85.7,15.0
a0af0f39-5e73-4f1b-9575-a1e5a3a8958d,1051,1,27,,55,From Throw In,Croatia,Joško Gvardiol,Left Back,0.725574,3788760,33018,,,,0.9906549402447564,Complete,5460,Andrej Kramarić,Ground Pass,Left Foot,87.0746,12.58586,84.6,25.1
f5ceebb3-a7bd-4cdc-bbee-a931b40b1b5f,1054,1,27,,55,From Throw In,Croatia,Andrej Kramarić,Center Attacking Midfield,1.711746,3788760,5460,,,,0.9523280505407904,Complete,33018,Joško Gvardiol,Ground Pass,Right Foot,96.981606,17.920845,101.7,6.1
d77f5191-37d2-48c0-937f-f2640836fd8d,1058,1,27,,55,From Throw In,Croatia,Joško Gvardiol,Left Back,0.357072,3788760,33018,,,,0.06587684192202277,Incomplete,5474,Ivan Perišić,Low Pass,Right Foot,100.05687,21.1654,101.3,26.3
1eddcfe6-e131-4332-bf85-28e4acf50be5,1063,1,28,,56,From Keeper,Czech Republic,Tomáš Vaclík,Goalkeeper,2.566415,3788760,11541,,,,0.9858290505917384,Complete,4875,Jan Bořil,Ground Pass,Keeper Arm,8.3,38.4,24.3,13.3
746c493d-c01e-474d-a2b6-8d75dddd65a1,1066,1,28,,56,From Keeper,Czech Republic,Jan Bořil,Left Back,1.420342,3788760,4875,,,,0.9919141219050152,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,27.992155,15.519892,27.9,27.3
301c9f5f-4049-4806-a949-8797d7d292ae,1070,1,28,,56,From Keeper,Czech Republic,Tomáš Souček,Left Center Midfield,2.086552,3788760,4870,,,,0.9757537244314846,Complete,4875,Jan Bořil,Ground Pass,Right Foot,38.3,30.7,37.4,4.8
9b9b5d04-32d6-4f51-bddf-0f157622130f,1073,1,28,,56,From Keeper,Czech Republic,Jan Bořil,Left Back,1.121865,3788760,4875,,,,0.9406361723851364,Complete,8579,Vladimír Darida,Ground Pass,Left Foot,42.836895,6.2921185,56.9,1.6
02a85297-e310-49af-9fd8-6ed080f1d2bc,1076,1,28,,56,From Keeper,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.452768,3788760,8579,,,,0.9933259535832468,Complete,4875,Jan Bořil,Ground Pass,Right Foot,56.909325,1.5663937,42.9,2.2
6aa2bf96-1d4e-40d8-b89d-ec2627eeb587,1079,1,28,,56,From Keeper,Czech Republic,Jan Bořil,Left Back,1.009693,3788760,4875,,,,0.9949750452985162,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,41.184967,3.5374982,37.4,12.4
d0416554-5a75-4e5e-9670-3ce2027a34a3,1082,1,28,,56,From Keeper,Czech Republic,Tomáš Souček,Left Center Midfield,1.316758,3788760,4870,,,,0.9832158902603424,Complete,4875,Jan Bořil,Ground Pass,Right Foot,47.83249,22.771212,47.6,2.4
692430b0-f754-4983-a7e2-e0e899644a8e,1085,1,28,,56,From Keeper,Czech Republic,Jan Bořil,Left Back,1.141012,3788760,4875,,,,0.994055684592676,Complete,4870,Tomáš Souček,Ground Pass,Left Foot,49.70471,6.958772,41.5,13.5
bafaf49a-68ed-46bc-b540-1929ed4cf8df,1088,1,28,,56,From Keeper,Czech Republic,Tomáš Souček,Left Center Midfield,3.10721,3788760,4870,,,,0.9850738915491508,Complete,30328,Ondrej Celustka,Ground Pass,Right Foot,42.324154,23.944292,42.1,55.6
84f518c4-2e7f-49e8-8d1a-ca6517ebb6ec,1091,1,28,,56,From Keeper,Czech Republic,Ondrej Celustka,Right Center Back,2.336081,3788760,30328,,,,0.980505710164116,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,49.506332,79.36756,49.4,74.8
