id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
d69d64f4-cb6c-4a51-97d1-1c0702a1ab33,42,1,00:00:58.081,0,Free Kick,6,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.883735,3795221,3570,,True,,,0.9976418541949028,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,37.4,54.7,30.3,43.5,0.79 (53/67)
155ae5ca-2f53-41c4-88b4-7e67edf20be8,44,1,00:01:01.033,1,,6,From Free Kick,Denmark,Andreas Christensen,Right Center Back,0.914071,3795221,3959,,True,,,0.770152553235818,Incomplete,,,High Pass,Right Foot,28.9,48.6,44.3,66.4,0.89 (32/36)
38a0e16a-0f3e-4d5e-8c11-39f03782206c,46,1,00:01:16.481,1,Throw-in,7,From Throw In,Denmark,Jens Stryger Larsen,Right Wing Back,2.138653,3795221,5524,,,,,0.4535916638952269,Incomplete,6302,Kasper Dolberg,High Pass,,47.6,80.0,80.6,71.1,0.66 (23/35)
399906e7-0921-412b-a415-15937d420a4f,53,1,00:01:21.309,1,,7,From Throw In,England,Raheem Sterling,Left Wing,0.910008,3795221,3233,True,,,,0.8563285404604327,Incomplete,7843,Mason Mount,Ground Pass,Right Foot,52.72247,1.24846,55.6,9.0,0.88 (43/49)
08028f56-1422-4411-ba53-2ff164cb0e87,64,1,00:01:31.072,1,,7,From Throw In,Denmark,Andreas Christensen,Right Center Back,1.32682,3795221,3959,,,,,0.8806357261908786,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,13.7,71.8,36.8,77.8,0.89 (32/36)
5d6a9602-e9bd-4f2a-b133-8ee3a2c9d7ed,70,1,00:01:57.267,1,Free Kick,8,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.715605,3795221,3959,,,,,0.997080228858788,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,38.998184,69.98624,22.0,49.5,0.89 (32/36)
4d72a8ce-d74b-4e79-b220-5a6c3db82ac7,73,1,00:01:59.815,1,,8,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.8292,3795221,5534,,,,,0.9828058564792448,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,22.397928,50.563168,28.6,25.2,0.94 (58/62)
e13fc778-837e-4c6e-aa2b-6b5cdda534cc,76,1,00:02:05.217,2,,8,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.16303,3795221,8815,,,,,0.984469859705852,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,34.634247,20.92558,36.0,28.0,0.91 (32/35)
cc0fc5dc-e61c-4a56-bc65-4c68f31ec52d,79,1,00:02:06.500,2,,8,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.356621,3795221,3570,,,,,0.9900515615803638,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,38.561764,34.430485,16.0,37.2,0.79 (53/67)
da36f8ae-b8de-479e-acc1-e1854f5dcec0,82,1,00:02:08.993,2,,8,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,2.089261,3795221,5534,,,,,0.5231756309232024,Incomplete,5524,Jens Stryger Larsen,High Pass,Right Foot,17.593718,40.579876,55.4,60.1,0.94 (58/62)
5d209eb8-a2c7-4bbf-bd98-d25b6263b75b,84,1,00:02:11.082,2,Recovery,8,From Free Kick,England,Luke Shaw,Left Back,1.877812,3795221,3382,,,,,0.9801828836821112,Complete,4706,Kalvin Phillips,Ground Pass,Left Foot,64.11531,15.35769,71.8,32.6,0.87 (86/99)
2d0f123c-c2dd-4699-9bc4-24c5a4183adf,86,1,00:02:12.960,2,,8,From Free Kick,England,Kalvin Phillips,Right Defensive Midfield,0.646213,3795221,4706,,,,,0.9644763406294372,Incomplete,3943,Declan Rice,Ground Pass,Right Foot,70.22613,31.096725,69.5,30.9,0.89 (75/84)
c48ebbe7-8cd5-42e3-9614-cf0d2e89bf68,92,1,00:02:18.828,2,,8,From Free Kick,England,Luke Shaw,Left Back,0.633604,3795221,3382,,,,,0.9222463254848844,Complete,7843,Mason Mount,Ground Pass,Left Foot,98.52422,19.123875,101.3,30.0,0.87 (86/99)
563c1ca3-608d-4bb4-8bd4-e1849a4f3cf9,98,1,00:02:20.577,2,Recovery,8,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.691065,3795221,5534,True,,,,0.9884834300253722,Complete,3815,Kasper Schmeichel,Ground Pass,Left Foot,15.19222,47.64384,6.3,44.4,0.94 (58/62)
855b1867-08b8-4471-ad50-7023cf4ac5c0,102,1,00:02:28.800,2,,8,From Free Kick,Denmark,Kasper Schmeichel,Goalkeeper,2.765211,3795221,3815,,,,,0.6045714772381259,Complete,5524,Jens Stryger Larsen,High Pass,Drop Kick,13.5682335,43.34046,49.8,76.4,0.69 (24/35)
854f7fff-fb23-4f4c-9f92-a0f3331cd2a2,105,1,00:02:33.654,2,,8,From Free Kick,Denmark,Jens Stryger Larsen,Right Wing Back,1.015063,3795221,5524,,,,,0.9106430979226818,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,56.31234,78.01117,65.5,76.1,0.66 (23/35)
34f781b4-9814-46cc-a51c-b0e941c4c256,108,1,00:02:36.334,2,,8,From Free Kick,Denmark,Martin Braithwaite Christensen,Right Wing,0.819132,3795221,4447,,,,,0.3977256416808923,Incomplete,24443,Mikkel Damsgaard,High Pass,Right Foot,70.90427,73.62211,87.8,58.1,0.61 (14/23)
864a210f-b381-4001-8003-8ee523ed9b1a,110,1,00:02:37.153,2,Interception,9,Regular Play,England,John Stones,Right Center Back,1.088975,3795221,3244,,,True,,0.9637291821571432,Complete,4706,Kalvin Phillips,Low Pass,Head,39.00658,11.469826,42.4,38.0,0.92 (74/80)
e27ce54f-1e19-4beb-b1e3-1d976358865d,113,1,00:02:40.067,2,,9,Regular Play,England,Kalvin Phillips,Right Defensive Midfield,2.199999,3795221,4706,,,,,0.994836446500603,Complete,3205,Kyle Walker,Ground Pass,Right Foot,31.83868,32.509575,25.8,51.5,0.89 (75/84)
f1ed939b-9fb6-438e-a425-a79569c2841f,116,1,00:02:47.387,2,,9,Regular Play,England,Kyle Walker,Right Back,0.983827,3795221,3205,,,,,0.9583847068707864,Complete,4706,Kalvin Phillips,Ground Pass,Right Foot,35.66511,62.45379,43.2,67.5,0.91 (88/97)
f25a8401-d153-4ca3-a8b0-af62659eb464,119,1,00:02:49.115,2,,9,Regular Play,England,Kalvin Phillips,Right Defensive Midfield,0.997818,3795221,4706,,,,,0.9011984333766084,Complete,22084,Bukayo Saka,Ground Pass,Right Foot,46.05105,58.8744,63.0,76.9,0.89 (75/84)
134e7b58-eb26-4345-bac5-bd3d5fec4fa5,123,1,00:02:52.160,2,,9,Regular Play,England,Bukayo Saka,Right Wing,0.181151,3795221,22084,,,,,0.2430761154962729,Incomplete,3205,Kyle Walker,Ground Pass,Right Foot,55.29377,67.86758,49.4,75.7,0.69 (18/26)
24d11554-e664-4410-be82-edaa01560245,128,1,00:02:54.074,2,,10,Regular Play,Denmark,Mikkel Damsgaard,Left Wing,0.861356,3795221,24443,True,,,,0.9618782899623164,Complete,6302,Kasper Dolberg,Ground Pass,Right Foot,71.71081,9.259697,78.0,8.6,0.88 (14/16)
96cfc9f3-8917-4d63-a648-ba4f40184cb8,131,1,00:02:55.015,2,,10,Regular Play,Denmark,Kasper Dolberg,Center Forward,0.816657,3795221,6302,,,,,0.9943158299812824,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,78.4463,16.456688,68.4,8.3,1.0 (10/10)
ebf708f5-d3b1-4182-b7e1-0d8a55545883,134,1,00:02:56.702,2,,10,Regular Play,Denmark,Thomas Delaney,Left Defensive Midfield,1.599902,3795221,5527,,,,,0.9897282607182352,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,67.66422,14.229355,50.9,26.7,0.7 (30/43)
657431df-5e82-4bf1-aae4-4603d4c08023,137,1,00:02:59.413,2,,10,Regular Play,Denmark,Simon Thorup Kjær,Center Back,1.775738,3795221,5534,,,,,0.9868127293358504,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,51.98406,27.787317,48.6,48.3,0.94 (58/62)
4ceb4a05-fed4-4f0d-9d70-890ff3d04bac,141,1,00:03:07.199,3,,10,Regular Play,Denmark,Andreas Christensen,Right Center Back,0.818524,3795221,3959,True,,,,0.9452211228298308,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,62.470867,38.975452,71.2,26.1,0.89 (32/36)
4ff7b467-caac-4325-8a8f-bc4cb7254b4c,144,1,00:03:08.097,3,,10,Regular Play,Denmark,Thomas Delaney,Left Defensive Midfield,1.311302,3795221,5527,,,,,0.9935340154886496,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,69.45635,28.407064,54.3,27.5,0.7 (30/43)
117b16c8-037f-4f13-bcd6-4aac6ae2f4ba,147,1,00:03:11.574,3,,10,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.363092,3795221,3570,,,,,0.9795623600700348,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,49.497513,30.470007,49.5,6.9,0.79 (53/67)
8e361c7d-c90b-4b13-8549-f01693292e03,151,1,00:03:15.689,3,,10,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.199859,3795221,8815,True,,,,0.9868961549434264,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,47.109493,18.821142,27.5,29.5,0.91 (32/35)
9076a5ff-8d97-4896-9002-7ccc55513eea,154,1,00:03:16.969,3,,10,Regular Play,Denmark,Simon Thorup Kjær,Center Back,2.163072,3795221,5534,,,,,0.9899658197036773,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,29.86613,36.36515,6.9,41.8,0.94 (58/62)
e9323e09-6e3a-4fec-b6fa-c08295241818,157,1,00:03:21.199,3,,10,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,3.195623,3795221,3815,,,,,0.26875238777167393,Complete,5524,Jens Stryger Larsen,High Pass,Right Foot,2.1891766,47.751995,52.1,74.1,0.69 (24/35)
94f42daf-cfae-4fa2-800d-975f8b268651,159,1,00:03:24.394,3,,10,Regular Play,Denmark,Jens Stryger Larsen,Right Wing Back,1.795367,3795221,5524,,,,,0.3781823811328245,Incomplete,4447,Martin Braithwaite Christensen,Low Pass,Head,51.86564,72.693886,69.2,73.8,0.66 (23/35)
446d2d44-045c-43ae-b75f-59cc3617b684,162,1,00:03:26.190,3,Recovery,11,Regular Play,England,Harry Maguire,Left Center Back,0.974937,3795221,3336,,,,,0.9330206722728784,Complete,3382,Luke Shaw,Low Pass,Left Foot,52.30009,5.359276,58.1,2.3,0.91 (86/94)
d0e7f38f-4125-4f04-83d4-341f02eaab35,165,1,00:03:27.180,3,,11,Regular Play,England,Luke Shaw,Left Back,1.041551,3795221,3382,,,,,0.9943423352000388,Complete,3943,Declan Rice,Ground Pass,Right Foot,58.171654,0.88937,50.0,18.8,0.87 (86/99)
e6c98e40-b97f-4141-acc9-6a0659487543,169,1,00:03:29.021,3,,11,Regular Play,England,Declan Rice,Left Defensive Midfield,0.945591,3795221,3943,,,,,0.8557968105655019,Complete,7843,Mason Mount,Ground Pass,Right Foot,53.550766,13.08501,79.4,24.1,0.97 (58/60)
f28499b4-689b-47b5-a958-dbefb39f09e1,175,1,00:03:47.501,3,Throw-in,12,From Throw In,England,Luke Shaw,Left Back,1.87945,3795221,3382,,,,,0.9802598406440513,Complete,3336,Harry Maguire,Low Pass,,85.75356,0.05615,63.8,7.4,0.87 (86/99)
e9bbe08e-a4b8-49a9-8f16-a84b9d86490d,178,1,00:03:51.900,3,,12,From Throw In,England,Harry Maguire,Left Center Back,1.599997,3795221,3336,,,,,0.9950120321661802,Complete,3244,John Stones,Ground Pass,Right Foot,60.841595,11.76807,55.5,34.8,0.91 (86/94)
c997db9c-e743-469c-b05a-ace36952da38,181,1,00:03:58.415,3,,12,From Throw In,England,John Stones,Right Center Back,1.000325,3795221,3244,,,,,0.9846017094105968,Complete,3943,Declan Rice,Ground Pass,Right Foot,64.4,47.5,68.6,31.2,0.92 (74/80)
dd15a6a2-9018-4164-bad8-9280289ef6ba,184,1,00:04:00.643,4,,12,From Throw In,England,Declan Rice,Left Defensive Midfield,1.106175,3795221,3943,,,,,0.9521947534802692,Complete,3382,Luke Shaw,Ground Pass,Right Foot,69.45619,25.05914,84.4,4.9,0.97 (58/60)
c422a4e8-67d1-4b69-bc26-871e0c71be34,187,1,00:04:02.692,4,,12,From Throw In,England,Luke Shaw,Left Back,1.705624,3795221,3382,,,,,0.6641370201074663,Complete,3233,Raheem Sterling,Low Pass,Left Foot,85.98642,2.97021,105.0,16.3,0.87 (86/99)
224093a6-08c2-430b-9fa6-8233cbcc2639,193,1,00:04:22.102,4,Throw-in,13,From Throw In,England,Luke Shaw,Left Back,1.035936,3795221,3382,,,,,0.8452292376186943,Complete,7843,Mason Mount,Low Pass,,104.487976,1.57063,112.9,9.5,0.87 (86/99)
df9839c9-47c7-4c88-a8c0-272f27b87fef,197,1,00:04:24.167,4,,13,From Throw In,England,Mason Mount,Center Attacking Midfield,0.700746,3795221,7843,True,,,,0.979624981459866,Complete,3233,Raheem Sterling,Ground Pass,Right Foot,108.97252,8.38543,103.8,15.4,0.82 (32/39)
0418a719-9d4b-4ac1-b71d-52d6d6be35ea,201,1,00:04:28.848,4,,13,From Throw In,England,Raheem Sterling,Left Wing,0.480852,3795221,3233,,,,,0.9070269451912506,Complete,7843,Mason Mount,Ground Pass,Left Foot,95.148926,12.08258,91.8,6.0,0.88 (43/49)
b888d648-34ac-4d6c-88ae-a762316ad580,204,1,00:04:30.244,4,,13,From Throw In,England,Mason Mount,Center Attacking Midfield,0.953465,3795221,7843,,,,,0.989234495543692,Complete,3336,Harry Maguire,Ground Pass,Right Foot,89.279434,6.752266,73.8,16.3,0.82 (32/39)
8744ad18-3861-4131-a605-199d0951e276,206,1,00:04:31.197,4,,13,From Throw In,England,Harry Maguire,Left Center Back,0.793824,3795221,3336,,,,,0.9857164429688664,Complete,3943,Declan Rice,Ground Pass,Right Foot,72.65295,11.69277,76.6,8.0,0.91 (86/94)
b233eab7-0fe4-40e1-a902-1f71325134cf,209,1,00:04:32.031,4,,13,From Throw In,England,Declan Rice,Left Defensive Midfield,2.209105,3795221,3943,,,,,0.981917960821014,Complete,3244,John Stones,Ground Pass,Right Foot,76.02744,7.397224,62.1,33.4,0.97 (58/60)
bc5f3b75-913b-468e-95ef-7d702e105d90,212,1,00:04:38.993,4,,13,From Throw In,England,John Stones,Right Center Back,1.51533,3795221,3244,,,,,0.9880559639301768,Complete,3336,Harry Maguire,Ground Pass,Right Foot,59.974922,42.833477,57.5,25.7,0.92 (74/80)
1ec17cea-9d66-4380-a5e1-37ee26f7d7b9,215,1,00:04:42.069,4,,13,From Throw In,England,Harry Maguire,Left Center Back,1.203967,3795221,3336,,,,,0.9006285491161569,Complete,3382,Luke Shaw,Ground Pass,Right Foot,60.763706,19.855377,79.8,5.7,0.91 (86/94)
49a7c016-f0ac-4a4b-adf3-ceb55bd81f4f,217,1,00:04:43.273,4,,13,From Throw In,England,Luke Shaw,Left Back,1.218009,3795221,3382,,,,,0.7457313483989385,Complete,3233,Raheem Sterling,Low Pass,Left Foot,79.094826,3.880936,94.4,18.8,0.87 (86/99)
3e841039-8ce0-4693-9447-af852f6e5455,222,1,00:04:48.053,4,,13,From Throw In,England,Raheem Sterling,Left Wing,1.69143,3795221,3233,,,,,0.9702148117422889,Complete,3943,Declan Rice,Ground Pass,Right Foot,91.52493,12.786835,78.1,10.0,0.88 (43/49)
2fab2dec-2cb7-4a43-820d-ea467f3ed4d6,225,1,00:04:50.624,4,,13,From Throw In,England,Declan Rice,Left Defensive Midfield,0.915015,3795221,3943,,,,,0.9821536690279132,Complete,4706,Kalvin Phillips,Ground Pass,Right Foot,72.38787,8.44335,79.5,23.2,0.97 (58/60)
cbe5f8f6-70a7-465c-9f42-47fbbda44c5c,227,1,00:04:51.539,4,,13,From Throw In,England,Kalvin Phillips,Right Defensive Midfield,1.471743,3795221,4706,,,,,0.986457445484816,Complete,3336,Harry Maguire,Ground Pass,Right Foot,77.27076,19.395847,60.9,21.7,0.89 (75/84)
3cf7f6f8-214c-4465-a619-c1d9e982a350,230,1,00:04:54.299,4,,13,From Throw In,England,Harry Maguire,Left Center Back,1.280063,3795221,3336,,,,,0.9518686123243147,Incomplete,7843,Mason Mount,Ground Pass,Right Foot,59.095646,21.581657,80.1,42.6,0.91 (86/94)
484aee71-3055-4985-b28f-65b76d34ffea,236,1,00:04:59.662,4,,13,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,1.174782,3795221,16554,,,,,0.7776469084666447,Complete,24443,Mikkel Damsgaard,Low Pass,Right Foot,54.790104,21.892195,64.0,32.0,0.82 (36/44)
f2513ee1-03bd-4605-a11c-631f16f438ad,240,1,00:05:00.916,5,,13,From Throw In,Denmark,Mikkel Damsgaard,Left Wing,1.322554,3795221,24443,,,,,0.5583579364346515,Incomplete,4447,Martin Braithwaite Christensen,High Pass,Right Foot,64.30843,31.505175,77.5,39.8,0.88 (14/16)
c4cd9e1f-62bb-4c3f-ab61-9cacf20cded3,242,1,00:05:02.239,5,Recovery,13,From Throw In,England,Harry Maguire,Left Center Back,1.22472,3795221,3336,,,,,0.6051078526235533,Complete,7843,Mason Mount,High Pass,Head,50.933495,46.829166,56.9,46.3,0.91 (86/94)
06114905-4eae-4f1a-a99f-a325c5594bba,246,1,00:05:04.020,5,,13,From Throw In,England,Mason Mount,Center Attacking Midfield,1.263056,3795221,7843,True,,,,0.9168065731237036,Complete,4706,Kalvin Phillips,Ground Pass,Right Foot,56.744087,44.825268,56.6,50.1,0.82 (32/39)
df4d204f-28ca-4ee2-a103-e8156852102d,249,1,00:05:05.483,5,,13,From Throw In,England,Kalvin Phillips,Right Defensive Midfield,0.7402,3795221,4706,,,,,0.9333482437574953,Complete,22084,Bukayo Saka,Ground Pass,Left Foot,56.24863,49.62736,68.9,61.2,0.89 (75/84)
d0fa334b-1844-43de-a99b-04ea0932d227,252,1,00:05:06.242,5,,13,From Throw In,England,Bukayo Saka,Right Wing,1.407631,3795221,22084,,,,,0.9578745451304224,Complete,10955,Harry Kane,Ground Pass,Left Foot,67.00832,60.310402,77.8,75.4,0.69 (18/26)
56a9976d-5766-4bbd-acf5-b8d1c5a77013,255,1,00:05:09.514,5,,13,From Throw In,England,Harry Kane,Center Forward,3.531966,3795221,10955,,,,,0.20058665908344864,Out,3233,Raheem Sterling,Low Pass,Right Foot,92.510826,68.01106,120.0,22.6,0.89 (32/36)
0d433086-56d9-4394-affc-3459f31440a5,257,1,00:05:31.242,5,Goal Kick,14,From Goal Kick,Denmark,Kasper Schmeichel,Goalkeeper,3.793983,3795221,3815,,True,,,0.9854715357030436,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,6.0,44.0,12.5,6.9,0.69 (24/35)
3fd70af5-3389-48d5-ad80-134e6dc9b9db,259,1,00:05:36.739,5,,14,From Goal Kick,Denmark,Joakim Mæhle,Left Wing Back,1.767361,3795221,16554,,,,,0.9909843632835424,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,20.598154,2.269045,10.0,18.4,0.82 (36/44)
130626a6-88da-433c-8df0-f97265e9fa33,262,1,00:05:40.194,5,,14,From Goal Kick,Denmark,Jannik Vestergaard,Left Center Back,4.540033,3795221,8815,,,,,0.2284012350799155,Complete,5524,Jens Stryger Larsen,High Pass,Right Foot,10.347683,25.9832,70.4,77.5,0.91 (32/35)
6a3ea198-ab16-40bc-83ab-1786927a8767,265,1,00:05:44.774,5,,14,From Goal Kick,Denmark,Jens Stryger Larsen,Right Wing Back,3.645773,3795221,5524,,,,,0.1976096536734286,Incomplete,4447,Martin Braithwaite Christensen,Low Pass,Right Foot,70.87651,77.73693,117.2,62.4,0.66 (23/35)
cf9039bd-c759-409c-8745-19c049c64b78,268,1,00:05:48.419,5,Interception,14,From Goal Kick,England,Harry Maguire,Left Center Back,1.454699,3795221,3336,True,,,,0.951517227867635,Complete,3468,Jordan Pickford,Ground Pass,Right Foot,8.4743,17.961494,1.8,34.5,0.91 (86/94)
2f2949b5-0524-4134-a5bf-b958dbc221a9,271,1,00:05:51.337,5,,14,From Goal Kick,England,Jordan Pickford,Goalkeeper,2.439487,3795221,3468,,,,,0.2503560875666859,Incomplete,10955,Harry Kane,High Pass,Left Foot,2.6049,32.690063,57.2,29.5,0.49 (19/39)
772f9616-4806-4a3d-8968-8e7c6fa8eeda,276,1,00:05:57.298,5,,14,From Goal Kick,Denmark,Mikkel Damsgaard,Left Wing,1.614829,3795221,24443,,,,,0.962663216651902,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,77.52537,52.822697,77.2,74.4,0.88 (14/16)
7ede499b-df40-4cba-b1ad-478bae80e852,279,1,00:06:00.631,6,,14,From Goal Kick,Denmark,Jens Stryger Larsen,Right Wing Back,1.201912,3795221,5524,,,,,0.9939559649529364,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,76.13815,70.34973,70.4,69.5,0.66 (23/35)
5e5c5876-0616-40d5-b091-3bb52345edcf,282,1,00:06:02.745,6,,14,From Goal Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,2.467048,3795221,3570,,,,,0.9745572391229448,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,67.208694,68.3966,52.8,42.7,0.79 (53/67)
264c80f9-bf6c-4215-b431-063d9e80b11e,285,1,00:06:06.326,6,,14,From Goal Kick,Denmark,Simon Thorup Kjær,Center Back,1.006678,3795221,5534,,,,,0.9962119451870808,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,53.417587,41.191566,48.9,28.9,0.94 (58/62)
701f593d-0273-4750-983d-907672770f6d,288,1,00:06:08.523,6,,14,From Goal Kick,Denmark,Jannik Vestergaard,Left Center Back,1.404404,3795221,8815,,,,,0.9877451345384058,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,51.2239,32.477707,48.3,52.6,0.91 (32/35)
54f90c03-70ee-4f50-832e-3c394ca6a449,291,1,00:06:10.786,6,,14,From Goal Kick,Denmark,Andreas Christensen,Right Center Back,1.365911,3795221,3959,,,,,0.9250951798659656,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,48.354263,57.127686,69.2,59.0,0.89 (32/36)
e80c00fb-7360-4db6-a953-6e80864883a2,294,1,00:06:12.837,6,,14,From Goal Kick,Denmark,Mikkel Damsgaard,Left Wing,1.646342,3795221,24443,,,,,0.979134181353486,Complete,5524,Jens Stryger Larsen,Ground Pass,Left Foot,67.62625,64.519966,69.2,75.8,0.88 (14/16)
cd6bee1b-4143-49cf-861a-54e53f4c7a0e,297,1,00:06:16.201,6,,14,From Goal Kick,Denmark,Jens Stryger Larsen,Right Wing Back,2.198717,3795221,5524,,,,,0.9810215199682688,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,70.7,73.2,52.8,65.0,0.66 (23/35)
910f8bbb-c737-4523-a98a-9e6b53705374,300,1,00:06:19.206,6,,14,From Goal Kick,Denmark,Andreas Christensen,Right Center Back,1.763048,3795221,3959,,,,,0.99064016198021,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,53.0445,62.759674,42.0,41.2,0.89 (32/36)
797b9579-5b20-4a41-a2bf-0c3b9a0177e0,303,1,00:06:23.030,6,,14,From Goal Kick,Denmark,Simon Thorup Kjær,Center Back,1.8434,3795221,5534,,,,,0.9578006507613068,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,45.39836,42.746265,50.9,55.8,0.94 (58/62)
1ad0906e-1371-49c0-8aea-2988a442d0a1,306,1,00:06:30.252,6,,14,From Goal Kick,Denmark,Andreas Christensen,Right Center Back,2.346298,3795221,3959,,,,,0.8971307555590732,Out,16554,Joakim Mæhle,High Pass,Right Foot,69.44613,49.559944,83.2,0.1,0.89 (32/36)
63268bec-51da-4535-b7b9-11e74b4d944e,308,1,00:06:54.320,6,Throw-in,15,From Throw In,England,Kyle Walker,Right Back,1.920946,3795221,3205,,,,,0.9788434036083212,Complete,3336,Harry Maguire,Low Pass,,31.49565,81.26728,24.9,52.4,0.91 (88/97)
