id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,out,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
5d14bae0-f462-491c-9fc2-e55faec97743,5,1,00:00:00.809,0,Kick Off,2,From Kick Off,Denmark,Jonas Older Wind,Center Forward,0.602673,3788742,21261,,,,,0.9799522892424728,Complete,3043,Christian Dannemann Eriksen,Ground Pass,Right Foot,59.83824,41.99945,59.5,38.8
d1fceef9-831b-448e-a5fe-6bbf27d9d820,8,1,00:00:02.163,0,,2,From Kick Off,Denmark,Christian Dannemann Eriksen,Right Center Midfield,1.617772,3788742,3043,,,,,0.91519915540861,Complete,6797,Daniel Wass,Low Pass,Right Foot,60.24178,41.353386,67.0,72.9
20cba9ae-dcaf-4ba6-a54b-1b63ed657320,12,1,00:00:05.061,0,,2,From Kick Off,Denmark,Daniel Wass,Right Back,2.174828,3788742,6797,True,,,,0.3420034865073185,Complete,5536,Yussuf Yurary Poulsen,High Pass,Right Foot,67.358,67.7244,86.3,75.4
0fea4454-05cf-4a79-9710-e87ab1a7f156,19,1,00:00:28.585,0,Throw-in,3,From Throw In,Finland,"Daniel O""Shaughnessy",Left Center Back,1.441515,3788742,38196,,,,,0.6413956268201992,Incomplete,9725,Joel Pohjanpalo,High Pass,,20.8,0.1,44.8,6.1
3d34b5ed-359a-44dd-bba9-656da83c632b,21,1,00:00:30.027,0,Interception,3,From Throw In,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,2.590818,3788742,3570,,,,,0.2689098295035136,Incomplete,21261,Jonas Older Wind,High Pass,Head,73.72675,68.93144,95.7,60.1
740cb7b5-f77a-4da9-a0ed-bccb49acf2cb,24,1,00:00:32.617,0,Recovery,3,From Throw In,Finland,Paulus Arajuuri,Center Back,0.62534,3788742,24455,True,,,,0.6830904027227199,Complete,16550,Jere Juhani Uronen,Low Pass,,24.365524,17.39366,30.4,14.4
b96117f1-1a32-422c-9756-b055b19b86e2,26,1,00:00:33.243,0,,3,From Throw In,Finland,Jere Juhani Uronen,Left Wing Back,1.425547,3788742,16550,,,,,0.9591855482137158,Complete,26939,Joona Toivio,Low Pass,Left Foot,29.167076,9.965355,25.7,27.9
4e0fcb8d-6b39-409d-b564-432c863e949c,30,1,00:00:34.713,0,,3,From Throw In,Finland,Joona Toivio,Right Center Back,2.553755,3788742,26939,True,,,,0.25346786514370984,Complete,9476,Teemu Pukki,High Pass,Right Foot,23.307274,30.569565,54.6,28.3
f58c778e-03fc-4d20-af92-965a2aa5609b,33,1,00:00:37.307,0,,3,From Throw In,Finland,Teemu Pukki,Left Center Forward,1.129591,3788742,9476,,,,,0.4413961890791204,Incomplete,9725,Joel Pohjanpalo,High Pass,Right Foot,54.4144,28.299232,63.2,24.8
f0411792-88e6-4602-bf1b-916c00d14115,35,1,00:00:38.436,0,Recovery,4,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,1.358101,3788742,5534,,,,,0.7253963091719039,Complete,3570,Pierre-Emile Højbjerg,High Pass,Head,55.736855,57.03019,63.4,56.7
ba062e10-396a-4107-bc0e-6e29cb4aa02b,39,1,00:00:40.586,0,,4,Regular Play,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,1.740516,3788742,3570,True,,,,0.9838538926084538,Complete,6797,Daniel Wass,Ground Pass,Right Foot,59.09189,59.97092,57.9,74.4
3ea1b100-45c7-4cda-a287-d63ca2b59189,44,1,00:01:05.857,1,Free Kick,5,From Free Kick,Denmark,Daniel Wass,Right Back,2.498447,3788742,6797,,,,,0.9950688607667496,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,63.4,78.0,44.9,76.3
ca64eaa7-be75-4c9d-8f35-92c8620b7057,47,1,00:01:11.382,1,,5,From Free Kick,Denmark,Simon Thorup Kjær,Right Center Back,1.977779,3788742,5534,,,,,0.99008922019752,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,42.207863,56.513905,42.3,34.1
604aa8a0-a248-42ec-89b4-77488176039b,50,1,00:01:14.109,1,,5,From Free Kick,Denmark,Andreas Christensen,Left Center Back,1.231995,3788742,3959,,,,,0.9800728375098078,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,42.3326,30.649294,54.8,7.8
37f9b220-c942-46e0-96aa-4cd2a9aec203,53,1,00:01:16.290,1,,5,From Free Kick,Denmark,Joakim Mæhle,Left Back,1.242251,3788742,16554,,,,,0.9020747028024844,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,55.639988,11.660403,71.3,1.9
5bc5d8d3-e52b-4354-ac46-56bdfb4d58d4,57,1,00:01:20.019,1,,5,From Free Kick,Denmark,Martin Braithwaite Christensen,Left Wing,0.449843,3788742,4447,True,,,,0.19120545985566306,Incomplete,16554,Joakim Mæhle,Ground Pass,Right Foot,67.78246,3.2818186,71.0,2.4
9d541397-d57a-46d9-be10-1dddcd3aca55,61,1,00:01:22.445,1,Recovery,5,From Free Kick,Denmark,Martin Braithwaite Christensen,Left Wing,2.128686,3788742,4447,True,,,,0.9491367491449508,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,55.0321,2.2824206,33.1,10.2
24fb9ea7-2865-4016-bcf3-832926c9e414,64,1,00:01:25.648,1,,5,From Free Kick,Denmark,Andreas Christensen,Left Center Back,2.008754,3788742,3959,,,,,0.9604271583037696,Complete,6797,Daniel Wass,Low Pass,Right Foot,31.375807,22.305302,40.0,68.8
9b29b32e-c92d-43cd-9e75-08eaef6d8144,67,1,00:01:32.914,1,,5,From Free Kick,Denmark,Daniel Wass,Right Back,1.234263,3788742,6797,,,,,0.9435088068499474,Complete,21261,Jonas Older Wind,Ground Pass,Right Foot,55.6,71.2,66.6,52.7
b600acf6-b548-40ca-ad00-ed59156a19b4,86,1,00:01:41.390,1,,6,Regular Play,Finland,Jere Juhani Uronen,Left Wing Back,0.234119,3788742,16550,True,,,,0.01330808614474248,Incomplete,,,Low Pass,Left Foot,59.8,4.0,61.5,5.2
53a49ae8-f6f4-4c2e-a07e-20bb1db77212,88,1,00:01:57.439,1,Throw-in,7,From Throw In,Finland,"Daniel O""Shaughnessy",Left Center Back,1.718464,3788742,38196,,,,,0.8328710539669555,Incomplete,9725,Joel Pohjanpalo,High Pass,,59.909515,-0.48028,73.3,15.9
338115a2-3fc5-4f18-8d6c-75fa813dbcbe,90,1,00:01:59.157,1,Interception,7,From Throw In,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,1.800428,3788742,3570,,,,,0.5654948952810028,Incomplete,4447,Martin Braithwaite Christensen,Low Pass,Head,47.494125,59.02073,66.8,43.9
394ff3cf-3091-414f-9442-492e18436f05,92,1,00:02:00.958,2,Recovery,7,From Throw In,Finland,Joona Toivio,Right Center Back,2.995331,3788742,26939,,,,,0.8166604615186819,Complete,15416,Jukka Raitala,High Pass,Left Foot,53.29816,33.534912,64.7,58.8
3714e7f3-6cb9-421d-b83f-24351ec4f4ac,95,1,00:02:06.125,2,,7,From Throw In,Finland,Jukka Raitala,Right Wing Back,1.02018,3788742,15416,,,,,0.9913109142413408,Complete,24648,Tim Sparv,Ground Pass,Right Foot,72.6,72.2,70.4,64.0
2edd2f86-0c13-4522-956c-c4cca098c2b0,98,1,00:02:08.118,2,,7,From Throw In,Finland,Tim Sparv,Center Defensive Midfield,1.390001,3788742,24648,,,,,0.9108201608972758,Incomplete,15416,Jukka Raitala,Ground Pass,Left Foot,70.964645,60.96277,87.8,73.0
767d00b6-240e-48dd-8413-465018fae612,103,1,00:02:11.497,2,,7,From Throw In,Finland,Jukka Raitala,Right Wing Back,1.366485,3788742,15416,,,,,0.9227345210190095,Complete,9725,Joel Pohjanpalo,Ground Pass,Left Foot,88.60902,69.18983,90.8,55.3
077b2038-3c6d-4692-825f-00b6f292399a,106,1,00:02:13.611,2,,7,From Throw In,Finland,Joel Pohjanpalo,Right Center Forward,0.879362,3788742,9725,,,,,0.9846883288134806,Complete,13215,Glen Kamara,Ground Pass,Left Foot,87.06048,51.126293,76.9,40.0
beedc497-3e5d-42e0-acf3-23ef13db28e2,109,1,00:02:15.330,2,,7,From Throw In,Finland,Glen Kamara,Left Center Midfield,1.88496,3788742,13215,,,,,0.989531436145322,Complete,38196,"Daniel O""Shaughnessy",Ground Pass,Right Foot,78.67351,39.228867,72.3,16.8
e126bb11-26e3-4434-8782-1a738953e691,112,1,00:02:17.255,2,,7,From Throw In,Finland,"Daniel O""Shaughnessy",Left Center Back,1.347871,3788742,38196,,,,,0.9433169272716908,Complete,16550,Jere Juhani Uronen,Ground Pass,Left Foot,71.74934,19.43877,86.4,5.8
d65ae735-25a8-426b-b4b0-3646c48f6da5,115,1,00:02:19.281,2,,7,From Throw In,Finland,Jere Juhani Uronen,Left Wing Back,2.709383,3788742,16550,,,,,0.6153899571310302,Complete,13215,Glen Kamara,Ground Pass,Left Foot,84.21512,3.75463,112.9,11.7
e583afff-732c-4214-a87a-9ee30e0a8dab,121,1,00:02:51.049,2,Throw-in,8,From Throw In,Finland,"Daniel O""Shaughnessy",Left Center Back,2.043281,3788742,38196,,,,,0.5072965171314802,Incomplete,,,High Pass,,110.18213,-0.9365,110.1,35.3
92002ae8-4235-4be1-81b2-a281185f40ef,127,1,00:03:00.083,3,,8,From Throw In,Finland,Glen Kamara,Left Center Midfield,1.355239,3788742,13215,,,,,0.9661807205385188,Complete,38196,"Daniel O""Shaughnessy",Ground Pass,Right Foot,110.17388,16.617638,111.0,7.1
8d894d00-b0e0-4672-9b6e-27e039e20e67,130,1,00:03:01.590,3,,8,From Throw In,Finland,"Daniel O""Shaughnessy",Left Center Back,1.336015,3788742,38196,,,,,0.3528073070153783,Incomplete,9725,Joel Pohjanpalo,High Pass,Left Foot,108.15034,6.06862,111.4,36.7
b219087a-1493-48d0-9b64-479c56e589f1,135,1,00:03:09.178,3,,8,From Throw In,Finland,Robin Lod,Right Center Midfield,2.202687,3788742,24321,,,,,0.623436025834783,Complete,9476,Teemu Pukki,Ground Pass,Left Foot,95.2,75.3,116.2,68.5
277d0984-db40-4be9-a21f-53b861eb044d,138,1,00:03:13.547,3,,8,From Throw In,Finland,Teemu Pukki,Left Center Forward,1.219369,3788742,9476,,,,,0.8352402105036082,Complete,24321,Robin Lod,Ground Pass,Right Foot,116.66811,68.33421,103.1,77.3
4e5a9887-a150-46c0-aa85-6ed754e84e8c,141,1,00:03:22.960,3,,8,From Throw In,Finland,Robin Lod,Right Center Midfield,0.209118,3788742,24321,,,,,0.06937354041767409,Incomplete,9476,Teemu Pukki,Ground Pass,Left Foot,97.921814,70.850136,99.4,69.8
fa3379ea-9237-4abe-8072-2cd3a5a0997a,144,1,00:03:24.804,3,Recovery,8,From Throw In,Finland,Robin Lod,Right Center Midfield,0.951399,3788742,24321,,,,,0.8305242922899054,Complete,15416,Jukka Raitala,Ground Pass,Left Foot,95.53484,75.73854,103.2,78.9
a6e2e4b5-c2b7-49de-8035-0cd19686f5bc,147,1,00:03:26.273,3,,8,From Throw In,Finland,Jukka Raitala,Right Wing Back,0.602516,3788742,15416,,,,,0.9582418128612036,Complete,24321,Robin Lod,Ground Pass,Left Foot,100.85161,78.69048,90.4,79.1
19eb9e8a-5680-4abf-8613-c8684d00f027,151,1,00:03:30.922,3,,8,From Throw In,Finland,Robin Lod,Right Center Midfield,0.675993,3788742,24321,True,,,,0.7334818622885609,Incomplete,9476,Teemu Pukki,Ground Pass,Left Foot,81.92339,68.4226,92.9,73.4
f70cbfd5-18cc-4833-ad83-00a99572fbec,155,1,00:03:33.094,3,,9,Regular Play,Denmark,Joakim Mæhle,Left Back,1.876168,3788742,16554,,,,,0.9789635435180092,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,29.98649,14.316299,48.5,2.8
e238a7e4-d44e-4e88-823c-2eee4b352dd8,162,1,00:04:02.444,4,Free Kick,10,From Free Kick,Denmark,Joakim Mæhle,Left Back,2.275179,3788742,16554,,True,,,0.9971246104769972,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,65.4,3.0,55.4,9.2
ae893c36-c951-430f-818c-015f1d4d992a,164,1,00:04:07.695,4,,10,From Free Kick,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,1.762112,3788742,3570,,,,,0.994514386853374,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,54.19935,18.655468,54.0,54.1
f1006aab-20da-4a74-bfa5-fc9b404ebae6,167,1,00:04:11.749,4,,10,From Free Kick,Denmark,Simon Thorup Kjær,Right Center Back,2.894408,3788742,5534,,,,,0.3721359673932624,Complete,4447,Martin Braithwaite Christensen,High Pass,Right Foot,56.917248,54.099865,101.7,12.4
adc180ad-e018-4302-862a-a1fea0f2fe49,171,1,00:04:18.776,4,,10,From Free Kick,Denmark,Martin Braithwaite Christensen,Left Wing,0.431352,3788742,4447,True,,,,0.07486670269824401,Incomplete,5536,Yussuf Yurary Poulsen,Ground Pass,Left Foot,116.24567,15.44928,117.1,18.1
6a5062fc-c355-412e-ad7e-c07ec565a3f6,174,1,00:05:02.114,5,Corner,11,From Corner,Denmark,Christian Dannemann Eriksen,Right Center Midfield,2.525554,3788742,3043,,,,,0.432803234172272,Complete,5527,Thomas Delaney,High Pass,Right Foot,119.18668,0.6659504,112.7,45.4
504817b2-3a7c-40ff-b3f6-c1626ae6c519,177,1,00:05:04.639,5,,11,From Corner,Denmark,Thomas Delaney,Left Center Midfield,3.17341,3788742,5527,True,,,,0.2554957699991995,Complete,3043,Christian Dannemann Eriksen,High Pass,,116.47433,46.14107,114.7,11.7
017918d1-e648-42ea-a1c0-42383f271a0e,180,1,00:05:08.925,5,,11,From Corner,Denmark,Christian Dannemann Eriksen,Right Center Midfield,1.183847,3788742,3043,,,,,0.1872838910703225,Incomplete,,,Low Pass,Left Foot,118.31051,13.0815115,118.5,36.7
5fafab70-b6b6-4d61-8181-707b5704a7bd,183,1,00:05:12.202,5,Recovery,11,From Corner,Denmark,Martin Braithwaite Christensen,Left Wing,0.833074,3788742,4447,,,,,0.4273089483270144,Incomplete,5536,Yussuf Yurary Poulsen,Low Pass,Right Foot,118.59479,28.689695,117.8,34.3
b32ce22a-cfb9-46ce-8d7b-294b22eb4d05,190,1,00:05:31.222,5,Free Kick,12,From Free Kick,Finland,Lukáš Hrádecký,Goalkeeper,3.17105,3788742,8667,,True,,,0.5523872596095815,Incomplete,,,High Pass,Right Foot,4.0,43.4,47.0,65.8
3c418d91-c880-495e-891b-73da1fee8d23,191,1,00:05:34.393,5,Recovery,13,Regular Play,Denmark,Joakim Mæhle,Left Back,2.538228,3788742,16554,,True,,,0.9086918223677644,Complete,4447,Martin Braithwaite Christensen,High Pass,Head,73.1,14.3,73.8,0.9
6eff3393-da01-4825-96d8-2cb22eb6bf8d,193,1,00:05:36.931,5,,13,Regular Play,Denmark,Martin Braithwaite Christensen,Left Wing,0.868864,3788742,4447,,,,,0.8577882671688198,Complete,16554,Joakim Mæhle,Low Pass,Right Foot,77.3457,10.560559,78.3,7.4
e2b2ffc7-beac-4113-8fc1-699f86817fb4,196,1,00:05:38.634,5,,13,Regular Play,Denmark,Joakim Mæhle,Left Back,0.595115,3788742,16554,,,,,0.9039522487522575,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,78.22682,8.587714,85.5,8.1
6019a43d-fe69-4553-b9df-7afe1145c976,199,1,00:05:40.247,5,,13,Regular Play,Denmark,Thomas Delaney,Left Center Midfield,1.015836,3788742,5527,,,,,0.988145571241249,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Left Foot,85.340454,6.510653,79.2,1.4
909c38e2-4d16-4f43-9b31-7d7ee269d488,202,1,00:05:41.693,5,,13,Regular Play,Denmark,Martin Braithwaite Christensen,Left Wing,1.712715,3788742,4447,,,,,0.9828576240791624,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,81.2845,2.8255997,63.1,7.1
5550a4ce-5444-42dc-ad4b-3802519446ca,205,1,00:05:44.850,5,,13,Regular Play,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,1.413404,3788742,3570,,,,,0.988753540362756,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,62.9789,15.7747135,53.5,39.3
a170abb6-5884-4781-a87c-6066fd0af75c,208,1,00:05:48.186,5,,13,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,2.200526,3788742,5534,,,,,0.9745661577098104,Complete,6797,Daniel Wass,Ground Pass,Left Foot,54.8,47.7,61.6,64.6
78f4a483-f81d-4c39-909a-be42502fe34e,212,1,00:05:54.138,5,,13,Regular Play,Denmark,Daniel Wass,Right Back,1.958697,3788742,6797,True,,,,0.9731212468138436,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,66.41216,77.63268,46.3,66.4
e44de623-860c-429a-99f8-bf3eeb6c1b24,215,1,00:05:58.268,5,,13,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,2.15256,3788742,5534,,,,,0.9900353266074132,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,47.832676,59.321537,44.1,40.6
f9dec153-28e5-4adf-9ad3-a9c774dae3d4,219,1,00:06:00.686,6,,13,Regular Play,Denmark,Andreas Christensen,Left Center Back,1.010656,3788742,3959,True,,,,0.9093674278758568,Complete,3043,Christian Dannemann Eriksen,Ground Pass,Right Foot,44.397137,44.38809,55.8,45.1
535bf148-e99a-40e5-9db8-55ed8a516b9d,221,1,00:06:01.696,6,,13,Regular Play,Denmark,Christian Dannemann Eriksen,Right Center Midfield,1.687821,3788742,3043,,,,,0.8974553840895029,Complete,3570,Pierre-Emile Højbjerg,High Pass,Left Foot,53.78036,45.318535,47.8,13.6
b95b701c-c662-487b-9077-000b78efb2f2,224,1,00:06:07.776,6,,13,Regular Play,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,1.041625,3788742,3570,,,,,0.9889381124190326,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,62.03159,22.317694,62.7,23.3
a86134f5-7c37-4b0b-8338-8c1d76340d17,226,1,00:06:08.818,6,,13,Regular Play,Denmark,Thomas Delaney,Left Center Midfield,1.202828,3788742,5527,,,,,0.994097117494732,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,61.551975,24.105581,55.8,16.8
ebea7d9f-0b3f-410e-9dd3-d58302e5bb89,230,1,00:06:11.472,6,,13,Regular Play,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,2.203313,3788742,3570,True,,,,0.9755798572917204,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,54.983368,20.409184,41.4,31.3
d112a6ac-94e8-42f5-9f2c-cf4b7c2ffa40,233,1,00:06:15.417,6,,13,Regular Play,Denmark,Andreas Christensen,Left Center Back,1.893849,3788742,3959,,,,,0.942059625504726,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,45.204227,32.22648,61.6,8.1
a4fed87d-405b-4eff-8812-e744cafca1af,236,1,00:06:19.484,6,,13,Regular Play,Denmark,Joakim Mæhle,Left Back,0.746716,3788742,16554,,,,,0.9482515071803901,Complete,21261,Jonas Older Wind,Ground Pass,Right Foot,67.25547,9.453963,81.0,14.8
dce83a8e-f5b1-46da-9f92-0ef5038da674,239,1,00:06:21.139,6,,13,Regular Play,Denmark,Jonas Older Wind,Center Forward,0.970655,3788742,21261,,,,,0.9877613557282354,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,77.31313,19.733177,69.9,10.6
63e1b83f-8d99-4035-b9ef-ab5fdffeb03f,242,1,00:06:22.852,6,,13,Regular Play,Denmark,Thomas Delaney,Left Center Midfield,1.010273,3788742,5527,,,,,0.8931614302850927,Complete,16554,Joakim Mæhle,Ground Pass,Left Foot,69.99319,12.015015,83.8,1.0
3faa0e7e-3ffc-41ad-a9e1-22b33ae16042,245,1,00:06:25.229,6,,13,Regular Play,Denmark,Joakim Mæhle,Left Back,1.122784,3788742,16554,,,,,0.8632088630637345,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,90.2,2.7,102.9,7.4
87a8c904-7275-4345-9223-323ac810fde1,247,1,00:06:26.352,6,,13,Regular Play,Denmark,Martin Braithwaite Christensen,Left Wing,1.236039,3788742,4447,,,,,0.9427225225571638,Incomplete,16554,Joakim Mæhle,Ground Pass,Right Foot,101.248825,9.675471,101.7,12.4
d9f7079f-d925-4ba6-9d4e-6f62b8e0f324,258,1,00:06:30.305,6,,13,Regular Play,Denmark,Christian Dannemann Eriksen,Right Center Midfield,0.805804,3788742,3043,,,,,0.9802699766588742,Complete,21261,Jonas Older Wind,Ground Pass,Right Foot,99.740524,29.186039,97.1,29.5
f39e2e88-2933-4dd6-b4ee-258013330e48,264,1,00:07:29.347,7,Corner,14,From Corner,Denmark,Christian Dannemann Eriksen,Right Center Midfield,1.358476,3788742,3043,,,,,0.29546503295682736,Incomplete,,,High Pass,Right Foot,119.738266,1.163208,116.9,35.7
04051f1d-f08e-43b6-9419-8cb259407f9f,268,1,00:07:33.395,7,,14,From Corner,Denmark,Christian Dannemann Eriksen,Right Center Midfield,1.161956,3788742,3043,,,,,0.9778123943027768,Complete,6797,Daniel Wass,Ground Pass,Right Foot,108.287186,2.948386,96.2,15.0
b9d0aa79-bac9-468c-a8df-6a98f2277152,271,1,00:07:36.064,7,,14,From Corner,Denmark,Daniel Wass,Right Back,1.324569,3788742,6797,,,,,0.4344003887751614,Complete,5536,Yussuf Yurary Poulsen,High Pass,Right Foot,92.994316,15.91919,105.8,37.8
61b2dc5f-a9f7-4f12-a7c2-356bb688d379,276,1,00:07:53.249,7,Goal Kick,15,From Goal Kick,Finland,"Daniel O""Shaughnessy",Left Center Back,1.663541,3788742,38196,,True,,,0.9977782498348002,Complete,8667,Lukáš Hrádecký,Ground Pass,Right Foot,7.0,36.1,4.6,39.3
97ae6722-1bf8-444f-8fb5-e3f017ba1ef8,278,1,00:07:57.856,7,,15,From Goal Kick,Finland,Lukáš Hrádecký,Goalkeeper,3.516984,3788742,8667,,,,,0.1883507709356453,Incomplete,9476,Teemu Pukki,High Pass,Right Foot,14.005394,40.502598,85.0,29.8
4d7912fe-f4aa-459c-b1e4-c311b919259e,282,1,00:08:04.624,8,Recovery,16,Regular Play,Denmark,Yussuf Yurary Poulsen,Right Wing,1.757432,3788742,5536,,,,,0.9712840402344864,Complete,6797,Daniel Wass,Low Pass,Head,59.095924,63.023685,42.7,76.1
2db0c303-1f9a-4b6c-9201-9cdac35d637c,285,1,00:08:08.209,8,,16,Regular Play,Denmark,Daniel Wass,Right Back,1.986427,3788742,6797,,,,,0.9910358232328532,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,47.589123,77.907455,30.4,62.5
e8f0bec7-b103-4c8f-9077-ea05a5dc1b42,288,1,00:08:11.288,8,,16,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,2.893248,3788742,5534,,,,,0.9548586005475228,Complete,16554,Joakim Mæhle,Low Pass,Right Foot,31.970934,63.048306,55.8,12.6
44ee6b45-081b-4dac-b0b4-a57c17a516e7,291,1,00:08:16.280,8,,16,Regular Play,Denmark,Joakim Mæhle,Left Back,1.186299,3788742,16554,,,,,0.9493969291369608,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,68.375534,1.8490044,78.6,2.8
c7deb85b-6f49-4492-b243-6366642e3b7e,294,1,00:08:21.836,8,,16,Regular Play,Denmark,Martin Braithwaite Christensen,Left Wing,1.02313,3788742,4447,,,,,0.9918683435150362,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,85.61391,18.030804,71.7,23.6
d4509472-c26f-4a2b-971a-b2e4c9b38327,297,1,00:08:22.859,8,,16,Regular Play,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,1.62729,3788742,3570,True,,,,0.98815824279119,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,72.452354,27.701744,60.3,28.8
ffa7aa34-5cce-4654-8fbd-9cadc26ad0c4,299,1,00:08:24.486,8,,16,Regular Play,Denmark,Andreas Christensen,Left Center Back,0.767434,3788742,3959,,,,,0.9735572590809948,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,58.863857,30.353086,65.4,20.9
1946505b-0e26-4d8f-8a14-d7bf6e2f631e,302,1,00:08:26.929,8,,16,Regular Play,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,0.786426,3788742,3570,,,,,0.960784769420766,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,64.54654,27.584846,73.8,35.7
48b0fccc-1aa5-47bc-a788-4e68844d921e,304,1,00:08:27.715,8,,16,Regular Play,Denmark,Martin Braithwaite Christensen,Left Wing,1.514724,3788742,4447,,,,,0.9538804306851031,Complete,5534,Simon Thorup Kjær,Low Pass,Right Foot,71.969284,34.91124,60.7,48.1
50bf2e4b-1278-4666-bbbb-de9451887b9b,307,1,00:08:31.986,8,,16,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,1.457587,3788742,5534,,,,,0.978327228140769,Complete,6797,Daniel Wass,Ground Pass,Left Foot,66.941,54.4076,77.8,74.4
ab787ae5-aeb4-48b2-9701-1e3f0b8ef029,310,1,00:08:34.473,8,,16,Regular Play,Denmark,Daniel Wass,Right Back,1.099085,3788742,6797,,,,,0.9831851854847258,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,79.05603,72.53012,79.2,61.9
ff3a4ae1-6e06-40a1-a3ea-ea18c59e61b0,313,1,00:08:36.144,8,,16,Regular Play,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,0.528392,3788742,3570,,,,,0.7711744062051425,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,80.162346,57.921444,91.3,55.6
e649f946-00c6-40b7-8872-25aba66b04ff,316,1,00:08:36.720,8,,16,Regular Play,Denmark,Martin Braithwaite Christensen,Left Wing,0.299814,3788742,4447,,,,,0.06646802451246,Complete,21261,Jonas Older Wind,Ground Pass,No Touch,91.3,55.6,95.2,50.8
3b3e0030-9a16-4391-8933-e531c050aaea,318,1,00:08:37.020,8,,16,Regular Play,Denmark,Jonas Older Wind,Center Forward,0.537781,3788742,21261,,,,,0.8165464800193452,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,93.05663,52.708744,96.4,56.7
77815349-26fb-42fb-8203-11f118f20265,323,1,00:08:54.671,8,Goal Kick,17,From Goal Kick,Finland,"Daniel O""Shaughnessy",Left Center Back,0.842907,3788742,38196,,,,,0.9980124773656396,Complete,8667,Lukáš Hrádecký,Ground Pass,Left Foot,7.0,36.1,5.4,39.5
14aceea4-af39-46fc-9f53-5b8488112b34,327,1,00:08:57.761,8,,17,From Goal Kick,Finland,Lukáš Hrádecký,Goalkeeper,3.144951,3788742,8667,True,,,,0.2996026923275826,Incomplete,9476,Teemu Pukki,High Pass,Left Foot,9.1,31.6,70.9,51.7
3f4c3e87-d0de-4640-bfe8-71c4f4b52255,330,1,00:09:00.906,9,Recovery,18,Regular Play,Denmark,Joakim Mæhle,Left Back,1.213964,3788742,16554,True,,,,0.9842692851171584,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,50.00941,32.318882,59.4,37.4
9e147770-4924-48e0-a2e9-88e777780868,333,1,00:09:03.043,9,,18,Regular Play,Denmark,Pierre-Emile Højbjerg,Center Defensive Midfield,0.970305,3788742,3570,,,,,0.966504573176994,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,63.404457,37.399216,78.6,26.0
909ec71e-534a-480d-85f4-0af76b6a3358,336,1,00:09:04.831,9,,18,Regular Play,Denmark,Martin Braithwaite Christensen,Left Wing,0.805959,3788742,4447,,,,,0.9936449959234004,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,74.7,27.2,65.9,31.3
