id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
cf55e698-77a5-4604-af07-a4de9145b1bd,65,1,00:01:13.590,1,,4,From Goal Kick,Czech Republic,Tomáš Kalas,Left Center Back,1.557288,3794690,13197,,,,0.9204139431296224,Complete,9397,Pavel Kadeřábek,Ground Pass,Right Foot,25.540888,27.47714,42.2,4.1
9a289837-d69d-4d30-9944-b389f4c06296,68,1,00:01:19.931,1,,4,From Goal Kick,Czech Republic,Pavel Kadeřábek,Left Back,0.518963,3794690,9397,,,,0.9375502607267224,Complete,7044,Patrik Schick,Ground Pass,Right Foot,71.42596,12.55954,80.0,16.7
a41808f9-fe7d-4fd9-8f89-09530f1452bf,71,1,00:01:20.490,1,,4,From Goal Kick,Czech Republic,Patrik Schick,Center Forward,1.532677,3794690,7044,,,,0.9637278928356304,Complete,23454,Petr Ševčík,Ground Pass,Left Foot,80.02004,19.248934,81.6,1.5
d206a900-0415-43e7-ab1e-203db0179a5e,74,1,00:01:25.254,1,,4,From Goal Kick,Czech Republic,Petr Ševčík,Left Midfield,1.322119,3794690,23454,,,,0.9931226296427826,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,86.32319,13.214003,76.3,18.5
3ce96883-66a3-46c3-8056-95055041a578,79,1,00:01:39.829,1,Goal Kick,5,From Goal Kick,Netherlands,Maarten Stekelenburg,Goalkeeper,1.228146,3794690,20201,,,,0.9969001105054394,Complete,3311,Daley Blind,Ground Pass,Right Foot,7.0,36.1,10.4,27.5
555a13b0-5ceb-47cf-b95d-bcfbaa2407fb,81,1,00:01:41.057,1,,5,From Goal Kick,Netherlands,Daley Blind,Left Center Back,1.178507,3794690,3311,,,,0.9961794295935048,Complete,20201,Maarten Stekelenburg,Ground Pass,Left Foot,9.89797,25.863533,5.1,43.2
bdd0f35c-e97c-4fd1-9659-63f3d5a13bb0,84,1,00:01:44.598,1,,5,From Goal Kick,Netherlands,Maarten Stekelenburg,Goalkeeper,3.158779,3794690,20201,,,,0.2128469107368207,Incomplete,8125,Denzel Dumfries,High Pass,Right Foot,4.335724,42.915367,55.7,74.1
7bfb8d28-f891-40db-8f6e-90c8a00fc47c,86,1,00:01:47.757,1,Recovery,5,From Goal Kick,Czech Republic,Pavel Kadeřábek,Left Back,1.85407,3794690,9397,,,,0.30716475110660985,Incomplete,23454,Petr Ševčík,High Pass,Head,65.74456,1.9745778,81.3,2.0
698db55d-6d0f-4b0d-b249-26f693500798,90,1,00:01:51.262,1,Recovery,6,Regular Play,Czech Republic,Tomáš Souček,Right Center Midfield,1.089418,3794690,4870,,,,0.9886473970734792,Complete,23454,Petr Ševčík,Low Pass,Other,72.42619,-1.5426674,73.0,1.7
c70006ba-a890-4255-9bab-600d9695cb45,93,1,00:01:52.431,1,,6,Regular Play,Czech Republic,Petr Ševčík,Left Midfield,0.965712,3794690,23454,,,,0.9967932474255612,Complete,9397,Pavel Kadeřábek,Ground Pass,Left Foot,73.57307,1.4661981,63.5,3.3
97d8e6d0-cc6a-4ab6-a0d0-798ec772d6f0,96,1,00:01:54.208,1,,6,Regular Play,Czech Republic,Pavel Kadeřábek,Left Back,1.052283,3794690,9397,,,,0.9353958936867376,Complete,7044,Patrik Schick,Ground Pass,Right Foot,64.76122,7.1512256,76.6,8.9
534add7d-57c5-441a-9cbb-01dc8f9fc48b,100,1,00:01:55.340,1,,6,Regular Play,Czech Republic,Patrik Schick,Center Forward,1.701057,3794690,7044,True,,,0.963808207354436,Complete,4870,Tomáš Souček,Ground Pass,Left Foot,75.47399,19.760954,71.5,6.9
2b9ec719-f37c-4ee0-b90d-96c8bd86c037,104,1,00:01:57.081,1,,6,Regular Play,Czech Republic,Tomáš Souček,Right Center Midfield,1.359725,3794690,4870,,,,0.9191428526975954,Complete,23454,Petr Ševčík,Ground Pass,Right Foot,71.8,6.8,76.7,2.4
87780283-37d8-425a-9a22-0b4711857cf7,108,1,00:01:58.526,1,,6,Regular Play,Czech Republic,Petr Ševčík,Left Midfield,3.20252,3794690,23454,True,,,0.12302627608838622,Incomplete,16472,Lukáš Masopust,High Pass,Right Foot,77.2,2.7,117.4,20.2
a6c00653-4ac8-4e54-ba73-752b9f3da649,112,1,00:02:17.064,2,,6,Regular Play,Netherlands,Maarten Stekelenburg,Goalkeeper,6.460458,3794690,20201,,,,0.029838784711664963,Incomplete,2988,Memphis Depay,High Pass,Drop Kick,13.17546,39.65787,105.2,17.1
b03588de-abe2-4e95-bb18-884fdecc7335,115,1,00:02:23.525,2,Recovery,6,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,1.439182,3794690,30328,,,,0.9927279826434072,Complete,11541,Tomáš Vaclík,Ground Pass,Left Foot,14.9,63.0,2.3,48.5
03752dd4-6bba-453a-a3f3-9c884399d2b0,118,1,00:02:25.004,2,,6,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,1.395171,3794690,11541,,,,0.7380683885903359,Complete,16570,Vladimír Coufal,High Pass,Right Foot,2.2297451,50.886494,12.5,74.8
30fd084f-7e60-43f3-9231-8ad22f28ca2a,121,1,00:02:30.006,2,,6,Regular Play,Czech Republic,Vladimír Coufal,Right Back,1.340997,3794690,16570,,,,0.8340483851021782,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,5.6,73.7,34.2,73.3
e1c78cc7-851d-4fcd-8c0e-082ed37935d5,125,1,00:02:31.387,2,,6,Regular Play,Czech Republic,Lukáš Masopust,Right Midfield,0.555709,3794690,16472,True,,,0.9690834656924028,Complete,16469,Tomáš Holeš,Ground Pass,Left Foot,33.078766,77.37388,28.7,66.2
e131cb03-e99e-49ce-beb1-16bd5a99043a,128,1,00:02:31.982,2,,6,Regular Play,Czech Republic,Tomáš Holeš,Center Defensive Midfield,1.596488,3794690,16469,,,,0.43895547044672656,Complete,7044,Patrik Schick,High Pass,Right Foot,28.116377,71.2635,52.3,68.7
e8d0532d-6bfc-42da-8ee3-58a383042a38,130,1,00:02:33.619,2,,6,Regular Play,Czech Republic,Patrik Schick,Center Forward,0.877791,3794690,7044,,,,0.90158643812393,Incomplete,,,Low Pass,Head,52.975468,70.93354,44.5,65.9
0a5d1162-da52-4473-803d-b6a677147259,131,1,00:02:34.497,2,Recovery,6,Regular Play,Netherlands,Marten de Roon,Right Defensive Midfield,0.724302,3794690,6994,,,,0.7122047108398978,Complete,3567,Georginio Wijnaldum,Low Pass,Right Foot,74.25042,13.539856,81.3,12.6
26addf84-d13c-4fe8-9f80-60fe58a14b85,133,1,00:02:35.221,2,,6,Regular Play,Netherlands,Georginio Wijnaldum,Center Attacking Midfield,2.119246,3794690,3567,,,,0.9419359020709068,Incomplete,15582,Donyell Malen,Ground Pass,Right Foot,79.43255,14.48481,94.2,33.2
ddd1d8a4-5ae8-469c-af97-c1392c2f9623,135,1,00:02:37.340,2,Recovery,6,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,0.564191,3794690,13197,,,,0.964644584033268,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,28.726885,51.518425,34.7,54.3
208dcb30-2a93-4912-8988-1f097f94ebd7,138,1,00:02:42.278,2,,6,Regular Play,Czech Republic,Tomáš Holeš,Center Defensive Midfield,2.184103,3794690,16469,,,,0.9511104845009429,Out,16570,Vladimír Coufal,Ground Pass,Right Foot,30.81294,57.93821,41.3,79.9
c3f9ce15-a4f0-43f7-be0a-d991249b8abe,141,1,00:02:52.210,2,Throw-in,7,From Throw In,Netherlands,Patrick van Aanholt,Left Wing Back,1.195217,3794690,3321,,True,,0.9359738530651064,Incomplete,2988,Memphis Depay,Low Pass,,81.8,0.1,89.5,15.6
882f661d-e92c-4e4e-ac3f-14f488306f0a,147,1,00:02:55.957,2,Recovery,7,From Throw In,Netherlands,Marten de Roon,Right Defensive Midfield,1.597165,3794690,6994,,,,0.6440900963968735,Incomplete,3311,Daley Blind,High Pass,Head,70.682686,22.863167,77.6,12.1
60b16755-6cf9-45ba-90a1-04480c7cf2ea,151,1,00:02:59.439,2,,8,Regular Play,Czech Republic,Lukáš Masopust,Right Midfield,0.896512,3794690,16472,,,,0.997691829276636,Complete,16570,Vladimír Coufal,Ground Pass,Left Foot,47.549404,76.55947,36.8,74.9
df9cac8b-6ff8-4b22-bd6c-62d36ad22eda,154,1,00:03:01.846,3,,8,Regular Play,Czech Republic,Vladimír Coufal,Right Back,1.161309,3794690,16570,,,,0.9553204110481004,Complete,23454,Petr Ševčík,Ground Pass,Left Foot,40.489494,70.541,56.2,58.3
56d05104-091e-4bc6-9d0e-c7e1e45c2b15,158,1,00:03:09.313,3,,8,Regular Play,Czech Republic,Petr Ševčík,Left Midfield,1.103065,3794690,23454,,,,0.9921382841662894,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,77.5,73.3,68.9,69.9
6fbbc137-f8b2-4a1e-948a-773953e1922c,161,1,00:03:11.825,3,,8,Regular Play,Czech Republic,Tomáš Holeš,Center Defensive Midfield,1.125106,3794690,16469,,,,0.9429729475701704,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,72.27195,69.2082,84.4,76.1
da7f1e3c-c3ed-465e-a3e3-766968f26a53,164,1,00:03:16.942,3,,8,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.724497,3794690,16570,,,,0.9027312513754704,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,88.40961,73.9213,97.7,64.5
6327e963-b38b-4b8e-b688-9eb46a349a21,170,1,00:03:27.222,3,Free Kick,9,From Free Kick,Czech Republic,Lukáš Masopust,Right Midfield,2.649418,3794690,16472,,True,,0.8394784184806847,Incomplete,,,Ground Pass,Right Foot,98.4,72.0,117.0,69.8
4526762e-f328-464e-baa3-50569c59bf6d,172,1,00:03:29.872,3,Recovery,9,From Free Kick,Netherlands,Daley Blind,Left Center Back,1.36329,3794690,3311,True,,,0.7692101715280923,Incomplete,2988,Memphis Depay,Ground Pass,Left Foot,3.1,10.3,25.3,9.7
530b302d-a713-486f-b8cf-401554a77bcb,174,1,00:03:31.235,3,Recovery,9,From Free Kick,Czech Republic,Vladimír Coufal,Right Back,0.707227,3794690,16570,,,,0.8534435740710989,Incomplete,7801,Antonín Barák,Ground Pass,Right Foot,94.10578,72.06502,99.3,66.2
7a7ad5b4-334f-4fb2-b70b-03df5c70f930,179,1,00:03:35.898,3,,9,From Free Kick,Czech Republic,Antonín Barák,Left Center Midfield,0.700493,3794690,7801,,,,0.9767711699819428,Complete,16472,Lukáš Masopust,Ground Pass,Left Foot,105.1,75.7,100.7,65.7
1a939c2a-d67d-4916-858a-d82652189a6f,188,1,00:03:39.542,3,Recovery,9,From Free Kick,Czech Republic,Lukáš Masopust,Right Midfield,0.98297,3794690,16472,,,,0.9871945635748368,Complete,23454,Petr Ševčík,Ground Pass,Right Foot,97.12535,64.50883,91.8,66.3
53b92cc4-088e-4106-bad1-006ef3b2f7aa,192,1,00:03:40.632,3,,9,From Free Kick,Czech Republic,Petr Ševčík,Left Midfield,0.322639,3794690,23454,True,,,0.15295973548223268,Complete,30328,Ondrej Celustka,Ground Pass,Right Foot,90.187836,68.53429,95.1,62.6
243f9094-9eff-4b8e-8470-c53e33d66b99,195,1,00:03:42.389,3,,9,From Free Kick,Czech Republic,Ondrej Celustka,Right Center Back,0.705736,3794690,30328,,,,0.9714804606486476,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,93.78132,69.279625,99.0,74.5
aa9c9b64-fe2d-4504-aa3d-a6f24127ca97,198,1,00:03:46.839,3,,9,From Free Kick,Czech Republic,Vladimír Coufal,Right Back,1.813216,3794690,16570,,,,0.9857854738216302,Complete,9397,Pavel Kadeřábek,Ground Pass,Right Foot,89.77903,64.47521,77.9,36.9
3d547802-a3f2-43d8-bed4-320617a1059c,201,1,00:03:51.770,3,,9,From Free Kick,Czech Republic,Pavel Kadeřábek,Left Back,0.695982,3794690,9397,,,,0.9844585037262368,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,80.5003,33.575306,78.4,37.4
ade54161-573f-404c-b2da-b4dbf337cb07,204,1,00:03:53.635,3,,9,From Free Kick,Czech Republic,Tomáš Souček,Right Center Midfield,1.194128,3794690,4870,,,,0.9937399237218356,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,73.50492,35.796825,57.0,39.0
0af9fcea-9ff4-4129-8e09-ec0fbf4602da,207,1,00:03:57.533,3,,9,From Free Kick,Czech Republic,Tomáš Kalas,Left Center Back,0.890869,3794690,13197,,,,0.9688420330542974,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,49.215286,41.623264,55.2,28.3
d605b573-80f3-49c0-832f-a2d1d21b0073,210,1,00:04:03.742,4,,9,From Free Kick,Czech Republic,Tomáš Souček,Right Center Midfield,0.898601,3794690,4870,,,,0.9926150181486084,Complete,9397,Pavel Kadeřábek,Ground Pass,Right Foot,72.263435,14.046534,67.7,2.7
6ec738a9-966d-45b8-88f7-ae0c9add6bb4,213,1,00:04:06.902,4,,9,From Free Kick,Czech Republic,Pavel Kadeřábek,Left Back,3.079929,3794690,9397,,,,0.9782219753112854,Complete,11541,Tomáš Vaclík,Ground Pass,Right Foot,59.697887,5.553617,13.3,25.0
5c7c0292-a58b-4453-a875-01dbb3a4ffb9,216,1,00:04:12.328,4,,9,From Free Kick,Czech Republic,Tomáš Vaclík,Goalkeeper,1.608282,3794690,11541,,,,0.9897650059565908,Complete,30328,Ondrej Celustka,Ground Pass,Left Foot,14.823373,36.72298,22.5,54.3
17a3894e-833d-46b9-9718-da995039fe2f,219,1,00:04:15.977,4,,9,From Free Kick,Czech Republic,Ondrej Celustka,Right Center Back,1.930138,3794690,30328,,,,0.9940309212218152,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,23.905983,55.792183,26.8,14.8
a7bd441d-e163-4ff7-9994-86655186f10c,222,1,00:04:19.393,4,,9,From Free Kick,Czech Republic,Tomáš Kalas,Left Center Back,1.746033,3794690,13197,,,,0.9433586302278194,Complete,9397,Pavel Kadeřábek,Ground Pass,Right Foot,28.5,13.1,39.2,1.7
39991386-2c8a-496c-b868-4e8415fb4e50,225,1,00:04:23.335,4,,9,From Free Kick,Czech Republic,Pavel Kadeřábek,Left Back,0.707163,3794690,9397,,,,0.9634421973352172,Complete,7801,Antonín Barák,Ground Pass,Right Foot,45.404404,6.363779,47.8,9.5
c99cfd96-5f11-4483-98ec-2d8dc23b7bfb,228,1,00:04:24.122,4,,9,From Free Kick,Czech Republic,Antonín Barák,Left Center Midfield,1.247706,3794690,7801,,,,0.9495383374005336,Complete,9397,Pavel Kadeřábek,Ground Pass,Left Foot,47.872375,16.120996,53.7,2.0
5a29575c-16ce-4350-9d98-986d5b345705,231,1,00:04:28.321,4,,9,From Free Kick,Czech Republic,Pavel Kadeřábek,Left Back,1.002669,3794690,9397,,,,0.9318166368749548,Complete,23454,Petr Ševčík,Ground Pass,Right Foot,70.6,5.6,80.0,2.3
4fff24ff-8c83-42f7-91a9-7146562ade80,235,1,00:04:30.748,4,,9,From Free Kick,Czech Republic,Petr Ševčík,Left Midfield,0.546554,3794690,23454,,,,0.985838163281633,Complete,7801,Antonín Barák,Ground Pass,Right Foot,77.35868,4.7997603,70.6,2.7
b4cf1dd6-8481-4e15-b8cd-a0322e610490,238,1,00:04:33.531,4,,9,From Free Kick,Czech Republic,Antonín Barák,Left Center Midfield,1.161772,3794690,7801,,,,0.4217925306169101,Complete,9397,Pavel Kadeřábek,High Pass,Left Foot,69.908516,1.8119605,91.1,3.2
8768c01e-d91e-440c-980a-6f5e08d6d8e4,240,1,00:04:34.733,4,,9,From Free Kick,Czech Republic,Pavel Kadeřábek,Left Back,1.492484,3794690,9397,,,,0.5345474738604535,Incomplete,7044,Patrik Schick,High Pass,Head,89.27191,-0.40533662,92.7,20.8
d4d0dec0-edc4-4811-a353-77dd8a39624a,244,1,00:04:37.608,4,,10,Regular Play,Netherlands,Matthijs de Ligt,Center Back,0.907427,3794690,8069,,,,0.9549422509178696,Complete,8118,Frenkie de Jong,Low Pass,Right Foot,32.4702,54.72029,45.2,41.5
08d88e2b-df80-44f1-bc83-0fa706c8a041,248,1,00:04:40.104,4,,10,Regular Play,Netherlands,Frenkie de Jong,Left Defensive Midfield,1.153667,3794690,8118,True,,,0.9499791780475608,Complete,3321,Patrick van Aanholt,Low Pass,Right Foot,53.3,32.9,43.8,12.1
941f503e-18c9-4432-a8b0-e5722e5422ce,251,1,00:04:44.823,4,,10,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,0.888549,3794690,3321,,,,0.9243074978208016,Complete,2988,Memphis Depay,Ground Pass,Left Foot,58.562572,14.90604,68.8,30.1
0869b769-7dec-42e9-8dfa-e2660ef8f674,259,1,00:04:52.742,4,,11,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,1.635205,3794690,11541,,,,0.9977145219541036,Complete,16570,Vladimír Coufal,Ground Pass,Keeper Arm,13.3,43.9,23.2,61.2
83dab238-b082-4c6f-9313-a4cdbb0f6cce,262,1,00:04:59.086,4,,11,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.719048,3794690,16570,,,,0.9921916256515388,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,49.519043,71.912155,49.6,61.3
8c4be6ff-ac89-45ba-8438-b3857d1be3da,265,1,00:05:01.383,5,,11,Regular Play,Czech Republic,Tomáš Holeš,Center Defensive Midfield,1.389658,3794690,16469,,,,0.949643443216952,Complete,16570,Vladimír Coufal,Ground Pass,Left Foot,52.0,59.1,63.2,73.7
b55e4b1e-47fa-419d-aa87-8b034863af51,268,1,00:05:04.246,5,,11,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.826529,3794690,16570,,,,0.9817984620692336,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,64.8,73.3,72.1,60.0
6fa7abce-2c38-40d6-b1e9-3a3fa4840a20,271,1,00:05:06.258,5,,11,Regular Play,Czech Republic,Lukáš Masopust,Right Midfield,0.549924,3794690,16472,,,,0.8625478410902693,Incomplete,7044,Patrik Schick,Ground Pass,Right Foot,75.08559,72.20622,83.7,71.4
0213c451-76cd-4138-a179-7dade68ec5cd,275,1,00:05:07.924,5,,11,Regular Play,Netherlands,Daley Blind,Left Center Back,1.939496,3794690,3311,,,,0.946487955435722,Complete,3567,Georginio Wijnaldum,Ground Pass,Left Foot,36.56281,8.03104,63.1,29.9
6fafbf78-0b41-4e71-912a-801424f9f16a,278,1,00:05:09.864,5,,11,Regular Play,Netherlands,Georginio Wijnaldum,Center Attacking Midfield,1.665003,3794690,3567,True,,,0.8387957572604723,Incomplete,8118,Frenkie de Jong,Ground Pass,Right Foot,55.92787,28.382088,67.6,27.0
0e9d5a8b-cb6b-490c-b072-65e4ea563139,280,1,00:05:11.529,5,Recovery,11,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,0.834737,3794690,30328,,,,0.9539072328079554,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,52.31759,52.757748,63.5,59.5
2436e4ef-a24a-4df0-b828-6c9d5636a1e2,283,1,00:05:15.676,5,,11,Regular Play,Czech Republic,Tomáš Holeš,Center Defensive Midfield,1.118462,3794690,16469,,,,0.975507314708838,Complete,23454,Petr Ševčík,Ground Pass,Right Foot,77.26493,58.920635,82.8,42.2
8d6d8667-3c14-401b-a19a-9d5ad2521007,286,1,00:05:16.835,5,,11,Regular Play,Czech Republic,Petr Ševčík,Left Midfield,1.165912,3794690,23454,,,,0.996250551807642,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,82.770744,46.19411,72.2,47.2
a8a0530c-e9ed-41fe-9332-dad18bc33e79,290,1,00:05:18.927,5,,11,Regular Play,Czech Republic,Tomáš Souček,Right Center Midfield,1.759559,3794690,4870,,,,0.966349904212086,Complete,9397,Pavel Kadeřábek,Ground Pass,Right Foot,74.1827,41.804317,79.1,8.5
bdcc1ee5-7ee1-4035-ad4d-280f91b12317,293,1,00:05:24.327,5,,11,Regular Play,Czech Republic,Pavel Kadeřábek,Left Back,2.089774,3794690,9397,,,,0.9904987389360498,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,78.36628,13.899113,54.0,24.3
d156b7c9-5fee-4a2f-bd3f-430cf95f9769,296,1,00:05:31.269,5,,11,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,3.716805,3794690,13197,,,,0.15949544857494813,Out,16570,Vladimír Coufal,High Pass,Right Foot,53.67886,30.440075,120.0,58.8
71f4d101-ea0b-4640-b525-be98cd3eb271,298,1,00:06:01.158,6,Goal Kick,12,From Goal Kick,Netherlands,Maarten Stekelenburg,Goalkeeper,3.445677,3794690,20201,,,,0.2925899267335016,Incomplete,8125,Denzel Dumfries,High Pass,Right Foot,7.0,44.1,70.9,73.6
1f1864ba-ffaa-4ddf-81ab-bc303b29509a,304,1,00:06:33.563,6,Throw-in,13,From Throw In,Netherlands,Denzel Dumfries,Right Wing Back,1.924343,3794690,8125,,,,0.5358092064822599,Complete,2988,Memphis Depay,High Pass,,64.62774,77.47214,91.4,72.3
3fd86e5d-c0db-48a7-88b8-8fa047013251,308,1,00:06:35.528,6,,13,From Throw In,Netherlands,Memphis Depay,Right Center Forward,1.261865,3794690,2988,True,,,0.5505878147067784,Complete,15582,Donyell Malen,High Pass,,92.196686,66.85756,91.1,76.9
73d512fd-d90b-4734-8758-45396304f484,312,1,00:06:39.223,6,,13,From Throw In,Netherlands,Donyell Malen,Left Center Forward,1.001672,3794690,15582,,,,0.6238654873013882,Complete,2988,Memphis Depay,Ground Pass,Right Foot,93.492455,66.46796,94.8,78.1
