id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
bb09fd13-2a32-41ff-99fc-6b554fdbdbb5,52,1,0,,2,From Kick Off,Ukraine,Sergey Krivtsov,Center Back,1.510314,3794692,18618,,,,,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,38.35341,39.108795,44.3,63.4
2edd73ce-74a4-4b4b-aea1-06f5dcbd2216,55,1,0,,2,From Kick Off,Ukraine,Illia Zabarnyi,Right Center Back,0.824649,3794692,39136,,,,,Complete,18618,Sergey Krivtsov,Ground Pass,Right Foot,52.86265,65.0669,41.3,60.4
5abea7ec-b06c-4633-8487-03d970497c78,58,1,0,,2,From Kick Off,Ukraine,Sergey Krivtsov,Center Back,1.433161,3794692,18618,,,,,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,39.956825,49.750294,44.6,28.4
b336cfb3-a450-4497-8ad4-2b1d5587d08f,61,1,1,,2,From Kick Off,Ukraine,Mykola Matviyenko,Left Center Back,1.651873,3794692,18617,,,,,Complete,3575,Oleksandr Zinchenko,Ground Pass,Left Foot,55.400085,18.18972,86.2,6.6
f654517e-bd37-4da2-99a4-881183ee3b3c,64,1,1,,2,From Kick Off,Ukraine,Oleksandr Zinchenko,Left Wing Back,0.534009,3794692,3575,,,,,Complete,21294,Mykola Shaparenko,Ground Pass,Left Foot,81.44844,0.89804,86.5,14.1
1b055fcc-855e-4dda-b79c-cd474a7f46b3,67,1,1,,2,From Kick Off,Ukraine,Mykola Shaparenko,Left Center Midfield,1.068703,3794692,21294,,,,,Complete,23649,Roman Yaremchuk,Ground Pass,Left Foot,97.5,9.9,98.3,22.3
4bf0803d-582a-4b11-9655-0bb59fc597d5,70,1,1,,2,From Kick Off,Ukraine,Roman Yaremchuk,Left Center Forward,1.232884,3794692,23649,,,,,Complete,3575,Oleksandr Zinchenko,Ground Pass,Right Foot,97.03709,20.08225,90.6,17.1
03dfe2fa-1349-45fa-923c-ab15727fb5bf,73,1,1,,2,From Kick Off,Ukraine,Oleksandr Zinchenko,Left Wing Back,1.436661,3794692,3575,,,,,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,86.92756,11.4562,71.6,14.6
e861ea60-9e06-432e-a5ad-f1bd26087e6b,76,1,1,,2,From Kick Off,Ukraine,Mykola Matviyenko,Left Center Back,0.880299,3794692,18617,,,,,Complete,11000,Taras Stepanenko,Ground Pass,Left Foot,65.45217,18.42902,62.8,28.1
d9028fb4-c750-44e0-9ecc-55003052f556,79,1,1,,2,From Kick Off,Ukraine,Taras Stepanenko,Center Defensive Midfield,1.531224,3794692,11000,,,,,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,59.825676,30.971527,57.3,61.2
9e420e07-3193-4948-928e-d82f6199e027,82,1,1,,2,From Kick Off,Ukraine,Illia Zabarnyi,Right Center Back,1.734659,3794692,39136,,,,,Complete,18618,Sergey Krivtsov,Ground Pass,Right Foot,57.939316,53.84796,44.3,50.2
8df6f499-c74f-4647-810b-7433baa3cfdb,85,1,1,,2,From Kick Off,Ukraine,Sergey Krivtsov,Center Back,3.48225,3794692,18618,,,,,Complete,22243,Heorhii Bushchan,Ground Pass,Left Foot,39.74856,49.01084,12.6,33.7
329406df-61a0-4b73-9990-5afa2f3071f3,89,1,1,,2,From Kick Off,Ukraine,Heorhii Bushchan,Goalkeeper,2.760671,3794692,22243,True,,,,Complete,3575,Oleksandr Zinchenko,High Pass,Left Foot,15.580925,30.302887,53.9,8.0
88867e4d-0a06-4be1-8ed6-8eb33d577584,92,1,1,,2,From Kick Off,Ukraine,Oleksandr Zinchenko,Left Wing Back,1.013864,3794692,3575,,,,,Complete,11000,Taras Stepanenko,Ground Pass,Left Foot,46.67188,2.87881,43.5,24.0
e66636e3-da50-4c9d-a1cb-d71d7ca1e844,95,1,1,,2,From Kick Off,Ukraine,Taras Stepanenko,Center Defensive Midfield,1.202608,3794692,11000,,,,,Complete,23649,Roman Yaremchuk,Low Pass,Left Foot,44.379974,19.59603,66.6,17.9
a225ceb5-5db4-434f-9b17-3068f56555c6,100,1,1,Recovery,2,From Kick Off,Sweden,Mikael Lustig,Right Back,2.073811,3794692,5612,True,,,,Out,5617,Sebastian Larsson,Low Pass,Right Foot,51.29433,68.38866,60.4,80.0
fdf3aa54-fefd-48bd-bc84-3d2f622a5e73,102,1,1,Throw-in,3,From Throw In,Ukraine,Oleksandr Zinchenko,Left Wing Back,1.499193,3794692,3575,,True,,,Complete,18618,Sergey Krivtsov,High Pass,,55.6,0.1,35.5,26.8
ae216bdd-e05b-47d7-9205-7b7bd38f4d49,104,1,1,,3,From Throw In,Ukraine,Sergey Krivtsov,Center Back,1.540662,3794692,18618,,True,,,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,36.3,36.1,42.9,66.2
eb6c8b6c-743e-4090-8896-f4f853068c3c,106,1,1,,3,From Throw In,Ukraine,Illia Zabarnyi,Right Center Back,0.616304,3794692,39136,,,,,Complete,8830,Andriy Yarmolenko,Ground Pass,Right Foot,49.05164,64.0675,56.7,67.0
130dfe24-6901-446a-a873-e03e3a9cae63,109,1,1,,3,From Throw In,Ukraine,Andriy Yarmolenko,Right Center Forward,1.206154,3794692,8830,,,,,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,56.7,67.0,47.3,72.3
93a565a5-1641-4d95-9256-abcdc680c844,112,1,1,,3,From Throw In,Ukraine,Illia Zabarnyi,Right Center Back,1.006304,3794692,39136,,,,,Complete,18618,Sergey Krivtsov,Ground Pass,Right Foot,45.9,72.3,39.9,59.0
3cacc34e-c41d-4be9-ab5c-b3ca1aced24d,115,1,1,,3,From Throw In,Ukraine,Sergey Krivtsov,Center Back,1.177713,3794692,18618,,,,,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,40.76581,45.49488,41.5,21.5
cdbf793a-058b-49d4-bc9b-1c1e64b82100,118,1,2,,3,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,1.680299,3794692,18617,,,,,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,47.850655,27.66805,35.7,62.9
6a259425-5011-4d35-92e0-c4068001b990,121,1,2,,3,From Throw In,Ukraine,Illia Zabarnyi,Right Center Back,1.546144,3794692,39136,,,,,Complete,18618,Sergey Krivtsov,Ground Pass,Right Foot,42.95714,58.759464,37.9,54.6
62503e5b-cde6-4176-bba0-0a04cd1878f0,124,1,2,,3,From Throw In,Ukraine,Sergey Krivtsov,Center Back,1.501329,3794692,18618,,,,,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,40.874626,45.331585,46.2,21.2
3a226853-5912-4456-8029-857fecb6072a,127,1,2,,3,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,2.329596,3794692,18617,,,,,Incomplete,3575,Oleksandr Zinchenko,High Pass,Left Foot,52.66012,16.119106,101.1,11.6
384da228-ded5-4ccb-8246-f97b5204958e,130,1,2,Throw-in,4,From Throw In,Ukraine,Oleksandr Zinchenko,Left Wing Back,1.989592,3794692,3575,,,,,Complete,18617,Mykola Matviyenko,Low Pass,,98.6,0.1,77.4,6.9
aa31a0ad-5295-4fc7-8b48-2c0c452b00d5,133,1,2,,4,From Throw In,Ukraine,Mykola Matviyenko,Left Center Back,1.528993,3794692,18617,,,,,Incomplete,16514,Serhii Sydorchuk,Ground Pass,Left Foot,78.51749,17.31806,79.3,29.2
7cfb49ed-96f0-496e-accc-69dd0291ffbe,138,1,2,,5,Regular Play,Sweden,Alexander Isak,Left Center Forward,1.263539,3794692,8819,True,,,,Complete,5612,Mikael Lustig,Ground Pass,Right Foot,38.850605,49.97683,27.0,63.0
a1ea3800-5e36-42f0-8ff3-a81c3d5f2640,140,1,2,,5,Regular Play,Sweden,Mikael Lustig,Right Back,3.231077,3794692,5612,,,,,Complete,5622,Robin Olsen,Ground Pass,Right Foot,29.245483,64.73951,10.2,48.4
15eae16e-68f4-4b5a-b2f9-3a01c0d6accd,143,1,2,,5,Regular Play,Sweden,Robin Olsen,Goalkeeper,1.918281,3794692,5622,,,,,Complete,5612,Mikael Lustig,Ground Pass,Right Foot,10.970923,52.093643,30.3,71.0
1fafd9d3-48c4-4dfc-b608-9c9fd5f04344,146,1,2,,5,Regular Play,Sweden,Mikael Lustig,Right Back,1.426976,3794692,5612,,,,,Complete,3702,Victor Nilsson Lindelöf,Ground Pass,Right Foot,29.962534,71.52591,24.0,48.1
d5d8efe5-8f4a-4a88-84eb-e63920c98b52,149,1,2,,5,Regular Play,Sweden,Victor Nilsson Lindelöf,Right Center Back,1.292214,3794692,3702,,,,,Complete,26875,Marcus Andreas Danielsson,Ground Pass,Right Foot,41.169556,31.351833,50.7,5.4
a6c5f428-cbc7-4dfa-92dc-7100d6ed7eaf,152,1,2,,5,Regular Play,Sweden,Marcus Andreas Danielsson,Left Center Back,0.778,3794692,26875,,,,,Complete,5625,Emil Peter Forsberg,Ground Pass,Right Foot,53.895668,7.8134995,62.0,3.4
0429d65b-8bc7-446c-a3a4-e41a2133ee4f,155,1,2,,5,Regular Play,Sweden,Emil Peter Forsberg,Left Midfield,2.465551,3794692,5625,,,,,Complete,5612,Mikael Lustig,Ground Pass,Right Foot,83.81625,24.460522,82.7,49.8
699bf1bc-7bb0-4f8d-b032-4c43f0ac90f7,158,1,2,,5,Regular Play,Sweden,Mikael Lustig,Right Back,1.993104,3794692,5612,,,,,Incomplete,8819,Alexander Isak,High Pass,Right Foot,88.60847,58.651196,111.1,31.8
d5088916-bf82-4f69-a1c7-13063b5569e3,164,1,3,,5,Regular Play,Sweden,Victor Nilsson Lindelöf,Right Center Back,3.01289,3794692,3702,,,,,Complete,5612,Mikael Lustig,Ground Pass,Right Foot,60.10638,45.482094,62.0,64.1
22543547-257f-42f8-9fb9-e3fced72666e,168,1,3,,5,Regular Play,Sweden,Mikael Lustig,Right Back,2.528366,3794692,5612,True,,,,Incomplete,22818,Dejan Kulusevski,High Pass,Right Foot,63.7,65.7,101.2,64.4
214cfc41-7d0a-48da-ac13-970d02987010,175,1,3,,5,Regular Play,Sweden,Sebastian Larsson,Right Midfield,1.192804,3794692,5617,True,,,,Complete,5612,Mikael Lustig,Ground Pass,Left Foot,88.78752,70.76091,74.7,67.7
b8d35e7f-cc19-4673-a357-ac223256e961,178,1,3,,5,Regular Play,Sweden,Mikael Lustig,Right Back,0.701721,3794692,5612,,,,,Complete,23444,Kristoffer Olsson,Ground Pass,Right Foot,74.61611,72.22632,83.3,59.7
ae863edb-ffbe-491b-9288-3b311bc9eec3,181,1,3,,5,Regular Play,Sweden,Kristoffer Olsson,Right Defensive Midfield,0.854781,3794692,23444,,,,,Complete,5625,Emil Peter Forsberg,Ground Pass,Left Foot,73.051384,50.31926,78.6,26.9
a4819ad7-1eef-47eb-be2a-6ec1fb131794,189,1,3,,6,Regular Play,Ukraine,Heorhii Bushchan,Goalkeeper,0.917823,3794692,22243,,True,,,Complete,18617,Mykola Matviyenko,Low Pass,Keeper Arm,9.8,45.0,28.9,23.7
09e13fd4-5d29-438f-94bf-fb650af715dc,191,1,3,,6,Regular Play,Ukraine,Mykola Matviyenko,Left Center Back,1.082846,3794692,18617,,True,,,Complete,18618,Sergey Krivtsov,Ground Pass,Left Foot,24.48974,14.47854,22.0,28.1
e560e28a-382c-4523-b6ea-4f51cd1dbe08,193,1,3,,6,Regular Play,Ukraine,Sergey Krivtsov,Center Back,1.379823,3794692,18618,,,,,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,18.358826,34.364502,14.8,58.7
58a73881-0fbe-49b6-a3e3-3d3ba3d82809,196,1,3,,6,Regular Play,Ukraine,Illia Zabarnyi,Right Center Back,1.393341,3794692,39136,,,,,Complete,18618,Sergey Krivtsov,Ground Pass,Right Foot,20.743355,58.854923,15.9,43.3
541b2d3b-9d3f-4c8d-8b86-2e1603c72cf7,199,1,3,,6,Regular Play,Ukraine,Sergey Krivtsov,Center Back,1.712422,3794692,18618,,,,,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,20.033295,45.43866,22.2,65.4
97a59c60-36a9-4a62-ae87-3b4050e7bca4,202,1,3,,6,Regular Play,Ukraine,Illia Zabarnyi,Right Center Back,2.000462,3794692,39136,,,,,Complete,22243,Heorhii Bushchan,Ground Pass,Left Foot,19.443016,69.89832,4.9,48.5
fd1d87fd-b61a-4081-b383-4821acc5dade,205,1,4,,6,Regular Play,Ukraine,Heorhii Bushchan,Goalkeeper,2.525799,3794692,22243,,,,,Incomplete,8830,Andriy Yarmolenko,High Pass,Right Foot,3.936874,45.277016,50.1,67.0
a0383573-f4c0-4275-b327-a694b6b18b9f,209,1,4,Recovery,6,Regular Play,Sweden,Albin Ekdal,Left Defensive Midfield,0.903496,3794692,5624,,,,,Complete,8819,Alexander Isak,High Pass,Head,72.42316,20.058578,81.3,16.4
10291f50-c1b4-4ca8-8454-ac05bb7afe26,212,1,4,,6,Regular Play,Sweden,Alexander Isak,Left Center Forward,2.291622,3794692,8819,True,,,,Incomplete,5625,Emil Peter Forsberg,High Pass,Right Foot,80.9861,25.545563,91.0,9.2
f4c1800a-d5ef-45c9-958f-a727db8413d9,214,1,4,Recovery,6,Regular Play,Ukraine,Oleksandr Karavaev,Right Wing Back,1.020703,3794692,31900,,,,,Complete,8830,Andriy Yarmolenko,Low Pass,Right Foot,27.01015,59.942738,46.8,76.1
0a81724b-011e-43d2-9edc-634db0947eca,217,1,4,,6,Regular Play,Ukraine,Andriy Yarmolenko,Right Center Forward,0.072343,3794692,8830,,,,,Incomplete,23649,Roman Yaremchuk,Ground Pass,Right Foot,48.038086,76.618004,48.4,76.4
a897eca1-3e1f-409b-b862-3e6b7571d6d7,220,1,4,Recovery,6,Regular Play,Ukraine,Andriy Yarmolenko,Right Center Forward,1.409662,3794692,8830,,,,,Incomplete,16514,Serhii Sydorchuk,Low Pass,Right Foot,48.59691,77.19346,44.6,75.3
f88251a9-4239-4d81-ad12-b6d9c12da69b,222,1,4,Recovery,6,Regular Play,Sweden,Ludwig Augustinsson,Left Back,0.540482,3794692,5621,,,,,Complete,5625,Emil Peter Forsberg,Ground Pass,Left Foot,75.439415,10.684447,78.8,11.1
61812f24-8726-4e18-bf4c-6d4b6e9ae11e,225,1,4,,6,Regular Play,Sweden,Emil Peter Forsberg,Left Midfield,1.656372,3794692,5625,,,,,Out,5621,Ludwig Augustinsson,Low Pass,Right Foot,80.71651,12.909261,75.0,0.1
884c2bdb-7bc8-4c55-9412-8dc6c1ab4c10,227,1,4,Throw-in,7,From Throw In,Ukraine,Oleksandr Karavaev,Right Wing Back,2.099081,3794692,31900,,,,,Complete,39136,Illia Zabarnyi,Low Pass,,43.94386,79.210915,17.0,77.5
e2936cab-7784-4749-8810-c42a63451cad,231,1,4,,7,From Throw In,Ukraine,Illia Zabarnyi,Right Center Back,2.017478,3794692,39136,,,,,Complete,22243,Heorhii Bushchan,Ground Pass,Right Foot,14.828354,73.97295,6.8,50.2
d35529a9-ee60-4ad2-96a1-345d3610bdd9,235,1,4,,7,From Throw In,Ukraine,Heorhii Bushchan,Goalkeeper,2.617473,3794692,22243,,,,,Incomplete,31900,Oleksandr Karavaev,High Pass,Left Foot,5.544785,48.451,52.0,73.9
5cc7662f-207f-4f5c-b0e0-d2fb5c2b8fde,238,1,4,Recovery,8,Regular Play,Sweden,Ludwig Augustinsson,Left Back,0.92641,3794692,5621,True,,,,Complete,5625,Emil Peter Forsberg,High Pass,,68.61083,9.127256,78.0,6.7
a100cedd-281a-4466-a405-4eaf52b6d3bd,241,1,4,,8,Regular Play,Sweden,Emil Peter Forsberg,Left Midfield,1.362813,3794692,5625,,,,,Complete,26875,Marcus Andreas Danielsson,Ground Pass,Right Foot,74.57046,7.4181113,51.5,7.3
edeec2fb-639a-428b-b1f5-daf3e9d10dba,244,1,4,,8,Regular Play,Sweden,Marcus Andreas Danielsson,Left Center Back,1.432651,3794692,26875,,,,,Complete,3702,Victor Nilsson Lindelöf,Ground Pass,Right Foot,50.966473,13.265752,46.0,32.7
37b4c713-2729-448f-a959-c8719e2a38e5,247,1,4,,8,Regular Play,Sweden,Victor Nilsson Lindelöf,Right Center Back,1.468302,3794692,3702,,,,,Complete,5612,Mikael Lustig,Ground Pass,Left Foot,48.061142,45.1072,51.3,58.9
cfd2db3b-d4f6-4400-9263-fb9a011d1b1a,249,1,4,,8,Regular Play,Sweden,Mikael Lustig,Right Back,1.844024,3794692,5612,,,,,Complete,3702,Victor Nilsson Lindelöf,Ground Pass,Right Foot,51.0,59.1,44.4,36.0
2b7375a9-a3ee-4c45-9ddb-7e7aab86611e,252,1,4,,8,Regular Play,Sweden,Victor Nilsson Lindelöf,Right Center Back,1.343917,3794692,3702,,,,,Complete,8819,Alexander Isak,Ground Pass,Right Foot,49.233387,43.07045,74.7,33.8
100e252a-5b38-4599-815c-3f3aafd3af7f,255,1,4,,8,Regular Play,Sweden,Alexander Isak,Left Center Forward,1.749671,3794692,8819,,,,,Complete,26875,Marcus Andreas Danielsson,Ground Pass,Left Foot,72.74071,32.86798,64.5,7.0
c3649d1e-d495-44c7-ab56-2540c3f3390f,258,1,4,,8,Regular Play,Sweden,Marcus Andreas Danielsson,Left Center Back,1.069949,3794692,26875,,,,,Incomplete,5621,Ludwig Augustinsson,Ground Pass,Right Foot,66.84569,11.325523,83.8,3.4
caca3568-1f8f-474f-bc17-4799fbaaa636,265,1,5,,8,Regular Play,Sweden,Victor Nilsson Lindelöf,Right Center Back,1.097715,3794692,3702,True,,,,Complete,26875,Marcus Andreas Danielsson,Ground Pass,Left Foot,46.769318,20.54524,48.5,7.3
9001f022-7b0b-4056-83cd-1bb98f0759b4,268,1,5,,8,Regular Play,Sweden,Marcus Andreas Danielsson,Left Center Back,2.269606,3794692,26875,,,,,Complete,5612,Mikael Lustig,Low Pass,Right Foot,48.11978,6.72903,36.7,60.8
7a0be261-ce7e-4b0c-b5ef-c06c78d469a4,271,1,5,,8,Regular Play,Sweden,Mikael Lustig,Right Back,1.305633,3794692,5612,,,,,Complete,5617,Sebastian Larsson,Ground Pass,Right Foot,36.745956,53.68143,50.4,70.2
94b05ddf-dc0b-43bc-8e0d-7138af676f71,274,1,5,,8,Regular Play,Sweden,Sebastian Larsson,Right Midfield,2.161159,3794692,5617,,,,,Complete,3702,Victor Nilsson Lindelöf,Ground Pass,Right Foot,43.0,65.7,29.2,36.5
10ba8f12-49c3-4865-a5a5-09c4c7aab816,277,1,5,,8,Regular Play,Sweden,Victor Nilsson Lindelöf,Right Center Back,0.696801,3794692,3702,,,,,Complete,23444,Kristoffer Olsson,Ground Pass,Right Foot,37.012737,39.98917,47.7,36.8
f0098a51-075b-4662-a847-1326bc6eb5c7,281,1,5,,8,Regular Play,Sweden,Kristoffer Olsson,Right Defensive Midfield,1.621691,3794692,23444,True,,,,Complete,26875,Marcus Andreas Danielsson,Ground Pass,Left Foot,44.856487,37.787067,47.1,11.4
8d23a4c7-490e-4fdf-8568-cb7b5be74a86,284,1,5,,8,Regular Play,Sweden,Marcus Andreas Danielsson,Left Center Back,1.432753,3794692,26875,,,,,Complete,8819,Alexander Isak,Ground Pass,Right Foot,65.05874,11.9464655,94.3,5.4
eb8fe153-ca2e-43ea-a198-fb374e475db6,290,1,5,Throw-in,9,From Throw In,Sweden,Ludwig Augustinsson,Left Back,0.957062,3794692,5621,,,,,Complete,5624,Albin Ekdal,Low Pass,,102.8,0.1,98.7,9.8
0f43393a-3960-412f-97b3-bd0bf0c2693e,295,1,5,,9,From Throw In,Sweden,Albin Ekdal,Left Defensive Midfield,0.020994,3794692,5624,True,,,,Incomplete,22818,Dejan Kulusevski,Ground Pass,Right Foot,105.685776,11.444938,107.5,15.0
b3c353cd-9852-46ad-8278-5a868c6f37b4,298,1,5,Recovery,9,From Throw In,Sweden,Kristoffer Olsson,Right Defensive Midfield,1.245581,3794692,23444,,,,,Complete,26875,Marcus Andreas Danielsson,Ground Pass,Right Foot,90.38883,22.069695,84.1,7.6
0d587d50-39e1-4698-a3e3-08f06b4c89d4,300,1,5,,9,From Throw In,Sweden,Marcus Andreas Danielsson,Left Center Back,0.924755,3794692,26875,,,,,Complete,5625,Emil Peter Forsberg,Ground Pass,Right Foot,82.87715,9.451892,96.8,3.4
b44621c4-47aa-4d89-9613-0daec76fc2df,303,1,5,,9,From Throw In,Sweden,Emil Peter Forsberg,Left Midfield,2.71483,3794692,5625,,,,,Complete,5621,Ludwig Augustinsson,Ground Pass,Right Foot,97.79069,2.932745,112.2,8.1
1683d296-ed4e-4121-8eaa-c6e38a444552,306,1,5,,9,From Throw In,Sweden,Ludwig Augustinsson,Left Back,1.104963,3794692,5621,,,,,Incomplete,8819,Alexander Isak,High Pass,Left Foot,117.076706,17.684824,113.9,37.1
d590e2db-f2dc-4483-ab46-c8c4db28cceb,311,1,5,,9,From Throw In,Sweden,Kristoffer Olsson,Right Defensive Midfield,0.639023,3794692,23444,,,,,Complete,5625,Emil Peter Forsberg,Ground Pass,Left Foot,97.44589,28.007196,106.1,21.1
04193f56-de72-49e6-8f28-e054858c0667,316,1,5,Recovery,9,From Throw In,Sweden,Albin Ekdal,Left Defensive Midfield,3.972352,3794692,5624,,,,,Complete,5621,Ludwig Augustinsson,Ground Pass,Left Foot,99.88833,30.790174,115.0,5.1
03691d89-817b-4754-a195-6d0468780826,319,1,6,,9,From Throw In,Sweden,Ludwig Augustinsson,Left Back,1.686084,3794692,5621,,,,,Incomplete,5617,Sebastian Larsson,High Pass,Left Foot,116.556145,4.8639636,112.2,41.5
8c29aca6-9c88-4522-9b90-3ceabfd65192,328,1,6,Recovery,9,From Throw In,Sweden,Emil Peter Forsberg,Left Midfield,1.203249,3794692,5625,,,,,Complete,22818,Dejan Kulusevski,Ground Pass,Right Foot,113.73199,30.217833,105.9,31.3
c7e75710-ebac-4bc0-b67c-79cf824150d0,333,1,6,Corner,10,From Corner,Sweden,Emil Peter Forsberg,Left Midfield,0.918068,3794692,5625,,,,,Incomplete,,,High Pass,Right Foot,120.0,0.1,115.0,25.2
97c2f817-6ebb-45e2-ac5a-290df5dd44fe,339,1,6,,10,From Corner,Sweden,Ludwig Augustinsson,Left Back,0.163535,3794692,5621,True,,,,Incomplete,,,Low Pass,Left Foot,78.772385,6.1528587,80.2,3.4
e8864399-fcc5-44ff-9991-2911c349461a,341,1,7,Throw-in,11,From Throw In,Sweden,Ludwig Augustinsson,Left Back,1.498023,3794692,5621,,,,,Complete,23444,Kristoffer Olsson,Low Pass,,65.1,0.1,46.3,5.6
43f14b4d-7dde-4a13-acf5-da67c07d654d,344,1,7,,11,From Throw In,Sweden,Kristoffer Olsson,Right Defensive Midfield,2.027762,3794692,23444,,,,,Complete,5612,Mikael Lustig,Low Pass,Right Foot,46.045708,18.25377,36.7,62.7
b2ee5257-27f1-48fd-953f-859f95399316,347,1,7,,11,From Throw In,Sweden,Mikael Lustig,Right Back,1.293605,3794692,5612,,,,,Complete,3702,Victor Nilsson Lindelöf,Ground Pass,Right Foot,37.740685,59.402786,36.4,45.6
2599335e-d2ce-457a-aebb-2e45a405c0c9,350,1,7,,11,From Throw In,Sweden,Victor Nilsson Lindelöf,Right Center Back,2.096229,3794692,3702,,,,,Complete,26875,Marcus Andreas Danielsson,Ground Pass,Right Foot,40.077904,37.82863,52.1,5.4
