id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
36dd0d80-4f51-475f-9a64-1ae74e439fce,2095,2,00:17:22.883,62,,104,Regular Play,Wales,Connor Roberts,Right Back,1.182933,3788744,4774,,,,,0.9927163736072088,Complete,6399,Gareth Frank Bale,Ground Pass,Right Foot,82.8499,69.577576,76.3,68.7,0.79 (26/33)
ef665a15-d94e-4af5-9fe0-a62b3cf8ef41,2098,2,00:17:25.687,62,,104,Regular Play,Wales,Gareth Frank Bale,Right Midfield,1.206887,3788744,6399,,,,,0.9905825636719992,Complete,10931,Joe Allen,Ground Pass,Left Foot,77.23894,57.80268,74.6,47.6,0.57 (16/28)
69132f59-46cf-426d-87cc-09afb992551f,2101,2,00:17:27.451,62,,104,Regular Play,Wales,Joe Allen,Center Defensive Midfield,1.181663,3788744,10931,,,,,0.9931225734892766,Complete,3086,Ben Davies,Ground Pass,Right Foot,75.50635,40.89974,71.4,28.2,0.86 (30/35)
fdccbd8d-322f-4bcc-9e85-8f4e378de098,2104,2,00:17:29.492,62,,104,Regular Play,Wales,Ben Davies,Left Back,2.141756,3788744,3086,,,,,0.9159019169163752,Complete,11252,Daniel James,Ground Pass,Left Foot,74.91787,22.667503,101.4,5.5,0.71 (30/42)
8ec82575-7cb6-4245-8e5e-d7e2ab7cf998,2114,2,00:18:44.280,63,Free Kick,105,From Free Kick,Wales,Aaron Ramsey,Left Center Midfield,2.01803,3788744,3517,,,,,0.4852421272121491,Out,,,High Pass,Right Foot,101.85126,13.02224,120.0,51.3,0.84 (31/37)
63b3ccac-95d0-449f-a4cd-b78806ccfb01,2115,2,00:19:15.354,64,Goal Kick,106,From Goal Kick,Switzerland,Yann Sommer,Goalkeeper,3.314891,3788744,5550,,,,,0.4484369929225336,Incomplete,5545,Breel-Donald Embolo,High Pass,Right Foot,6.0,36.0,70.5,22.0,0.79 (23/29)
8fb6f70c-a2da-4a12-9754-a085399f997f,2118,2,00:19:18.669,64,Interception,107,Regular Play,Wales,Chris Mepham,Right Center Back,1.5447,3788744,4767,True,,,,0.6106419795892587,Complete,3853,Kieffer Roberto Francisco Moore,High Pass,,50.3175,59.256413,68.6,47.2,0.78 (21/27)
78ce59f2-7d6a-45aa-86cf-4fea6471fdfc,2120,2,00:19:20.214,64,,107,Regular Play,Wales,Kieffer Roberto Francisco Moore,Center Forward,1.903274,3788744,3853,,,,,0.9281894190610652,Complete,3517,Aaron Ramsey,Low Pass,Head,68.15487,47.667854,63.1,39.2,0.59 (10/17)
486e7508-b20f-4a9c-8071-5d18592ddfbf,2123,2,00:19:25.153,64,,107,Regular Play,Wales,Aaron Ramsey,Left Center Midfield,1.011403,3788744,3517,,,,,0.9817749725898351,Complete,11252,Daniel James,Ground Pass,Left Foot,70.4,18.9,74.5,6.2,0.84 (31/37)
b3ba6789-8c18-426f-803c-1c12363715b3,2126,2,00:19:27.991,64,,107,Regular Play,Wales,Daniel James,Left Midfield,1.286518,3788744,11252,,,,,0.99252711993189,Complete,3086,Ben Davies,Ground Pass,Right Foot,68.48154,3.43382,57.1,9.7,0.67 (12/18)
5000a8cf-66cb-4b55-a6af-957696b62941,2129,2,00:19:29.717,64,,107,Regular Play,Wales,Ben Davies,Left Back,1.383922,3788744,3086,,,,,0.9918224805646813,Complete,11250,Joe Rodon,Ground Pass,Left Foot,57.725765,8.6767,49.2,30.4,0.71 (30/42)
7607b858-4506-482f-b8bb-fa034ae92779,2132,2,00:19:35.060,64,,107,Regular Play,Wales,Joe Rodon,Left Center Back,0.92949,3788744,11250,,,,,0.996202858195947,Complete,4767,Chris Mepham,Ground Pass,Right Foot,51.84527,39.359127,45.4,53.7,0.9 (27/30)
83dc8007-16b0-4ea5-94f5-fe35b310aef8,2135,2,00:19:37.009,64,,107,Regular Play,Wales,Chris Mepham,Right Center Back,1.324919,3788744,4767,,,,,0.984922571338135,Complete,4774,Connor Roberts,Ground Pass,Right Foot,47.38942,51.308983,51.6,75.3,0.78 (21/27)
2f0cfd6c-e5c9-4f29-a0ea-7410c56da646,2138,2,00:19:40.260,64,,107,Regular Play,Wales,Connor Roberts,Right Back,1.26009,3788744,4774,,,,,0.9344484018035514,Complete,3853,Kieffer Roberto Francisco Moore,Ground Pass,Right Foot,54.31061,65.93325,76.0,57.7,0.79 (26/33)
05efd5cc-1d8a-4a3f-9357-02b8730fd21c,2145,2,00:19:43.395,64,,108,From Counter,Switzerland,Granit Xhaka,Left Defensive Midfield,1.005574,3788744,3500,,,,,0.9751222138099616,Complete,3533,Xherdan Shaqiri,Ground Pass,Left Foot,51.970825,23.374891,65.2,29.2,0.88 (61/69)
53de9183-e007-4173-b28e-be6bb297905d,2148,2,00:19:46.883,64,,108,From Counter,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,1.308158,3788744,3533,,,,,0.9368868685128556,Complete,5545,Breel-Donald Embolo,Ground Pass,Left Foot,77.08019,29.269386,91.2,19.9,0.65 (17/26)
d95a2ce2-b914-41bb-8f9b-e96d9ffe4a88,2154,2,00:20:48.326,65,Goal Kick,109,From Goal Kick,Wales,Danny Ward,Goalkeeper,1.39845,3788744,9914,,True,,,0.9838048653662176,Complete,10931,Joe Allen,Ground Pass,Right Foot,7.0,44.1,20.9,33.8,0.81 (22/27)
52605d21-f285-40d3-a0d9-a5467eb25344,2156,2,00:20:53.086,65,,109,From Goal Kick,Wales,Joe Allen,Center Defensive Midfield,0.98068,3788744,10931,,,,,0.9835401187491756,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,29.869255,37.04603,33.4,55.5,0.86 (30/35)
