id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
caaeb1fd-a155-4ea8-bb01-4baef7ad772f,208,1,00:05:02.599,5,,8,Regular Play,France,Kylian Mbappé Lottin,Left Center Forward,2.142319,3794691,3009,,,,0.4016164128321992,Complete,5487,Antoine Griezmann,Low Pass,Left Foot,80.6,19.1,97.8,3.0,0.83 (30/36)
16f4e5fe-2b26-470c-b0a8-54542bc43de4,210,1,00:05:04.742,5,,8,Regular Play,France,Antoine Griezmann,Center Attacking Midfield,1.050133,3794691,5487,,,,0.7340358934252993,Complete,3009,Kylian Mbappé Lottin,Low Pass,Left Foot,97.8,3.0,96.7,25.0,0.73 (43/59)
bc88face-fbb5-4c62-a27a-d4781f3ddfcc,215,1,00:05:07.787,5,,8,Regular Play,France,Kylian Mbappé Lottin,Left Center Forward,1.134487,3794691,3009,True,,,0.852458445472582,Complete,5487,Antoine Griezmann,Ground Pass,Left Foot,100.551216,21.09714,104.5,2.4,0.83 (30/36)
ddc78072-2f93-4d23-a345-f751b4f45fce,218,1,00:05:10.279,5,,8,Regular Play,France,Antoine Griezmann,Center Attacking Midfield,1.160152,3794691,5487,,,,0.18840900972686705,Incomplete,19677,Karim Benzema,High Pass,Left Foot,108.159096,5.1313124,110.2,35.1,0.73 (43/59)
75cf7bd4-0a7a-4d1b-a24f-5f1d9196f294,234,1,00:05:19.283,5,,8,Regular Play,France,N''Golo Kanté,Left Defensive Midfield,2.399666,3794691,3961,,,,0.9528543731137806,Complete,5476,Benjamin Pavard,Ground Pass,Right Foot,84.330894,46.232132,84.7,74.9,0.94 (67/71)
0c840895-4219-4e34-a68e-6393cc5608b6,237,1,00:05:24.131,5,,8,Regular Play,France,Benjamin Pavard,Right Wing Back,1.401151,3794691,5476,,,,0.9862885885314204,Complete,5485,Raphaël Varane,Ground Pass,Right Foot,71.47901,76.53487,53.5,69.2,0.81 (38/47)
30f62cb3-f247-436d-b6d7-031a784f53b8,240,1,00:05:26.526,5,,8,Regular Play,France,Raphaël Varane,Right Center Back,1.661787,3794691,5485,,,,0.9844543140102454,Complete,6826,Clément Lenglet,Ground Pass,Left Foot,50.446754,66.360344,53.0,37.0,0.89 (56/63)
f530439c-3989-4a31-a5c0-bf7cbd8208fc,243,1,00:05:30.234,5,,8,Regular Play,France,Clément Lenglet,Center Back,1.637259,3794691,6826,,,,0.9917822571159602,Complete,2999,Presnel Kimpembe,Ground Pass,Right Foot,60.246746,32.56421,58.3,12.4,0.95 (39/41)
07de6fa9-69fb-4952-bb6e-e93745389628,247,1,00:05:34.352,5,,8,Regular Play,France,Presnel Kimpembe,Left Center Back,0.226343,3794691,2999,True,,,0.09119358121150886,Incomplete,3961,N''Golo Kanté,Ground Pass,Left Foot,59.1718,10.293939,60.3,9.6,0.91 (69/76)
1d7b2fe1-7aa3-4f1b-9ebb-1a4c0b7f4d0e,252,1,00:05:39.163,5,Recovery,9,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,1.363128,3794691,5549,,,,0.8731285138208702,Complete,6983,Remo Freuler,Low Pass,Head,37.04899,49.81418,49.2,45.5,0.92 (57/62)
28d6f7e2-3c92-422d-8c87-7c86a0879a8f,256,1,00:05:40.540,5,,9,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,0.679174,3794691,6983,True,,,0.9307783509888209,Complete,3500,Granit Xhaka,Low Pass,Right Foot,48.00059,46.3272,42.8,39.8,0.89 (47/53)
d6b5f1ed-6b5a-49d6-9ccd-410df1dfc189,259,1,00:05:41.987,5,,9,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,2.123755,3794691,3500,True,,,0.9758318828054202,Complete,5550,Yann Sommer,Ground Pass,Left Foot,41.579506,37.03814,11.9,36.8,0.91 (81/89)
15593920-922a-420b-b205-7eba856f4f16,263,1,00:05:46.404,5,,9,Regular Play,Switzerland,Yann Sommer,Goalkeeper,0.685198,3794691,5550,True,,,0.6718054968149998,Complete,3500,Granit Xhaka,Low Pass,Left Foot,15.05015,35.43893,28.9,26.5,0.86 (30/35)
4d83f186-1646-4fd8-a178-5dc3664ec70d,267,1,00:05:49.883,5,,9,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,1.526122,3794691,3500,True,,,0.8632115981042152,Complete,6983,Remo Freuler,Ground Pass,Left Foot,30.163025,23.67986,43.3,26.1,0.91 (81/89)
227aa7b9-e874-43fd-905e-6acbe7f23d70,270,1,00:05:53.298,5,,9,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,1.164278,3794691,6983,,,,0.9062928072861992,Incomplete,5548,Steven Zuber,Ground Pass,Right Foot,50.023445,22.6874,65.0,20.2,0.89 (47/53)
fd220dc8-5790-4f66-9af9-827327c1a9e8,276,1,00:05:55.390,5,Recovery,9,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,2.904238,3794691,6983,True,,,0.2712050127994464,Complete,5544,Ricardo Iván Rodríguez Araya,High Pass,Right Foot,59.91777,20.954773,85.0,7.5,0.89 (47/53)
6cdd4a9f-713a-4560-9e62-4ee8aa4a043a,279,1,00:06:00.131,6,,9,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.754936,3794691,5544,,,,0.363875463172396,Incomplete,7796,Silvan Widmer,High Pass,Left Foot,95.83568,10.07674,105.3,41.9,0.84 (49/58)
c82228bc-f21e-4ddb-b8a4-b4cfc34418d3,291,1,00:06:07.806,6,,10,Regular Play,France,Antoine Griezmann,Center Attacking Midfield,2.068075,3794691,5487,True,,,0.9875722145345462,Complete,3026,Adrien Rabiot,Ground Pass,Left Foot,47.21925,37.204926,51.1,10.2,0.73 (43/59)
6be109e5-8823-449f-8537-6dadf1610036,294,1,00:06:09.958,6,,10,Regular Play,France,Adrien Rabiot,Left Wing Back,1.2451,3794691,3026,,,,0.9089836747203796,Complete,3009,Kylian Mbappé Lottin,Ground Pass,Left Foot,52.841785,17.109615,75.1,4.1,0.81 (70/86)
f5de1b2e-b900-4542-bf65-3d031d235ac8,307,1,00:06:23.434,6,,10,Regular Play,France,Kylian Mbappé Lottin,Left Center Forward,0.916756,3794691,3009,,,,0.11393559244898085,Incomplete,19677,Karim Benzema,Low Pass,Left Foot,114.821106,17.409182,114.7,39.3,0.83 (30/36)
ccefd356-562c-4160-8b46-d274194e7f80,310,1,00:06:58.035,6,Corner,11,From Corner,France,Antoine Griezmann,Center Attacking Midfield,1.258478,3794691,5487,,,,0.3192226571960031,Incomplete,,,High Pass,Left Foot,120.0,0.1,113.7,34.1,0.73 (43/59)
2bf3baaa-f0d7-433e-a2b2-b88692214c92,314,1,00:07:01.003,7,,12,Regular Play,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,5.01647,3794691,3533,,,,0.8082889201154481,Incomplete,5548,Steven Zuber,High Pass,Left Foot,18.02293,52.44558,49.5,15.1,0.75 (21/28)
299dd735-4276-49de-b940-0898ad67f89f,317,1,00:07:27.893,7,Throw-in,13,From Throw In,Switzerland,Steven Zuber,Left Wing Back,1.371108,3794691,5548,,True,,0.7546787557025051,Complete,5545,Breel-Donald Embolo,High Pass,,48.0,0.1,64.7,13.7,0.9 (36/40)
568756a7-7994-491a-8bba-19eb7c3b6a84,324,1,00:08:10.790,8,Corner,14,From Corner,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.504173,3794691,5544,,,,0.36650872438934495,Incomplete,,,High Pass,Left Foot,120.0,0.1,111.4,37.2,0.84 (49/58)
458bdebd-9083-40c0-93ac-4aa4f21229df,326,1,00:08:21.451,8,Throw-in,15,From Throw In,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,0.889423,3794691,5544,,,,0.9842252802418612,Complete,5548,Steven Zuber,Low Pass,,89.74196,-1.30543,85.7,8.9,0.84 (49/58)
44f5c52f-6b08-41f3-ad07-3fed59973010,329,1,00:08:24.804,8,,15,From Throw In,Switzerland,Steven Zuber,Left Wing Back,1.884252,3794691,5548,,,,0.9951560151930716,Complete,3500,Granit Xhaka,Ground Pass,Left Foot,86.1269,6.92838,76.7,15.0,0.9 (36/40)
51d7a2d2-f9c8-463c-8a75-abbb6d107632,332,1,00:08:27.570,8,,15,From Throw In,Switzerland,Granit Xhaka,Left Defensive Midfield,1.686264,3794691,3500,,,,0.9929846814157391,Complete,5549,Manuel Obafemi Akanji,Ground Pass,Left Foot,74.860855,17.61855,63.0,26.0,0.91 (81/89)
4f350b4c-7f10-4e08-ab4a-f4bef7b93633,335,1,00:08:30.291,8,,15,From Throw In,Switzerland,Manuel Obafemi Akanji,Center Back,1.432696,3794691,5549,,,,0.991792607000508,Complete,8814,Nico Elvedi,Ground Pass,Right Foot,60.124397,26.048447,56.4,45.8,0.92 (57/62)
a90408b7-9fa6-4743-b939-95a7a1257bfd,338,1,00:08:32.397,8,,15,From Throw In,Switzerland,Nico Elvedi,Right Center Back,1.52396,3794691,8814,,,,0.99064016198021,Complete,5549,Manuel Obafemi Akanji,Ground Pass,Right Foot,56.4,45.8,43.3,27.8,0.86 (31/36)
8c6afddf-ea15-42ed-a896-f8189e137870,341,1,00:08:35.341,8,,15,From Throw In,Switzerland,Manuel Obafemi Akanji,Center Back,1.319573,3794691,5549,,,,0.9563776076286452,Complete,3500,Granit Xhaka,Ground Pass,Left Foot,41.94697,24.144024,48.4,11.2,0.92 (57/62)
