id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
cbc78158-d784-4f6d-858d-b6d1f484c226,33,1,0,,2,From Kick Off,Germany,Mats Hummels,Center Back,2.347399,3788751,5572,,,,0.4667640645177698,Complete,5579,Joshua Kimmich,High Pass,Right Foot,63.927624,53.87188,99.7,76.3
735c5c66-e4a9-412b-8890-e2545ed7a924,37,1,0,,2,From Kick Off,Germany,Joshua Kimmich,Right Wing Back,0.979292,3788751,5579,True,,,0.9438405996853652,Complete,10287,İlkay Gündoğan,Ground Pass,Left Foot,98.2,74.4,83.5,63.3
34de4dcc-3359-459a-b3d1-b3452cfaddba,40,1,0,,2,From Kick Off,Germany,İlkay Gündoğan,Right Defensive Midfield,1.278757,3788751,10287,,,,0.9950560593067828,Complete,5572,Mats Hummels,Ground Pass,Left Foot,73.794945,56.108982,64.9,44.0
777d2286-f429-49e8-97ed-1dc0abd66f13,43,1,0,,2,From Kick Off,Germany,Mats Hummels,Center Back,0.8,3788751,5572,,,,0.969486441388176,Complete,10287,İlkay Gündoğan,Ground Pass,Left Foot,69.08717,47.939846,80.0,61.1
2d55bdb9-cc96-4749-b931-e8b203e54985,47,1,0,,2,From Kick Off,Germany,İlkay Gündoğan,Right Defensive Midfield,1.317965,3788751,10287,True,,,0.9876841071498164,Complete,5572,Mats Hummels,Ground Pass,Right Foot,74.15893,55.768208,62.1,48.1
e81456b2-88d6-4b02-8b79-2786c9051d95,50,1,0,,2,From Kick Off,Germany,Mats Hummels,Center Back,0.8,3788751,5572,,,,0.9899190599482858,Complete,8808,Matthias Ginter,Ground Pass,Left Foot,64.59986,50.88571,64.4,75.0
bad7d603-b2b2-4aa0-8fb1-ca008b7c6c7b,53,1,0,,2,From Kick Off,Germany,Matthias Ginter,Right Center Back,1.24,3788751,8808,,,,0.9271409739841472,Complete,5579,Joshua Kimmich,Ground Pass,Right Foot,63.68035,68.79454,77.3,76.7
6b218a4d-9695-48c9-bf79-0ac6c75c9c6c,56,1,0,,2,From Kick Off,Germany,Joshua Kimmich,Right Wing Back,1.143426,3788751,5579,,,,0.9817548930514184,Complete,8808,Matthias Ginter,Ground Pass,Right Foot,72.8782,76.27495,52.9,78.7
0044fddd-e535-4123-a9b9-527c079ccef6,59,1,0,,2,From Kick Off,Germany,Matthias Ginter,Right Center Back,1.021903,3788751,8808,,,,0.9935727934870908,Complete,5572,Mats Hummels,Ground Pass,Right Foot,40.483154,59.470703,36.8,46.6
0cb87c4d-0c46-40e6-9a81-7e26db26b13c,62,1,1,,2,From Kick Off,Germany,Mats Hummels,Center Back,0.87089,3788751,5572,,,,0.9843192460206031,Complete,8808,Matthias Ginter,Ground Pass,Left Foot,39.299644,50.346287,41.8,75.9
10dd60ec-4927-4f87-979d-fc4bd976a771,65,1,1,,2,From Kick Off,Germany,Matthias Ginter,Right Center Back,0.745948,3788751,8808,,,,0.9091035362431766,Complete,5579,Joshua Kimmich,Ground Pass,Right Foot,43.222336,69.55774,47.3,76.7
8b47e519-4d36-4e7e-a5cb-356c3afa9680,69,1,1,,2,From Kick Off,Germany,Joshua Kimmich,Right Wing Back,0.733723,3788751,5579,True,,,0.9374756194841404,Complete,10287,İlkay Gündoğan,Ground Pass,Left Foot,47.35214,77.585915,49.5,69.0
8bbf09ed-5a48-4549-8f0a-0051fd52ef54,73,1,1,,2,From Kick Off,Germany,İlkay Gündoğan,Right Defensive Midfield,1.082004,3788751,10287,,,,0.990428683917622,Complete,8808,Matthias Ginter,Ground Pass,Left Foot,42.61205,77.52726,27.6,74.6
cd74459a-2100-4406-9f7c-aff2a6471a2a,76,1,1,,2,From Kick Off,Germany,Matthias Ginter,Right Center Back,2.51653,3788751,8808,,,,0.9788119071526958,Complete,5570,Manuel Neuer,Ground Pass,Left Foot,22.570305,67.428215,7.1,45.9
7019d462-d742-4a7b-87bb-3956bbb0521d,79,1,1,,2,From Kick Off,Germany,Manuel Neuer,Goalkeeper,2.118477,3788751,5570,,,,0.9725601289288308,Complete,8808,Matthias Ginter,Ground Pass,Right Foot,10.724525,40.853317,14.8,70.1
021b8718-e27d-4169-99d6-3307ec1fc82d,82,1,1,,2,From Kick Off,Germany,Matthias Ginter,Right Center Back,1.29462,3788751,8808,,,,0.9192373986029077,Complete,10287,İlkay Gündoğan,Ground Pass,Left Foot,12.49072,63.07377,27.2,59.8
ca71ff7f-0e05-43b1-9d34-15a1d77eb984,85,1,1,,2,From Kick Off,Germany,İlkay Gündoğan,Right Defensive Midfield,1.985213,3788751,10287,,,,0.974760949677798,Complete,5579,Joshua Kimmich,Ground Pass,Left Foot,31.34971,59.521324,36.6,77.6
f494ea9b-815d-46cd-aa66-59135192bbd9,88,1,1,,2,From Kick Off,Germany,Joshua Kimmich,Right Wing Back,1.138674,3788751,5579,,,,0.977096584942071,Incomplete,5562,Thomas Müller,Ground Pass,Right Foot,36.6,77.6,36.6,69.7
6360c8f4-85ce-4b96-bb0f-d44eab0f52ef,92,1,1,Throw-in,3,From Throw In,Germany,Joshua Kimmich,Right Wing Back,1.834312,3788751,5579,,,,0.979924721846532,Complete,8808,Matthias Ginter,Low Pass,,46.42543,78.731674,22.9,72.9
fa90c9c7-65f2-4671-b182-8eb5cf01806c,95,1,1,,3,From Throw In,Germany,Matthias Ginter,Right Center Back,1.511951,3788751,8808,,,,0.9958193194846764,Complete,5572,Mats Hummels,Ground Pass,Right Foot,29.173836,61.47284,26.4,50.4
bbe35190-3a90-4521-9c4e-ea3286348a02,98,1,1,,3,From Throw In,Germany,Mats Hummels,Center Back,0.991293,3788751,5572,,,,0.9872776079555416,Complete,3167,Antonio Rüdiger,Ground Pass,Right Foot,28.61517,38.778553,30.0,27.8
73f0bf2e-9c11-4f75-aa9a-0de2860d9d5d,101,1,1,,3,From Throw In,Germany,Antonio Rüdiger,Left Center Back,1.34717,3788751,3167,,,,0.942059625504726,Complete,6985,Robin Gosens,Ground Pass,Right Foot,31.25914,19.69119,44.1,8.1
48a36a99-8460-4ab1-a804-1cabb545715b,104,1,1,,3,From Throw In,Germany,Robin Gosens,Left Wing Back,1.879856,3788751,6985,,,,0.3503784139760054,Complete,8400,Serge Gnabry,High Pass,Left Foot,46.57825,2.967125,77.5,28.4
4d457645-83b0-4354-b217-439dc08e5804,106,1,1,,3,From Throw In,Germany,Serge Gnabry,Center Forward,0.695115,3788751,8400,,,,0.8729611844320831,Complete,5562,Thomas Müller,Low Pass,Head,78.60676,26.286446,70.8,21.8
832c98e2-e8a4-4f16-aa05-b8d7aa46dc3d,109,1,1,,3,From Throw In,Germany,Thomas Müller,Left Attacking Midfield,0.999497,3788751,5562,,,,0.7583910471051747,Complete,8966,Kai Havertz,Low Pass,Right Foot,72.28761,16.951347,84.3,37.4
1ed357c7-0ece-43b4-988d-7132e10c5ea0,113,1,1,,3,From Throw In,Germany,Kai Havertz,Right Attacking Midfield,1.174999,3788751,8966,True,,,0.6941504314789773,Complete,6985,Robin Gosens,Ground Pass,Right Foot,104.85945,8.36,93.5,7.9
fff79b91-3eca-4276-ad99-f32eea215427,116,1,1,,3,From Throw In,Germany,Robin Gosens,Left Wing Back,0.6962,3788751,6985,,,,0.97300781396259,Complete,5574,Toni Kroos,Ground Pass,Left Foot,88.94929,5.03923,85.4,20.9
11c0c2f8-aec3-40fe-ae85-c99c45447638,118,1,1,,3,From Throw In,Germany,Toni Kroos,Left Defensive Midfield,0.81412,3788751,5574,,,,0.9724044428578328,Complete,6985,Robin Gosens,Ground Pass,Right Foot,85.18838,15.21745,93.5,4.2
a18fdbb5-9900-44db-9a4b-dcc160ea64df,120,1,1,,3,From Throw In,Germany,Robin Gosens,Left Wing Back,1.34909,3788751,6985,,,,0.9626638664750544,Complete,3167,Antonio Rüdiger,Ground Pass,Left Foot,87.80528,4.210014,68.3,5.5
17ca501d-f1d4-432a-9460-6ee84b1f6647,123,1,2,,3,From Throw In,Germany,Antonio Rüdiger,Left Center Back,1.6,3788751,3167,,,,0.9819846059833184,Complete,5572,Mats Hummels,Ground Pass,Right Foot,68.1,17.9,64.2,45.5
31e2b0e6-c3f7-4c23-aaa1-c294561f4767,126,1,2,,3,From Throw In,Germany,Mats Hummels,Center Back,0.702821,3788751,5572,,,,0.9475526522182136,Complete,10287,İlkay Gündoğan,Ground Pass,Right Foot,61.155132,43.382355,76.6,48.5
4b61d12e-30c8-4dda-9dff-b86c81c92305,129,1,2,,3,From Throw In,Germany,İlkay Gündoğan,Right Defensive Midfield,1.360434,3788751,10287,,,,0.8194234040417295,Complete,5579,Joshua Kimmich,Low Pass,Right Foot,70.96238,50.82097,86.0,75.9
5d24b745-045e-4526-982e-d419c777ffe4,132,1,2,,3,From Throw In,Germany,Joshua Kimmich,Right Wing Back,0.905108,3788751,5579,,,,0.966451790635965,Complete,8400,Serge Gnabry,Ground Pass,Right Foot,83.95202,73.55424,89.0,63.7
c2ea5a0f-b7a8-47db-8b34-9079cd02a23b,134,1,2,,3,From Throw In,Germany,Serge Gnabry,Center Forward,0.514584,3788751,8400,,,,0.9032383776752912,Complete,5579,Joshua Kimmich,Ground Pass,Right Foot,87.00986,67.49729,85.4,76.1
4f40b588-2eab-4b5e-81d9-0ab4a54f6248,138,1,2,,3,From Throw In,Germany,Joshua Kimmich,Right Wing Back,3.769653,3788751,5579,True,,,0.9217604354599472,Complete,8808,Matthias Ginter,Ground Pass,Right Foot,83.71071,73.51349,57.4,72.7
f715c9b2-aaf7-4280-a2a5-7ec23fd8d45a,141,1,2,,3,From Throw In,Germany,Matthias Ginter,Right Center Back,1.2,3788751,8808,,,,0.9208755673354776,Complete,5579,Joshua Kimmich,Ground Pass,Right Foot,51.88136,71.60517,69.3,75.2
77e19754-50d2-4b53-8121-541fb4e49ddc,144,1,2,,3,From Throw In,Germany,Joshua Kimmich,Right Wing Back,0.784422,3788751,5579,,,,0.9669596930936494,Complete,5562,Thomas Müller,Ground Pass,Right Foot,75.85405,75.65284,78.3,69.0
8df824b0-74fd-4e7b-88d8-ca2f7fa7b1c3,151,1,3,Free Kick,4,From Free Kick,Germany,Toni Kroos,Left Defensive Midfield,1.905952,3788751,5574,,,,0.4044353040154324,Complete,5572,Mats Hummels,High Pass,Right Foot,82.378586,71.25659,112.3,38.0
446cdbe4-3eb2-405b-b880-34ffb9956be4,156,1,3,Goal Kick,5,From Goal Kick,France,Hugo Lloris,Goalkeeper,2.611051,3788751,3099,,,,0.8049667079733532,Complete,5476,Benjamin Pavard,High Pass,Left Foot,6.0,36.0,40.7,75.4
e8302840-f5cd-4439-912c-566d44f0d436,158,1,3,,5,From Goal Kick,France,Benjamin Pavard,Right Back,1.564301,3788751,5476,,,,0.481368928476666,Unknown,20004,Paul Pogba,High Pass,Head,41.47841,77.8557,52.3,56.4
a3974a79-3703-4ec8-9c5d-67e5494fe365,162,1,3,Free Kick,6,From Free Kick,Germany,Toni Kroos,Left Defensive Midfield,1.599998,3788751,5574,,True,,0.9817722051057236,Complete,5562,Thomas Müller,Ground Pass,Right Foot,68.1,23.7,80.0,38.9
e964f7b7-6e98-4004-af54-d162bd5e1d50,164,1,4,,6,From Free Kick,Germany,Thomas Müller,Left Attacking Midfield,1.972369,3788751,5562,,,,0.9952814226737254,Complete,5572,Mats Hummels,Ground Pass,Right Foot,82.70592,25.8586,65.9,41.0
d92f4f8b-26e8-4ad3-86fc-5339384eb33c,166,1,4,,6,From Free Kick,Germany,Mats Hummels,Center Back,1.682205,3788751,5572,,,,0.9602967211417576,Incomplete,5579,Joshua Kimmich,Ground Pass,Right Foot,67.477684,43.72596,88.6,65.6
d21a7d42-8e13-4bb4-91ab-13f7bc7fb340,172,1,4,,6,From Free Kick,Germany,Mats Hummels,Center Back,1.199999,3788751,5572,,,,0.94022067723249,Complete,8808,Matthias Ginter,Ground Pass,Left Foot,43.03782,64.09103,47.3,76.7
8ecf65e5-f2c5-4f1a-bba1-8981c9622073,175,1,4,,6,From Free Kick,Germany,Matthias Ginter,Right Center Back,1.266511,3788751,8808,,,,0.9937331031568118,Complete,5572,Mats Hummels,Ground Pass,Right Foot,49.33436,75.15176,36.6,72.0
85a6d4eb-6422-4e0a-aaec-3004697d69ee,178,1,4,,6,From Free Kick,Germany,Mats Hummels,Center Back,1.789424,3788751,5572,,,,0.9904345263339526,Complete,3167,Antonio Rüdiger,Ground Pass,Right Foot,37.73954,53.16618,35.8,25.8
82c1e481-528e-453f-8bbc-fe0ec6523e23,182,1,4,,6,From Free Kick,Germany,Antonio Rüdiger,Left Center Back,1.193648,3788751,3167,True,,,0.99089961883754,Complete,6985,Robin Gosens,Ground Pass,Right Foot,58.272644,17.953194,51.8,6.6
c20b835a-31eb-4a10-9ad3-2292ece927ab,185,1,4,,6,From Free Kick,Germany,Robin Gosens,Left Wing Back,0.94266,3788751,6985,,,,0.991696231887764,Complete,5574,Toni Kroos,Ground Pass,Left Foot,52.08458,4.99219,43.0,23.1
28b7a7ff-9b89-4638-b96a-81ea09f5ea74,188,1,4,,6,From Free Kick,Germany,Toni Kroos,Left Defensive Midfield,1.259375,3788751,5574,,,,0.9309776005048692,Complete,3167,Antonio Rüdiger,Ground Pass,Right Foot,44.45092,19.645622,58.2,10.2
5891216f-55af-4fee-b3b9-ab9b40406ab1,192,1,4,,6,From Free Kick,Germany,Antonio Rüdiger,Left Center Back,1.281401,3788751,3167,True,,,0.9894639544808052,Complete,6985,Robin Gosens,Ground Pass,Left Foot,56.29559,8.88942,49.0,5.3
f0e3f107-6eef-46c8-a0b0-a7faad2ccae2,194,1,4,,6,From Free Kick,Germany,Robin Gosens,Left Wing Back,2.66006,3788751,6985,,,,0.31440890057985466,Complete,8966,Kai Havertz,High Pass,Left Foot,46.65149,0.24427,84.3,39.1
5838c113-9dfb-436a-947b-306abf4f4b84,197,1,4,,6,From Free Kick,Germany,Kai Havertz,Right Attacking Midfield,1.906929,3788751,8966,True,,,0.8983036561582745,Incomplete,5579,Joshua Kimmich,Low Pass,,85.92831,38.871155,82.0,48.5
76825b57-1181-4d63-8f3b-f3246d806f0f,200,1,4,Recovery,6,From Free Kick,Germany,Mats Hummels,Center Back,2.367568,3788751,5572,,,,0.26323691536596083,Incomplete,5562,Thomas Müller,High Pass,Head,27.8,55.4,71.7,41.9
ad0c6d7d-fe50-4ba7-b5ba-92b13def3cbe,202,1,4,Recovery,7,Regular Play,France,Presnel Kimpembe,Left Center Back,0.580203,3788751,2999,,,,0.8259409733193265,Complete,3961,N''Golo Kanté,Low Pass,Head,50.01101,36.62097,55.9,34.6
5a948dfb-61c4-44d9-b769-b962e956bd18,205,1,4,,7,Regular Play,France,N''Golo Kanté,Center Defensive Midfield,1.61518,3788751,3961,,,,0.9852499021997729,Complete,5484,Lucas Hernández Pi,Ground Pass,Left Foot,52.13429,28.366926,49.9,4.9
76e4ace6-e1d8-4c72-8d92-6ecf244e65c6,208,1,4,,7,Regular Play,France,Lucas Hernández Pi,Left Back,0.88736,3788751,5484,,,,0.9935058916260114,Complete,2999,Presnel Kimpembe,Ground Pass,Left Foot,48.090546,12.688852,37.7,14.5
d0d86313-4c4c-4e51-8669-263cb2615d76,211,1,4,,7,Regular Play,France,Presnel Kimpembe,Left Center Back,1.002219,3788751,2999,,,,0.9838569362807682,Complete,5485,Raphaël Varane,Ground Pass,Left Foot,37.283424,25.244446,33.4,36.7
57279b6d-4a09-43f3-90a0-2b6917d7322b,214,1,4,,7,Regular Play,France,Raphaël Varane,Right Center Back,1.522696,3788751,5485,,,,0.976216359138046,Complete,5476,Benjamin Pavard,Ground Pass,Right Foot,33.4,36.7,44.6,57.7
4830ddad-2f99-43a9-bd3c-a76042b4862c,217,1,5,,7,Regular Play,France,Benjamin Pavard,Right Back,0.784905,3788751,5476,,,,0.9396948025896568,Complete,20004,Paul Pogba,Ground Pass,Right Foot,59.75985,63.543266,70.4,62.2
06269754-5897-4561-b74a-f5763d0ce787,219,1,5,,7,Regular Play,France,Paul Pogba,Right Center Midfield,1.073697,3788751,20004,,,,0.9942586063486664,Complete,5487,Antoine Griezmann,Ground Pass,Right Foot,71.10271,66.95481,64.2,72.2
569e84d0-eea1-4317-b2b0-b51f40d5a1cc,222,1,5,,7,Regular Play,France,Antoine Griezmann,Right Wing,2.033222,3788751,5487,,,,0.7797220675145546,Incomplete,5476,Benjamin Pavard,Ground Pass,Left Foot,65.26505,73.0511,96.7,45.7
1e352eef-c8a0-453e-a295-0f9d0f60ffa8,224,1,5,Recovery,8,Regular Play,Germany,Mats Hummels,Center Back,1.62873,3788751,5572,,,,0.9952942460577612,Complete,3167,Antonio Rüdiger,Ground Pass,Left Foot,26.036095,25.823162,28.3,13.9
cc98d35e-06e9-4067-b943-dfcfc3f7158d,226,1,5,,8,Regular Play,Germany,Antonio Rüdiger,Left Center Back,1.000238,3788751,3167,,,,0.9747228102845252,Complete,6985,Robin Gosens,Ground Pass,Right Foot,27.00374,10.87415,39.8,4.9
ecef5d92-865d-41ad-9836-24221adc5234,228,1,5,,8,Regular Play,Germany,Robin Gosens,Left Wing Back,0.848121,3788751,6985,,,,0.8862982886771592,Complete,5574,Toni Kroos,Low Pass,Left Foot,38.98357,2.323,38.3,20.9
4849a649-7e2b-4194-b582-433cebe3ca4d,230,1,5,,8,Regular Play,Germany,Toni Kroos,Left Defensive Midfield,1.560252,3788751,5574,,,,0.9026500022353467,Out,5562,Thomas Müller,Ground Pass,Left Foot,41.17657,11.09231,55.9,0.6
4bfe1243-19d9-4fa3-ae40-15b7281cbc54,232,1,5,Throw-in,9,From Throw In,France,Benjamin Pavard,Right Back,0.846058,3788751,5476,,,,0.9095214986942992,Complete,19677,Karim Benzema,Low Pass,,57.727352,80.31797,64.9,72.2
9ea2b7b1-dedb-4084-a74e-11261731d8c9,235,1,5,,9,From Throw In,France,Karim Benzema,Center Forward,2.126466,3788751,19677,,,,0.8469510703363649,Incomplete,,,High Pass,Right Foot,60.484863,77.441284,37.1,72.2
886dbee1-e18e-4966-b680-bb5971c8bdf7,240,1,5,Throw-in,11,From Throw In,Germany,Robin Gosens,Left Wing Back,0.83462,3788751,6985,,True,,0.9459843169076276,Complete,5562,Thomas Müller,Low Pass,,85.4,0.1,92.7,12.1
0bb83c86-1352-41e0-9ae2-23e208752151,242,1,5,,11,From Throw In,Germany,Thomas Müller,Left Attacking Midfield,1.064477,3788751,5562,,,,0.9822268821152188,Complete,6985,Robin Gosens,Ground Pass,Right Foot,90.49286,8.24451,91.8,4.4
76ffeb9e-9891-4370-8293-60377ca72650,246,1,5,,11,From Throw In,Germany,Robin Gosens,Left Wing Back,2.273472,3788751,6985,True,,,0.15190674937908044,Complete,5562,Thomas Müller,Low Pass,Left Foot,88.85584,1.13672,114.1,7.4
c9e19e60-9e1e-4ebb-9d40-3652b28ce571,252,1,5,Throw-in,12,From Throw In,Germany,Thomas Müller,Left Attacking Midfield,1.803393,3788751,5562,,,,0.7971576234121985,Complete,8966,Kai Havertz,Low Pass,,105.5,0.1,116.0,22.0
9941d9ee-2f28-49dd-b0e9-662d08266ee3,255,1,6,Goal Kick,13,From Goal Kick,France,Hugo Lloris,Goalkeeper,2.527349,3788751,3099,,,,0.7699448772063803,Complete,5484,Lucas Hernández Pi,High Pass,Left Foot,6.0,44.0,34.9,5.1
a58b8790-775f-46bc-9f69-f857fcffa054,261,1,6,Free Kick,14,From Free Kick,France,Lucas Hernández Pi,Left Back,0.843086,3788751,5484,,True,,0.9982546707131126,Complete,5485,Raphaël Varane,Ground Pass,Left Foot,39.4,7.6,41.6,49.6
b32508af-b150-44a2-b122-d298eed21705,263,1,6,,14,From Free Kick,France,Raphaël Varane,Right Center Back,1.508871,3788751,5485,,,,0.99008922019752,Complete,2999,Presnel Kimpembe,Ground Pass,Right Foot,35.0446,46.18883,36.0,13.0
93932b61-a0ec-40ac-a297-40b011cd2cbb,266,1,6,,14,From Free Kick,France,Presnel Kimpembe,Left Center Back,0.89994,3788751,2999,,,,0.9657776926079984,Complete,3961,N''Golo Kanté,Ground Pass,Left Foot,43.75069,19.673597,50.5,27.1
aed09a2e-4dbf-4381-8f6c-072d30fd102f,270,1,6,,14,From Free Kick,France,N''Golo Kanté,Center Defensive Midfield,1.398101,3788751,3961,,,,0.925730500834321,Complete,3026,Adrien Rabiot,Ground Pass,Right Foot,59.53527,13.763448,64.2,0.8
efed59d2-ad92-4157-9b67-bde9842f58f3,275,1,6,,14,From Free Kick,France,Adrien Rabiot,Left Center Midfield,0.805072,3788751,3026,,,,0.6552452032431962,Complete,3009,Kylian Mbappé Lottin,Low Pass,Left Foot,70.89609,2.3534963,77.5,9.8
1ce1339d-f6db-4ec3-8e2e-97559eeb5735,278,1,7,,14,From Free Kick,France,Kylian Mbappé Lottin,Left Wing,0.528093,3788751,3009,,,,0.8913628401072797,Complete,19677,Karim Benzema,Ground Pass,No Touch,77.725044,8.965907,80.5,15.5
05c06025-16d7-497f-8f19-5ded2eba13a5,281,1,7,,14,From Free Kick,France,Karim Benzema,Center Forward,2.275564,3788751,19677,,,,0.7517711230709762,Complete,3009,Kylian Mbappé Lottin,Ground Pass,Right Foot,81.29149,14.745203,95.9,4.2
aea68225-9f0d-4966-9c46-fb13174c5e72,285,1,7,,14,From Free Kick,France,Kylian Mbappé Lottin,Left Wing,1.539336,3788751,3009,True,,,0.4099570736229183,Complete,20004,Paul Pogba,High Pass,Right Foot,105.09633,9.692913,95.5,39.7
924a5ed6-74e8-4538-bedc-51be9e5ac97b,288,1,7,,14,From Free Kick,France,Paul Pogba,Right Center Midfield,0.726163,3788751,20004,,,,0.9328776426442418,Complete,19677,Karim Benzema,Low Pass,Right Foot,97.08403,41.807304,94.4,33.9
3eec1cec-5865-4ef3-a50b-62fac8bcb6ae,292,1,7,,14,From Free Kick,France,Karim Benzema,Center Forward,0.031646,3788751,19677,True,,,0.00861009708266872,Incomplete,5487,Antoine Griezmann,Low Pass,Right Foot,93.86217,44.51709,96.7,40.6
963a0e5c-a658-49b9-9185-8c07926477a7,296,1,7,Recovery,15,Regular Play,Germany,Serge Gnabry,Center Forward,1.434945,3788751,8400,True,,,0.9527662618493627,Complete,10287,İlkay Gündoğan,Low Pass,Head,39.38829,48.760193,34.9,48.1
b142e8db-ef3e-44c7-8fac-816ae0cfba7f,298,1,7,,15,Regular Play,Germany,İlkay Gündoğan,Right Defensive Midfield,2.198419,3788751,10287,,,,0.8634198767969441,Complete,5562,Thomas Müller,Low Pass,Right Foot,32.657455,46.646168,41.8,41.9
e6783089-de11-4b86-a051-19bc03a5dc89,300,1,7,,15,Regular Play,Germany,Thomas Müller,Left Attacking Midfield,0.503307,3788751,5562,,,,0.9817314321232864,Complete,5574,Toni Kroos,Ground Pass,Right Foot,48.14217,26.148144,42.6,34.8
4b75ab07-339f-4cea-aa84-4fc441500c9b,304,1,7,,15,Regular Play,Germany,Toni Kroos,Left Defensive Midfield,1.206826,3788751,5574,True,,,0.9903345674485232,Complete,3167,Antonio Rüdiger,Ground Pass,Left Foot,39.382835,21.2218,24.6,30.5
ef0ddbc1-1b7b-4bc0-84f1-5c5b479ad10e,307,1,7,,15,Regular Play,Germany,Antonio Rüdiger,Left Center Back,1.199998,3788751,3167,,,,0.9888867234457768,Complete,5572,Mats Hummels,Ground Pass,Left Foot,24.35973,23.059143,25.9,48.9
b906eaeb-778d-4b14-8104-bbe75a470f49,310,1,7,,15,Regular Play,Germany,Mats Hummels,Center Back,1.50009,3788751,5572,,,,0.9844543140102454,Complete,3167,Antonio Rüdiger,Ground Pass,Right Foot,28.90266,43.83698,28.1,26.0
7b2e9e68-d13e-4f99-85f6-2b116375d9f9,313,1,7,,15,Regular Play,Germany,Antonio Rüdiger,Left Center Back,1.464313,3788751,3167,,,,0.92670289886764,Complete,6985,Robin Gosens,Ground Pass,Right Foot,39.51021,24.324158,64.4,7.2
56826ba8-2d0a-4169-b43b-9a4e41da0e9d,315,1,7,,15,Regular Play,Germany,Robin Gosens,Left Wing Back,1.053566,3788751,6985,,,,0.9817092761656868,Complete,5562,Thomas Müller,Ground Pass,Left Foot,61.779903,7.2128,62.3,26.7
709f8a94-db6f-4cd5-bd8d-5c28a7f9ff6d,321,1,7,Recovery,15,Regular Play,Germany,İlkay Gündoğan,Right Defensive Midfield,0.961572,3788751,10287,,,,0.5694797508308469,Incomplete,5562,Thomas Müller,High Pass,Right Foot,67.26343,22.438076,81.5,28.2
18468430-1633-4930-b942-f31c4b512059,323,1,7,Interception,15,Regular Play,France,Raphaël Varane,Right Center Back,1.773698,3788751,5485,,,,0.8291477269793551,Out,20004,Paul Pogba,Low Pass,Head,37.7613,58.11842,41.3,78.6
