id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
d83926f9-c8cc-480a-8faa-3a0e80bea227,2969,2,79,,135,Regular Play,Germany,Emre Can,Right Center Midfield,1.546862,3788764,3493,,,,0.9830669904047624,Complete,8808,Matthias Ginter,Ground Pass,Right Foot,68.09419,55.30775,65.9,72.7
026868d0-3677-4f85-90d3-002087fb160a,2972,2,79,,135,Regular Play,Germany,Matthias Ginter,Right Center Back,1.954697,3788764,8808,,,,0.99064016198021,Complete,5570,Manuel Neuer,Ground Pass,Right Foot,53.71939,63.385475,26.0,57.2
42906ece-6c94-48d9-b83d-57d85736db33,2975,2,79,,135,Regular Play,Germany,Manuel Neuer,Goalkeeper,2.225423,3788764,5570,,,,0.9851026141686005,Complete,3167,Antonio Rüdiger,Ground Pass,Right Foot,25.937195,52.823307,33.7,19.8
10614173-16f2-4798-ab19-a1bf7c8af9ca,2978,2,79,,135,Regular Play,Germany,Antonio Rüdiger,Left Center Back,1.453966,3788764,3167,,,,0.9290027007992044,Complete,8525,Marcel Halstenberg,Ground Pass,Left Foot,32.62022,13.534904,47.5,8.5
92caa347-ac7a-4f51-9315-5511eb5f284a,2982,2,79,,135,Regular Play,Germany,Marcel Halstenberg,Left Wing Back,1.637984,3788764,8525,,,,0.9421705163488078,Complete,3493,Emre Can,Ground Pass,Left Foot,42.95989,14.94041,45.9,44.2
6b4a1e71-647b-4fec-ad1d-c172fc80c0e0,2985,2,79,,135,Regular Play,Germany,Emre Can,Right Center Midfield,1.722024,3788764,3493,,,,0.7734971624893067,Complete,8808,Matthias Ginter,Ground Pass,Right Foot,43.86618,42.903908,42.8,48.9
7c779489-897f-49ea-8756-f050d0afcc62,2988,2,79,,135,Regular Play,Germany,Matthias Ginter,Right Center Back,0.978526,3788764,8808,,,,0.93231843158958,Complete,5579,Joshua Kimmich,Ground Pass,Right Foot,58.856834,70.60584,64.6,74.9
43bd9d65-318f-4164-aa78-60460218be78,2991,2,79,,135,Regular Play,Germany,Joshua Kimmich,Right Wing Back,1.384268,3788764,5579,,,,0.9822210185612654,Complete,3493,Emre Can,Ground Pass,Right Foot,61.9789,76.419655,48.6,54.0
58731675-9e5c-4830-afd2-b98bcf625ee0,2994,2,79,,135,Regular Play,Germany,Emre Can,Right Center Midfield,1.202579,3788764,3493,,,,0.930917905310427,Complete,5579,Joshua Kimmich,Ground Pass,Left Foot,52.63586,53.17005,62.7,72.4
0b990cbb-49fa-4ff1-88cd-44aa09196107,2998,2,79,,135,Regular Play,Germany,Joshua Kimmich,Right Wing Back,0.838806,3788764,5579,,,,0.9691993365699612,Complete,6324,Leon Goretzka,Ground Pass,Right Foot,67.63421,75.047966,70.1,66.1
61dea556-cdc8-47c0-a3c7-5021775a0028,3000,2,79,,135,Regular Play,Germany,Leon Goretzka,Left Attacking Midfield,1.020102,3788764,6324,,,,0.995146735963086,Complete,5579,Joshua Kimmich,Ground Pass,Right Foot,70.23078,64.27644,64.0,72.0
57ac9505-cc05-4efb-a9b4-858242203565,3003,2,79,,135,Regular Play,Germany,Joshua Kimmich,Right Wing Back,1.133824,3788764,5579,,,,0.987163176254919,Complete,3493,Emre Can,Ground Pass,Right Foot,61.224907,66.7067,55.8,60.9
89080a68-df89-41cb-ab9b-68f1f5b66e2c,3006,2,79,,135,Regular Play,Germany,Emre Can,Right Center Midfield,2.058994,3788764,3493,,,,0.8397577290728041,Complete,3167,Antonio Rüdiger,High Pass,Right Foot,54.37509,53.108734,56.3,22.0
abc85da8-f4d5-444e-996b-41c2baec7cd6,3009,2,79,,135,Regular Play,Germany,Antonio Rüdiger,Left Center Back,1.463442,3788764,3167,,,,0.9226785886075732,Complete,8525,Marcel Halstenberg,Ground Pass,Right Foot,56.552666,20.01405,70.6,8.8
51926188-3688-4bcb-b91a-1c77509b187f,3012,2,79,,135,Regular Play,Germany,Marcel Halstenberg,Left Wing Back,1.640379,3788764,8525,,,,0.989097598914128,Complete,3167,Antonio Rüdiger,Ground Pass,Left Foot,68.34047,7.750114,49.2,11.8
a1344b72-5b41-4e06-983f-f344b3c9fed1,3015,2,79,,135,Regular Play,Germany,Antonio Rüdiger,Left Center Back,1.991195,3788764,3167,,,,0.9951989669029137,Complete,6322,Niklas Süle,Ground Pass,Right Foot,49.2,11.8,34.4,13.5
5a42456e-0b2e-47f4-b40e-ce478080289f,3018,2,79,,135,Regular Play,Germany,Niklas Süle,Center Back,1.659326,3788764,6322,,,,0.979050886546226,Complete,8808,Matthias Ginter,Ground Pass,Left Foot,39.087296,40.43989,41.2,61.4
58bf1fb4-1795-49f3-b734-f41d09386985,3021,2,79,,135,Regular Play,Germany,Matthias Ginter,Right Center Back,1.445164,3788764,8808,,,,0.9838295536287855,Complete,6322,Niklas Süle,Ground Pass,Right Foot,41.489845,64.94653,41.5,58.9
