id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
5c4ff727-a509-4009-aee0-7c5d3bf0277b,777,1,21,,44,Regular Play,Scotland,Grant Hanley,Center Back,2.054706,3788748,9481,,,,0.9962198792267826,Complete,9621,Liam Cooper,Ground Pass,Right Foot,35.879326,72.66756,22.0,48.9
62e45471-6612-4575-892c-fabe89fc27bf,780,1,21,,44,Regular Play,Scotland,Liam Cooper,Left Center Back,1.626996,3788748,9621,,,,0.9934476364981912,Complete,3655,Andrew Robertson,Ground Pass,Left Foot,23.360634,46.07228,40.2,7.6
f16ab29e-5853-4c41-97ce-2eed13124e69,783,1,21,,44,Regular Play,Scotland,Andrew Robertson,Left Wing Back,1.044676,3788748,3655,,,,0.98071216379526,Complete,3620,Scott McTominay,Ground Pass,Left Foot,56.27696,6.858047,56.3,15.4
de2a4a7f-0c9b-4bca-9fe0-9815ce46994b,785,1,21,,44,Regular Play,Scotland,Scott McTominay,Center Defensive Midfield,1.141675,3788748,3620,,,,0.9912676587911292,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,54.60122,20.100044,49.6,4.5
d426b051-4cd0-4f70-94ed-6fc877f0ed58,788,1,21,,44,Regular Play,Scotland,Andrew Robertson,Left Wing Back,2.911763,3788748,3655,,,,0.9687721083089668,Complete,9621,Liam Cooper,Ground Pass,Left Foot,47.83474,7.2422876,12.8,19.6
b4b8ac15-2866-4668-9a7b-c912055a015f,790,1,21,,44,Regular Play,Scotland,Liam Cooper,Left Center Back,1.371719,3788748,9621,,,,0.980111952365724,Complete,9645,David Marshall,Ground Pass,Right Foot,12.152854,20.067549,9.2,43.7
8c8a150e-58db-43ba-b650-128fb7ac58ab,793,1,21,,44,Regular Play,Scotland,David Marshall,Goalkeeper,1.344607,3788748,9645,,,,0.969224019272342,Complete,9481,Grant Hanley,Ground Pass,Right Foot,13.712022,49.52279,21.7,47.0
33d03b02-33ef-49ad-86db-93b7d9b33a7c,796,1,21,,44,Regular Play,Scotland,Grant Hanley,Center Back,1.626066,3788748,9481,,,,0.9828338924277934,Complete,9621,Liam Cooper,Ground Pass,Right Foot,20.995909,45.63918,20.1,22.9
71c6adb2-556b-4b3f-a5eb-bcd96c81e575,799,1,21,,44,Regular Play,Scotland,Liam Cooper,Left Center Back,3.076096,3788748,9621,,,,0.9843683257500484,Complete,9645,David Marshall,Ground Pass,Left Foot,19.820295,24.610369,6.4,46.6
bb51cc6b-57a0-41f5-b1b3-5d890dfd53b7,802,1,21,,44,Regular Play,Scotland,David Marshall,Goalkeeper,3.650838,3788748,9645,,,,0.21699083455658744,Incomplete,12510,Ryan Christie,High Pass,Right Foot,6.0994997,47.262592,63.8,45.7
00ce77b7-9d77-4b71-a449-62c18c55a9a6,809,1,21,,45,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,0.991613,3788748,16472,True,,,0.9956819934952152,Complete,16570,Vladimír Coufal,Ground Pass,Left Foot,69.54436,54.786613,57.7,70.7
08229bb3-1381-4450-8d08-427081804c35,812,1,21,,45,Regular Play,Czech Republic,Vladimír Coufal,Right Back,1.005075,3788748,16570,,,,0.9692956044355868,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,65.81131,73.48895,76.8,77.5
0f931336-385c-41e2-80a6-3c8db8968199,815,1,21,,45,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,1.084063,3788748,16472,,,,0.928302796886046,Complete,30328,Ondrej Celustka,Low Pass,Right Foot,76.36956,78.13912,56.9,73.9
cb00fe97-0ab3-42b9-88ed-f4d294351f17,818,1,21,,45,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,0.813974,3788748,30328,,,,0.986675795074501,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,56.913876,66.704384,63.1,59.5
b4b27004-4fe8-40fb-9353-32f5fe08a23d,821,1,21,,45,Regular Play,Czech Republic,Tomáš Souček,Left Defensive Midfield,1.080003,3788748,4870,,,,0.9505545840234012,Complete,23452,Alex Král,Ground Pass,Right Foot,63.256157,59.71233,76.8,73.5
97333735-0987-44b6-b637-e866f4796ba3,824,1,21,,45,Regular Play,Czech Republic,Alex Král,Right Defensive Midfield,1.199333,3788748,23452,,,,0.44728912578645297,Incomplete,8579,Vladimír Darida,High Pass,Right Foot,79.84664,69.214355,98.4,58.3
2caa5264-008d-43cd-8fde-a8673049876e,826,1,21,Interception,45,Regular Play,Scotland,Liam Cooper,Left Center Back,1.496876,3788748,9621,,,,0.7351363878383079,Complete,3620,Scott McTominay,Low Pass,Head,19.616106,20.301298,30.5,14.7
dab73770-35f1-41f8-8b38-469519e973c1,836,1,22,Throw-in,46,From Throw In,Czech Republic,Vladimír Coufal,Right Back,1.800133,3788748,16570,,,,0.9715055794480686,Complete,16472,Lukáš Masopust,Low Pass,,103.637314,80.0,83.5,77.0
869d7b1a-d159-4ddf-9ae5-468248b4437e,839,1,22,,46,From Throw In,Czech Republic,Lukáš Masopust,Right Wing,0.485116,3788748,16472,,,,0.652613572749223,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,84.5047,74.6181,90.6,77.5
5f07331c-660d-4fe2-bc94-0e13c735cf41,846,1,22,Goal Kick,47,From Goal Kick,Scotland,David Marshall,Goalkeeper,3.516927,3788748,9645,,,,0.18950073223859654,Incomplete,29571,Lyndon Dykes,High Pass,Right Foot,4.914893,38.898743,84.6,30.7
528998b2-97f5-490a-a1f6-44cca84b1059,848,1,22,Recovery,47,From Goal Kick,Czech Republic,Ondrej Celustka,Right Center Back,1.385235,3788748,30328,True,,,0.7684127811099384,Incomplete,23452,Alex Král,Low Pass,,35.97009,43.439224,49.7,54.1
e0c064bd-538e-462e-a0fd-7563b44420a4,853,1,22,,47,From Goal Kick,Scotland,Stuart Armstrong,Left Center Midfield,1.276997,3788748,10285,,,,0.9941791588822791,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,70.23304,29.18526,57.9,14.6
d0fa36e4-7378-4be1-804d-71671a67162f,856,1,22,,47,From Goal Kick,Scotland,Andrew Robertson,Left Wing Back,1.313845,3788748,3655,,,,0.99305912946331,Complete,9621,Liam Cooper,Ground Pass,Left Foot,60.091732,21.326933,49.9,23.2
cc083e76-f8ce-4a86-ae0d-178eb8dece32,859,1,22,,47,From Goal Kick,Scotland,Liam Cooper,Left Center Back,1.415373,3788748,9621,,,,0.9819846059833184,Complete,9481,Grant Hanley,Ground Pass,Left Foot,46.608845,26.979876,42.3,51.3
811d2e4c-bf4a-42d9-bd8a-f7e9ef0ddbbe,862,1,23,,47,From Goal Kick,Scotland,Grant Hanley,Center Back,1.571339,3788748,9481,,,,0.9931647439510448,Complete,9621,Liam Cooper,Ground Pass,Right Foot,43.49056,52.368904,36.6,26.0
9e4e9d5b-3759-4bb3-bb46-3b292b619e6b,864,1,23,,47,From Goal Kick,Scotland,Liam Cooper,Left Center Back,1.793282,3788748,9621,,,,0.9918224805646813,Complete,9645,David Marshall,Ground Pass,Left Foot,36.95665,32.016293,16.5,43.0
b8d433bb-fcdc-49fa-bf83-f87d25c708a1,867,1,23,,47,From Goal Kick,Scotland,David Marshall,Goalkeeper,1.470403,3788748,9645,,,,0.9813606057699704,Complete,9621,Liam Cooper,Ground Pass,Right Foot,21.853956,46.126152,28.9,20.6
6627cb79-fcbb-4161-b6e0-db78a6404e05,870,1,23,,47,From Goal Kick,Scotland,Liam Cooper,Left Center Back,2.158471,3788748,9621,,,,0.3801742126943798,Incomplete,12510,Ryan Christie,High Pass,Left Foot,39.908043,17.1046,84.0,8.5
58962720-bd7e-4058-ad3d-cfe00767314d,874,1,23,,48,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,0.613817,3788748,30328,,,,0.9891381748971664,Complete,23452,Alex Král,Ground Pass,Right Foot,40.79656,68.1724,43.5,69.5
3e804951-7f7e-417e-8e76-64911d9dd76a,877,1,23,,48,Regular Play,Czech Republic,Alex Král,Right Defensive Midfield,0.489163,3788748,23452,,,,0.9740716803553574,Complete,30328,Ondrej Celustka,Ground Pass,Right Foot,44.471855,63.58289,42.3,72.8
a60d5614-ae9c-43f8-8bec-685a5700b9be,881,1,23,,48,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,5.434672,3788748,30328,True,,,0.06469749977445177,Incomplete,7044,Patrik Schick,High Pass,Right Foot,42.53699,70.95851,96.5,71.6
b3957a16-e9ab-464a-819d-a4e2645ec053,885,1,23,,49,Regular Play,Scotland,Liam Cooper,Left Center Back,0.931951,3788748,9621,,,,0.998871907681499,Complete,9481,Grant Hanley,Ground Pass,Left Foot,26.140648,25.143934,22.7,31.5
427ab919-3441-48df-a99c-f78c7e02cc6c,887,1,23,,49,Regular Play,Scotland,Grant Hanley,Center Back,1.271057,3788748,9481,,,,0.9923445093114632,Complete,9621,Liam Cooper,Ground Pass,Right Foot,21.912971,35.847588,26.0,23.7
831805a1-9a8e-417e-8dd5-fe29232691db,890,1,23,,49,Regular Play,Scotland,Liam Cooper,Left Center Back,0.9856,3788748,9621,,,,0.9924138224214152,Complete,9481,Grant Hanley,Ground Pass,Left Foot,28.555721,24.200058,26.3,40.0
4a21518a-19c5-4ae5-b6b4-fda0a1c04810,893,1,23,,49,Regular Play,Scotland,Grant Hanley,Center Back,1.409714,3788748,9481,,,,0.9813431659812568,Complete,9621,Liam Cooper,Ground Pass,Right Foot,23.779089,38.540573,28.1,21.3
574efb85-d528-4caa-9637-c54c4b278ed6,896,1,23,,49,Regular Play,Scotland,Liam Cooper,Left Center Back,2.616409,3788748,9621,,,,0.2720504282972134,Complete,29571,Lyndon Dykes,High Pass,Left Foot,35.228943,18.657177,97.4,20.1
aff70d66-c84d-4fad-aa5d-c70c79185d60,902,1,24,,50,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,1.981667,3788748,11541,,,,0.5153973740850147,Incomplete,7044,Patrik Schick,High Pass,Drop Kick,9.0,48.4,84.4,53.9
9cc7239f-d17d-4721-a31d-a31603dfb0ff,906,1,24,Recovery,50,Regular Play,Czech Republic,Alex Král,Right Defensive Midfield,1.281122,3788748,23452,,,,0.9881034184297328,Complete,8579,Vladimír Darida,Ground Pass,Right Foot,72.70947,55.67424,77.1,67.6
96ba597c-bea4-4a28-aab5-5d4537249f33,910,1,24,,50,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.389663,3788748,8579,True,,,0.9905767864309928,Complete,16570,Vladimír Coufal,Ground Pass,Left Foot,75.240295,60.81216,70.4,74.7
feb9514e-3b3c-4749-abd1-adf2a6e62716,914,1,24,,50,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.686098,3788748,16570,True,,,0.8741556087397986,Complete,8579,Vladimír Darida,Ground Pass,Left Foot,70.28489,69.49374,78.5,77.1
eab79fbd-86ca-44a3-82b4-3a3d8395314e,917,1,24,,50,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,2.149885,3788748,8579,,,,0.7370384257592028,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,81.362114,76.02927,104.8,76.6
ceb0bbcf-255b-4e57-aed7-ca3876578935,922,1,24,,50,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,0.467511,3788748,16472,True,,,0.4916293565775439,Complete,8579,Vladimír Darida,Ground Pass,Left Foot,103.72557,77.08712,104.3,71.4
f7fa7856-83ed-4790-82ee-585ab3d63d9c,926,1,24,,50,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,2.882475,3788748,8579,True,,,0.23069260692635155,Incomplete,8095,Jakub Jankto,High Pass,Right Foot,112.3569,68.08327,111.4,25.5
281532d5-303d-4d34-a8f0-58cea898381e,928,1,24,Recovery,51,From Counter,Scotland,"Stephen O""Donnell",Right Wing Back,1.006491,3788748,9048,,,,0.9739140701090468,Complete,9645,David Marshall,Low Pass,Head,7.8513913,54.26563,3.8,46.1
3d2c1f6e-1d20-4967-a6d9-746b33744d2f,931,1,24,,51,From Counter,Scotland,David Marshall,Goalkeeper,3.900458,3788748,9645,,,,0.2056320447892048,Complete,29571,Lyndon Dykes,High Pass,Drop Kick,12.5,50.4,84.6,49.4
4b0a5686-6bcb-4b3f-91d0-c4a74e8d06d9,934,1,24,,51,From Counter,Scotland,Lyndon Dykes,Right Center Forward,2.288771,3788748,29571,True,,,0.2273008129235347,Incomplete,12510,Ryan Christie,Low Pass,,84.82735,43.50293,105.7,42.7
edb0e024-20bb-4713-a6a5-29320b0906f5,939,1,24,,52,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,2.592443,3788748,11541,,,,0.9956771409274996,Complete,16570,Vladimír Coufal,Ground Pass,Keeper Arm,16.946495,39.448788,28.8,75.1
2dd55179-ae21-41e9-804e-04a366eebb57,943,1,24,,52,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.768583,3788748,16570,True,,,0.8531886194573459,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,45.19123,76.28055,63.3,73.0
7dac6f86-7524-47dc-ac29-faa1f5aedbb5,948,1,25,Recovery,52,Regular Play,Scotland,Liam Cooper,Left Center Back,0.081448,3788748,9621,True,,,0.01938602252693795,Incomplete,,,Ground Pass,Left Foot,55.604153,7.9456925,56.5,4.6
ca7693b1-2514-4828-948a-e29dd9d715f0,953,1,25,,53,Regular Play,Scotland,Stuart Armstrong,Left Center Midfield,0.708821,3788748,10285,,,,0.9985800526963748,Complete,3620,Scott McTominay,Ground Pass,Right Foot,63.26254,15.236826,56.8,14.7
e7c77549-ae40-485b-9f4e-70e6867d59a3,956,1,25,,53,Regular Play,Scotland,Scott McTominay,Center Defensive Midfield,0.336182,3788748,3620,,,,0.13255743451012555,Complete,10285,Stuart Armstrong,Low Pass,Right Foot,56.3,16.2,62.9,13.6
e55a9b70-c4a9-405d-a055-ac6263a6ddd4,963,1,25,Recovery,53,Regular Play,Scotland,Andrew Robertson,Left Wing Back,2.754569,3788748,3655,True,,,0.7354752793903675,Incomplete,29571,Lyndon Dykes,Ground Pass,Right Foot,69.93443,9.432889,86.5,3.1
3fccbb48-440c-48ca-9df7-4d63b04aaae3,968,1,25,,53,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.176044,3788748,16570,True,,,0.008750496147641517,Incomplete,16472,Lukáš Masopust,Ground Pass,Right Foot,32.46296,75.93311,34.2,77.0
8e14146e-d724-4b59-848f-e7ccc29332fc,971,1,25,Throw-in,54,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.972609,3788748,16570,,,True,0.9410287231642122,Complete,23452,Alex Král,High Pass,,35.2,80.0,34.8,62.1
a9555cf1-f415-4103-8977-4f6935857133,973,1,25,,54,From Throw In,Czech Republic,Alex Král,Right Defensive Midfield,2.579587,3788748,23452,,,True,0.3565519848927792,Pass Offside,7044,Patrik Schick,High Pass,Right Foot,34.8,62.1,89.1,67.8
22e62338-3043-4197-9876-89a3cd751f9b,975,1,26,Free Kick,55,From Free Kick,Scotland,David Marshall,Goalkeeper,2.957355,3788748,9645,,,,0.9099240581101886,Complete,29571,Lyndon Dykes,High Pass,Right Foot,37.90036,22.073923,90.1,53.5
0505e87f-5695-491e-9fb5-28259b75eefb,978,1,26,,55,From Free Kick,Scotland,Lyndon Dykes,Right Center Forward,0.02522,3788748,29571,True,,,0.0013047790906154189,Incomplete,,,Low Pass,,91.47977,50.80607,90.8,54.4
64d43579-44bd-47e5-9e53-e0f3e311b86e,981,1,26,Throw-in,56,From Throw In,Scotland,"Stephen O""Donnell",Right Wing Back,0.990979,3788748,9048,,,,0.9603307521738812,Complete,9974,John McGinn,Low Pass,,82.76558,78.42058,83.9,69.5
e26da2b0-73fb-4a82-bc7a-be30bf90c1fd,983,1,26,,56,From Throw In,Scotland,John McGinn,Right Center Midfield,1.141609,3788748,9974,,,,0.9967281248381308,Complete,9048,"Stephen O""Donnell",Ground Pass,Right Foot,83.26764,69.30829,78.8,76.4
ed69b3eb-a8a7-4391-a113-798c9e385c86,985,1,26,,56,From Throw In,Scotland,"Stephen O""Donnell",Right Wing Back,1.378625,3788748,9048,,,,0.4044360597536546,Incomplete,12510,Ryan Christie,High Pass,Left Foot,79.87772,77.75418,91.8,59.8
a92d54b3-f7ed-4c22-811f-0229171e3ba4,987,1,26,Interception,56,From Throw In,Czech Republic,Jan Bořil,Left Back,1.856021,3788748,4875,,,,0.6068463911185863,Complete,8579,Vladimír Darida,High Pass,Right Foot,26.91522,21.561787,35.5,20.3
c34092f9-6f2d-44ff-90ac-8327b813dcd5,989,1,26,,56,From Throw In,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.361825,3788748,8579,,,,0.8225952645702511,Incomplete,4870,Tomáš Souček,High Pass,Head,35.70618,24.746624,35.9,9.4
5d49578f-cece-4716-ba77-947f535a793c,991,1,26,Recovery,56,From Throw In,Scotland,John McGinn,Right Center Midfield,1.690018,3788748,9974,,,,0.3016702792057909,Complete,29571,Lyndon Dykes,High Pass,Head,82.97765,67.48402,91.5,70.7
dc8f15f0-7459-4c90-9e58-6284f1d5f52c,996,1,27,Throw-in,57,From Throw In,Czech Republic,Jan Bořil,Left Back,1.983114,3788748,4875,,,,0.6642357504690555,Incomplete,4870,Tomáš Souček,High Pass,,27.6,0.1,49.1,5.4
ce45365c-b9bd-4ee7-866f-fd5ecd906af9,999,1,27,Interception,58,Regular Play,Scotland,John McGinn,Right Center Midfield,1.297948,3788748,9974,True,,,0.9189704373839276,Complete,3620,Scott McTominay,Low Pass,,70.42528,75.680595,71.6,69.1
12641760-a59d-42f4-b384-f47b0f63b856,1003,1,27,,58,Regular Play,Scotland,Scott McTominay,Center Defensive Midfield,0.90487,3788748,3620,True,,,0.7065539864655151,Complete,12510,Ryan Christie,Low Pass,Right Foot,70.502426,67.904854,84.9,64.6
9cdc0617-e589-498b-abc8-f8674d36d59a,1007,1,27,,58,Regular Play,Scotland,Ryan Christie,Left Center Forward,0.860413,3788748,12510,True,,,0.9775621616801394,Complete,9048,"Stephen O""Donnell",Ground Pass,Left Foot,82.82215,70.22903,79.9,76.9
34c62d2f-e79e-40e8-8d83-78e9ad5803b6,1009,1,27,,58,Regular Play,Scotland,"Stephen O""Donnell",Right Wing Back,0.611308,3788748,9048,,,,0.9725628521790336,Complete,12510,Ryan Christie,Ground Pass,Right Foot,79.87077,78.30744,78.8,69.8
5cb0a74a-b6e9-420f-9ec4-27f84d39a93a,1018,1,27,,59,Regular Play,Czech Republic,Tomáš Souček,Left Defensive Midfield,1.194411,3788748,4870,,,,0.929422568901918,Complete,7044,Patrik Schick,Ground Pass,Left Foot,43.45428,4.153564,63.1,17.2
6ab77b51-5e18-4a11-b80f-0a3a147c22c7,1021,1,27,,59,Regular Play,Czech Republic,Patrik Schick,Center Forward,0.707995,3788748,7044,,,,0.9943216497567524,Complete,16472,Lukáš Masopust,Ground Pass,Left Foot,63.502674,18.20929,57.0,25.0
d567d675-e6d0-48dc-9b44-3551534c7954,1025,1,27,,59,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,0.868617,3788748,16472,True,,,0.984152493467224,Complete,8579,Vladimír Darida,Ground Pass,Left Foot,62.60733,26.703545,56.9,37.5
a319eecf-7dc4-4045-b97a-ff0f59ba1d6f,1029,1,27,,59,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.691496,3788748,8579,True,,,0.9612691418146192,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,59.48833,36.10876,55.5,69.4
8afac234-96e1-4cc8-8f2e-56388bd75ad0,1032,1,27,,59,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.787055,3788748,16570,,,,0.9905098531295552,Complete,30328,Ondrej Celustka,Ground Pass,Right Foot,50.95574,52.26703,48.2,51.9
6929caaf-2e8e-48c0-9d87-5ae57c162c11,1035,1,27,,59,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,1.16707,3788748,30328,,,,0.9843192460206031,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,49.16168,47.52416,49.4,74.0
e4e4ad0b-70ed-4cf0-90ba-8adf21b4a453,1038,1,27,,59,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.571574,3788748,16570,,,,0.9213740941334972,Complete,23452,Alex Král,Ground Pass,Right Foot,58.97486,72.64551,63.1,68.1
349ec874-7677-4c2e-aef1-b2736ab2c437,1041,1,27,,59,Regular Play,Czech Republic,Alex Král,Right Defensive Midfield,0.600241,3788748,23452,,,,0.8616617636031365,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,63.73252,63.82913,70.9,72.8
c946b18b-5854-41d0-a710-09284e1be635,1046,1,27,,59,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,1.260775,3788748,16472,,,,0.9799185139388094,Complete,30328,Ondrej Celustka,Ground Pass,Right Foot,69.2,71.6,48.0,65.0
37bed287-1f0d-4c17-916b-3c291cd269aa,1049,1,27,,59,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,1.764545,3788748,30328,,,,0.9946001888273021,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,52.02152,53.845844,48.2,18.8
73bd753a-b5dd-468a-80ff-ef0d551a6e40,1052,1,27,,59,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,1.222055,3788748,13197,,,,0.9111542197266136,Complete,4875,Jan Bořil,Ground Pass,Right Foot,48.40932,18.514774,67.8,5.9
0b0128e3-7b0b-4597-83f9-8f6a0346bf0d,1055,1,27,,59,Regular Play,Czech Republic,Jan Bořil,Left Back,1.357333,3788748,4875,,,,0.98915839927229,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,63.021484,4.84589,43.3,9.2
6adb3607-913c-44bc-a05b-d4978b863001,1058,1,27,,59,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,1.149645,3788748,13197,,,,0.9857736914096789,Complete,23452,Alex Král,Ground Pass,Right Foot,44.01626,9.851585,47.7,22.1
8447cc45-6163-4e56-a384-fe5553639b4a,1061,1,27,,59,Regular Play,Czech Republic,Alex Král,Right Defensive Midfield,2.726881,3788748,23452,,,,0.9821419871514206,Complete,11541,Tomáš Vaclík,Ground Pass,Right Foot,36.05437,27.63637,11.8,47.9
bb9db7cb-3039-4350-8e67-6930fabac31f,1064,1,28,,59,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,3.597158,3788748,11541,,,,0.17991139264121705,Incomplete,7044,Patrik Schick,High Pass,Right Foot,19.72222,57.861317,77.8,57.9
88ed69da-d9d9-4d78-be5e-1b1aafdf6fab,1068,1,28,Recovery,59,Regular Play,Czech Republic,Alex Král,Right Defensive Midfield,0.747003,3788748,23452,True,,,0.8259213699808259,Incomplete,8579,Vladimír Darida,High Pass,,68.29407,62.185726,72.3,61.9
415af66b-abd7-464b-a609-fca21add0fed,1071,1,28,Recovery,60,Regular Play,Scotland,Liam Cooper,Left Center Back,0.529737,3788748,9621,,,,0.9037085379681686,Complete,3620,Scott McTominay,Low Pass,Head,47.30182,20.207373,48.7,23.2
97f64c61-ddc9-48de-a196-c06b4771dd20,1075,1,28,,60,Regular Play,Scotland,Scott McTominay,Center Defensive Midfield,0.653347,3788748,3620,True,,,0.9610997251076526,Complete,9621,Liam Cooper,Ground Pass,Right Foot,47.033775,23.623972,47.8,13.3
68754d25-afbd-4e9b-8f2f-de2ecbdce3c7,1078,1,28,,60,Regular Play,Scotland,Liam Cooper,Left Center Back,3.285742,3788748,9621,True,,,0.9717568484499142,Complete,9645,David Marshall,Ground Pass,Left Foot,46.44466,18.279037,18.9,27.2
9b2053a3-63e2-4686-871f-e2b3ae4f8622,1080,1,28,,60,Regular Play,Scotland,David Marshall,Goalkeeper,3.088079,3788748,9645,,,,0.3378358704576735,Out,,,High Pass,Right Foot,18.06371,29.778227,76.1,0.1
1dc3f796-6328-4cc1-b67c-c94a92de73e8,1081,1,28,Throw-in,61,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.9816,3788748,16570,,,,0.8951192617788208,Complete,8579,Vladimír Darida,Low Pass,,48.7,80.0,56.5,75.8
b392a0ed-dd68-4090-816a-faa895343773,1084,1,28,,61,From Throw In,Czech Republic,Vladimír Darida,Center Attacking Midfield,0.733594,3788748,8579,,,,0.9874783782335648,Complete,16570,Vladimír Coufal,Low Pass,Right Foot,57.00692,74.67767,49.1,77.0
f3ffb87d-26b6-420e-91e6-7013d29ec9db,1088,1,28,,61,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.569949,3788748,16570,True,,,0.8198533952305422,Complete,8579,Vladimír Darida,Ground Pass,Right Foot,49.04355,77.648445,56.0,76.8
66f8780e-060e-42ce-9df9-d5ee77d5ac6e,1095,1,28,Recovery,61,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.85884,3788748,16570,True,,,0.6507850362493898,Complete,16472,Lukáš Masopust,Low Pass,Right Foot,52.419,73.732864,70.2,76.5
b58f2c0e-419e-4131-9e53-5413ecb9c5e7,1103,1,28,,61,From Throw In,Czech Republic,Lukáš Masopust,Right Wing,0.610943,3788748,16472,True,,,0.928731800850548,Complete,23452,Alex Král,Ground Pass,Left Foot,90.16077,51.5343,84.4,51.2
1c8fa433-fcf6-44b2-98ff-29eb603526f7,1106,1,28,,61,From Throw In,Czech Republic,Alex Král,Right Defensive Midfield,1.465918,3788748,23452,,,,0.9341505409537268,Complete,4875,Jan Bořil,Ground Pass,Left Foot,87.34059,39.40102,101.4,24.0
21d558bb-561d-49b3-b715-115e5aa375d3,1109,1,28,,61,From Throw In,Czech Republic,Jan Bořil,Left Back,0.586187,3788748,4875,,,,0.7767854442791121,Complete,8095,Jakub Jankto,Ground Pass,Left Foot,100.90778,27.179092,103.8,23.4
23b48f84-19e0-46f4-a05c-804345f77e48,1112,1,29,,61,From Throw In,Czech Republic,Jakub Jankto,Left Wing,1.313103,3788748,8095,,,,0.6143030445282681,Complete,16472,Lukáš Masopust,High Pass,Right Foot,102.73695,18.202816,103.6,36.6
7e0faf2a-98dc-455c-84ca-f990e44e9800,1114,1,29,,61,From Throw In,Czech Republic,Lukáš Masopust,Right Wing,1.517349,3788748,16472,,,,0.3238130496511885,Complete,4870,Tomáš Souček,High Pass,Head,104.01036,36.896317,111.6,43.2
5f7e475e-1bbc-4188-ba2a-d0812beb479e,1119,1,29,Recovery,61,From Throw In,Czech Republic,Alex Král,Right Defensive Midfield,1.541136,3788748,23452,,,,0.4730647302702898,Incomplete,4870,Tomáš Souček,High Pass,Head,99.55502,35.74976,104.3,45.8
a3368d9f-85f3-4976-81a7-fce60c5a7cad,1125,1,29,,61,From Throw In,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.023236,3788748,8579,True,,,0.9103645994615608,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,76.02224,61.34356,91.0,76.6
454793b7-6927-4e4a-88e3-656886021715,1128,1,29,,61,From Throw In,Czech Republic,Vladimír Coufal,Right Back,2.335743,3788748,16570,,,,0.2154077960932616,Incomplete,7044,Patrik Schick,High Pass,Right Foot,94.80211,77.16985,111.1,39.0
82067d5f-94e3-461d-923a-9507a1ff986c,1131,1,29,,62,From Keeper,Scotland,David Marshall,Goalkeeper,2.062145,3788748,9645,,,True,0.9910879328913188,Complete,9621,Liam Cooper,Ground Pass,Keeper Arm,9.4,42.8,25.1,18.9
0c6f2d88-9089-49a0-a3c1-e77f760a7866,1133,1,29,,62,From Keeper,Scotland,Liam Cooper,Left Center Back,1.415584,3788748,9621,,,,0.994252474999011,Complete,9645,David Marshall,Ground Pass,Left Foot,25.1,18.9,8.5,35.2
