id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
b66f1dbe-5253-4132-9ccf-bbadf2889198,265,1,4,,13,Regular Play,Poland,Bartosz Bereszyński,Right Center Back,1.851096,3788762,5673,,,,Unknown,5668,Robert Lewandowski,High Pass,Right Foot,30.10108,63.114407,66.4,51.1
37c41c40-ccb0-43c8-ac3c-c46104aa122c,270,1,4,Free Kick,14,From Free Kick,Poland,Mateusz Andrzej Klich,Right Center Midfield,1.383809,3788762,9622,,True,,Complete,4626,Jan Bednarek,Ground Pass,Right Foot,64.4,50.2,55.4,24.6
67b2155f-9b2b-481a-949d-f3a5fd2e6a4a,272,1,4,,14,From Free Kick,Poland,Jan Bednarek,Left Center Back,1.415497,3788762,4626,,,,Complete,8737,Tymoteusz Puchacz,Ground Pass,Right Foot,54.506645,23.3212,64.0,11.9
72a1d3ef-3f03-4c0b-887a-1dee85e98447,284,1,5,Free Kick,15,From Free Kick,Poland,Jakub Moder,Left Center Midfield,1.80812,3788762,29480,,True,,Complete,3034,Kamil Glik,Ground Pass,Right Foot,68.9,14.1,40.5,42.5
d5933c80-2669-4bb2-bbb6-9efe3d86eeee,286,1,5,,15,From Free Kick,Poland,Kamil Glik,Center Back,1.0303,3788762,3034,,,,Complete,5673,Bartosz Bereszyński,Ground Pass,Right Foot,39.7108,38.19087,42.6,65.4
a0cbd951-b278-43a6-9e08-0eb56096e65a,290,1,5,,15,From Free Kick,Poland,Bartosz Bereszyński,Right Center Back,2.43177,3788762,5673,True,,,Complete,4673,Kamil Jóźwiak,Ground Pass,Right Foot,38.44894,55.87853,48.8,78.7
8bfdb7f0-6000-478d-b24d-57941d85239b,294,1,5,,15,From Free Kick,Poland,Kamil Jóźwiak,Right Wing Back,1.054468,3788762,4673,,,,Complete,5673,Bartosz Bereszyński,Ground Pass,Right Foot,45.292206,78.14455,28.9,74.6
30cdc286-58b4-49d3-bbe8-049aec6914be,297,1,5,,15,From Free Kick,Poland,Bartosz Bereszyński,Right Center Back,1.20764,3788762,5673,,,,Complete,8836,Karol Świderski,High Pass,Right Foot,29.17928,71.179855,53.7,72.0
b588f0f9-d4b0-44ed-b194-10e7c3a418ed,300,1,5,,15,From Free Kick,Poland,Karol Świderski,Right Center Forward,2.02264,3788762,8836,,,,Incomplete,29480,Jakub Moder,Low Pass,Left Foot,53.87127,67.122,41.8,60.3
8b9569ee-7ba7-4f9c-b192-36dcea5c4b44,303,1,5,Recovery,15,From Free Kick,Spain,Álvaro Borja Morata Martín,Center Forward,0.604541,3788762,3477,True,,,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,80.273384,21.176857,71.1,25.0
1164f551-50c7-4205-9892-3e18c422d318,310,1,5,,15,From Free Kick,Poland,Piotr Zieliński,Center Defensive Midfield,1.417705,3788762,5660,,,,Complete,8737,Tymoteusz Puchacz,Ground Pass,Right Foot,36.85854,44.72923,28.1,23.1
0497a02a-ba34-4963-9ea0-fc3f58b02b3a,314,1,5,,15,From Free Kick,Poland,Tymoteusz Puchacz,Left Wing Back,0.058728,3788762,8737,,,,Incomplete,5660,Piotr Zieliński,Ground Pass,Left Foot,54.8,8.1,58.7,8.7
a8dd5bb8-8050-4c91-8d7a-dfe2eb4b20b7,317,1,5,Throw-in,16,From Throw In,Poland,Tymoteusz Puchacz,Left Wing Back,1.424703,3788762,8737,,,,Incomplete,5668,Robert Lewandowski,High Pass,,64.4,0.1,80.5,17.3
fefb03bc-dde8-48df-a448-8f326b4feb0f,320,1,5,Recovery,16,From Throw In,Spain,Rodrigo Hernández Cascante,Center Defensive Midfield,0.093706,3788762,6765,True,,,Incomplete,,,Low Pass,,39.6,62.8,38.1,63.0
