id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
c2676711-e363-48e9-bbd9-6572bb65438f,5,1,00:00:00.869,0,Kick Off,2,From Kick Off,Denmark,Martin Braithwaite Christensen,Right Attacking Midfield,1.723028,3788757,4447,,,,,0.9981252168826124,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,60.045467,41.39199,40.7,35.0,0.8 (20/25)
25be80f4-ecc8-484d-8ba0-2c320de6a547,8,1,00:00:04.288,0,,2,From Kick Off,Denmark,Jannik Vestergaard,Left Center Back,4.323849,3788757,8815,,,,,0.5230493105414346,Incomplete,5536,Yussuf Yurary Poulsen,High Pass,Right Foot,39.96329,32.542027,90.5,55.3,0.87 (33/38)
857d6124-7d29-4820-b7fa-341ec072e4e3,11,1,00:00:11.822,0,Recovery,2,From Kick Off,Denmark,Andreas Christensen,Right Center Back,2.861469,3788757,3959,,,,,0.3772214011279566,Incomplete,6797,Daniel Wass,High Pass,Head,64.50973,61.472454,86.3,75.9,0.96 (54/56)
14f0c3e3-d807-4c64-866c-2e5173b2fc57,16,1,00:00:15.279,0,,3,Regular Play,Belgium,Thorgan Hazard,Left Wing Back,0.177459,3788757,5632,,,,,0.007642914216081963,Incomplete,,,Low Pass,Left Foot,35.20259,3.87771,35.5,4.7,0.84 (52/62)
c27140af-9161-4dfe-b761-d538a5a49773,18,1,00:00:39.705,0,Throw-in,4,From Throw In,Belgium,Thorgan Hazard,Left Wing Back,0.920857,3788757,5632,,,,,0.985539116708992,Complete,3077,Jan Vertonghen,Low Pass,,35.5,0.1,23.6,7.2,0.84 (52/62)
50c4d7f7-95e7-474b-b633-e26f9b65ea1e,21,1,00:00:40.666,0,,4,From Throw In,Belgium,Jan Vertonghen,Left Center Back,3.313226,3788757,3077,,,,,0.3585188433307785,Incomplete,5633,Yannick Ferreira Carrasco,High Pass,Left Foot,25.61979,3.76335,61.8,17.2,0.93 (67/72)
7f485893-39a1-4282-b1ca-b54b51c861f3,23,1,00:00:43.979,0,Recovery,4,From Throw In,Denmark,Simon Thorup Kjær,Center Back,2.62202,3788757,5534,True,,,,0.31572367237233817,Incomplete,4447,Martin Braithwaite Christensen,High Pass,,59.08448,61.470306,84.3,72.9,0.86 (30/35)
ef1c1810-518f-432e-90ef-9f867e70969e,28,1,00:00:47.693,0,Recovery,4,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,3.201334,3788757,3570,,,,,0.21371087582432066,Incomplete,5536,Yussuf Yurary Poulsen,High Pass,Right Foot,73.25127,72.11138,106.2,51.5,0.87 (71/82)
309f48fe-61ae-4636-b788-7e11c76471a3,32,1,00:00:57.802,0,,5,From Keeper,Belgium,Thibaut Courtois,Goalkeeper,0.959867,3788757,3509,,,,,0.9989798732087778,Complete,13116,Jason Denayer,Ground Pass,Keeper Arm,9.138824,39.098953,9.5,38.0,0.88 (37/42)
ca81ceff-59f2-46b0-b939-fe2ee843347e,35,1,00:00:59.748,0,,5,From Keeper,Belgium,Jason Denayer,Center Back,1.444086,3788757,13116,,,,,0.9850933492680479,Complete,3077,Jan Vertonghen,Ground Pass,Right Foot,11.06357,29.3078,11.4,10.2,0.96 (70/73)
c7251307-508c-4f25-9403-80c4709b352c,37,1,00:01:02.745,1,,5,From Keeper,Belgium,Jan Vertonghen,Left Center Back,2.035439,3788757,3077,,True,,,0.4584074405916949,Complete,3289,Romelu Lukaku Menama,High Pass,Left Foot,12.7,9.4,64.6,13.9,0.93 (67/72)
1caa440d-367a-427a-8078-8ba0bbc0a4a2,39,1,00:01:04.780,1,,5,From Keeper,Belgium,Romelu Lukaku Menama,Center Forward,1.324021,3788757,3289,,,,,0.9477179198322804,Complete,5633,Yannick Ferreira Carrasco,Low Pass,Other,63.624302,17.15642,56.3,15.1,0.56 (10/18)
008340fe-ce6c-4787-994d-1936ef30c850,45,1,00:01:09.273,1,Recovery,6,Regular Play,Denmark,Andreas Christensen,Right Center Back,1.17774,3788757,3959,,,,,0.9974799869672664,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,46.3,70.7,42.0,66.2,0.96 (54/56)
ccf0ce4f-8427-4cc4-8443-286095471ccf,48,1,00:01:10.536,1,,6,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.703654,3788757,3570,,,,,0.9896110596969568,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,53.886776,72.068054,55.2,59.8,0.87 (71/82)
2f350e16-f9d3-4a8a-b0a1-5843ec205818,51,1,00:01:11.279,1,,6,Regular Play,Denmark,Thomas Delaney,Left Defensive Midfield,5.108592,3788757,5527,,,,,0.16545213526361033,Pass Offside,4447,Martin Braithwaite Christensen,High Pass,Left Foot,53.6945,63.018414,113.4,69.5,0.82 (41/50)
d2bd7121-bc85-4c3a-a310-c0d7223b5f01,53,1,00:01:25.593,1,Free Kick,7,From Free Kick,Belgium,Jan Vertonghen,Left Center Back,1.518436,3788757,3077,,True,,,0.972098092420664,Complete,2954,Youri Tielemans,Ground Pass,Left Foot,7.5,12.4,22.1,15.6,0.93 (67/72)
97d67db9-e991-4531-881a-a09e6da0e760,55,1,00:01:28.523,1,,7,From Free Kick,Belgium,Youri Tielemans,Left Defensive Midfield,1.994996,3788757,2954,,,,,0.9942244961281598,Complete,20005,Toby Alderweireld,Ground Pass,Right Foot,23.67447,21.01331,13.5,48.5,0.85 (50/59)
8eae8994-3ee5-48a0-b661-a606faf3ae14,58,1,00:01:33.402,1,,7,From Free Kick,Belgium,Toby Alderweireld,Right Center Back,1.497607,3788757,20005,,,,,0.9933605547721632,Complete,13116,Jason Denayer,Ground Pass,Right Foot,19.98639,49.53262,15.9,35.5,0.82 (61/74)
2fb8af62-b63f-4145-a1ee-c00402a50268,63,1,00:01:35.543,1,,7,From Free Kick,Belgium,Jason Denayer,Center Back,1.116124,3788757,13116,True,,,,0.8967663131716924,Incomplete,2954,Youri Tielemans,Ground Pass,Right Foot,18.60442,31.276016,37.3,40.2,0.96 (70/73)
dc890e13-7075-4a34-b776-dc96c9d843c2,69,1,00:01:38.087,1,,8,From Counter,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.114913,3788757,3570,True,,,,0.9080517511940456,Complete,5536,Yussuf Yurary Poulsen,Ground Pass,Right Foot,92.86603,41.86807,105.9,44.0,0.87 (71/82)
d30998d4-3bdd-4cdc-b868-abf2d2e78b5f,74,1,00:02:38.456,2,Kick Off,9,From Kick Off,Belgium,Romelu Lukaku Menama,Center Forward,0.509942,3788757,3289,,True,,,0.9880012410302986,Complete,5630,Dries Mertens,Ground Pass,Right Foot,61.0,40.1,38.8,41.9,0.56 (10/18)
0fa9e5ce-1e1a-47dd-95b7-6c0e8c1c44ce,76,1,00:02:40.538,2,,9,From Kick Off,Belgium,Dries Mertens,Right Attacking Midfield,1.086786,3788757,5630,,True,,,0.7044918771857074,Incomplete,,,High Pass,Right Foot,41.5,41.9,75.8,75.9,0.53 (8/15)
3c9a9ec2-4d36-4704-b664-4bec56a25190,77,1,00:02:41.625,2,Recovery,9,From Kick Off,Denmark,Joakim Mæhle,Left Wing Back,0.791908,3788757,16554,,,,,0.9685798031608877,Incomplete,5527,Thomas Delaney,Low Pass,Right Foot,41.631844,10.589076,41.1,10.8,0.87 (47/54)
f7347bd5-ff06-4d12-b75e-f97e3ba0b6ab,79,1,00:02:42.417,2,Recovery,9,From Kick Off,Belgium,Dries Mertens,Right Attacking Midfield,0.441961,3788757,5630,,,,,0.9590965063230914,Incomplete,6331,Leander Dendoncker,Ground Pass,Right Foot,78.905014,62.02941,75.3,68.6,0.53 (8/15)
da4ec174-7976-4fee-b16e-03d34e207423,84,1,00:02:43.646,2,,9,From Kick Off,Denmark,Thomas Delaney,Left Defensive Midfield,2.953999,3788757,5527,True,,,,0.8699687937663799,Incomplete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,42.571743,23.241034,55.0,41.2,0.82 (41/50)
da6953ad-68ba-4863-b9b2-9703567b7da6,88,1,00:02:48.414,2,,9,From Kick Off,Belgium,Thorgan Hazard,Left Wing Back,1.628192,3788757,5632,,,,,0.9766837049254109,Complete,3176,Thomas Meunier,Ground Pass,Right Foot,66.22312,48.53874,70.4,78.0,0.84 (52/62)
9274355c-921e-4d3d-b52e-bfb298173371,91,1,00:02:54.189,2,,9,From Kick Off,Belgium,Thomas Meunier,Right Wing Back,2.113224,3788757,3176,,,,,0.8487602963044023,Complete,5633,Yannick Ferreira Carrasco,High Pass,Right Foot,81.33235,54.9323,94.4,6.2,0.87 (55/63)
d528f555-ee31-410a-b082-df1cdda8a29f,94,1,00:03:04.253,3,,9,From Kick Off,Belgium,Yannick Ferreira Carrasco,Left Attacking Midfield,1.219887,3788757,5633,,,,,0.9165094342419191,Complete,2954,Youri Tielemans,Ground Pass,Right Foot,113.09299,6.89934,98.9,12.4,0.79 (15/19)
b15dd971-cb17-4f5b-8cd7-6dfa0ce4854e,97,1,00:03:06.807,3,,9,From Kick Off,Belgium,Youri Tielemans,Left Defensive Midfield,0.89906,3788757,2954,,,,,0.4231627617011133,Complete,5630,Dries Mertens,High Pass,Right Foot,95.43899,17.86134,111.3,36.7,0.85 (50/59)
6a9f38c4-3050-410a-9211-153afccac244,101,1,00:03:13.057,3,,11,From Keeper,Denmark,Kasper Schmeichel,Goalkeeper,3.64145,3788757,3815,,,,,0.9554488663852588,Complete,16554,Joakim Mæhle,Low Pass,Keeper Arm,9.7,40.8,27.2,6.1,0.76 (16/21)
e2775ae7-3689-4271-bc22-a846dde7eb4e,104,1,00:03:17.930,3,,12,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,0.740038,3788757,16554,,,,,0.9915719269688714,Complete,5527,Thomas Delaney,Ground Pass,Left Foot,33.17408,10.639111,29.8,11.7,0.87 (47/54)
c68d508d-38cb-4eb0-943e-05131fd4d6d1,107,1,00:03:18.758,3,,13,Regular Play,Denmark,Thomas Delaney,Left Defensive Midfield,0.992479,3788757,5527,,,,,0.9947371129666618,Complete,16554,Joakim Mæhle,Ground Pass,Left Foot,32.32686,16.61744,31.1,3.8,0.82 (41/50)
19593c21-0aad-4977-aefa-f1b85e250671,110,1,00:03:19.790,3,,14,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,0.492803,3788757,16554,,,,,0.9568871853301124,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,33.75584,8.224899,35.6,8.7,0.87 (47/54)
