id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,off_camera,under_pressure,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
bbc398f7-c784-4958-a504-37b583caf97a,5,1,0,Kick Off,2,From Kick Off,Turkey,Burak Yılmaz,Center Forward,1.910504,3788741,11086,,,,,0.9918074683603241,Complete,8963,Caglar Söyüncü,Ground Pass,Right Foot,60.068825,39.671055,32.5,28.8
5c210f79-9714-44a6-b2ec-387f6a117b37,8,1,0,,2,From Kick Off,Turkey,Caglar Söyüncü,Left Center Back,2.476772,3788741,8963,,,,,0.8072438894798187,Complete,8541,Kenan Karaman,High Pass,Left Foot,35.99554,32.08693,70.7,75.8
8a3e6668-9680-4417-987e-8db0c6ce6a8b,13,1,0,Throw-in,3,From Throw In,Italy,Leonardo Spinazzola,Left Back,1.93023,3788741,8286,,,,,0.9829855894658092,Complete,6954,Giorgio Chiellini,Low Pass,,46.33883,-0.49924,15.8,7.5
f8e61bb0-b618-4695-9ff9-eaa0584bdbfa,16,1,0,,3,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.822108,3788741,6954,,,,,0.9629574142984576,Complete,7036,Gianluigi Donnarumma,Ground Pass,Right Foot,5.668846,13.892624,7.9,36.2
1d72ce76-31fd-43e0-a6b2-1f78c8a57a77,19,1,0,,3,From Throw In,Italy,Gianluigi Donnarumma,Goalkeeper,1.046484,3788741,7036,,,,,0.982940499801442,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,9.11471,38.955933,19.7,47.9
5ddc5023-88c9-4971-b694-b51cc9f33b18,22,1,0,,3,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.877995,3788741,7173,,,,,0.9844543140102454,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,27.50918,42.970936,31.8,23.3
f1760b14-9c4f-4c0e-91f3-53b71b0f9ce2,25,1,0,,3,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.431239,3788741,6954,,,,,0.9873034825288916,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,38.14695,19.763813,34.5,40.0
6ef03094-6049-4a4a-b373-b61b93c3aa3f,28,1,0,,3,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.918561,3788741,7173,,,,,0.977782773160723,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,37.43176,42.59284,44.6,16.5
fe460a80-f49d-4e22-9745-9b4dc448cd83,31,1,0,,3,From Throw In,Italy,Giorgio Chiellini,Left Center Back,2.826038,3788741,6954,,,,,0.36927569361048895,Incomplete,7037,Lorenzo Insigne,High Pass,Left Foot,48.769615,12.20421,99.8,15.1
2372488f-3c9a-486a-b3a1-250c1cebf151,35,1,0,Throw-in,4,From Throw In,Italy,Leonardo Spinazzola,Left Back,0.972318,3788741,8286,True,,,,0.8925217905624389,Complete,7038,Manuel Locatelli,Low Pass,,91.1,0.1,96.6,7.0
1f851389-5c37-42e2-ac88-0b3013e13465,39,1,0,Throw-in,5,From Throw In,Italy,Leonardo Spinazzola,Left Back,0.881053,3788741,8286,True,,,,0.9659519433877128,Complete,7788,Ciro Immobile,Low Pass,,83.0,0.1,87.3,12.2
8dd7ea69-0ab3-40b3-90b3-636b97fdabd8,41,1,0,,5,From Throw In,Italy,Ciro Immobile,Center Forward,0.247062,3788741,7788,,,,,0.0266019137244778,Complete,7037,Lorenzo Insigne,Low Pass,Right Foot,89.31878,14.953674,92.6,12.7
c26388b6-2c71-4d08-87e8-6cfd835dbf7d,49,1,1,,6,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,0.688775,3788741,12555,,,,,0.9960784780116262,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,30.058664,68.50372,24.4,67.9
589f3d54-f75b-42bf-a2fb-cb826c683b92,53,1,1,,6,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,0.465674,3788741,10349,,True,,,0.9513914781610122,Complete,23558,Merih Demiral,Ground Pass,Right Foot,23.317387,66.83709,25.1,61.2
a343d134-767e-4728-816a-e07bf140c7da,56,1,1,,6,Regular Play,Turkey,Merih Demiral,Right Center Back,1.277214,3788741,23558,,,,,0.7500102211674567,Complete,8541,Kenan Karaman,High Pass,Right Foot,25.038612,60.88581,38.5,74.1
88922e0f-48b1-4d88-a94e-71567bec281c,60,1,1,,6,Regular Play,Turkey,Kenan Karaman,Right Midfield,0.00414,3788741,8541,,,,,0.006885894213929047,Incomplete,29989,Yusuf Yazıcı,Low Pass,Right Foot,45.311985,76.479324,45.7,76.0
4f2688c7-da68-4f45-ac4d-ea990fbaa880,63,1,1,Throw-in,7,From Throw In,Turkey,Mehmet Zeki Çelik,Right Back,2.885991,3788741,10349,True,,,,0.9637281284409844,Complete,23558,Merih Demiral,Low Pass,,64.3,80.0,41.3,68.1
6ed19dd9-2684-4556-b2a5-c4be7d2048b9,65,1,1,,7,From Throw In,Turkey,Merih Demiral,Right Center Back,1.843121,3788741,23558,,,,,0.9940464193967216,Complete,30357,Uğurcan Çakır,Ground Pass,Right Foot,37.148,58.09567,15.3,40.1
10d736cd-b935-40cd-ab9b-c83fca3fb5fc,68,1,1,,7,From Throw In,Turkey,Uğurcan Çakır,Goalkeeper,3.384064,3788741,30357,,,,,0.2933963778179055,Complete,8541,Kenan Karaman,High Pass,Right Foot,16.68991,41.278164,68.0,72.6
86c3125a-52b8-4caa-90a6-900a7e3419e7,72,1,1,Throw-in,8,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.578937,3788741,6954,True,,,,0.9829855894658092,Complete,7036,Gianluigi Donnarumma,Low Pass,,30.0,0.1,12.9,21.8
8bf44833-21ad-4078-97aa-0db9d8157fe0,74,1,1,,8,From Throw In,Italy,Gianluigi Donnarumma,Goalkeeper,1.893492,3788741,7036,,,,,0.9915098286424552,Complete,6964,Alessandro Florenzi,Ground Pass,Right Foot,16.55239,26.63553,26.2,57.6
8c53b1c9-e2ee-4ba6-8c4f-ad36f6e9980d,77,1,1,,8,From Throw In,Italy,Alessandro Florenzi,Right Back,1.774589,3788741,6964,,,,,0.9922305218749388,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,42.46034,61.3497,36.2,54.7
2721d3f5-57b8-404e-a7ba-924d2828b93e,80,1,1,,8,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.677235,3788741,7173,,,,,0.9804737447170272,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,41.0804,38.257607,50.2,14.4
56244851-3916-408e-a0ec-cd35d74a666c,83,1,1,,8,From Throw In,Italy,Giorgio Chiellini,Left Center Back,0.974406,3788741,6954,,,,,0.9570986617912578,Complete,8286,Leonardo Spinazzola,Ground Pass,Left Foot,55.2,12.9,65.5,4.6
a2481af6-a77a-4033-9cc2-f63b9b9865bb,87,1,1,,8,From Throw In,Italy,Leonardo Spinazzola,Left Back,1.21778,3788741,8286,,True,,,0.9866884334797368,Complete,6954,Giorgio Chiellini,Ground Pass,Left Foot,65.86485,2.10125,54.4,10.3
3bd2aec5-b79c-4714-b578-f32ca17ec051,90,1,1,,8,From Throw In,Italy,Giorgio Chiellini,Left Center Back,0.790824,3788741,6954,,,,,0.9895970980247064,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,54.37647,12.469185,57.6,25.2
9e5ef15c-5068-43fa-b7fe-c871da60cf0c,93,1,1,,8,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.927541,3788741,7024,,True,,,0.9867805344985422,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,57.628708,24.703407,52.1,14.6
108e9891-ba64-479f-b1ce-00fccb746bb9,95,1,1,,8,From Throw In,Italy,Giorgio Chiellini,Left Center Back,2.053801,3788741,6954,,,,,0.9918224805646813,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,53.17081,14.45906,37.9,36.5
1c4cd29e-2ecf-49ad-be30-e99658abca95,98,1,2,,8,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.207438,3788741,7173,,,,,0.9843761041533668,Complete,6964,Alessandro Florenzi,Ground Pass,Right Foot,39.73915,40.047962,44.9,59.5
b1c5d4c0-ed19-4ecd-b1ec-9b6401c81780,101,1,2,,8,From Throw In,Italy,Alessandro Florenzi,Right Back,4.786856,3788741,6964,,,,,0.142067197502553,Complete,7131,Domenico Berardi,High Pass,Right Foot,44.63627,58.739746,118.5,67.4
f0b58e23-903e-4db8-ab7a-03d4831e3e69,103,1,2,,8,From Throw In,Italy,Domenico Berardi,Right Wing,1.507282,3788741,7131,,,,,0.6252737339937869,Complete,7788,Ciro Immobile,Ground Pass,Right Foot,118.60165,64.695755,115.3,49.4
29369191-88d1-4172-a6ca-6e4a29a9ef4d,108,1,2,Goal Kick,9,From Goal Kick,Turkey,Uğurcan Çakır,Goalkeeper,6.046216,3788741,30357,,,,,0.10289408410060487,Out,8541,Kenan Karaman,High Pass,Right Foot,6.013329,44.32718,105.2,79.9
038a6cad-34ba-4e9b-982e-2f98b8ec14aa,110,1,3,Throw-in,10,From Throw In,Italy,Leonardo Spinazzola,Left Back,1.840138,3788741,8286,,,,,0.7279937258674002,Incomplete,,,High Pass,,22.8,0.1,42.0,7.6
6656afa1-720c-417b-99b4-96b83d79d809,111,1,3,Recovery,10,From Throw In,Turkey,Okay Yokuşlu,Center Defensive Midfield,1.391273,3788741,12555,,,,,0.4561747920317243,Incomplete,31042,Cengiz Umut Meraş,High Pass,Head,80.439,69.29921,91.1,59.9
d6fd48ff-8112-442f-862f-56b0f6aa2fd5,116,1,3,,10,From Throw In,Italy,Nicolò Barella,Right Center Midfield,3.205163,3788741,8181,,,,,0.7006071785205098,Complete,7131,Domenico Berardi,High Pass,Right Foot,30.407616,33.11594,68.9,73.4
aac60aa3-ddcb-4ed7-ac8c-84783f4df706,126,1,3,,11,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,1.00497,3788741,7039,,True,,,0.9960362728425248,Complete,12555,Okay Yokuşlu,Ground Pass,Right Foot,55.707397,18.364744,48.8,26.7
862d2a0a-0785-4e14-bb14-539174d9940d,129,1,3,,11,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,2.126779,3788741,12555,,,,,0.988760219735367,Complete,8963,Caglar Söyüncü,Ground Pass,Right Foot,49.411877,28.762596,27.7,24.3
6fc7608e-7495-47ed-bb4b-13b12a2069ed,133,1,3,,11,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,2.648556,3788741,8963,,True,,,0.8149969329618569,Out,10349,Mehmet Zeki Çelik,High Pass,Right Foot,30.99145,28.050623,51.0,79.6
ff8f4ed4-4bfc-4078-ae19-012e19f6bc0e,135,1,3,Throw-in,12,From Throw In,Italy,Leonardo Spinazzola,Left Back,0.554772,3788741,8286,True,,,,0.8600753088659138,Complete,7037,Lorenzo Insigne,Low Pass,,76.0,0.1,81.3,7.0
1dc1ec88-e9e9-4d87-b5ae-07cbbf8f090d,145,1,3,,12,From Throw In,Italy,Manuel Locatelli,Left Center Midfield,3.512233,3788741,7038,,True,,,0.2619200784091037,Incomplete,,,High Pass,Left Foot,72.02123,10.23895,107.2,46.3
0e507015-68f1-4778-b99d-4f30cd05844a,148,1,4,,12,From Throw In,Turkey,Uğurcan Çakır,Goalkeeper,1.96911,3788741,30357,,,,,0.5172990301714587,Incomplete,11086,Burak Yılmaz,High Pass,Right Foot,16.426264,46.348602,76.2,53.9
3b73397c-48b1-49df-aef9-affda3cb9ce6,153,1,4,Throw-in,13,From Throw In,Italy,Lorenzo Insigne,Left Wing,1.635432,3788741,7037,,,,,0.9777965774568408,Complete,8286,Leonardo Spinazzola,Low Pass,,67.9,0.1,49.9,7.9
96e33372-07af-40b4-8e3a-73ffb846cc70,156,1,4,,13,From Throw In,Italy,Leonardo Spinazzola,Left Back,1.281698,3788741,8286,,,,,0.9972724501335096,Complete,6954,Giorgio Chiellini,Ground Pass,Left Foot,48.79393,9.82714,37.4,14.6
68e9a9e2-ad7a-49c2-891c-5e019cee3404,159,1,4,,13,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.812807,3788741,6954,,,,,0.9942778033384532,Complete,6964,Alessandro Florenzi,Ground Pass,Left Foot,39.69731,23.819004,42.9,66.5
ac6e2093-c548-4b6b-b660-cfde3b5517e7,162,1,4,,13,From Throw In,Italy,Alessandro Florenzi,Right Back,1.651722,3788741,6964,,,,,0.9337302491713548,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,45.96728,58.810024,63.3,77.9
81a99467-90c9-4c68-966e-2faa9293eca2,166,1,4,,13,From Throw In,Italy,Domenico Berardi,Right Wing,0.995926,3788741,7131,,,,,0.9849496412924944,Complete,6964,Alessandro Florenzi,Ground Pass,Left Foot,58.80252,75.18438,40.5,76.5
8e33257b-eccc-4919-acec-ae06730a5961,170,1,4,,13,From Throw In,Italy,Alessandro Florenzi,Right Back,1.861026,3788741,6964,,True,,,0.9518540150935516,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,31.11721,68.40659,28.3,44.1
b862b06a-f2dc-4a65-b3cf-e0aa7a6e3d2a,173,1,4,,13,From Throw In,Italy,Leonardo Bonucci,Right Center Back,0.821566,3788741,7173,,,,,0.9763324557078209,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,26.83089,44.358856,37.6,52.8
824cc630-3764-4485-8947-e7ac25093804,176,1,4,,13,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,2.253453,3788741,7024,,,,,0.5195122023327791,Incomplete,7037,Lorenzo Insigne,High Pass,Right Foot,40.39279,47.382717,65.5,19.9
9173359e-dc8f-47cc-ae3e-a7d2ec1c5b71,182,1,4,,13,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.142454,3788741,6954,,,,,0.9830047201997806,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,45.582596,17.901276,47.8,32.8
3baacfca-ad40-4a33-940e-28bafd2f2c7f,186,1,4,,13,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.84175,3788741,7024,,True,,,0.973072996716448,Complete,7037,Lorenzo Insigne,Ground Pass,Right Foot,61.088825,26.3665,64.0,35.0
e2159fdb-7690-4192-8ca6-4e475d0c7dc8,189,1,4,,13,From Throw In,Italy,Lorenzo Insigne,Left Wing,1.37646,3788741,7037,,True,,,0.9742197906098042,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,62.98528,31.09112,50.2,17.5
02ef3514-afac-404a-b291-b95b7dda8f8e,192,1,4,,13,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.006726,3788741,6954,,,,,0.9876981920230362,Complete,7038,Manuel Locatelli,Ground Pass,Left Foot,50.2,17.5,55.2,7.2
021bdf20-33d6-4043-ab70-84351acbc226,195,1,4,,13,From Throw In,Italy,Manuel Locatelli,Left Center Midfield,1.386558,3788741,7038,,,,,0.992090050119583,Complete,6954,Giorgio Chiellini,Ground Pass,Left Foot,52.837494,7.89543,43.4,20.7
8fba1281-b72d-4309-a1b3-248b23b90fe8,198,1,4,,13,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.36027,3788741,6954,,,,,0.9907196191194124,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,45.839745,22.313046,42.9,39.6
5ec524cf-7d36-4fd7-8ddb-447d78780e27,201,1,4,,13,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.082659,3788741,7173,,,,,0.5936344606494804,Complete,7788,Ciro Immobile,High Pass,Right Foot,44.75666,44.145103,74.6,46.5
6db2f824-cc38-4eec-afe8-9dd0bd82a4c3,204,1,4,,13,From Throw In,Italy,Ciro Immobile,Center Forward,2.141769,3788741,7788,,,,,0.973197344902668,Complete,6964,Alessandro Florenzi,Ground Pass,Right Foot,66.9965,47.622356,56.3,74.4
e8db90c0-7047-401b-b794-8796665a98f2,207,1,4,,13,From Throw In,Italy,Alessandro Florenzi,Right Back,1.075442,3788741,6964,,,,,0.941077164195202,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,57.984383,64.49528,70.3,78.2
b7036e64-33e9-411e-9604-032b81a4dfdd,210,1,4,,13,From Throw In,Italy,Nicolò Barella,Right Center Midfield,0.678418,3788741,8181,,,,,0.9808588931509884,Complete,6964,Alessandro Florenzi,Ground Pass,Right Foot,68.25281,71.5753,57.6,74.6
caa60439-b59f-48af-9bf7-764ef8262483,213,1,5,,13,From Throw In,Italy,Alessandro Florenzi,Right Back,2.583331,3788741,6964,,,,,0.9715901958068796,Complete,6954,Giorgio Chiellini,Low Pass,Right Foot,59.392357,69.761566,48.7,32.6
c246af52-0cf7-4506-be58-db2e405502b2,216,1,5,,13,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.949212,3788741,6954,,,,,0.9522877154664096,Complete,8286,Leonardo Spinazzola,Ground Pass,Left Foot,61.51258,26.613026,85.2,3.6
3f5f9493-51cf-4c36-b0be-03397fcaf382,220,1,5,,13,From Throw In,Italy,Leonardo Spinazzola,Left Back,0.985811,3788741,8286,,True,,,0.9126429321097791,Incomplete,7131,Domenico Berardi,Ground Pass,Right Foot,100.5,3.8,104.5,15.4
56971b41-62cf-418e-92d8-d77b7138cf1a,225,1,5,,13,From Throw In,Turkey,Mehmet Zeki Çelik,Right Back,1.747479,3788741,10349,,True,,,0.8762400103615485,Incomplete,12555,Okay Yokuşlu,Ground Pass,Right Foot,17.4,67.2,35.2,73.9
84bab5b0-9d3d-4c41-ab1e-1dc4095a3f70,229,1,5,,13,From Throw In,Italy,Manuel Locatelli,Left Center Midfield,0.985514,3788741,7038,,,,,0.9930573323908244,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,85.69833,5.015915,71.0,7.6
a1ac0053-e5aa-4296-b32f-e1d41356edc6,231,1,5,,13,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.085138,3788741,6954,,,,,0.9498521252289096,Complete,7038,Manuel Locatelli,Ground Pass,Left Foot,74.37442,6.771286,77.7,5.7
200edf51-d3a3-4eb5-aa38-7ef2792bcf57,234,1,5,,13,From Throw In,Italy,Manuel Locatelli,Left Center Midfield,0.622016,3788741,7038,,,,,0.9511472243011201,Complete,7037,Lorenzo Insigne,Ground Pass,Right Foot,76.93036,5.09765,79.7,16.5
46d2cd4a-0c4b-45bd-bb7b-1fe45a568978,237,1,5,,13,From Throw In,Italy,Lorenzo Insigne,Left Wing,0.997429,3788741,7037,,,,,0.4860206473604935,Incomplete,7131,Domenico Berardi,High Pass,Right Foot,74.89302,18.40291,92.6,34.3
bc9761ac-129e-40ed-97ff-34af3d794659,239,1,5,Interception,13,From Throw In,Turkey,Merih Demiral,Right Center Back,3.495889,3788741,23558,,,,,0.250474431735205,Incomplete,29989,Yusuf Yazıcı,High Pass,Right Foot,25.419405,46.73493,51.7,52.3
2f25f072-fd9a-45ef-a143-e0a68f94fe31,242,1,5,Recovery,13,From Throw In,Italy,Giorgio Chiellini,Left Center Back,0.823743,3788741,6954,,True,,,0.9618604382217976,Complete,7038,Manuel Locatelli,Low Pass,,67.59496,27.958538,66.0,14.4
1f0d604e-4037-4ba0-ae13-b309ee83be56,245,1,5,Throw-in,14,From Throw In,Turkey,Mehmet Zeki Çelik,Right Back,0.634642,3788741,10349,,,,,0.8626953808754201,Complete,11086,Burak Yılmaz,Low Pass,,57.0,80.0,63.5,75.3
cfc15e09-3d00-4bbc-b2af-5c22af23706d,249,1,5,,14,From Throw In,Turkey,Burak Yılmaz,Center Forward,4.260261,3788741,11086,,True,,,0.7656379529261091,Complete,23558,Merih Demiral,Low Pass,Right Foot,64.22491,75.41354,34.0,76.5
4f1f87f4-59df-4639-a107-aff52480c641,252,1,5,,14,From Throw In,Turkey,Merih Demiral,Right Center Back,4.081894,3788741,23558,,,,,0.12917176365024374,Incomplete,,,High Pass,Right Foot,31.621412,78.69357,84.9,53.9
88568e0a-8d0f-41c7-b8b4-88a39f1e90fe,256,1,6,,15,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.687801,3788741,7173,,True,,,0.9934547142149844,Complete,6964,Alessandro Florenzi,Ground Pass,Left Foot,36.49803,30.44564,35.0,58.5
0fd2f2be-0726-414f-a6e8-34b8514c309b,259,1,6,,15,Regular Play,Italy,Alessandro Florenzi,Right Back,1.736886,3788741,6964,,,,,0.9694211503764348,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,41.85817,55.335888,63.8,77.0
d83af5e2-bd68-4e7f-a85f-11e392af3e1d,263,1,6,,15,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.33947,3788741,8181,,,,,0.9870033534600434,Complete,6964,Alessandro Florenzi,Ground Pass,Right Foot,69.96062,78.60201,56.8,75.5
8f0f9ad3-6571-4eab-988a-d835114dea0b,266,1,6,,15,Regular Play,Italy,Alessandro Florenzi,Right Back,1.713697,3788741,6964,,,,,0.9879051794461584,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,59.07993,65.49106,47.0,51.6
eb43419d-5db8-4427-8a14-5af17f700761,269,1,6,,15,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.797609,3788741,7173,,,,,0.977782773160723,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,53.1457,43.590385,61.6,16.8
919154e7-b72b-41f4-8f93-7f7cae80e2ce,273,1,6,,15,Regular Play,Italy,Giorgio Chiellini,Left Center Back,0.963575,3788741,6954,,,,,0.9802668883726258,Complete,7131,Domenico Berardi,Ground Pass,Left Foot,83.960365,22.479237,90.9,41.0
09790845-59cf-47f2-90f6-15db907398f9,275,1,6,,15,Regular Play,Italy,Domenico Berardi,Right Wing,0.64656,3788741,7131,,,,,0.737905187167328,Incomplete,7788,Ciro Immobile,Low Pass,Left Foot,90.044136,37.741127,93.4,33.8
e70ebaa3-0218-4db5-a99c-b610f8cc5242,281,1,6,,15,Regular Play,Turkey,Cengiz Umut Meraş,Left Back,0.469659,3788741,31042,,True,,,0.6637243476552902,Incomplete,7039,Hakan Çalhanoğlu,Low Pass,Left Foot,40.46623,19.884708,44.8,19.1
6bfd8606-ee21-49bf-b1c4-0e92d10dd748,285,1,6,,15,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.43867,3788741,8181,,,,,0.9788441383880282,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,59.7136,56.900555,64.5,76.0
5727af6e-751a-4eb5-96f0-cc40c59e93a6,288,1,6,,15,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.307836,3788741,7024,,,,,0.9913749647956,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,65.1877,71.61396,63.6,68.1
05a0d06c-d5d5-4e5b-9c5d-91efe6fbde8e,292,1,6,,15,Regular Play,Italy,Nicolò Barella,Right Center Midfield,0.979948,3788741,8181,,True,,,0.961209736612386,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,65.68288,60.517803,69.5,75.8
12ddc3a9-477b-4db7-a066-3f373f8b6fb7,295,1,6,,15,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.998165,3788741,7024,,,,,0.9021915285991756,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,68.61883,66.85534,83.9,76.3
416270f3-fcf2-470e-a25c-9e39437429e4,298,1,6,,15,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.431693,3788741,8181,,,,,0.9126425340172012,Complete,7788,Ciro Immobile,Ground Pass,Right Foot,84.61741,72.76295,91.6,64.5
6e54295b-2a9e-44c6-a6e0-9999e787ce14,302,1,6,,15,Regular Play,Italy,Ciro Immobile,Center Forward,0.515635,3788741,7788,,True,,,0.48918172364154205,Incomplete,7131,Domenico Berardi,Ground Pass,Right Foot,93.577484,56.1899,99.5,57.3
3e38496d-cb40-4aa4-b6ac-162eb30395b8,308,1,7,,16,From Keeper,Turkey,Uğurcan Çakır,Goalkeeper,2.136497,3788741,30357,True,,,,0.9858324250331828,Complete,12555,Okay Yokuşlu,Ground Pass,Keeper Arm,3.629403,33.813133,29.6,39.8
0230eb76-1eef-4ad7-85d9-53fdcddbe6cd,310,1,7,,16,From Keeper,Turkey,Okay Yokuşlu,Center Defensive Midfield,1.118555,3788741,12555,True,,,,0.9918619312170364,Complete,23558,Merih Demiral,Ground Pass,Right Foot,4.1456175,31.572441,12.9,55.2
4eaac3bf-3432-42d8-8bfa-df3bed02e7f1,312,1,7,,16,From Keeper,Turkey,Merih Demiral,Right Center Back,0.812786,3788741,23558,,,,,0.9949771366473036,Complete,30357,Uğurcan Çakır,Ground Pass,Right Foot,11.322476,53.005836,5.2,42.2
374952cb-e179-4b2a-a6f4-15cc42f0b547,315,1,7,,16,From Keeper,Turkey,Uğurcan Çakır,Goalkeeper,1.753488,3788741,30357,,,,,0.681096132236366,Complete,11088,Ozan Tufan,Low Pass,Right Foot,5.068101,42.408012,52.2,37.0
6ca4cfa4-c944-40d4-bf3a-fa007e5c2b92,318,1,7,,16,From Keeper,Turkey,Ozan Tufan,Left Center Midfield,1.837926,3788741,11088,,,,,0.9674826183262002,Complete,8541,Kenan Karaman,Ground Pass,Right Foot,52.640717,40.195683,62.3,58.8
a3ebfb3f-5afc-459b-bb5d-49e5a48fe125,322,1,7,,16,From Keeper,Turkey,Kenan Karaman,Right Midfield,1.171245,3788741,8541,,,,,0.9884090116786772,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,63.808643,55.359516,63.8,69.3
6e882a24-4d86-4cd1-b29b-e5bc260ff309,324,1,7,,16,From Keeper,Turkey,Mehmet Zeki Çelik,Right Back,1.272741,3788741,10349,,,,,0.94212294319208,Complete,29989,Yusuf Yazıcı,Ground Pass,Right Foot,62.740086,70.773445,71.7,74.1
997e5db2-6f7a-4ddf-93c8-7da420e6c8ef,329,1,7,,16,From Keeper,Turkey,Yusuf Yazıcı,Right Center Midfield,1.251922,3788741,29989,,,,,0.9739489933344502,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Left Foot,59.617924,64.57145,57.5,39.8
fce8955e-d979-4baf-985c-ca5f07d92f7c,332,1,7,,16,From Keeper,Turkey,Hakan Çalhanoğlu,Left Midfield,0.849533,3788741,7039,,,,,0.9367024395190596,Complete,8541,Kenan Karaman,Ground Pass,Right Foot,69.20705,38.479473,86.5,53.8
fd73ab52-7eaa-406f-a7e8-d906e44405d8,336,1,7,,16,From Keeper,Turkey,Kenan Karaman,Right Midfield,0.451312,3788741,8541,,,,,0.19643339260635648,Incomplete,11086,Burak Yılmaz,Low Pass,Right Foot,90.24912,54.575413,97.6,50.1
b3a50133-f610-4639-9610-037047bc6b2b,343,1,7,Recovery,16,From Keeper,Turkey,Hakan Çalhanoğlu,Left Midfield,3.542714,3788741,7039,,True,,,0.2531209768308913,Out,,,Low Pass,,76.813774,20.597307,91.8,0.1
926d5cbe-f5c5-43e1-83a7-9a50d4d63526,344,1,7,Throw-in,17,From Throw In,Italy,Alessandro Florenzi,Right Back,1.765404,3788741,6964,,,,,0.985075595791042,Complete,7173,Leonardo Bonucci,Low Pass,,26.2,80.0,20.4,62.1
34be4f48-1e24-47d9-9224-2ba9017572cb,347,1,7,,17,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.816809,3788741,7173,,,,,0.98622925530612,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,22.58343,52.54085,33.1,25.7
fd499de5-e962-48d5-8ffc-f4ad98f54120,350,1,7,,17,From Throw In,Italy,Giorgio Chiellini,Left Center Back,2.024662,3788741,6954,,,,,0.9172211827642628,Complete,8286,Leonardo Spinazzola,Ground Pass,Left Foot,35.747734,23.06178,64.5,5.0
