id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
c1cfa725-5021-419d-a5f7-1b3e56d2c319,34,1,0,,4,Regular Play,Spain,José Luis Gayà Peña,Left Back,1.715506,3794686,6596,,,,0.9819846059833184,Complete,31953,Eric García Martret,Ground Pass,Left Foot,53.263943,24.180191,49.1,50.9
2a2221f3-0d2e-46a9-b73e-24e26ca991ee,37,1,0,,4,Regular Play,Spain,Eric García Martret,Right Center Back,1.378344,3794686,31953,,,,0.9890521615215556,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,63.58384,50.84165,62.6,31.2
405dac50-2596-4309-805e-ce81e38216cb,40,1,0,,4,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.620032,3794686,4353,,,,0.987713192237078,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Left Foot,61.578136,31.793327,66.8,50.7
e47047dc-d15b-481f-98d7-c769100d82d0,43,1,0,,4,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,1.960247,3794686,5203,,,,0.9909460640159491,Complete,31953,Eric García Martret,Ground Pass,Right Foot,68.153755,58.887184,64.4,41.9
24339cf1-c492-4e9d-8a56-26f1025bdec8,46,1,0,,4,Regular Play,Spain,Eric García Martret,Right Center Back,0.878602,3794686,31953,,,,0.991350863919768,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,64.22259,43.794956,64.4,32.6
ca7f8a67-7f9e-42c9-9008-dc5a9258b6d5,49,1,1,,4,Regular Play,Spain,Aymeric Laporte,Left Center Back,0.772634,3794686,4353,,,,0.9591703224419283,Complete,30486,Pedro González López,Ground Pass,Left Foot,68.914635,32.098003,78.2,25.3
0e4107cd-d5f2-4941-beca-260d856773a0,51,1,1,,4,Regular Play,Spain,Pedro González López,Left Center Midfield,1.326461,3794686,30486,,,,0.9927253726119856,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,78.59898,27.674393,69.2,26.7
ad3b95c7-2d37-4a03-a20e-3404d7007907,55,1,1,,4,Regular Play,Spain,Aymeric Laporte,Left Center Back,0.586695,3794686,4353,True,,,0.9600842473460206,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Left Foot,71.22232,29.934422,73.3,37.5
603d072c-9e57-4342-b042-48319c4653ac,57,1,1,,4,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.289641,3794686,5199,,,,0.9948598052316276,Complete,31953,Eric García Martret,Ground Pass,Right Foot,73.83953,36.93154,61.7,39.1
10596480-5e5c-4a17-a26e-4e5a7c1d49c9,60,1,1,,4,Regular Play,Spain,Eric García Martret,Right Center Back,0.676511,3794686,31953,,,,0.9354318820669016,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,65.96159,41.768948,69.2,44.2
c7f145bb-ad3a-4fa6-a673-d771abe1c4cf,63,1,1,,4,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.123723,3794686,5199,,,,0.9943631665140688,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,68.90951,36.608597,57.6,30.8
57c7d11b-8268-41e5-ad24-0aaaec28caf8,66,1,1,,4,Regular Play,Spain,Aymeric Laporte,Left Center Back,0.81788,3794686,4353,,,,0.9866885153020722,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Left Foot,65.616806,30.041182,67.3,35.4
3a5fbc16-a32d-4e78-8e67-ad93b575aae8,69,1,1,,4,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,2.652496,3794686,5199,,,,0.7334325378166551,Complete,3957,César Azpilicueta Tanco,High Pass,Right Foot,67.3,35.4,97.5,77.5
9dee2d36-3199-4a77-aff3-b1c912239487,71,1,1,,4,Regular Play,Spain,César Azpilicueta Tanco,Right Back,1.262463,3794686,3957,,,,0.8002858795716048,Complete,6748,Ferrán Torres García,Low Pass,Right Foot,97.7,77.3,104.6,64.5
a2766f38-afaa-457b-a482-7727f437f8fc,76,1,1,Recovery,4,Regular Play,Croatia,Ante Rebić,Left Wing,1.303213,3794686,5465,,,,0.946365285659734,Incomplete,5456,Mateo Kovačić,Ground Pass,Right Foot,16.89458,6.2563,21.6,13.5
8acc3379-bba0-4e1c-b13f-7800143a3b84,79,1,1,Recovery,4,Regular Play,Spain,César Azpilicueta Tanco,Right Back,2.549834,3794686,3957,True,,,0.7837820256008841,Complete,5199,Jorge Resurrección Merodio,Low Pass,Right Foot,97.53553,69.90226,84.8,57.0
4740f70b-13a0-4ef5-b594-e9a76adea7bf,83,1,1,,4,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,2.245556,3794686,5199,,,,0.9113492173125064,Complete,31953,Eric García Martret,Low Pass,Right Foot,85.74997,59.636368,63.4,62.2
54e94684-8025-40e6-ab56-2428d04a4eb4,86,1,1,,4,Regular Play,Spain,Eric García Martret,Right Center Back,1.231534,3794686,31953,,,,0.9901972969888688,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,63.050335,58.763046,62.6,40.8
475f79d3-c86d-4c08-97b7-2ba486c325fd,89,1,1,,4,Regular Play,Spain,Aymeric Laporte,Left Center Back,2.589159,3794686,4353,,,,0.4036010119840621,Incomplete,6596,José Luis Gayà Peña,High Pass,Left Foot,67.1,34.0,107.0,35.1
5b6e2586-5e97-4102-aff4-4d71bedefcbb,92,1,1,,5,From Keeper,Croatia,Dominik Livaković,Goalkeeper,4.782961,3794686,16531,,True,,0.5205188137443004,Complete,7693,Bruno Petković,High Pass,Drop Kick,13.5,46.7,75.0,54.0
fbb499b6-c7a0-4f34-ad75-2df54e4ec916,95,1,1,,5,From Keeper,Croatia,Bruno Petković,Center Forward,3.166411,3794686,7693,True,,,0.19773824412301946,Incomplete,3441,Nikola Vlašić,Low Pass,,74.7681,54.02034,105.4,53.4
39202458-e5f1-45ba-919c-1510bc9f9c1a,99,1,2,,6,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,1.716217,3794686,11748,,,,0.9853858907274418,Complete,31953,Eric García Martret,Low Pass,Keeper Arm,13.542061,35.058678,19.7,44.0
cc446dfa-d27d-4e75-9405-2867bcd13270,102,1,2,,6,Regular Play,Spain,Eric García Martret,Right Center Back,1.679039,3794686,31953,,,,0.9904592204082684,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,38.125355,47.08514,38.6,27.1
2eceb042-70d1-4ea9-a553-33e7dfad9044,105,1,2,,6,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.204277,3794686,4353,,,,0.9904579713358668,Complete,31953,Eric García Martret,Ground Pass,Left Foot,50.566647,33.643013,49.3,50.1
4d4adede-723f-492e-85a7-80c2eddd5a48,108,1,2,,6,Regular Play,Spain,Eric García Martret,Right Center Back,1.119863,3794686,31953,,,,0.9695095131927304,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Left Foot,55.6,50.4,62.3,60.8
d2734f7c-14c2-4b51-9e92-f582d19aecf1,111,1,2,,6,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,0.912672,3794686,5203,,,,0.908835110638394,Complete,6748,Ferrán Torres García,Ground Pass,Right Foot,62.18246,63.263298,77.9,55.6
741776f7-6897-40d1-8a44-fe9e80445e25,117,1,2,,6,Regular Play,Spain,Ferrán Torres García,Right Wing,0.874216,3794686,6748,,,,0.9561717770006056,Out,3957,César Azpilicueta Tanco,Ground Pass,Right Foot,72.773994,73.198074,76.1,79.7
728351d4-9c75-4ffe-b44b-0f2a87eadf09,119,1,2,Throw-in,7,From Throw In,Croatia,Joško Gvardiol,Left Back,1.925351,3794686,33018,,,,0.8954981028611091,Complete,5465,Ante Rebić,High Pass,,57.1,0.1,71.4,23.0
0c3b80a6-be88-4a7e-9d82-5ac9cfafb523,121,1,2,,7,From Throw In,Croatia,Ante Rebić,Left Wing,2.305311,3794686,5465,,,,0.5072686521180461,Incomplete,7693,Bruno Petković,Low Pass,Head,70.62517,15.71853,84.8,29.2
66cee338-40ff-486b-8206-832ebc8acc34,123,1,2,Interception,8,Regular Play,Spain,César Azpilicueta Tanco,Right Back,2.195373,3794686,3957,,,True,0.9825997984881712,Complete,11748,Unai Simón Mendibil,Low Pass,Right Foot,38.639782,60.3228,8.1,39.4
2319155d-305d-4773-8a3d-9ab7c385233f,126,1,2,,8,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,2.671198,3794686,11748,,,,0.9660910316584708,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,10.71296,42.492275,18.8,33.0
42cdd9e3-21e8-49c9-a247-4597d59c2aa9,129,1,2,,8,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.670909,3794686,4353,,,,0.9799179062348122,Complete,31953,Eric García Martret,Ground Pass,Left Foot,21.11205,35.790928,15.6,56.0
4cc8c00a-84bb-4f9b-bc33-11bd454e4d76,132,1,2,,8,Regular Play,Spain,Eric García Martret,Right Center Back,1.707366,3794686,31953,,,,0.9946924443840888,Complete,11748,Unai Simón Mendibil,Ground Pass,Right Foot,15.69762,57.098907,7.8,37.7
77afe6a5-79cb-4447-98d4-2b35b904cde6,135,1,3,,8,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,1.292201,3794686,11748,,,,0.989739719411312,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,9.904462,38.40468,13.2,20.6
5d18aa06-09ea-4c5a-a272-2fa56f8e14bc,138,1,3,,8,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.485191,3794686,4353,,,,0.9803072557702234,Complete,31953,Eric García Martret,Ground Pass,Left Foot,26.705198,29.460579,29.7,50.7
718ae9d4-3cbc-4256-96ee-15853b46ba9f,142,1,3,,8,Regular Play,Spain,Eric García Martret,Right Center Back,1.601578,3794686,31953,True,,,0.9877592137485764,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,46.96633,53.193417,41.8,27.0
831470ec-7c17-4abc-aef9-d1b7ce9601d9,145,1,3,,8,Regular Play,Spain,Aymeric Laporte,Left Center Back,2.660144,3794686,4353,,,,0.7263798823523735,Complete,6748,Ferrán Torres García,High Pass,Left Foot,46.61947,35.110752,86.3,76.9
c8e22e18-e601-4d85-81cc-2e643fb3d4ab,151,1,3,Recovery,8,Regular Play,Spain,Ferrán Torres García,Right Wing,0.732635,3794686,6748,,,,0.975926409390726,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Left Foot,93.5,68.4,89.9,65.3
ca10bb62-1084-4533-971f-253b0570be1c,155,1,3,,8,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.238316,3794686,5199,True,,,0.9677319538454254,Complete,3957,César Azpilicueta Tanco,Ground Pass,Left Foot,88.8,75.1,78.2,67.0
61984ee6-979e-4ef0-ab48-52a94dbf513c,157,1,3,,8,Regular Play,Spain,César Azpilicueta Tanco,Right Back,0.974023,3794686,3957,,,,0.9869734189334296,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,78.4,66.7,80.0,54.3
65a2f776-aea7-464d-97cd-65c759f0e667,160,1,3,,8,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,4.045551,3794686,5203,,,,0.96776854402527,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,80.30747,59.047577,62.6,21.6
24202c30-e6d5-4bb1-8bcd-44304d7d4e96,163,1,3,,8,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.570899,3794686,4353,,,,0.9197121021363164,Complete,5199,Jorge Resurrección Merodio,Low Pass,Left Foot,69.51095,23.189707,77.4,50.5
acd03b83-89a1-436a-9386-b9659be22492,167,1,3,,8,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.173304,3794686,5199,True,,,0.9893957927168512,Complete,31953,Eric García Martret,Ground Pass,Left Foot,73.49271,51.24224,58.0,42.3
18603b4e-bc7d-41d0-b1da-6c14ce7cf4c8,170,1,3,,8,Regular Play,Spain,Eric García Martret,Right Center Back,1.358689,3794686,31953,,,,0.9843223958503096,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,57.703773,41.9457,64.8,26.0
23a92bee-623f-437c-a045-5ff3af1df639,173,1,3,,8,Regular Play,Spain,Aymeric Laporte,Left Center Back,0.769366,3794686,4353,,,,0.9498521252289096,Complete,30486,Pedro González López,Ground Pass,Left Foot,70.9,23.3,81.2,24.3
ad052c5a-dd06-4f31-bd7b-467452c7cdad,176,1,3,,8,Regular Play,Spain,Pedro González López,Left Center Midfield,0.939066,3794686,30486,True,,,0.9904800821474772,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,81.80467,23.911053,70.0,24.6
fe83ca44-816b-4fde-8956-6e331e3a8381,179,1,3,,8,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.279789,3794686,4353,,,,0.9852458906042888,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Left Foot,69.39371,27.628992,70.0,48.7
e7503121-fcb1-4717-afe8-d56022a45b15,182,1,3,,8,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.339489,3794686,5199,,,,0.8073936899143549,Complete,6748,Ferrán Torres García,Low Pass,Right Foot,74.01004,50.74199,96.3,68.1
9fa4b3ee-847b-430c-bfe0-c8966690dc7c,186,1,3,,8,Regular Play,Spain,Ferrán Torres García,Right Wing,1.379734,3794686,6748,True,,,0.95613865978193,Out,3957,César Azpilicueta Tanco,Ground Pass,Right Foot,96.7,72.4,92.6,80.0
14c02194-eff7-4cf4-b8be-0cde603c1c01,188,1,4,Throw-in,9,From Throw In,Croatia,Joško Gvardiol,Left Back,2.253269,3794686,33018,,,,0.9440380521078462,Complete,16531,Dominik Livaković,Low Pass,,21.6,0.1,11.7,37.8
bb711d86-93c3-4efa-ad52-e9e933c901e0,190,1,4,,9,From Throw In,Croatia,Dominik Livaković,Goalkeeper,2.929033,3794686,16531,,,,0.6936931954381417,Complete,5465,Ante Rebić,High Pass,Right Foot,9.893654,40.715393,40.9,3.3
e05d7783-fd50-4308-87f3-9a6015a1b506,194,1,4,Throw-in,10,From Throw In,Spain,César Azpilicueta Tanco,Right Back,1.498244,3794686,3957,,,,0.8447602421802823,Complete,6748,Ferrán Torres García,High Pass,,70.59832,80.49934,86.1,56.9
5e0b10a2-bcec-49b6-aa97-5dbe98e445a7,199,1,4,,10,From Throw In,Spain,Ferrán Torres García,Right Wing,0.626626,3794686,6748,True,,,0.955654546605028,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,86.85528,65.01339,84.3,67.6
4e9131f1-f053-4116-be2d-6d69aede0584,203,1,4,,10,From Throw In,Spain,Jorge Resurrección Merodio,Right Center Midfield,0.459708,3794686,5199,True,,,0.9345651922889427,Complete,3477,Álvaro Borja Morata Martín,Ground Pass,Right Foot,82.38397,70.850494,81.6,56.9
052c5f5d-59a3-40b2-ad59-0051a6d553d6,209,1,5,Free Kick,11,From Free Kick,Spain,Pablo Sarabia García,Left Wing,1.148846,3794686,6720,,,,0.5657114870401063,Complete,6748,Ferrán Torres García,High Pass,Left Foot,82.21618,62.037903,104.7,45.3
d13e800e-e6ca-47ef-8599-a38e0c43c0fc,215,1,5,Recovery,11,From Free Kick,Spain,Jorge Resurrección Merodio,Right Center Midfield,2.077838,3794686,5199,,,,0.4283206894091612,Incomplete,3477,Álvaro Borja Morata Martín,High Pass,Right Foot,91.615295,46.58813,107.9,30.5
edb259c5-faf0-432e-a4e3-b09e2c9d4e21,218,1,5,Recovery,11,From Free Kick,Spain,Álvaro Borja Morata Martín,Center Forward,1.986022,3794686,3477,,,,0.9262383795726408,Complete,6596,José Luis Gayà Peña,Ground Pass,Right Foot,113.60986,18.171509,90.3,6.6
d06b8d15-9495-4194-92a2-ea45b8aa80b5,222,1,5,,11,From Free Kick,Spain,José Luis Gayà Peña,Left Back,2.397653,3794686,6596,True,,,0.3990370061931329,Complete,6748,Ferrán Torres García,High Pass,Left Foot,91.42204,14.151049,112.1,49.7
d2490416-f314-4373-9cda-74279726bea0,225,1,5,,11,From Free Kick,Spain,Ferrán Torres García,Right Wing,1.141535,3794686,6748,True,,,0.7301635806094121,Complete,5199,Jorge Resurrección Merodio,Low Pass,,114.142586,46.28638,108.8,36.7
876460e2-0418-4afc-93fb-2fb50d9dbff3,232,1,5,,11,From Free Kick,Croatia,Mateo Kovačić,Left Center Midfield,0.443877,3794686,5456,,,,0.3248976225846831,Out,,,Low Pass,Right Foot,49.5,7.9,65.3,0.5
f9bf7da4-82b2-46e1-a8a1-edef1c4f72f7,235,1,6,Throw-in,12,From Throw In,Spain,César Azpilicueta Tanco,Right Back,0.950741,3794686,3957,,,,0.988815924137026,Complete,5203,Sergio Busquets i Burgos,Low Pass,,57.47565,80.67423,51.1,68.1
34aec97d-73a7-44ba-b71e-93d31e12634f,238,1,6,,12,From Throw In,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,1.556761,3794686,5203,,,,0.9938940494425808,Complete,31953,Eric García Martret,Ground Pass,Left Foot,50.202354,73.05586,30.8,68.1
f3995897-4937-43d0-af61-9178d7781de4,240,1,6,,12,From Throw In,Spain,Eric García Martret,Right Center Back,2.40117,3794686,31953,,,,0.9906251726131352,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,31.506138,72.06797,34.3,25.5
4ee252c6-fd17-4556-a3b3-3d82b58dcb5a,243,1,6,,12,From Throw In,Spain,Aymeric Laporte,Left Center Back,1.542269,3794686,4353,,,,0.9433586302278194,Complete,6596,José Luis Gayà Peña,Ground Pass,Right Foot,42.2,23.7,55.6,8.6
9b96166b-67fe-43c2-9844-0520a05f224a,246,1,6,,12,From Throw In,Spain,José Luis Gayà Peña,Left Back,1.160033,3794686,6596,,,,0.9460259378154352,Complete,6720,Pablo Sarabia García,Ground Pass,Left Foot,56.659157,14.434485,66.2,3.1
b37d5b61-4ffb-410f-a108-2052bd09b27e,248,1,6,,12,From Throw In,Spain,Pablo Sarabia García,Left Wing,2.520226,3794686,6720,,,,0.983079604789457,Complete,6596,José Luis Gayà Peña,Ground Pass,Left Foot,65.60496,9.146456,52.1,1.6
c7e1004e-8dd6-45e6-bdad-b29fd8875525,251,1,6,,12,From Throw In,Spain,José Luis Gayà Peña,Left Back,4.079944,3794686,6596,True,,,0.9475109139230959,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,49.255875,9.878892,8.5,18.1
38bc2ac0-e943-4d1d-8713-80d1dc18c2ae,254,1,6,,12,From Throw In,Spain,Aymeric Laporte,Left Center Back,1.814166,3794686,4353,,,,0.9740736988839976,Complete,31953,Eric García Martret,Ground Pass,Left Foot,9.923028,28.394674,21.6,51.1
cefd9cb6-9c1d-452b-8ec6-3f04a17e29d3,257,1,6,,12,From Throw In,Spain,Eric García Martret,Right Center Back,1.577175,3794686,31953,,,,0.9733873811147294,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,27.1,50.5,35.0,30.1
b930b0ff-f358-4812-8543-2268e8600fcb,260,1,6,,12,From Throw In,Spain,Aymeric Laporte,Left Center Back,1.829799,3794686,4353,,,,0.9245397253904212,Complete,6596,José Luis Gayà Peña,Ground Pass,Left Foot,46.162437,29.763147,63.7,4.4
96ae394f-a1f8-4582-9eb2-e0e9de2ccfa6,264,1,6,,12,From Throw In,Spain,José Luis Gayà Peña,Left Back,1.137983,3794686,6596,,,,0.9949750452985162,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,64.5,4.2,55.4,11.3
939057b7-afd2-40cf-8f28-9a20d832662a,267,1,6,,12,From Throw In,Spain,Aymeric Laporte,Left Center Back,0.909639,3794686,4353,,,,0.9830047201997806,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Left Foot,60.72638,19.127829,65.5,25.3
a981f722-08b0-447b-a752-27a87044b075,269,1,6,,12,From Throw In,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,1.975497,3794686,5203,,,,0.9893147716299631,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,66.941536,32.606705,56.5,16.2
92f686cc-7063-472b-aa74-05eb6aef2d79,272,1,7,,12,From Throw In,Spain,Aymeric Laporte,Left Center Back,1.159152,3794686,4353,,,,0.9489992513988283,Complete,30486,Pedro González López,Ground Pass,Right Foot,66.93232,23.544376,76.9,4.2
33d45ac9-e00e-4351-b605-f69a19e4c586,275,1,7,,12,From Throw In,Spain,Pedro González López,Left Center Midfield,1.468215,3794686,30486,,,,0.98938254861494,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,78.962875,8.497452,72.3,16.9
0d36674c-090c-4629-b686-355ebb73a679,279,1,7,,12,From Throw In,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,1.844284,3794686,5203,,,,0.5440211870399941,Incomplete,6720,Pablo Sarabia García,High Pass,Right Foot,70.477684,26.414948,101.4,50.5
83aef29c-1f43-4f4e-bea0-eb5010e27049,282,1,7,Recovery,13,Regular Play,Croatia,Ante Rebić,Left Wing,1.992634,3794686,5465,,,,0.8628315528176581,Complete,5469,Marcelo Brozović,High Pass,Head,35.1939,20.86396,34.6,41.6
5683e76a-ecdb-4e33-9012-d8d06711147d,284,1,7,,13,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,3.069652,3794686,5469,,,,0.98818379941611,Complete,16531,Dominik Livaković,Ground Pass,Right Foot,32.770424,35.789753,4.5,41.2
8bf0c7e6-44a2-4029-bcf7-1dde5f62c7bc,286,1,7,,13,Regular Play,Croatia,Dominik Livaković,Goalkeeper,3.845408,3794686,16531,,,,0.3363643188739932,Incomplete,,,High Pass,Right Foot,3.11464,39.361263,57.4,52.7
a25c14f8-fc7b-4212-ba10-5caa3790830d,292,1,7,Recovery,13,Regular Play,Croatia,Josip Juranović,Right Back,1.999984,3794686,29163,True,,,0.5817129251528981,Complete,3441,Nikola Vlašić,Low Pass,Right Foot,36.4,70.8,50.6,77.3
7a1f7e75-52f8-4a22-8a21-22432d9b64ed,298,1,7,Recovery,14,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.499426,3794686,4353,,,,0.9359266682968054,Complete,6596,José Luis Gayà Peña,Ground Pass,Right Foot,68.148315,3.755944,72.7,2.5
9c4fa161-e3f9-406d-a07b-5e557012c8a5,301,1,7,,14,Regular Play,Spain,José Luis Gayà Peña,Left Back,1.124921,3794686,6596,,,,0.9947444372861264,Complete,3477,Álvaro Borja Morata Martín,Ground Pass,Left Foot,80.179924,5.059361,76.0,16.5
0e46ab14-880d-41c1-966a-6759023279f6,304,1,7,,14,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,0.862524,3794686,3477,,,,0.9603345342124522,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,76.28367,22.684492,72.4,37.3
fe27773a-c72f-40c2-a3f2-04babcf63a6d,306,1,7,,14,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,0.841316,3794686,5199,,,,0.9952351993484516,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,77.03115,23.899025,69.9,28.5
399b0e90-c02c-4a51-8260-f7baf3ca52f2,309,1,7,,14,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,2.297155,3794686,5203,,,,0.9543516330940802,Complete,30486,Pedro González López,Ground Pass,Right Foot,72.2442,29.906996,79.8,9.0
759a3af9-111c-4c6f-b261-307dd26ab3ca,312,1,7,,14,Regular Play,Spain,Pedro González López,Left Center Midfield,1.607854,3794686,30486,,,,0.9869395536639852,Complete,31953,Eric García Martret,Ground Pass,Right Foot,78.37791,19.924679,66.4,43.0
cb8cf49a-1879-48e4-8f7e-d758411a99c9,315,1,7,,14,Regular Play,Spain,Eric García Martret,Right Center Back,1.125366,3794686,31953,,,,0.9512761859362758,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,70.3,46.3,80.6,48.7
dfb3abd0-7cbd-4bd8-9165-f234ec6b5f0d,317,1,7,,14,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.187896,3794686,5199,,,,0.9927079235481492,Complete,31953,Eric García Martret,Ground Pass,Right Foot,81.12515,55.05508,64.4,50.7
a5233cc6-897d-494a-82c2-6411cdd0e8fe,320,1,7,,14,Regular Play,Spain,Eric García Martret,Right Center Back,1.429529,3794686,31953,,,,0.9805983463513276,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,64.35816,53.874355,64.1,27.8
7a7f14df-c552-4817-aa8c-875b73eb28d3,323,1,7,,14,Regular Play,Spain,Aymeric Laporte,Left Center Back,0.742407,3794686,4353,,,,0.9893109788969804,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Left Foot,76.49012,30.146719,78.6,39.8
8ac7f4d5-77a8-4522-9ae8-513c531f28bf,327,1,7,,14,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,0.73103,3794686,5203,True,,,0.9723451029301312,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Left Foot,79.514725,40.531727,80.2,45.9
