id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
ee8d5713-1938-426e-ac2f-73f1d4f5b1b7,31,1,0,Recovery,4,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,1.336529,3795109,4870,,,,,0.4336873261103738,Incomplete,,,Low Pass,Other,72.536354,64.711784,73.2,59.2
952bba0a-75b9-4fe6-b88b-f32a5406c6b3,34,1,0,,4,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.878726,3795109,3570,,,,,0.981823459660492,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,39.828545,25.687763,36.4,66.5
95ce9e2a-aea3-4b57-90f6-b14ae327be90,40,1,1,Recovery,6,Other,Denmark,Andreas Christensen,Right Center Back,1.252534,3795109,3959,,,,,0.9981675508221995,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,36.8,56.0,28.7,41.9
9aca30cd-c0fd-42d7-bccd-e1fc8f47d6df,43,1,1,,6,Other,Denmark,Simon Thorup Kjær,Center Back,1.12545,3795109,5534,,,,,0.9642792064767358,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,32.96553,32.266445,42.0,42.9
ec18baa5-ef21-42d9-883b-bd2809b62a17,47,1,1,,6,Other,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.939265,3795109,3570,,,,,0.9947814582099715,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,43.97302,40.692223,34.3,58.1
f0144297-433a-477c-8657-13da3f2aa529,50,1,1,,6,Other,Denmark,Andreas Christensen,Right Center Back,2.103624,3795109,3959,,,,,0.990867960411992,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,42.04686,51.42055,34.7,43.8
1a8c6501-ad71-4000-9fc7-a7b42aa39104,53,1,2,,6,Other,Denmark,Simon Thorup Kjær,Center Back,1.242928,3795109,5534,,,,,0.9671422875998986,Complete,5527,Thomas Delaney,Ground Pass,Left Foot,42.61626,29.680496,50.1,34.4
d9d48c97-cb09-463d-a5d2-ff5cd0395a39,56,1,2,,6,Other,Denmark,Thomas Delaney,Left Defensive Midfield,1.292293,3795109,5527,True,,,,0.9840632915985671,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,53.251076,31.237938,36.0,50.2
7036d794-30c4-4060-87d5-22251b49e264,59,1,2,,6,Other,Denmark,Andreas Christensen,Right Center Back,1.472696,3795109,3959,,,,,0.9815770512794094,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,42.25939,47.67425,42.4,63.5
8f55a66e-fcea-48a8-9b50-f8c9ed42d43f,63,1,2,,6,Other,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,2.75097,3795109,3570,True,,,,0.963838003834662,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,42.688385,58.162865,9.0,45.3
36fc9e77-386b-4d31-94a8-e7144d7ed78d,66,1,2,,6,Other,Denmark,Kasper Schmeichel,Goalkeeper,2.831203,3795109,3815,,,,,0.5325142307817717,Complete,16554,Joakim Mæhle,High Pass,Right Foot,8.4,42.7,30.2,4.9
d3b58dbe-ff26-4f8c-ae2c-67bc9ef028d1,69,1,2,,6,Other,Denmark,Joakim Mæhle,Left Wing Back,1.79771,3795109,16554,,,,,0.9871904464241492,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,36.0,4.0,20.6,14.1
09113676-c5ab-4942-a678-e8ffd5760d0b,72,1,2,,6,Other,Denmark,Jannik Vestergaard,Left Center Back,1.323266,3795109,8815,,,,,0.9885230259939078,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,19.695404,18.026783,18.4,39.7
5cc20189-2975-48ce-94f3-5cc4674daffb,75,1,2,,6,Other,Denmark,Simon Thorup Kjær,Center Back,3.17654,3795109,5534,,,,,0.32711152151142625,Complete,5524,Jens Stryger Larsen,High Pass,Right Foot,19.738785,41.52433,76.8,67.8
dc8d205a-a87e-4f8e-b1a8-c11d561d607a,77,1,2,,6,Other,Denmark,Jens Stryger Larsen,Right Wing Back,1.163859,3795109,5524,True,,,,0.8262402233643922,Incomplete,,,High Pass,,76.8,67.8,73.4,62.0
130148c9-b81e-49d7-adca-ed82d8dadc2f,79,1,2,Recovery,7,Regular Play,Czech Republic,Tomáš Holeš,Right Center Midfield,0.832046,3795109,16469,,True,,,0.8519913421546753,Complete,7801,Antonín Barák,Low Pass,Head,46.7,18.1,57.6,16.0
126b137a-4c65-4c77-bdcd-8db2c366a28c,85,1,2,,7,Regular Play,Denmark,Mikkel Damsgaard,Right Attacking Midfield,1.278538,3795109,24443,,,,,0.982764304793489,Unknown,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,66.11787,63.391087,62.5,70.5
8ccf28c3-6c16-420a-915d-85315dcd5916,89,1,2,Free Kick,8,From Free Kick,Denmark,Andreas Christensen,Right Center Back,2.221784,3795109,3959,,,,,0.944187780625888,Incomplete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,63.409065,61.9822,99.5,62.2
908a8043-15fa-48a0-8374-6237479ec878,91,1,3,Interception,9,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,0.740991,3795109,13197,,,,,0.9970885743660584,Complete,4875,Jan Bořil,Ground Pass,Left Foot,23.678377,24.331654,22.7,4.0
088aa807-ea9a-4083-8c55-319e4865b2cb,95,1,3,,9,Regular Play,Czech Republic,Jan Bořil,Left Back,2.225481,3795109,4875,True,,,,0.2817086141206561,Incomplete,7044,Patrik Schick,High Pass,Left Foot,23.530085,4.477203,59.1,8.3
b553f372-6879-4cbb-9453-82cccbfc22c7,102,1,3,,9,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,2.247163,3795109,4870,True,,,,0.6837207660800539,Complete,16570,Vladimír Coufal,High Pass,Left Foot,47.145073,31.000101,42.0,62.4
dd20cdbb-d6ad-4777-b4c8-621288e77823,105,1,3,,9,Regular Play,Czech Republic,Vladimír Coufal,Right Back,3.356926,3795109,16570,,,,,0.1926199874429852,Complete,7044,Patrik Schick,High Pass,Right Foot,40.02689,61.046577,77.5,41.0
fb94abe6-a265-496e-9130-f35d092dc37d,108,1,3,,9,Regular Play,Czech Republic,Patrik Schick,Center Forward,2.111136,3795109,7044,,,,,0.29376685578029865,Complete,16472,Lukáš Masopust,High Pass,Left Foot,78.7846,53.9111,97.6,67.7
04784ea5-dea1-425f-a72a-cb109fbb74d0,111,1,3,,9,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,0.711118,3795109,16472,,,,,0.9796521747047944,Complete,7044,Patrik Schick,Ground Pass,Right Foot,100.2,67.3,98.7,59.0
b6b76c17-e904-4086-91f4-ed82ab5c0eb4,114,1,3,,9,Regular Play,Czech Republic,Patrik Schick,Center Forward,2.089889,3795109,7044,,,,,0.4447035759108637,Complete,4875,Jan Bořil,High Pass,Left Foot,100.106544,57.825138,103.2,22.8
63d6ceb6-8aee-4fd5-ba0b-8f74d7049d0b,118,1,3,,9,Regular Play,Czech Republic,Jan Bořil,Left Back,2.642496,3795109,4875,True,,,,0.8896913470583829,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,102.89878,30.004171,97.8,53.0
544be0cd-c588-4b5b-a227-fbf56dc0ca85,125,1,3,Recovery,9,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,2.675958,3795109,13197,True,,,,0.9794646765311557,Complete,11541,Tomáš Vaclík,Ground Pass,Right Foot,38.936966,50.890083,6.5,42.3
49b26b19-dfc5-48a7-bfce-2330ad991316,128,1,3,,9,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,3.642911,3795109,11541,,,,,0.20090393651558466,Complete,7044,Patrik Schick,High Pass,Right Foot,7.2907495,48.166378,69.6,48.7
99f5f277-a29e-4f17-9a24-860dcdb130d6,131,1,3,,9,Regular Play,Czech Republic,Patrik Schick,Center Forward,1.01936,3795109,7044,True,,,,0.4729530088046814,Complete,4870,Tomáš Souček,Low Pass,,69.6,48.7,77.9,50.2
d4f20183-2a97-4152-a666-215f8ffaaa58,134,1,3,,9,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,2.418353,3795109,4870,,,,,0.6318321400530723,Incomplete,23454,Petr Ševčík,High Pass,Right Foot,74.68385,52.55277,84.6,17.3
eb6ee4e7-151e-452e-a038-c238f24f6ab6,138,1,3,,10,Regular Play,Denmark,Jens Stryger Larsen,Right Wing Back,1.47373,3795109,5524,,,,,0.995003260761436,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,33.340775,67.56062,28.5,63.7
8f38b2d0-5e7c-49b7-bb4d-c635233ee74c,141,1,3,,10,Regular Play,Denmark,Andreas Christensen,Right Center Back,1.718419,3795109,3959,,,,,0.9904592204082684,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,30.680885,53.243305,29.3,44.4
d1c56b7b-a0c8-4fb0-9f9c-9d0bf070811a,144,1,3,,10,Regular Play,Denmark,Simon Thorup Kjær,Center Back,1.073659,3795109,5534,,,,,0.9910480211737618,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,28.348854,36.179558,29.8,25.4
4e810c42-294b-4f5d-b7e0-2e02a75e3ad9,148,1,3,,10,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,2.048765,3795109,8815,True,,,,0.9257453956177036,Complete,3959,Andreas Christensen,High Pass,Right Foot,31.66158,29.120674,29.8,68.2
b7533350-af5f-4aab-b1c9-2cdf779a9332,151,1,4,,10,Regular Play,Denmark,Andreas Christensen,Right Center Back,3.598043,3795109,3959,,,,,0.13892721437697994,Incomplete,6302,Kasper Dolberg,High Pass,Right Foot,47.76449,67.32652,107.0,65.4
0a0904f4-38c1-485c-8d65-693b5fb1a65a,156,1,4,,10,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,0.064272,3795109,30328,,,,,0.0513998212729912,Incomplete,,,Ground Pass,Left Foot,8.8,7.8,12.9,5.9
cea0ab06-41ff-4e06-83d5-39f693c05b32,159,1,4,Corner,11,From Corner,Denmark,Jens Stryger Larsen,Right Wing Back,1.752351,3795109,5524,,,,,0.6492516688959201,Complete,5527,Thomas Delaney,High Pass,Right Foot,120.0,80.0,109.8,37.4
ea95e4e2-c33f-44b7-9a3a-5eedf3b639d8,163,1,5,Kick Off,12,From Kick Off,Czech Republic,Patrik Schick,Center Forward,1.37482,3795109,7044,,True,,,0.9961574227399328,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,60.0,40.0,45.2,36.7
a6825c0d-1c96-4148-9710-889873fd45b7,165,1,5,,12,From Kick Off,Czech Republic,Tomáš Holeš,Right Center Midfield,0.700803,3795109,16469,,True,,,0.9971927809668281,Complete,30328,Ondrej Celustka,Ground Pass,Right Foot,44.6,33.5,35.6,36.7
f2fa37ce-9cc4-4a5c-b964-657d1e082fdc,167,1,5,,12,From Kick Off,Czech Republic,Ondrej Celustka,Right Center Back,0.972391,3795109,30328,,,,,0.9802150822270176,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,36.050835,50.196377,33.4,15.1
38ae383a-9446-4287-9671-154b97fc9bee,170,1,5,,12,From Kick Off,Czech Republic,Tomáš Kalas,Left Center Back,1.537626,3795109,13197,,,,,0.9819846059833184,Complete,30328,Ondrej Celustka,Ground Pass,Right Foot,28.02013,30.163012,21.2,53.6
2b64c704-9e6e-4268-ac8a-081d86ad4160,174,1,5,,12,From Kick Off,Czech Republic,Ondrej Celustka,Right Center Back,1.34729,3795109,30328,True,,,,0.6342519555216378,Incomplete,16472,Lukáš Masopust,Low Pass,Right Foot,26.287264,62.943996,56.3,70.1
17ab9295-07fc-4cf9-b630-b0f88eb37558,181,1,5,,13,Regular Play,Denmark,Kasper Dolberg,Center Forward,0.858609,3795109,6302,True,,,,0.9818584297327414,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,74.80905,21.214535,77.9,41.2
5d622818-8ee5-4ca4-9fa9-50d82ecde953,184,1,5,,13,Regular Play,Denmark,Mikkel Damsgaard,Right Attacking Midfield,2.506154,3795109,24443,,,,,0.978640506949813,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,82.86044,35.222076,85.4,72.9
f26e3436-4de0-46c5-a913-b99f6630f761,187,1,6,,13,Regular Play,Denmark,Jens Stryger Larsen,Right Wing Back,1.523352,3795109,5524,,,,,0.9017975632935984,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,95.4,67.8,104.6,77.4
37a171da-e454-49be-b2bf-cf537ca1f801,189,1,6,,13,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.072127,3795109,3570,,,,,0.2043389115763619,Incomplete,16554,Joakim Mæhle,High Pass,Right Foot,103.45104,74.953354,110.6,46.4
82de7763-d6ba-4937-b104-7ed82aa2772e,192,1,6,Throw-in,14,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,0.595814,3795109,16554,,,,,0.9304140208549336,Complete,5527,Thomas Delaney,Low Pass,,105.3,0.1,101.4,8.9
ca4e2ed9-f291-4c1b-b698-da47528db72a,195,1,6,,14,From Throw In,Denmark,Thomas Delaney,Left Defensive Midfield,0.400264,3795109,5527,,,,,0.9218859839656394,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Left Foot,102.79265,5.48672,110.8,9.8
8204a059-8764-4a22-bcf3-d17f89237b73,199,1,6,,14,From Throw In,Denmark,Martin Braithwaite Christensen,Left Attacking Midfield,0.671146,3795109,4447,True,,,,0.9226198586042056,Complete,5527,Thomas Delaney,Ground Pass,Left Foot,107.297005,6.24985,103.1,7.2
c0f13f23-bb3b-4396-a26c-5902ea69e17c,202,1,6,,14,From Throw In,Denmark,Thomas Delaney,Left Defensive Midfield,0.098332,3795109,5527,,,,,0.005254159661489143,Incomplete,6302,Kasper Dolberg,Low Pass,Left Foot,102.90764,2.05707,104.9,9.8
4ae3d5f7-784a-4ee8-ba3e-f943f28c7d10,205,1,6,Throw-in,15,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,0.695271,3795109,16554,,,,,0.9013539919783078,Complete,4447,Martin Braithwaite Christensen,Low Pass,,96.3,0.1,96.9,8.9
936ac08a-5832-4060-8db3-f96d632a0830,209,1,6,,15,From Throw In,Denmark,Martin Braithwaite Christensen,Left Attacking Midfield,5.022816,3795109,4447,True,,,,0.9437716201828268,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,86.5,9.6,28.7,26.7
41e3fdb8-e262-4a7e-b6a7-4c64ec27fcf9,212,1,7,,15,From Throw In,Denmark,Kasper Schmeichel,Goalkeeper,3.190231,3795109,3815,,,,,0.7952549897977547,Incomplete,5524,Jens Stryger Larsen,High Pass,Right Foot,28.7,28.6,76.8,77.0
f9187f3f-2cb5-4112-ad8e-91ea358f2457,216,1,7,Throw-in,16,From Throw In,Denmark,Jens Stryger Larsen,Right Wing Back,0.653847,3795109,5524,,,,,0.951131768251518,Complete,3570,Pierre-Emile Højbjerg,Low Pass,,79.25234,79.92944,76.4,74.0
5421e401-7644-4e61-bb87-eea529a62551,219,1,7,,16,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.774094,3795109,3570,,,,,0.8866273056737329,Complete,5524,Jens Stryger Larsen,Low Pass,Right Foot,74.78235,73.09552,79.2,78.9
4dfa0c58-e2cb-442c-a446-e42bfb449f67,221,1,7,,16,From Throw In,Denmark,Jens Stryger Larsen,Right Wing Back,0.635729,3795109,5524,,,,,0.8346593161112742,Complete,3570,Pierre-Emile Højbjerg,Low Pass,Head,78.00291,80.31939,73.2,74.2
06f6534e-6d44-45f8-814b-47805d6ae2fa,225,1,7,,16,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,3.672659,3795109,3570,True,,,,0.7959185561178053,Complete,16554,Joakim Mæhle,High Pass,Right Foot,75.1,74.2,68.7,33.3
b33f8a2a-50be-4fb9-b5cd-dbf06a522eb7,229,1,7,,16,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,1.301272,3795109,16554,True,,,,0.7841223915789992,Complete,6302,Kasper Dolberg,Ground Pass,Right Foot,67.6,41.5,90.9,41.0
1b35dd70-1cec-4544-894e-dc4328b7df6c,235,1,8,Corner,17,From Corner,Denmark,Jens Stryger Larsen,Right Wing Back,1.140726,3795109,5524,,,,,0.4157414493654987,Incomplete,8815,Jannik Vestergaard,High Pass,Right Foot,118.03242,79.793335,112.1,52.4
741f8202-2772-4ea2-83ad-b50ad3e83b3e,239,1,8,Corner,18,From Corner,Denmark,Jens Stryger Larsen,Right Wing Back,2.43854,3795109,5524,,,,,0.5708499071637908,Complete,8815,Jannik Vestergaard,High Pass,Right Foot,118.05823,79.53896,111.1,34.0
977384a1-c656-4191-acb2-b2cc6b89a81a,243,1,9,Goal Kick,19,From Goal Kick,Czech Republic,Tomáš Vaclík,Goalkeeper,1.570205,3795109,11541,,True,,,0.8545510993551393,Out,,,High Pass,Right Foot,6.0,36.0,32.1,0.1
3bcd450f-7fa4-4e96-820e-34ef7b84dd84,244,1,9,Throw-in,20,From Throw In,Denmark,Jens Stryger Larsen,Right Wing Back,0.800023,3795109,5524,,,,,0.8992265208335507,Complete,3570,Pierre-Emile Højbjerg,Low Pass,,90.78337,79.21713,91.4,73.7
102956ad-2649-4375-8f3d-7a72c29cdd29,246,1,9,,20,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.88007,3795109,3570,,,,,0.579364458825782,Complete,24443,Mikkel Damsgaard,Low Pass,Right Foot,93.04708,70.76221,99.1,75.9
ed770b74-02e3-4f62-a8aa-b8ef68c47d80,249,1,9,,20,From Throw In,Denmark,Mikkel Damsgaard,Right Attacking Midfield,0.32472,3795109,24443,,,,,0.2811410623213373,Incomplete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,99.62,68.0251,99.5,69.5
59a7e1c9-e687-4b46-a0dd-e65f48b9cc28,255,1,9,,21,Regular Play,Czech Republic,Jan Bořil,Left Back,3.092352,3795109,4875,True,,,,0.5587620224729837,Incomplete,,,Low Pass,Left Foot,15.228592,8.674817,60.4,1.4
67131356-45e6-49ab-b1a0-bac6da6478a7,256,1,9,Recovery,21,Regular Play,Denmark,Simon Thorup Kjær,Center Back,2.695516,3795109,5534,,,,,0.36503242807374936,Incomplete,6302,Kasper Dolberg,High Pass,Right Foot,59.928703,74.14953,100.4,73.1
665ea5b7-42c8-42db-87e3-85cf3de82696,259,1,9,Recovery,21,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,1.544125,3795109,13197,True,,,,0.6061655065984897,Complete,4870,Tomáš Souček,Low Pass,,20.44043,9.035213,34.9,14.5
150aa829-3d92-42be-b3ab-a7e6b621f590,261,1,9,,21,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,1.700066,3795109,4870,,,,,0.4090561856881657,Complete,7044,Patrik Schick,High Pass,Right Foot,36.44585,17.75523,56.1,7.8
f468d99e-28e9-4c3f-a6dc-83242de3c746,265,1,9,,21,Regular Play,Czech Republic,Patrik Schick,Center Forward,1.153473,3795109,7044,,,,,0.7911711625775598,Complete,23454,Petr Ševčík,High Pass,Left Foot,53.972237,11.351719,57.8,17.3
e7e34178-dd37-4f99-be8d-736eca11189f,272,1,9,,22,Regular Play,Denmark,Thomas Delaney,Left Defensive Midfield,1.308207,3795109,5527,,,,,0.9908968120190622,Complete,16554,Joakim Mæhle,Low Pass,Left Foot,56.3,46.2,49.9,33.1
d4523191-abe5-44ec-bb77-e34758064977,280,1,9,,22,Regular Play,Denmark,Thomas Delaney,Left Defensive Midfield,4.168632,3795109,5527,,,,,0.272912486181518,Unknown,4447,Martin Braithwaite Christensen,High Pass,Left Foot,62.5,5.5,98.6,22.8
daed69dd-0f08-4e72-875d-895bf8e80422,284,1,10,Free Kick,23,From Free Kick,Czech Republic,Tomáš Vaclík,Goalkeeper,2.939272,3795109,11541,,,,,0.599841803214915,Incomplete,7044,Patrik Schick,High Pass,Right Foot,18.965204,60.74505,77.9,26.5
36fc53ea-c584-476e-8091-4ab672ae7580,287,1,10,Interception,23,From Free Kick,Denmark,Andreas Christensen,Right Center Back,2.174358,3795109,3959,True,,,,0.5491271668411163,Incomplete,24443,Mikkel Damsgaard,Low Pass,,44.43919,57.031128,72.3,51.9
7c457c7a-50f5-4f2d-a707-8bc57c210f03,289,1,10,Recovery,23,From Free Kick,Czech Republic,Tomáš Kalas,Left Center Back,1.052907,3795109,13197,,,,,0.526628294102536,Incomplete,7801,Antonín Barák,High Pass,Left Foot,51.3465,27.166412,71.3,26.5
957ace1d-4e4f-4eea-ab29-4c0aac97576e,293,1,10,,23,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,2.654708,3795109,3570,,,,,0.6347802703539366,Complete,16554,Joakim Mæhle,High Pass,Right Foot,50.06716,49.580185,55.9,24.6
43058426-9cd8-4e55-b507-3c41f3ad0140,299,1,10,,23,From Free Kick,Czech Republic,Vladimír Coufal,Right Back,1.089411,3795109,16570,,,,,0.9307697055608484,Complete,7044,Patrik Schick,Ground Pass,Right Foot,42.71939,59.55916,62.3,45.7
6c1e8dbc-1566-4dea-9289-7a5fe8214b10,302,1,10,,23,From Free Kick,Czech Republic,Patrik Schick,Center Forward,0.410291,3795109,7044,,,,,0.6994193431846071,Incomplete,7801,Antonín Barák,Low Pass,Left Foot,59.5742,47.97674,58.7,42.7
12173433-27ac-4ec3-80ed-d92647f24185,307,1,10,,24,Regular Play,Denmark,Mikkel Damsgaard,Right Attacking Midfield,1.377589,3795109,24443,,,,,0.9974260242762496,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,70.93796,26.111256,63.4,15.8
24874d5e-5ef4-461a-bce2-ddd2b7ae2f88,311,1,10,,24,Regular Play,Denmark,Martin Braithwaite Christensen,Left Attacking Midfield,1.160387,3795109,4447,,,,,0.9955001497457446,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,58.0,10.2,41.8,16.4
b617bb83-d1a7-474e-91b9-a078549a61a0,314,1,10,,24,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,2.929473,3795109,8815,,,,,0.9838514504638504,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,35.48725,6.86921,6.5,38.0
a23eb100-05f2-4903-88cd-b5840591a495,318,1,10,,24,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,2.488234,3795109,3815,True,,,,0.30050267027918626,Complete,3570,Pierre-Emile Højbjerg,High Pass,Right Foot,5.61743,43.489365,42.4,61.6
f631c858-b8d9-4df5-ab2e-458e144b69fe,321,1,10,,24,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.746198,3795109,3570,,,,,0.9290580426211088,Complete,6302,Kasper Dolberg,Ground Pass,Right Foot,56.401318,53.70378,70.6,59.6
4c5d0422-203e-429c-8def-3aa766411a52,323,1,10,,24,Regular Play,Denmark,Kasper Dolberg,Center Forward,0.711111,3795109,6302,,,,,0.9913356704529648,Complete,24443,Mikkel Damsgaard,Ground Pass,Left Foot,68.61194,53.05911,65.7,66.7
4e8ae872-c9d0-4ed2-bf63-db26350990b6,326,1,10,,24,Regular Play,Denmark,Mikkel Damsgaard,Right Attacking Midfield,1.30726,3795109,24443,,,,,0.9810365528331452,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,66.964226,56.403458,69.1,77.8
671bca82-5f38-4f9c-9d2d-e25721a19bc0,329,1,10,,24,Regular Play,Denmark,Jens Stryger Larsen,Right Wing Back,0.6656,3795109,5524,,,,,0.8347021107749233,Complete,6302,Kasper Dolberg,Ground Pass,Right Foot,76.09386,67.763565,83.5,72.0
03c33fee-f19c-432d-8913-ad5534054728,332,1,10,,24,Regular Play,Denmark,Kasper Dolberg,Center Forward,0.941205,3795109,6302,,,,,0.9904935487862764,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,83.53132,61.85323,78.5,78.0
f304427f-599d-42a0-9e81-9d55663d5196,335,1,10,,24,Regular Play,Denmark,Jens Stryger Larsen,Right Wing Back,0.993895,3795109,5524,,,,,0.9861221090851182,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,78.37478,67.17691,63.6,76.7
843182d4-356e-4749-b6c3-e02bf1ba5154,338,1,10,,24,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.012076,3795109,3570,,,,,0.9702712429569058,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,62.333035,66.809296,69.6,55.1
e9b33649-d042-4080-a638-6009efa4f05a,343,1,11,,24,Regular Play,Denmark,Thomas Delaney,Left Defensive Midfield,1.707226,3795109,5527,True,,,,0.9757560776180294,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,62.7092,62.802795,46.7,77.2
