id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
c899e330-8b10-4a15-98b2-e3ec6f8b10b3,5,1,00:00:00.200,0,Kick Off,2,From Kick Off,North Macedonia,Goran Pandev,Center Forward,0.703428,3788770,7146,,,,0.9970948079824828,Complete,16535,Eljif Elmas,Ground Pass,Left Foot,60.0,40.0,52.3,38.8
d7233e1e-edf1-4393-8bc2-5c4016d06c43,8,1,00:00:01.741,0,,2,From Kick Off,North Macedonia,Eljif Elmas,Center Attacking Midfield,2.20476,3788770,16535,,,,0.9935848463657242,Complete,10592,Stefan Ristovski,Ground Pass,Right Foot,53.37735,42.076668,41.4,68.9
86db9c5f-cc2c-43dc-a2e1-9cd09cc61dc1,11,1,00:00:04.064,0,,2,From Kick Off,North Macedonia,Stefan Ristovski,Right Back,1.265739,3788770,10592,,,,0.9941323122823424,Complete,30644,Darko Velkovski,Ground Pass,Right Foot,40.59461,66.99326,28.7,51.6
bb03e7a4-17be-4a81-a2c6-7449c8109e1d,14,1,00:00:06.083,0,,2,From Kick Off,North Macedonia,Darko Velkovski,Right Center Back,2.148927,3788770,30644,,,,0.9870227018915054,Complete,46906,Visar Musliu,Ground Pass,Right Foot,27.006481,55.035675,16.1,24.7
c6744feb-7e46-4b26-845b-d7f3eac7b199,17,1,00:00:09.304,0,,2,From Kick Off,North Macedonia,Visar Musliu,Left Center Back,1.055046,3788770,46906,,,,0.935568051062882,Complete,6782,Enis Bardhi,Ground Pass,Right Foot,15.919797,27.484247,28.0,4.7
00793edd-daad-4e20-a043-ae584b99abf5,20,1,00:00:14.687,0,,2,From Kick Off,North Macedonia,Enis Bardhi,Left Defensive Midfield,1.292023,3788770,6782,,,,0.3084572722528024,Incomplete,7146,Goran Pandev,High Pass,Left Foot,30.0023,7.364536,65.8,8.0
ff8902af-d423-4ed7-92b8-89ae89b89396,22,1,00:00:15.979,0,Recovery,3,Regular Play,Netherlands,Matthijs de Ligt,Center Back,2.141708,3788770,8069,,,,0.8641619224542738,Complete,8118,Frenkie de Jong,Low Pass,Right Foot,55.69766,67.32054,70.8,78.0
ef679f66-e518-4593-a303-37f49331b7c6,31,1,00:00:20.320,0,,3,Regular Play,Netherlands,Frenkie de Jong,Right Defensive Midfield,1.523329,3788770,8118,,,,0.9897943410920084,Complete,7787,Stefan de Vrij,Ground Pass,Right Foot,64.12666,74.94768,49.6,63.7
a1abb02e-4662-419b-81f4-b1011d6e4560,34,1,00:00:22.807,0,,3,Regular Play,Netherlands,Stefan de Vrij,Right Center Back,2.58997,3788770,7787,,,,0.9904323911417392,Complete,8069,Matthijs de Ligt,Ground Pass,Right Foot,47.41247,62.350395,39.9,48.8
03183621-b2d1-45a6-8e80-8292ac1d01af,37,1,00:00:26.158,0,,3,Regular Play,Netherlands,Matthijs de Ligt,Center Back,2.348736,3788770,8069,,,,0.983456422862792,Complete,3311,Daley Blind,Ground Pass,Right Foot,37.542465,48.48453,37.2,27.2
9c53b39e-b944-433b-8d92-94fa4d654a46,40,1,00:00:33.352,0,,3,Regular Play,Netherlands,Daley Blind,Left Center Back,1.45895,3788770,3311,,,,0.9703785236857466,Complete,8118,Frenkie de Jong,Ground Pass,Left Foot,43.89912,28.925877,54.9,45.8
8344839a-ac6d-43c7-b02c-995d6a701e28,43,1,00:00:36.339,0,,3,Regular Play,Netherlands,Frenkie de Jong,Right Defensive Midfield,1.787411,3788770,8118,,,,0.9643772863486056,Complete,8125,Denzel Dumfries,Ground Pass,Right Foot,58.098186,46.87429,73.8,77.6
cda47b3d-ec3a-48cb-bbf8-2896360cf7e8,45,1,00:00:38.127,0,,3,Regular Play,Netherlands,Denzel Dumfries,Right Wing Back,2.364641,3788770,8125,,,,0.9734633475277006,Complete,7787,Stefan de Vrij,Ground Pass,Right Foot,72.89937,73.35078,52.0,73.0
e27b8dd6-220a-4eff-a38d-e35694b1bbe4,47,1,00:00:40.492,0,,3,Regular Play,Netherlands,Stefan de Vrij,Right Center Back,1.585078,3788770,7787,,,,0.9879051794461584,Complete,8069,Matthijs de Ligt,Ground Pass,Right Foot,49.31033,64.82731,32.7,54.0
dc22a031-3524-447a-b22d-74d5a1e98f4a,50,1,00:00:43.245,0,,3,Regular Play,Netherlands,Matthijs de Ligt,Center Back,1.490528,3788770,8069,,,,0.9844543140102454,Complete,3311,Daley Blind,Ground Pass,Left Foot,28.61894,45.367622,29.5,27.6
35c4e18f-eb04-477b-bcc1-fe15ace3184d,53,1,00:00:45.593,0,,3,Regular Play,Netherlands,Daley Blind,Left Center Back,1.415416,3788770,3311,,,,0.9251979189495322,Complete,23230,Ryan Gravenberch,Ground Pass,Left Foot,30.0477,23.88752,49.6,29.4
eb30eb67-5441-4e98-9f4e-64e3757fd89b,56,1,00:00:48.063,0,,3,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,3.799393,3788770,23230,,,,0.9784079795976508,Complete,8069,Matthijs de Ligt,Ground Pass,Right Foot,45.62301,26.745556,17.8,58.8
a6c46a1c-dd03-44cb-ad11-33aaf55a6963,59,1,00:00:58.680,0,,3,Regular Play,Netherlands,Matthijs de Ligt,Center Back,2.207217,3788770,8069,,,,0.9784979928873544,Complete,3311,Daley Blind,Ground Pass,Right Foot,40.2455,48.008965,42.2,30.9
f64a2b9f-4941-4ad3-9ec2-baf489646d1b,62,1,00:01:03.853,1,,3,Regular Play,Netherlands,Daley Blind,Left Center Back,1.485233,3788770,3311,,,,0.9846529585701488,Complete,8118,Frenkie de Jong,Ground Pass,Left Foot,45.08525,23.03951,54.6,46.2
d054f9c4-c310-4841-b5ec-fc41d8820f95,65,1,00:01:07.690,1,,3,Regular Play,Netherlands,Frenkie de Jong,Right Defensive Midfield,0.964189,3788770,8118,,,,0.975866636762058,Complete,23230,Ryan Gravenberch,Ground Pass,Right Foot,54.1253,43.948578,58.5,33.8
0ce85325-a8d6-462d-99a6-58b9e6707934,67,1,00:01:08.654,1,,3,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,1.329679,3788770,23230,,,,0.9807178632168241,Complete,3311,Daley Blind,Low Pass,Left Foot,59.378395,33.388756,45.6,31.8
73c4c2e2-a567-4b33-92da-dd1a825fc857,70,1,00:01:10.893,1,,3,Regular Play,Netherlands,Daley Blind,Left Center Back,0.848766,3788770,3311,,,,0.9520160856541496,Complete,23230,Ryan Gravenberch,Ground Pass,Left Foot,45.78755,30.04134,56.6,31.6
b59817c2-9be4-43a7-af33-c8dfbd10eae9,73,1,00:01:12.976,1,,3,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,0.719336,3788770,23230,,,,0.9291557625104436,Complete,15582,Donyell Malen,Ground Pass,Right Foot,57.979153,27.079945,69.0,24.6
acbe9fda-aa7a-472d-8c33-72fd9eba65d2,75,1,00:01:13.695,1,,3,Regular Play,Netherlands,Donyell Malen,Left Center Forward,0.838499,3788770,15582,,,,0.9888381904509824,Complete,23230,Ryan Gravenberch,Ground Pass,Right Foot,68.14373,21.414562,62.2,24.6
7f01163c-febf-4f56-ac9c-2a09dcf2388a,78,1,00:01:18.182,1,,3,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,1.221039,3788770,23230,,,,0.9956830001737018,Complete,3311,Daley Blind,Ground Pass,Right Foot,64.59867,15.51666,52.5,23.2
da654b15-fcbd-4ce3-a8ac-b4cbafa0dc28,81,1,00:01:20.122,1,,3,Regular Play,Netherlands,Daley Blind,Left Center Back,1.43828,3788770,3311,,,,0.9618800577529384,Complete,8118,Frenkie de Jong,Ground Pass,Left Foot,50.84831,19.908054,62.5,37.9
0bf3caed-007b-456c-831a-26438fae8eb6,84,1,00:01:24.319,1,,3,Regular Play,Netherlands,Frenkie de Jong,Right Defensive Midfield,0.79055,3788770,8118,,,,0.9291557625104436,Complete,2988,Memphis Depay,Ground Pass,Right Foot,63.059395,31.07583,77.0,29.6
822daa11-91b2-4cc7-9ad1-5d717be4bca5,87,1,00:01:25.109,1,,3,Regular Play,Netherlands,Memphis Depay,Right Center Forward,0.578342,3788770,2988,True,,,0.8601136107607025,Complete,23230,Ryan Gravenberch,Ground Pass,Right Foot,75.83884,26.932537,80.1,25.9
0aed1721-e09d-4ca8-9987-aea4f7e44e64,92,1,00:01:27.195,1,Recovery,3,Regular Play,North Macedonia,Stefan Ristovski,Right Back,0.333103,3788770,10592,True,,,0.06680343530494266,Incomplete,30644,Darko Velkovski,Ground Pass,Right Foot,29.869368,55.461536,33.2,49.9
31d3016a-3920-4e80-9d81-70a708381bde,97,1,00:01:31.358,1,,3,Regular Play,North Macedonia,Ivan Trichkovski,Right Wing,0.788196,3788770,16629,,,,0.9849975606230776,Complete,30644,Darko Velkovski,Ground Pass,Right Foot,26.87977,70.52998,23.3,47.8
50afb92b-e896-42a0-b936-676a12c1153d,99,1,00:01:32.146,1,,3,Regular Play,North Macedonia,Darko Velkovski,Right Center Back,0.859602,3788770,30644,,,,0.9633604160469752,Incomplete,10592,Stefan Ristovski,Ground Pass,Right Foot,23.766891,54.80743,33.1,63.1
c58e1f11-3aaa-4851-91c1-9248fcd6d7e4,101,1,00:01:33.005,1,Interception,3,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,0.801983,3788770,3321,,True,,0.9129740892433236,Complete,23230,Ryan Gravenberch,Ground Pass,Right Foot,86.8887,9.703995,93.1,19.0
74b59ee2-a874-4197-bb95-3565f05b6017,106,1,00:02:11.986,2,Goal Kick,4,From Goal Kick,North Macedonia,Stole Dimitrievski,Goalkeeper,3.52803,3788770,21397,,,,0.18950073223859654,Incomplete,16629,Ivan Trichkovski,High Pass,Right Foot,5.7862916,41.38719,82.0,53.6
47ec9457-7614-4091-a33f-aaaee13c0a21,108,1,00:02:15.514,2,Recovery,5,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,0.907148,3788770,23230,,,True,0.8343665494227834,Complete,3567,Georginio Wijnaldum,Low Pass,Right Foot,38.1,26.5,61.1,30.4
a66bf32e-bc20-4cb0-bcfe-fee57ebfe4d4,110,1,00:02:16.591,2,,5,Regular Play,Netherlands,Georginio Wijnaldum,Center Attacking Midfield,0.791887,3788770,3567,,,,0.8607567565178531,Complete,2988,Memphis Depay,Low Pass,Right Foot,59.053093,25.69809,68.0,32.0
1913cd46-65d1-4efd-9613-4c4c57187132,113,1,00:02:17.383,2,,5,Regular Play,Netherlands,Memphis Depay,Right Center Forward,0.625213,3788770,2988,True,,,0.4222527980582083,Incomplete,3567,Georginio Wijnaldum,Low Pass,Right Foot,66.42645,29.977253,71.8,26.9
4e85035d-5855-459c-a307-f45f2f782bdf,118,1,00:02:20.144,2,Recovery,5,Regular Play,Netherlands,Daley Blind,Left Center Back,0.471522,3788770,3311,,,,0.7808316935967579,Complete,23230,Ryan Gravenberch,Ground Pass,Left Foot,54.788765,24.27195,57.5,26.5
b1d75a2e-b3c1-4fec-a1dc-f447da814911,121,1,00:02:21.160,2,,5,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,1.141539,3788770,23230,,,,0.9936240785379464,Complete,3321,Patrick van Aanholt,Ground Pass,Right Foot,57.751354,22.522175,50.1,14.3
f4c7dbb8-9fb8-413c-9ebc-5a06f4e3e5c1,124,1,00:02:23.176,2,,5,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,2.042557,3788770,3321,,,,0.4030778975353351,Incomplete,2988,Memphis Depay,High Pass,Left Foot,53.14085,9.786224,89.3,21.4
557649fe-caa9-4f8e-a65e-c8a601b0438a,126,1,00:02:25.218,2,Interception,6,Regular Play,North Macedonia,Darko Velkovski,Right Center Back,1.493212,3788770,30644,,True,,0.9720247502169649,Complete,10592,Stefan Ristovski,Low Pass,Head,30.943766,57.588005,34.1,67.3
8e4e3540-9d53-4bb7-9b67-532e0194df37,130,1,00:02:27.642,2,,6,Regular Play,North Macedonia,Stefan Ristovski,Right Back,1.050449,3788770,10592,True,,,0.9131536943154508,Complete,16629,Ivan Trichkovski,Ground Pass,Right Foot,33.78333,72.109665,47.7,70.8
1f9fdd69-5421-486b-9df7-4a0693170191,134,1,00:02:30.151,2,,6,Regular Play,North Macedonia,Ivan Trichkovski,Right Wing,0.97212,3788770,16629,True,,,0.9769434075931976,Complete,30644,Darko Velkovski,Ground Pass,Left Foot,44.002274,76.35678,30.8,60.8
14bec277-4c71-4ad4-916a-fc44895bb874,137,1,00:02:31.203,2,,6,Regular Play,North Macedonia,Darko Velkovski,Right Center Back,1.724056,3788770,30644,,,,0.6239487790231006,Complete,30512,Aleksandar Trajkovski,High Pass,Right Foot,32.325123,70.68302,52.8,43.5
873be7dd-a052-4840-86f8-7732d8cecf98,141,1,00:02:36.157,2,,6,Regular Play,North Macedonia,Aleksandar Trajkovski,Left Wing,1.142112,3788770,30512,,,,0.9922604876598294,Complete,30644,Darko Velkovski,Ground Pass,Right Foot,43.372032,44.954918,28.0,49.7
93a949df-3744-4ae9-a330-4615dee18fd4,145,1,00:02:38.350,2,,6,Regular Play,North Macedonia,Darko Velkovski,Right Center Back,2.583421,3788770,30644,True,,,0.8082888179150728,Complete,4713,Ezgjan Alioski,High Pass,Right Foot,31.365675,49.932583,54.4,2.0
e7346b77-24d8-4439-9054-9e9e5c282102,147,1,00:02:40.974,2,,6,Regular Play,North Macedonia,Ezgjan Alioski,Left Back,1.89595,3788770,4713,,,,0.3084509227786245,Complete,6782,Enis Bardhi,High Pass,Head,53.885223,2.0123725,76.9,13.3
552fc47d-6977-4c7d-b326-8ba64a36e687,151,1,00:02:43.648,2,Recovery,6,Regular Play,Netherlands,Matthijs de Ligt,Center Back,3.316177,3788770,8069,,,,0.770413664259205,Out,8125,Denzel Dumfries,Ground Pass,Right Foot,38.9,66.6,57.1,80.0
b37a7e3c-e4c4-4247-9ad7-c0653cb9bf64,153,1,00:02:48.433,2,Throw-in,7,From Throw In,North Macedonia,Aleksandar Trajkovski,Left Wing,1.030399,3788770,30512,,,,0.969126258710293,Complete,16535,Eljif Elmas,Low Pass,,62.99238,2.6406326,61.3,9.0
73cc87a1-4aba-461d-ba37-9ac70d22b402,161,1,00:02:53.490,2,,7,From Throw In,North Macedonia,Ezgjan Alioski,Left Back,0.707143,3788770,4713,,,,0.9610834193602028,Complete,6782,Enis Bardhi,Ground Pass,Left Foot,58.811825,5.4983716,65.2,9.3
e9c89863-a81e-4c03-ba92-596a372a7237,164,1,00:03:00.192,3,,7,From Throw In,North Macedonia,Enis Bardhi,Left Defensive Midfield,1.410407,3788770,6782,,,,0.8596544262633062,Complete,30512,Aleksandar Trajkovski,Ground Pass,Right Foot,97.27061,17.972271,107.8,6.4
0be71e38-0c35-43aa-b0c5-3205819d3c75,167,1,00:03:04.590,3,,7,From Throw In,North Macedonia,Aleksandar Trajkovski,Left Wing,0.502054,3788770,30512,,,,0.2561554157346044,Incomplete,7146,Goran Pandev,Ground Pass,Left Foot,116.44079,23.488731,114.5,35.1
fb7e70fb-89d7-4ea1-8254-c87e9ea54d7d,170,1,00:03:24.040,3,Throw-in,8,From Throw In,North Macedonia,Ezgjan Alioski,Left Back,0.753535,3788770,4713,,,,0.9373222053057828,Complete,6782,Enis Bardhi,Low Pass,,87.4,0.1,92.0,6.8
58e3a075-f7c8-43d1-a3d5-5befd103d6d5,176,1,00:03:37.923,3,Throw-in,9,From Throw In,North Macedonia,Ezgjan Alioski,Left Back,1.408011,3788770,4713,,,,0.8173087792119392,Complete,7146,Goran Pandev,Low Pass,,94.60376,7.728059,103.6,2.3
61475b46-ce62-4c3b-a802-a8358c7e8eaa,182,1,00:03:43.170,3,Recovery,9,From Throw In,Netherlands,Ryan Gravenberch,Left Defensive Midfield,0.870274,3788770,23230,,,,0.9802138595140534,Complete,8125,Denzel Dumfries,Ground Pass,Right Foot,26.2,73.0,26.7,77.1
1e4a141b-80c9-4b4f-9090-aa6f5329b42c,186,1,00:03:48.406,3,Throw-in,10,From Throw In,North Macedonia,Ezgjan Alioski,Left Back,0.793895,3788770,4713,,,True,0.9655649990354116,Complete,7146,Goran Pandev,Low Pass,,92.0,0.1,91.8,10.4
8c24abe7-92a5-4009-84ca-7fe759c435d1,188,1,00:03:50.087,3,,10,From Throw In,North Macedonia,Goran Pandev,Center Forward,2.193857,3788770,7146,,,True,0.7847138082088729,Out,4713,Ezgjan Alioski,Ground Pass,Left Foot,90.9,9.9,104.0,0.1
d5aceb0b-7e09-4641-822a-da0b8d16ff9d,192,1,00:04:07.496,4,Throw-in,11,From Throw In,Netherlands,Denzel Dumfries,Right Wing Back,4.241161,3788770,8125,,,,0.3510761973607285,Incomplete,8118,Frenkie de Jong,High Pass,,23.81114,77.06336,63.5,53.6
08ec0255-2f93-4794-8ad6-8444769be91a,194,1,00:04:11.737,4,Recovery,12,Regular Play,North Macedonia,Stefan Ristovski,Right Back,1.734099,3788770,10592,,,,0.997888663102049,Complete,46906,Visar Musliu,Ground Pass,Right Foot,58.390034,29.271103,52.5,7.2
6ce97a79-a0ae-41eb-8aad-1ed443a48c4c,197,1,00:04:13.511,4,,12,Regular Play,North Macedonia,Visar Musliu,Left Center Back,2.818375,3788770,46906,,,,0.991714389788498,Complete,21397,Stole Dimitrievski,Ground Pass,Right Foot,51.508373,15.140042,16.4,32.0
b7893a60-9c46-4ad5-8d66-d0fd93e53f26,200,1,00:04:18.224,4,,12,Regular Play,North Macedonia,Stole Dimitrievski,Goalkeeper,1.547308,3788770,21397,,,,0.9542294922132212,Complete,16535,Eljif Elmas,Ground Pass,Right Foot,18.237356,33.35791,36.9,12.6
667c9fbb-750d-4ce4-a60e-4ed683663333,203,1,00:04:21.824,4,,12,Regular Play,North Macedonia,Eljif Elmas,Center Attacking Midfield,1.051469,3788770,16535,,,,0.8747441473221447,Complete,30512,Aleksandar Trajkovski,Ground Pass,Right Foot,35.396786,13.407629,49.7,3.0
20173ebb-1faa-47c9-9e4d-1ec5a4bc9ccc,206,1,00:04:26.816,4,,12,Regular Play,North Macedonia,Aleksandar Trajkovski,Left Wing,0.914665,3788770,30512,,,,0.9889321208227488,Complete,16535,Eljif Elmas,Ground Pass,Right Foot,54.271507,7.77707,41.8,5.4
44e13d5f-b0a7-47f9-98e3-3e850eaef178,209,1,00:04:33.588,4,,12,Regular Play,North Macedonia,Eljif Elmas,Center Attacking Midfield,1.200981,3788770,16535,,,,0.9308780126165992,Complete,7146,Goran Pandev,Ground Pass,Right Foot,51.32331,5.1186757,61.6,14.5
4f232222-9350-4beb-b1a5-2eae1061c519,213,1,00:04:36.699,4,,12,Regular Play,North Macedonia,Goran Pandev,Center Forward,0.956453,3788770,7146,,,,0.970126865840376,Complete,16535,Eljif Elmas,Ground Pass,Left Foot,56.96262,11.890953,56.9,2.1
c5f28a84-705f-4546-be28-f245fa3540ca,216,1,00:04:40.200,4,,12,Regular Play,North Macedonia,Eljif Elmas,Center Attacking Midfield,3.2215,3788770,16535,,,,0.8406043112456658,Complete,10592,Stefan Ristovski,High Pass,Right Foot,53.344036,9.683839,45.9,64.1
6c4217f6-aab8-4dc7-9c99-ad5e44805f8b,220,1,00:04:44.954,4,,12,Regular Play,North Macedonia,Stefan Ristovski,Right Back,0.67396,3788770,10592,True,,,0.9801954036888442,Complete,30644,Darko Velkovski,Ground Pass,Right Foot,39.926437,56.71348,32.2,41.2
4563bc19-45e8-4ef9-87b6-1c252d0174e2,223,1,00:04:45.708,4,,12,Regular Play,North Macedonia,Darko Velkovski,Right Center Back,1.178502,3788770,30644,,,,0.927514698148146,Incomplete,16535,Eljif Elmas,Ground Pass,Right Foot,32.396034,45.60424,55.1,41.8
4289fa56-9f6d-47c3-805e-cefe1416e0c4,227,1,00:04:47.539,4,,12,Regular Play,Netherlands,Georginio Wijnaldum,Center Attacking Midfield,1.18321,3788770,3567,,,,0.9237598711899688,Complete,2988,Memphis Depay,Ground Pass,Right Foot,67.55013,36.28007,87.0,44.4
69744823-bb77-46c0-9004-337ac9ff4ae4,229,1,00:04:48.722,4,,12,Regular Play,Netherlands,Memphis Depay,Right Center Forward,1.191014,3788770,2988,,,,0.8441718107296817,Incomplete,15582,Donyell Malen,Ground Pass,No Touch,86.640274,40.155968,95.8,43.6
e1ceb792-fb7c-415e-b071-f066f315453a,234,1,00:04:55.219,4,,12,Regular Play,North Macedonia,Visar Musliu,Left Center Back,0.613981,3788770,46906,,,,0.6714394108259317,Complete,4713,Ezgjan Alioski,Low Pass,Left Foot,21.293364,13.158452,31.3,1.9
2382e0c1-73d6-47a6-b27e-6a9ca1d8e66b,241,1,00:05:11.568,5,Throw-in,13,From Throw In,North Macedonia,Ezgjan Alioski,Left Back,0.738459,3788770,4713,,,True,0.9874138050067764,Complete,16535,Eljif Elmas,Low Pass,,25.0,0.1,20.7,5.1
05f373eb-bb90-48bf-a728-45ef0b456caa,245,1,00:05:15.709,5,,14,Regular Play,Netherlands,Georginio Wijnaldum,Center Attacking Midfield,0.728632,3788770,3567,,,,0.9387194199725944,Incomplete,2988,Memphis Depay,Low Pass,Right Foot,103.27735,61.52086,108.3,56.4
0eca799b-5415-449f-9709-6190cbbdf262,248,1,00:05:17.795,5,Recovery,14,Regular Play,Netherlands,Donyell Malen,Left Center Forward,0.817564,3788770,15582,,,,0.9767911809070722,Complete,8125,Denzel Dumfries,Ground Pass,Right Foot,107.9,63.3,95.9,69.0
e23e4bc4-68af-4aa7-b53c-51f87d066426,251,1,00:05:19.048,5,,14,Regular Play,Netherlands,Denzel Dumfries,Right Wing Back,0.733611,3788770,8125,,,,0.9639301597244896,Incomplete,3567,Georginio Wijnaldum,Ground Pass,Right Foot,98.44853,64.03231,100.6,59.1
8beb84ee-88ac-486e-9e41-40131087c3ae,256,1,00:05:25.361,5,,14,Regular Play,North Macedonia,Arijan Ademi,Right Defensive Midfield,0.985433,3788770,18879,,,,0.9005642552505007,Complete,7146,Goran Pandev,Ground Pass,Left Foot,44.36913,2.664611,55.1,6.4
d76ecf8e-53bf-4e4c-9665-3dbb8cdc9c41,268,1,00:05:29.454,5,,14,Regular Play,Netherlands,Georginio Wijnaldum,Center Attacking Midfield,3.111716,3788770,3567,,,,0.8866749877254844,Complete,8069,Matthijs de Ligt,Low Pass,Right Foot,62.4,71.5,37.7,60.9
d1bb29cb-9188-4264-8253-da9f46fce5bb,271,1,00:05:32.574,5,,14,Regular Play,Netherlands,Matthijs de Ligt,Center Back,3.137222,3788770,8069,,,,0.9871875710391947,Complete,3321,Patrick van Aanholt,Ground Pass,Left Foot,35.04431,59.123405,35.8,15.4
94a111bb-d01a-439a-a9d0-2dbde0ed2e5c,274,1,00:05:37.073,5,,14,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,1.627233,3788770,3321,,,,0.8417498610208748,Incomplete,2988,Memphis Depay,Ground Pass,Left Foot,36.16681,6.387566,55.1,9.3
d2fd47ae-3d72-4802-b7c2-3caf49e2ca21,279,1,00:05:41.413,5,,15,Regular Play,North Macedonia,Ivan Trichkovski,Right Wing,1.076121,3788770,16629,,,,0.9975817914511784,Complete,18879,Arijan Ademi,Ground Pass,Right Foot,72.26043,65.25046,67.2,50.1
16574ab3-fc79-4501-97b0-407e2d5473be,282,1,00:05:43.501,5,,15,Regular Play,North Macedonia,Arijan Ademi,Right Defensive Midfield,2.65093,3788770,18879,,,,0.936307945668832,Complete,30512,Aleksandar Trajkovski,Ground Pass,Right Foot,70.0708,51.79202,80.6,41.6
98155429-fc4c-415f-a924-da2eb965ac3d,290,1,00:05:46.871,5,,15,Regular Play,Netherlands,Memphis Depay,Right Center Forward,3.225976,3788770,2988,True,,,0.7267874756392102,Incomplete,15582,Donyell Malen,Ground Pass,Right Foot,58.102306,25.74737,76.7,47.6
4d6b646a-1f9b-4492-be5b-c549ac6e2622,294,1,00:05:52.129,5,,15,Regular Play,North Macedonia,Visar Musliu,Left Center Back,1.267528,3788770,46906,,,,0.9360226657126812,Complete,16535,Eljif Elmas,Ground Pass,Left Foot,37.26194,33.08563,49.1,21.9
4a6fc68d-16b5-4bf1-a682-f377b75ed021,297,1,00:05:56.834,5,,15,Regular Play,North Macedonia,Eljif Elmas,Center Attacking Midfield,0.834301,3788770,16535,,,,0.91627287044429,Complete,30512,Aleksandar Trajkovski,Ground Pass,Right Foot,56.02189,36.483376,68.5,40.5
1ea0daaa-3b57-4729-bcb3-80a1a3a894b1,302,1,00:06:00.076,6,Recovery,16,Regular Play,Netherlands,Daley Blind,Left Center Back,1.213828,3788770,3311,True,,,0.9974936779946629,Complete,3321,Patrick van Aanholt,Ground Pass,Left Foot,45.643456,26.242252,39.3,20.3
029efb64-84b9-4385-8f42-dd7eb2a0f5e2,305,1,00:06:01.321,6,,16,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,2.698037,3788770,3321,,,,0.9444516812789799,Complete,20201,Maarten Stekelenburg,Low Pass,Left Foot,38.92228,13.375565,5.6,37.3
eace1504-c0f1-4a18-bc26-653f780223f8,308,1,00:06:06.336,6,,16,Regular Play,Netherlands,Maarten Stekelenburg,Goalkeeper,1.433732,3788770,20201,,,,0.9511370486304772,Complete,8069,Matthijs de Ligt,Ground Pass,Right Foot,7.088554,35.97225,21.4,34.2
2b22dad2-a14a-4d67-bd46-b0e72a17fbe0,311,1,00:06:09.420,6,,16,Regular Play,Netherlands,Matthijs de Ligt,Center Back,1.337447,3788770,8069,,,,0.9367558184970088,Complete,23230,Ryan Gravenberch,Ground Pass,Right Foot,24.65296,32.124023,43.2,29.6
5507ea2d-2d20-4517-a421-eadb00cd2245,314,1,00:06:16.800,6,,16,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,1.33827,3788770,23230,,,,0.9948955314184074,Complete,8069,Matthijs de Ligt,Ground Pass,Left Foot,50.20132,29.831573,38.2,35.5
9baf1c41-b510-4c13-b1d3-42a8280d8adc,316,1,00:06:18.138,6,,16,Regular Play,Netherlands,Matthijs de Ligt,Center Back,1.578696,3788770,8069,,,,0.9820754453168964,Complete,3311,Daley Blind,Ground Pass,Right Foot,37.1447,32.23098,43.6,21.7
0d901cca-2b93-4623-884e-dd005a6f5b5c,319,1,00:06:20.449,6,,16,Regular Play,Netherlands,Daley Blind,Left Center Back,0.980644,3788770,3311,,,,0.9617681218373436,Complete,23230,Ryan Gravenberch,Ground Pass,Left Foot,45.63827,16.390373,56.1,23.5
e2f27257-67e0-4a3f-819b-31620c50577e,322,1,00:06:24.093,6,,16,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,0.943463,3788770,23230,,,,0.9817702703058764,Complete,3321,Patrick van Aanholt,Ground Pass,Right Foot,65.04768,15.87163,70.0,5.5
e7069439-f9a3-4bdd-9545-37e4fc42d389,325,1,00:06:25.148,6,,16,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,2.003583,3788770,3321,,,,0.982554503067986,Complete,3311,Daley Blind,Ground Pass,Right Foot,71.224434,3.06064,51.1,16.2
2551470d-ae68-4fa2-a4b9-114dc6d92551,328,1,00:06:36.619,6,,16,Regular Play,Netherlands,Daley Blind,Left Center Back,1.255838,3788770,3311,,,,0.9946359526369096,Complete,23230,Ryan Gravenberch,Ground Pass,Left Foot,64.02176,18.32513,55.1,18.9
f8a1465b-6a6d-4d51-9acd-fabf147de6a1,331,1,00:06:39.596,6,,16,Regular Play,Netherlands,Ryan Gravenberch,Left Defensive Midfield,1.649891,3788770,23230,,,,0.988753540362756,Complete,8069,Matthijs de Ligt,Ground Pass,Right Foot,52.0042,19.89183,42.6,44.8
