id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
eaf7b558-346a-4dbe-987e-6fac5abbda94,39,1,00:01:50.434,1,,5,From Throw In,Scotland,John McGinn,Right Center Midfield,3.172247,3788771,9974,True,,,,0.11140611744266983,Incomplete,9048,"Stephen O""Donnell",High Pass,Right Foot,68.554054,70.54724,109.8,60.3
de37bdaf-11b1-4d5c-98f3-613ed1a03918,44,1,00:01:55.139,1,,6,Regular Play,Croatia,Domagoj Vida,Left Center Back,1.243569,3788771,5468,,,,,0.96983142823906,Incomplete,33018,Joško Gvardiol,Ground Pass,Left Foot,4.20228,18.323452,8.9,1.3
976cb0a7-93c8-4dab-ab10-4a8409c8333a,47,1,00:02:18.499,2,Goal Kick,7,From Goal Kick,Croatia,Dominik Livaković,Goalkeeper,1.271681,3788771,16531,,True,,,0.9970890749361648,Complete,5468,Domagoj Vida,Ground Pass,Right Foot,6.0,36.0,4.5,22.7
8030ef0d-cdf0-4fce-a2e0-92fc97fb8f6a,49,1,00:02:21.427,2,,7,From Goal Kick,Croatia,Domagoj Vida,Left Center Back,1.390136,3788771,5468,,,,,0.9821894627463053,Complete,33018,Joško Gvardiol,Ground Pass,Right Foot,8.215311,20.507812,16.2,1.2
8370deec-3ed8-4557-9e99-2f6939d4024c,52,1,00:02:23.430,2,,7,From Goal Kick,Croatia,Joško Gvardiol,Left Back,0.922407,3788771,33018,,,,,0.9012626663256724,Complete,5474,Ivan Perišić,Ground Pass,Left Foot,18.779587,3.2601733,35.8,2.4
7b431738-4794-4b81-98e2-a9adc903add9,55,1,00:02:26.356,2,,7,From Goal Kick,Croatia,Ivan Perišić,Left Wing,2.45676,3788771,5474,,,,,0.7269473297809026,Complete,29163,Josip Juranović,High Pass,Right Foot,36.667397,10.623498,41.3,51.2
bb04ea16-d7d4-44ed-bde5-63bb91183c28,61,1,00:02:44.783,2,Free Kick,8,From Free Kick,Croatia,Marcelo Brozović,Center Defensive Midfield,1.155592,3788771,5469,,True,,,0.9977280826866662,Complete,3471,Dejan Lovren,Ground Pass,Right Foot,45.1,46.4,40.8,51.2
e84a2582-ff30-4f0b-b4f9-dd2d0b142e5a,63,1,00:02:46.281,2,,8,From Free Kick,Croatia,Dejan Lovren,Right Center Back,1.420666,3788771,3471,,,,,0.99008922019752,Complete,5468,Domagoj Vida,Ground Pass,Right Foot,41.029846,47.48408,37.1,19.7
bd9291ae-2a6a-4545-a6de-1d470f32eaf1,66,1,00:02:48.469,2,,8,From Free Kick,Croatia,Domagoj Vida,Left Center Back,1.390281,3788771,5468,,,,,0.9435061578114105,Complete,33018,Joško Gvardiol,Ground Pass,Right Foot,39.492878,25.416788,55.7,2.5
8704385b-bd00-45af-856c-56cea5199cd5,69,1,00:02:51.899,2,,8,From Free Kick,Croatia,Joško Gvardiol,Left Back,0.890024,3788771,33018,,,,,0.9868688721204144,Complete,5469,Marcelo Brozović,Ground Pass,Left Foot,57.710896,10.737191,54.3,15.8
d4416310-b4c6-4ee1-9946-be9841ded183,72,1,00:02:54.389,2,,8,From Free Kick,Croatia,Marcelo Brozović,Center Defensive Midfield,2.006098,3788771,5469,,,,,0.9229706256301708,Complete,29163,Josip Juranović,High Pass,Right Foot,51.69075,27.743206,62.5,69.9
557cdb73-5fb7-43ef-8472-d62abd4bea70,75,1,00:03:02.315,3,,8,From Free Kick,Croatia,Josip Juranović,Right Back,1.336115,3788771,29163,,,,,0.6282717268154396,Complete,5463,Luka Modrić,High Pass,Right Foot,85.18142,65.09457,100.5,54.3
e9f155f9-def6-4f52-a378-f07be61bc54c,79,1,00:03:04.410,3,,8,From Free Kick,Croatia,Luka Modrić,Right Center Midfield,0.922238,3788771,5463,,,,,0.9511368884939972,Complete,3441,Nikola Vlašić,Ground Pass,Right Foot,102.77528,57.675903,106.0,70.2
b2aadd81-cc43-46bf-89bf-e158e18c7e40,82,1,00:03:07.357,3,,8,From Free Kick,Croatia,Nikola Vlašić,Right Wing,1.14697,3788771,3441,,,,,0.9583776632024172,Complete,29163,Josip Juranović,Ground Pass,Right Foot,106.0,73.6,94.8,65.1
08069b58-5ed4-441e-92be-946e5f981a53,85,1,00:03:09.557,3,,8,From Free Kick,Croatia,Josip Juranović,Right Back,0.955247,3788771,29163,,,,,0.9158804715135148,Complete,3441,Nikola Vlašić,Ground Pass,Left Foot,95.33195,68.09262,105.6,73.6
7e4148e4-fdf0-41ee-9209-3718c670b597,88,1,00:03:12.535,3,,8,From Free Kick,Croatia,Nikola Vlašić,Right Wing,0.572966,3788771,3441,,,,,0.8952682657966718,Complete,5463,Luka Modrić,Ground Pass,Left Foot,98.6,70.8,98.6,60.4
eda48a4a-79cb-474c-a8a2-0fd2b43321a3,91,1,00:03:13.228,3,,8,From Free Kick,Croatia,Luka Modrić,Right Center Midfield,0.7765,3788771,5463,,,,,0.965124468615067,Complete,3441,Nikola Vlašić,Ground Pass,Right Foot,100.37936,61.317883,97.3,67.8
c78e692b-76a6-43a7-b0da-0b6c3b2ee18f,94,1,00:03:15.505,3,,8,From Free Kick,Croatia,Nikola Vlašić,Right Wing,1.539972,3788771,3441,,,,,0.10269463049056317,Incomplete,7693,Bruno Petković,High Pass,Right Foot,97.18103,64.8033,111.3,47.1
dcfd4b54-8d38-4a4a-8256-610118de0691,97,1,00:03:17.045,3,Recovery,8,From Free Kick,Scotland,Grant Hanley,Center Back,0.385809,3788771,9481,True,,,,0.16671047390224686,Complete,10540,Kieran Tierney,Low Pass,,7.63887,31.216152,9.3,29.2
56ba0c87-dea4-4c33-b8ea-72244504eeae,100,1,00:03:17.882,3,,8,From Free Kick,Scotland,Kieran Tierney,Left Center Back,1.887511,3788771,10540,,,,,0.8134806683635993,Out,,,High Pass,Left Foot,8.88988,28.26603,8.9,0.2
3a5ded50-6eb5-4e4b-86d7-898a02e0ff99,101,1,00:03:31.322,3,Throw-in,9,From Throw In,Croatia,Josip Juranović,Right Back,0.75547,3788771,29163,,,,,0.9752410928117484,Complete,5463,Luka Modrić,Low Pass,,98.6,80.0,94.3,71.1
9f78f4ab-547a-452e-9feb-5b961d3c9e34,105,1,00:03:32.157,3,,9,From Throw In,Croatia,Luka Modrić,Right Center Midfield,0.742771,3788771,5463,,,,,0.9132434161818695,Complete,29163,Josip Juranović,Ground Pass,Right Foot,94.4,72.0,98.8,76.6
c718d082-7fca-498b-9615-15fd16085ea6,109,1,00:03:34.036,3,,9,From Throw In,Croatia,Josip Juranović,Right Back,1.148201,3788771,29163,True,,,,0.17739100032574773,Pass Offside,7693,Bruno Petković,High Pass,Right Foot,105.6,76.2,112.5,45.1
820d1009-ab05-45fa-af33-8b7a4c6cf340,111,1,00:04:09.020,4,Free Kick,10,From Free Kick,Scotland,David Marshall,Goalkeeper,3.287898,3788771,9645,,,,,0.4588945819208952,Incomplete,9048,"Stephen O""Donnell",High Pass,Right Foot,7.6,44.4,63.4,76.6
68c68828-90ca-4a5a-a30f-d0a5dc50f5f2,113,1,00:04:12.308,4,Recovery,10,From Free Kick,Croatia,Ivan Perišić,Left Wing,2.029636,3788771,5474,,,,,0.2549436415063108,Incomplete,7693,Bruno Petković,High Pass,Head,58.56362,7.3588333,77.1,5.4
da571cc9-fca5-4fcc-b49e-bafd9150f0ee,116,1,00:04:14.337,4,Recovery,10,From Free Kick,Scotland,Scott McTominay,Right Center Back,1.570738,3788771,3620,True,,,,0.4543319157722384,Incomplete,10534,Callum McGregor,High Pass,,41.96855,68.62819,50.5,72.8
5a94010a-ad68-483d-953d-b2d196654fe7,118,1,00:04:15.908,4,Recovery,11,Regular Play,Croatia,Ivan Perišić,Left Wing,1.132775,3788771,5474,,,,,0.9916982879707502,Complete,3441,Nikola Vlašić,Ground Pass,Right Foot,69.386765,8.797856,72.3,20.2
e2eb1fb3-dfd8-4bc8-864f-04c282b66b63,122,1,00:04:20.158,4,,11,Regular Play,Croatia,Nikola Vlašić,Right Wing,0.604039,3788771,3441,True,,,,0.8100436762255335,Complete,7693,Bruno Petković,Ground Pass,Left Foot,80.72837,13.916604,91.0,13.7
5fec2177-5542-4907-aed9-f564741a592d,126,1,00:04:21.243,4,,11,Regular Play,Croatia,Bruno Petković,Center Forward,0.789463,3788771,7693,True,,,,0.964637168226476,Complete,5456,Mateo Kovačić,Ground Pass,Left Foot,88.79044,15.663065,82.3,8.2
16b3a3d3-fc52-4dda-bbfd-8e9be2dc7c45,130,1,00:04:23.236,4,,11,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,0.57834,3788771,5456,True,,,,0.8859662685588142,Complete,5474,Ivan Perišić,Ground Pass,Right Foot,83.390564,12.386448,86.2,1.6
0865c661-0c16-4d20-9fd3-e98d2df2a6ee,133,1,00:04:23.974,4,,11,Regular Play,Croatia,Ivan Perišić,Left Wing,1.361404,3788771,5474,,,,,0.9856502112069984,Complete,5469,Marcelo Brozović,Ground Pass,Left Foot,87.269424,1.7341222,72.8,5.2
04538e92-a4f2-40c1-a88d-51982763c6a1,136,1,00:04:27.754,4,,11,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,0.670964,3788771,5469,,,,,0.9663950067217006,Complete,5463,Luka Modrić,Ground Pass,Right Foot,67.61406,12.505376,70.3,18.5
2dcc7822-01ca-48a9-921a-0cd1111d52f0,139,1,00:04:28.585,4,,11,Regular Play,Croatia,Luka Modrić,Right Center Midfield,0.822418,3788771,5463,,,,,0.9912676587911292,Complete,5469,Marcelo Brozović,Ground Pass,Right Foot,68.88371,22.497744,67.9,5.2
c44f4f98-7e4d-4f5b-a650-a27e0a2093aa,142,1,00:04:29.847,4,,11,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,0.56948,3788771,5469,,,,,0.7763458451326523,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,67.41092,10.585602,72.7,3.9
e76af5bf-a8b2-4565-ad0c-51f46b9933d1,145,1,00:04:30.497,4,,11,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,0.553413,3788771,5456,,,,,0.9750994291575504,Complete,5469,Marcelo Brozović,Ground Pass,Right Foot,72.571625,7.9693513,68.2,4.8
74f2ef0e-9c89-4efc-8883-22df9133e7b6,148,1,00:04:32.795,4,,11,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,1.744872,3788771,5469,,,,,0.9844801976136496,Complete,5468,Domagoj Vida,Ground Pass,Right Foot,62.15085,12.460814,48.5,28.9
9c66d9f1-654c-4f24-81a9-0f70fd699cd0,151,1,00:04:35.669,4,,11,Regular Play,Croatia,Domagoj Vida,Left Center Back,1.195669,3788771,5468,,,,,0.988831092456302,Complete,5469,Marcelo Brozović,Ground Pass,Right Foot,48.20586,33.593376,54.2,10.8
8045d4df-ecba-4bbc-9e40-87ceec0d769b,154,1,00:04:37.548,4,,11,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,1.345945,3788771,5469,,,,,0.9353298119946936,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,53.88597,21.339092,65.2,2.7
8455b1f9-a462-4244-b13c-c0c89807b563,157,1,00:04:40.026,4,,11,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,3.506179,3788771,5456,,,,,0.5703535696617454,Incomplete,5474,Ivan Perišić,Ground Pass,Right Foot,67.01305,7.153961,112.5,2.1
00390692-2023-47b1-9eb0-ccdbc4cf709e,165,1,00:04:46.953,4,Recovery,12,Regular Play,Scotland,Callum McGregor,Center Defensive Midfield,0.691904,3788771,10534,True,,,,0.9688870835681388,Complete,9048,"Stephen O""Donnell",Low Pass,Left Foot,15.9,73.0,8.9,73.6
4ca83244-8c91-47d2-a727-22908239ab05,168,1,00:04:51.197,4,,12,Regular Play,Scotland,"Stephen O""Donnell",Right Wing Back,2.88919,3788771,9048,True,,,,0.08745123772803161,Incomplete,29571,Lyndon Dykes,High Pass,Right Foot,2.57259,68.33912,56.8,72.8
22266942-c90b-47f7-ad48-25ed3d09684e,175,1,00:04:56.185,4,,12,Regular Play,Scotland,Stuart Armstrong,Left Center Midfield,2.495141,3788771,10285,,,,,0.8838858382287514,Complete,3655,Andrew Robertson,High Pass,Left Foot,52.764336,53.947712,45.5,17.5
9c307a78-50da-4856-a3cc-06534fed8c8c,179,1,00:04:58.680,4,,12,Regular Play,Scotland,Andrew Robertson,Left Wing Back,0.585125,3788771,3655,,,,,0.8473770048888526,Complete,10540,Kieran Tierney,Low Pass,Left Foot,46.470184,21.72028,43.0,16.7
f6588cad-5fa4-4833-8a00-8408fee65bdb,183,1,00:05:05.042,5,,12,Regular Play,Scotland,Kieran Tierney,Left Center Back,1.419053,3788771,10540,True,,,,0.7997128957426028,Complete,9974,John McGinn,Ground Pass,Left Foot,75.48569,4.64761,105.2,9.3
baad3cd8-8ef0-4bca-a762-ff8e5b62dd49,191,1,00:05:09.724,5,,12,Regular Play,Scotland,John McGinn,Right Center Midfield,1.13757,3788771,9974,True,,,,0.95556068943857,Complete,10285,Stuart Armstrong,Ground Pass,Right Foot,109.4,6.9,96.2,22.3
c55ce12d-0d4c-471b-9bdf-0160684edfe1,199,1,00:05:13.131,5,Recovery,12,Regular Play,Scotland,Callum McGregor,Center Defensive Midfield,1.373129,3788771,10534,True,,,,0.7906172210135906,Complete,9974,John McGinn,Ground Pass,Left Foot,90.91658,27.18922,101.6,7.7
a2c96831-f1ae-4d6d-8bc1-5f4ebfe6ca6c,203,1,00:05:16.892,5,,12,Regular Play,Scotland,John McGinn,Right Center Midfield,1.652545,3788771,9974,True,,,,0.2180980883851268,Incomplete,9466,Che Adams,High Pass,Right Foot,98.310905,15.18196,117.7,43.8
bb57148e-33ea-4e31-9580-28e640390f52,206,1,00:05:51.115,5,Corner,13,From Corner,Scotland,Andrew Robertson,Left Wing Back,2.335086,3788771,3655,,,,,0.3669837059386744,Incomplete,9481,Grant Hanley,High Pass,Left Foot,119.09707,78.33384,116.4,37.9
d6dc6352-36a7-4f05-9f9b-bc6b6a40745a,214,1,00:05:57.747,5,,13,From Corner,Croatia,Josip Juranović,Right Back,2.69153,3788771,29163,,,,,0.3427869521541988,Incomplete,,,High Pass,Right Foot,11.23541,60.188423,56.7,73.2
93c5c68a-fa73-495d-b4ee-0c4e705e1cfe,217,1,00:06:02.645,6,,13,From Corner,Scotland,Kieran Tierney,Left Center Back,2.832961,3788771,10540,,,,,0.9816934944588938,Complete,9645,David Marshall,Ground Pass,Left Foot,56.0,4.7,15.5,24.4
ae89afbb-5cbf-4d08-9683-18e0f72f7c32,220,1,00:06:07.836,6,,13,From Corner,Scotland,David Marshall,Goalkeeper,2.038305,3788771,9645,,,,,0.9833565052592692,Complete,9048,"Stephen O""Donnell",Ground Pass,Right Foot,17.73734,28.60817,35.3,61.6
d1563cd3-4fa5-4422-aab3-f05dd37452ed,224,1,00:06:10.773,6,,13,From Corner,Scotland,"Stephen O""Donnell",Right Wing Back,1.694624,3788771,9048,True,,,,0.9731793591423128,Complete,9645,David Marshall,Ground Pass,Right Foot,35.132744,52.10631,14.5,40.8
c18aae65-5403-44b1-940a-f7bb20e29092,228,1,00:06:13.672,6,,13,From Corner,Scotland,David Marshall,Goalkeeper,3.23315,3788771,9645,True,,,,0.11246630907071746,Incomplete,29571,Lyndon Dykes,High Pass,Right Foot,14.916336,38.170296,70.9,27.0
2d64fa70-5696-4fa1-87e9-751449b579ed,232,1,00:06:22.440,6,Throw-in,14,From Throw In,Scotland,Andrew Robertson,Left Wing Back,1.63749,3788771,3655,,,,,0.8410130839151825,Complete,10534,Callum McGregor,High Pass,,45.16261,-1.903984,50.2,25.9
a1ca695b-8a67-4f4d-b996-2aca32adb9fa,236,1,00:06:24.954,6,,14,From Throw In,Scotland,Callum McGregor,Center Defensive Midfield,2.062776,3788771,10534,True,,,,0.9426644509556438,Complete,10540,Kieran Tierney,Low Pass,Left Foot,47.50177,21.87262,29.2,17.2
d28b8ca7-cc6b-48a3-b9a8-7cc34b956ae4,239,1,00:06:27.017,6,,14,From Throw In,Scotland,Kieran Tierney,Left Center Back,3.305001,3788771,10540,True,,,,0.16807678021678465,Incomplete,9466,Che Adams,High Pass,Left Foot,30.15288,16.533302,78.4,38.4
8c3358f0-5ad0-4f7e-8114-797dfa19798c,242,1,00:06:30.322,6,Recovery,15,Regular Play,Croatia,Dejan Lovren,Right Center Back,0.518493,3788771,3471,True,,,,0.710716131277393,Complete,5456,Mateo Kovačić,Low Pass,,42.369785,44.68407,47.2,43.7
70ac8b94-85db-43e7-a9fc-548634d38078,246,1,00:06:32.000,6,Recovery,15,Regular Play,Croatia,Dejan Lovren,Right Center Back,0.910636,3788771,3471,,,,,0.9965898939978924,Complete,33018,Joško Gvardiol,Ground Pass,Right Foot,37.934986,33.41639,35.8,19.3
b5dfbc4c-66f1-42d1-9320-b1fdefd151de,249,1,00:06:33.788,6,,15,Regular Play,Croatia,Joško Gvardiol,Left Back,1.179061,3788771,33018,,,,,0.9960786682520144,Complete,5468,Domagoj Vida,Ground Pass,Right Foot,34.610332,29.995995,28.4,32.8
c917de31-f8fc-406d-b0e8-ff10a36a0a8d,252,1,00:06:35.703,6,,15,Regular Play,Croatia,Domagoj Vida,Left Center Back,0.702381,3788771,5468,,,,,0.9447879981987284,Complete,5469,Marcelo Brozović,Ground Pass,Right Foot,26.734234,38.318916,36.4,35.7
db79e739-7d35-4b61-8b19-64682286771a,255,1,00:06:37.770,6,,15,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,1.109936,3788771,5469,,,,,0.9701752240390392,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,38.497757,36.870106,48.7,3.1
c90c812a-6cb5-42ef-a639-a58019106731,258,1,00:06:42.482,6,,15,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,0.680306,3788771,5456,,,,,0.9714696433661876,Complete,5469,Marcelo Brozović,Ground Pass,Right Foot,56.5,4.6,55.0,14.1
d918889b-21f3-41f7-ad77-58b79aca69e0,261,1,00:06:44.648,6,,15,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,1.859725,3788771,5469,,,,,0.8972034935223324,Complete,5463,Luka Modrić,High Pass,Right Foot,52.37475,22.63609,56.5,58.6
e89fac45-75e4-48cf-a907-0baca1a7ee9b,264,1,00:06:50.587,6,,15,Regular Play,Croatia,Luka Modrić,Right Center Midfield,0.738117,3788771,5463,,,,,0.9581304657311692,Complete,3441,Nikola Vlašić,Ground Pass,Right Foot,59.395065,66.079025,64.9,57.6
e5a89b54-f57e-4320-8502-358c1fda6055,267,1,00:06:52.020,6,,15,Regular Play,Croatia,Nikola Vlašić,Right Wing,0.991811,3788771,3441,,,,,0.9939977619567654,Complete,5463,Luka Modrić,Ground Pass,Right Foot,64.39479,59.294502,56.3,67.3
759b14b9-e931-4cc8-b7d4-f04330837211,271,1,00:06:55.721,6,,15,Regular Play,Croatia,Luka Modrić,Right Center Midfield,0.72754,3788771,5463,True,,,,0.8218123379321645,Complete,29163,Josip Juranović,Ground Pass,Right Foot,57.2,73.7,62.4,76.7
b446693c-dc30-4987-a4aa-94e17c73511b,277,1,00:06:58.551,6,,15,Regular Play,Croatia,Josip Juranović,Right Back,1.466598,3788771,29163,,,,,0.9879051794461584,Complete,3471,Dejan Lovren,Ground Pass,Left Foot,52.04849,73.61799,35.4,49.5
585ee98d-2a36-4829-b273-806801539982,280,1,00:07:03.217,7,,15,Regular Play,Croatia,Dejan Lovren,Right Center Back,1.205416,3788771,3471,,,,,0.9834910264216103,Complete,29163,Josip Juranović,Ground Pass,Left Foot,41.15453,47.853558,50.8,65.4
6e795c7b-3254-41dc-ad3a-2448c09f77ae,283,1,00:07:05.343,7,,15,Regular Play,Croatia,Josip Juranović,Right Back,0.969741,3788771,29163,,,,,0.958581069867522,Complete,5463,Luka Modrić,Ground Pass,Right Foot,52.951015,65.02998,61.6,75.4
f3ac2be9-454f-47df-8c49-ac0cc7f10358,286,1,00:07:07.902,7,,15,Regular Play,Croatia,Luka Modrić,Right Center Midfield,2.015659,3788771,5463,,,,,0.2638938486750093,Complete,7693,Bruno Petković,High Pass,Right Foot,59.247993,71.98555,98.4,69.4
c332fb94-d1fb-497b-ad27-4313a67dc226,292,1,00:07:32.934,7,Throw-in,16,From Throw In,Scotland,Andrew Robertson,Left Wing Back,1.180311,3788771,3655,,,,,0.6378348038571444,Incomplete,29571,Lyndon Dykes,High Pass,,12.8,0.1,31.0,5.1
047d5841-bb39-477a-a205-e30546a00e73,294,1,00:07:34.114,7,Interception,17,Regular Play,Croatia,Luka Modrić,Right Center Midfield,1.401926,3788771,5463,,,,,0.8546088729712257,Complete,5469,Marcelo Brozović,High Pass,Head,89.457436,72.68868,77.9,55.7
ea893e07-9cd7-48fd-a47f-cac4dd0dc27f,298,1,00:07:35.941,7,,17,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,1.745834,3788771,5469,True,,,,0.9357595022234962,Complete,5468,Domagoj Vida,Low Pass,Right Foot,78.61272,59.80649,53.8,51.3
bfbfed68-5da1-4595-a636-320905e8e482,301,1,00:07:42.447,7,,17,Regular Play,Croatia,Domagoj Vida,Left Center Back,0.977984,3788771,5468,,,,,0.9850085834173508,Complete,3471,Dejan Lovren,Ground Pass,Left Foot,46.10532,40.144596,47.9,56.2
b7c9106a-c4f5-40c1-89df-c672e79b5f29,304,1,00:07:46.786,7,,17,Regular Play,Croatia,Dejan Lovren,Right Center Back,1.797132,3788771,3471,,,,,0.9931647439510448,Complete,5468,Domagoj Vida,Ground Pass,Right Foot,49.459812,60.141342,42.5,25.7
2f36c87e-9fc2-488b-8e35-9a185216c658,307,1,00:07:48.783,7,,17,Regular Play,Croatia,Domagoj Vida,Left Center Back,1.422998,3788771,5468,,,,,0.9402998439457004,Complete,33018,Joško Gvardiol,Ground Pass,Right Foot,44.205887,34.193165,56.5,4.4
b1f7567a-78e6-41fa-8e5e-a1ee735be092,310,1,00:07:52.493,7,,17,Regular Play,Croatia,Joško Gvardiol,Left Back,0.371327,3788771,33018,,,,,0.29528382086803523,Incomplete,5474,Ivan Perišić,Ground Pass,Left Foot,64.04999,11.083529,70.7,6.0
0d93f8d5-eb34-4a8b-b26e-d2ecf2267eb2,316,1,00:07:57.667,7,,17,Regular Play,Croatia,Joško Gvardiol,Left Back,0.731631,3788771,33018,,,,,0.9957039439929956,Complete,5469,Marcelo Brozović,Ground Pass,Left Foot,67.63629,23.462177,60.1,24.5
4b594a6a-c869-4712-919d-f4721e43f568,319,1,00:08:02.039,8,,17,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,1.475029,3788771,5469,,,,,0.9625488182441873,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,53.2709,30.133282,62.4,4.8
d0d11157-9d0a-4149-a388-b19b589b9966,322,1,00:08:04.751,8,,17,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,0.67136,3788771,5456,,,,,0.9577194973916054,Complete,33018,Joško Gvardiol,Ground Pass,Right Foot,61.5274,13.974193,63.8,11.9
a0b9a743-0a4e-4236-92b7-bc035c0bbd79,325,1,00:08:07.185,8,,17,Regular Play,Croatia,Joško Gvardiol,Left Back,1.821306,3788771,33018,,,,,0.9708612404144056,Incomplete,29163,Josip Juranović,Low Pass,Left Foot,64.49456,23.170658,85.6,62.4
75567a2b-ff41-412a-9f0a-6aacba32311d,329,1,00:08:10.854,8,,18,Regular Play,Scotland,Andrew Robertson,Left Wing Back,0.9928,3788771,3655,,,,,0.966809501646221,Complete,9466,Che Adams,Ground Pass,Left Foot,41.144714,19.487762,55.5,26.6
1fe0b3bb-f041-4b43-9ac4-b8fd797e1936,331,1,00:08:11.847,8,,18,Regular Play,Scotland,Che Adams,Left Center Forward,1.121544,3788771,9466,,,,,0.990514710788332,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,55.548546,26.7349,51.9,9.3
c1ea5687-fade-48c6-94a8-669dfe7af44b,335,1,00:08:17.249,8,,18,Regular Play,Scotland,Andrew Robertson,Left Wing Back,3.19274,3788771,3655,True,,,,0.7139971635659635,Incomplete,9048,"Stephen O""Donnell",High Pass,Left Foot,60.43857,12.40097,87.4,74.9
0b4adfa8-68f5-4e18-9ce2-a2435112c47a,337,1,00:08:20.441,8,Interception,19,Regular Play,Croatia,Ivan Perišić,Left Wing,2.403743,3788771,5474,,,,,0.4939708088961736,Complete,5456,Mateo Kovačić,High Pass,Head,32.12409,12.770464,42.9,6.4
