id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
9efa8575-58f1-449f-8ed9-991929f327d5,39,1,0,,3,Regular Play,Netherlands,Wout Weghorst,Right Center Forward,1.936838,3788756,7829,,,,,0.8291449581041134,Incomplete,2988,Memphis Depay,Low Pass,Right Foot,57.45952,54.433334,61.5,34.2
323077f6-02be-4b43-98f2-7307a4f74648,46,1,0,Free Kick,5,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,2.187681,3788756,3969,,,,,0.9959415770291864,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,64.5,48.7,54.9,21.2
9e2ec089-686b-46cb-865f-9f5255a68ffa,50,1,0,,5,From Free Kick,Austria,Martin Hinteregger,Left Center Back,2.577332,3788756,8307,True,,,,0.9851789914781188,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,64.4933,13.04528,39.2,27.1
ae7cef60-2c9c-4448-bc6c-6c141626c8a3,54,1,0,,5,From Free Kick,Austria,David Olatukunbo Alaba,Center Back,1.525178,3788756,8220,True,,,,0.9257736307224956,Complete,8307,Martin Hinteregger,Ground Pass,Left Foot,35.55812,23.482674,48.7,9.8
783c0e0b-1db5-47c6-9008-f636a4ff2d58,58,1,0,,5,From Free Kick,Austria,Martin Hinteregger,Left Center Back,1.417492,3788756,8307,True,,,,0.8626638433868686,Complete,8518,Marcel Sabitzer,Ground Pass,Right Foot,43.156876,1.468735,55.8,6.7
6fe12969-1457-4f68-af09-56154a92ee87,61,1,0,,5,From Free Kick,Austria,Marcel Sabitzer,Left Center Midfield,0.918301,3788756,8518,,,,,0.9321102866617624,Complete,8777,Andreas Ulmer,Ground Pass,Right Foot,53.526825,0.895325,64.2,6.4
bcf94da3-5b2d-4b6a-9c86-c6bbcf75f816,65,1,0,,5,From Free Kick,Austria,Andreas Ulmer,Left Wing Back,0.926038,3788756,8777,True,,,,0.9894746653491098,Incomplete,8518,Marcel Sabitzer,Ground Pass,Right Foot,62.00743,4.1426,58.9,12.6
f7e2c8f0-ac48-4fcc-9946-74b531464ec1,70,1,0,,5,From Free Kick,Austria,Konrad Laimer,Right Center Midfield,1.254541,3788756,8506,,,,,0.9967755438961058,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,51.98065,31.81084,42.3,35.1
2161ae5a-34a5-480e-a252-f81a46f4cd4e,74,1,0,,5,From Free Kick,Austria,David Olatukunbo Alaba,Center Back,1.157485,3788756,8220,,,,,0.980140785769018,Complete,8307,Martin Hinteregger,Ground Pass,Left Foot,52.73174,24.509945,56.2,10.1
98fbfc01-0336-46d6-bb53-980a0eff73f5,77,1,0,,5,From Free Kick,Austria,Martin Hinteregger,Left Center Back,2.108337,3788756,8307,,,,,0.4401140794097759,Complete,24977,Christoph Baumgartner,High Pass,Left Foot,61.331944,10.879234,94.1,22.1
39f6d460-b034-4aed-bfcf-3111590801fb,81,1,1,,5,From Free Kick,Austria,Christoph Baumgartner,Right Center Forward,0.730582,3788756,24977,True,,,,0.6178521092190288,Complete,8777,Andreas Ulmer,Low Pass,Other,95.02513,21.473434,95.3,14.7
712dd191-e5a7-450c-ab63-7baf03426da7,93,1,1,,5,From Free Kick,Netherlands,Marten de Roon,Right Defensive Midfield,5.26241,3788756,6994,,,,,0.13092420028979848,Incomplete,7829,Wout Weghorst,High Pass,Right Foot,9.0,72.8,61.5,67.2
4f9e1168-58a9-44d2-a397-3820229bcd15,97,1,1,,5,From Free Kick,Austria,David Olatukunbo Alaba,Center Back,1.545214,3788756,8220,,,,,0.9868127293358504,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,54.77471,20.447433,50.3,53.0
01dd1410-27c0-43b9-949f-9f3ca0a672f6,100,1,1,,5,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,1.260177,3788756,3969,,,,,0.9916206010783531,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,50.74061,46.79182,46.3,27.7
76e75e0c-bd80-4417-8d8a-0905a1f1ec8b,103,1,1,,5,From Free Kick,Austria,David Olatukunbo Alaba,Center Back,1.939747,3788756,8220,,,,,0.9927688874533542,Complete,21532,Daniel Bachmann,Ground Pass,Left Foot,39.26371,36.046314,14.2,45.3
9f699b27-35ee-4893-9136-9604c3313e49,106,1,1,,5,From Free Kick,Austria,Daniel Bachmann,Goalkeeper,2.193621,3788756,21532,,,,,0.9439203338057568,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,17.11074,37.60913,37.3,10.4
ee046436-5f84-4efe-ae45-776813fae494,109,1,1,,5,From Free Kick,Austria,Martin Hinteregger,Left Center Back,1.931446,3788756,8307,,,,,0.9918224805646813,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,40.79795,6.224335,35.8,33.3
881344be-bc3b-477a-a1e7-5e36c45f4256,112,1,1,,5,From Free Kick,Austria,David Olatukunbo Alaba,Center Back,1.549686,3788756,8220,,,,,0.9739225975537206,Complete,8779,Stefan Lainer,Ground Pass,Left Foot,49.8321,47.924267,56.2,74.3
96d86ac1-2d2e-4c91-a3f4-90c7d97a73c9,116,1,1,,5,From Free Kick,Austria,Stefan Lainer,Right Wing Back,1.094008,3788756,8779,True,,,,0.9771207595246976,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,54.835236,76.086784,44.1,72.5
5d20689a-bac4-4a5c-9870-91bd6eb9221d,119,1,1,,5,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,0.758395,3788756,3969,,,,,0.9232270540102074,Complete,24977,Christoph Baumgartner,Ground Pass,Right Foot,45.18551,67.49155,57.1,74.0
2ae56a80-4264-42eb-adb8-717d45a3c4ab,123,1,1,,5,From Free Kick,Austria,Christoph Baumgartner,Right Center Forward,0.587164,3788756,24977,,,,,0.9807954034123796,Complete,8779,Stefan Lainer,Ground Pass,Right Foot,52.8483,69.006096,44.1,75.2
60ba3cba-48ad-4a13-aea2-f442da75c41b,126,1,1,,5,From Free Kick,Austria,Stefan Lainer,Right Wing Back,1.387172,3788756,8779,,,,,0.9917712448853212,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,45.78952,71.49171,37.3,76.2
2ffb94c3-aba2-4759-9ae1-b3de29f8e5e7,129,1,1,,5,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,2.827675,3788756,3969,,,,,0.9776983072943306,Complete,21532,Daniel Bachmann,Ground Pass,Left Foot,35.105865,71.04248,5.9,54.6
9eb1b236-a2a1-4d05-b14e-ba5595b0e43e,132,1,1,,5,From Free Kick,Austria,Daniel Bachmann,Goalkeeper,2.337297,3788756,21532,,,,,0.93476305074293,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,6.62569,47.59966,27.8,18.1
c47226f1-fe9c-44d8-9486-aa02e1f1d556,135,1,1,,5,From Free Kick,Austria,Martin Hinteregger,Left Center Back,2.043818,3788756,8307,,,,,0.9054965367977732,Complete,24977,Christoph Baumgartner,Ground Pass,Right Foot,28.74749,14.98564,54.9,27.7
e4e2707c-564f-4bc2-8c5d-2c5e44cf2dad,139,1,1,,5,From Free Kick,Austria,Christoph Baumgartner,Right Center Forward,1.005403,3788756,24977,,,,,0.9728334402130312,Complete,8518,Marcel Sabitzer,Ground Pass,Right Foot,52.9651,24.8611,58.9,11.7
bd60b60f-eea6-4238-9c61-4b1a7550a22c,146,1,2,,6,Regular Play,Netherlands,Marten de Roon,Right Defensive Midfield,0.647419,3788756,6994,,,,,0.9874878863098628,Complete,3567,Georginio Wijnaldum,Ground Pass,Right Foot,62.45713,60.43927,69.8,51.2
1198eda7-6bfe-47bf-8820-c1e5423d5411,150,1,2,,6,Regular Play,Netherlands,Georginio Wijnaldum,Center Attacking Midfield,2.298254,3788756,3567,True,,,,0.4448713440117891,Complete,2988,Memphis Depay,High Pass,Right Foot,75.50847,50.298832,92.0,16.3
55845036-980a-457b-b71a-fef621114855,158,1,2,,6,Regular Play,Austria,Stefan Lainer,Right Wing Back,6.443127,3788756,8779,,,,,0.06157388633100867,Incomplete,8309,Michael Gregoritsch,High Pass,Right Foot,21.88731,60.19884,79.9,56.4
5a601525-756d-4ec2-9208-4b9158f6c889,162,1,2,,6,Regular Play,Netherlands,Daley Blind,Left Center Back,1.138702,3788756,3311,,,,,0.9481877858985746,Complete,8069,Matthijs de Ligt,Ground Pass,Right Foot,39.396046,27.08139,49.4,8.9
1560cee4-cdff-4e33-9065-e92f5f4c7a4a,166,1,2,,6,Regular Play,Netherlands,Matthijs de Ligt,Center Back,0.784857,3788756,8069,,,,,0.9267205377273008,Complete,3321,Patrick van Aanholt,Ground Pass,Left Foot,51.684322,8.10541,63.3,3.6
a53cee3b-a057-487c-a4e2-4f70828dbd84,170,1,2,,6,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,3.056693,3788756,3321,,,,,0.97727078028398,Complete,20201,Maarten Stekelenburg,Ground Pass,Right Foot,42.924007,19.676723,5.9,30.5
0363b195-fdc2-45cd-a226-f93a5091ef71,173,1,2,,6,Regular Play,Netherlands,Maarten Stekelenburg,Goalkeeper,1.315903,3788756,20201,,,,,0.9805187272625582,Complete,7787,Stefan de Vrij,Ground Pass,Right Foot,8.1,30.5,14.3,53.6
ca1a72e4-adaa-4b86-8096-6a6bab1264c6,176,1,2,,6,Regular Play,Netherlands,Stefan de Vrij,Right Center Back,1.056785,3788756,7787,,,,,0.976992953860449,Complete,8118,Frenkie de Jong,Ground Pass,Right Foot,31.265251,57.181667,33.7,41.6
8f87404d-8a21-4e84-9de1-f16c21218b88,180,1,2,,6,Regular Play,Netherlands,Frenkie de Jong,Left Defensive Midfield,4.746146,3788756,8118,,,,,0.974594719391657,Complete,8069,Matthijs de Ligt,Ground Pass,Right Foot,33.98528,43.18422,13.3,15.4
9412f5ce-7974-4cbc-81a2-450aa34ddfa8,183,1,2,,6,Regular Play,Netherlands,Matthijs de Ligt,Center Back,1.470897,3788756,8069,,,,,0.99096303763284,Complete,20201,Maarten Stekelenburg,Ground Pass,Right Foot,14.694366,17.938145,2.2,34.2
ef5be933-d8c3-474e-b027-30d6fd19b925,186,1,3,,6,Regular Play,Netherlands,Maarten Stekelenburg,Goalkeeper,3.000563,3788756,20201,,,,,0.2270616438172961,Complete,8125,Denzel Dumfries,High Pass,Right Foot,6.328998,36.032524,55.3,69.1
3b4693fc-8ad6-427a-a3e1-b7710317b7a2,189,1,3,,6,Regular Play,Netherlands,Denzel Dumfries,Right Wing Back,2.102091,3788756,8125,True,,,,0.5600340660166607,Complete,2988,Memphis Depay,High Pass,,57.384968,66.89984,64.3,39.7
21de7762-e13b-4833-83e8-0ac58bf82a2d,191,1,3,,6,Regular Play,Netherlands,Memphis Depay,Left Center Forward,0.951293,3788756,2988,,,,,0.8963108002533375,Complete,7829,Wout Weghorst,Low Pass,Right Foot,62.58719,44.016525,69.5,49.0
24bd0714-613a-4a5d-bc17-fe26fd9f9610,194,1,3,,6,Regular Play,Netherlands,Wout Weghorst,Right Center Forward,1.646648,3788756,7829,,,,,0.9275325594664576,Complete,3321,Patrick van Aanholt,Ground Pass,Right Foot,76.88459,43.45507,79.4,16.6
0b65a916-eb14-4b09-854a-747cb1f67691,197,1,3,,6,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,0.429032,3788756,3321,,,,,0.24487600465312825,Incomplete,,,Low Pass,Left Foot,89.49468,18.38616,90.2,12.0
e4908524-4747-427f-b432-4b2258c6287f,199,1,3,Recovery,6,Regular Play,Netherlands,Memphis Depay,Left Center Forward,1.411482,3788756,2988,,,,,0.8647431804393646,Complete,3311,Daley Blind,High Pass,Head,75.212585,27.906378,67.6,14.1
77ab9652-d9b0-4313-b899-e16c1e687295,202,1,3,,6,Regular Play,Netherlands,Daley Blind,Left Center Back,1.902703,3788756,3311,,,,,0.861003096730349,Complete,8118,Frenkie de Jong,Low Pass,Left Foot,66.943184,22.443136,75.1,4.3
33f8eed2-2a87-44bb-aa92-b7dbd1257382,205,1,3,,6,Regular Play,Netherlands,Frenkie de Jong,Left Defensive Midfield,0.894543,3788756,8118,,,,,0.9847338191025228,Complete,3311,Daley Blind,Ground Pass,Right Foot,68.29626,8.165593,67.6,15.1
35892648-b2f3-4ec4-afad-70eade603c58,208,1,3,,6,Regular Play,Netherlands,Daley Blind,Left Center Back,2.586407,3788756,3311,,,,,0.992347214961108,Complete,8069,Matthijs de Ligt,Ground Pass,Left Foot,71.567345,18.456495,61.5,28.0
08d60a66-c98d-4565-920e-f9f5235d59c2,211,1,3,,6,Regular Play,Netherlands,Matthijs de Ligt,Center Back,0.967424,3788756,8069,,,,,0.9859552358860498,Complete,3311,Daley Blind,Ground Pass,Right Foot,59.852406,35.10604,63.9,12.3
5490927d-0f63-4eaf-92f0-a6e9220c4e57,215,1,3,,6,Regular Play,Netherlands,Daley Blind,Left Center Back,4.35306,3788756,3311,,,,,0.980545625194764,Complete,8069,Matthijs de Ligt,Ground Pass,Left Foot,58.996326,24.31786,42.6,48.1
3045fa62-7b7f-4e1c-88b2-2d52fa139cce,217,1,3,,6,Regular Play,Netherlands,Matthijs de Ligt,Center Back,2.397973,3788756,8069,,,,,0.9870227018915054,Complete,20201,Maarten Stekelenburg,Ground Pass,Left Foot,34.12878,54.312756,7.5,37.0
058ec3ea-ab55-4db7-b725-eaadbbcf4e6a,220,1,3,,6,Regular Play,Netherlands,Maarten Stekelenburg,Goalkeeper,2.811193,3788756,20201,,,,,0.3470218023837516,Complete,8125,Denzel Dumfries,High Pass,Right Foot,8.91047,41.520702,61.5,66.3
b7607944-23f4-49bf-8c58-a11e5ec54730,222,1,3,,6,Regular Play,Netherlands,Denzel Dumfries,Right Wing Back,2.272301,3788756,8125,,,,,0.4549900975057883,Unknown,2988,Memphis Depay,High Pass,Head,61.91866,67.02107,70.7,45.0
97167f2d-4f92-4f7b-9e1d-7dc0a0dc1a67,227,1,3,Free Kick,7,From Free Kick,Netherlands,Frenkie de Jong,Left Defensive Midfield,0.770303,3788756,8118,,,,,0.9933192566455498,Complete,2988,Memphis Depay,Ground Pass,Right Foot,74.20269,33.580906,73.8,45.9
d4a2f855-88d3-4d9e-ab1e-e1d59e808e77,230,1,4,,7,From Free Kick,Netherlands,Memphis Depay,Left Center Forward,0.122318,3788756,2988,,,,,0.016228742828623084,Incomplete,3567,Georginio Wijnaldum,Ground Pass,Right Foot,73.165184,42.10503,77.2,46.2
3c0956bf-803f-44b9-8bd6-fb588feafd06,237,1,4,,8,Regular Play,Austria,Marcel Sabitzer,Left Center Midfield,2.057314,3788756,8518,True,,,,0.9558162564327991,Complete,8777,Andreas Ulmer,Ground Pass,Right Foot,51.2,17.8,64.5,8.3
bba31fbd-c4ac-4494-8346-0194ba9de853,246,1,4,,8,Regular Play,Austria,Andreas Ulmer,Left Wing Back,1.162518,3788756,8777,True,,,,0.9852929422856286,Complete,8518,Marcel Sabitzer,Ground Pass,Left Foot,77.18496,5.64871,69.4,6.4
0e4f9e14-b876-43fc-b31f-bf11627fbf70,249,1,4,,8,Regular Play,Austria,Marcel Sabitzer,Left Center Midfield,0.608349,3788756,8518,,,,,0.9281943348853426,Complete,8769,Xaver Schlager,Ground Pass,Left Foot,67.9156,5.999954,76.5,17.2
bb570c1a-a476-42b9-8a38-a2761be5e326,256,1,4,Recovery,8,Regular Play,Austria,Konrad Laimer,Right Center Midfield,0.858592,3788756,8506,True,,,,0.9829037847433596,Complete,8777,Andreas Ulmer,Ground Pass,Right Foot,70.74981,20.198196,70.0,7.9
948ce6ab-bb44-4862-b03f-7e73f6a22a7b,260,1,4,,8,Regular Play,Austria,Andreas Ulmer,Left Wing Back,0.879215,3788756,8777,True,,,,0.9886441945061,Complete,8307,Martin Hinteregger,Ground Pass,Left Foot,68.76643,7.07189,56.8,10.4
662e2f2f-d1fb-431c-9afe-c72a9249babd,264,1,4,,8,Regular Play,Austria,Martin Hinteregger,Left Center Back,0.765305,3788756,8307,True,,,,0.9345938809856621,Complete,8518,Marcel Sabitzer,Ground Pass,Left Foot,58.579792,4.481384,69.7,19.4
6f7091f9-2f85-48fa-9d70-4403b16732f3,268,1,4,,8,Regular Play,Austria,Marcel Sabitzer,Left Center Midfield,0.451228,3788756,8518,True,,,,0.6783456050991935,Complete,8769,Xaver Schlager,Ground Pass,No Touch,69.08623,15.78006,74.4,24.0
564d89e1-2c25-4329-8ac1-bab3df939685,271,1,4,,8,Regular Play,Austria,Xaver Schlager,Center Defensive Midfield,2.335197,3788756,8769,,,,,0.8394092968021509,Complete,8777,Andreas Ulmer,Ground Pass,Left Foot,81.5,25.5,105.8,9.5
2fa167bb-316f-4aaa-88aa-9ba3bddc473a,283,1,4,,9,Regular Play,Netherlands,Stefan de Vrij,Right Center Back,1.910829,3788756,7787,,,,,0.7056224816856022,Incomplete,7829,Wout Weghorst,High Pass,Right Foot,8.138933,59.048843,38.0,62.0
fe1b97f3-ee37-4d70-9cf4-bf20a7d9fb73,288,1,4,,9,Regular Play,Netherlands,Georginio Wijnaldum,Center Attacking Midfield,0.936539,3788756,3567,,,,,0.9906375407199968,Complete,8118,Frenkie de Jong,Ground Pass,Right Foot,39.3089,69.579926,38.6,72.2
501aad86-0abe-4476-b132-c3a4c925e574,299,1,4,,9,Regular Play,Netherlands,Frenkie de Jong,Left Defensive Midfield,2.395421,3788756,8118,,,,,0.9651500365956937,Complete,3321,Patrick van Aanholt,Ground Pass,Right Foot,57.9468,50.328434,70.1,9.5
11cca063-60d1-44c3-aeb0-ed95263e4c20,303,1,4,,9,Regular Play,Netherlands,Patrick van Aanholt,Left Wing Back,1.909313,3788756,3321,,,,,0.7950254938138752,Incomplete,7829,Wout Weghorst,Ground Pass,Left Foot,92.14606,28.801443,116.1,32.3
f1bdc474-628d-49d2-aa4d-563de84f14d6,306,1,5,,10,From Keeper,Austria,Daniel Bachmann,Goalkeeper,2.166208,3788756,21532,,True,,,0.9669200314907608,Complete,3969,Aleksandar Dragović,Ground Pass,Keeper Arm,4.3,48.1,34.2,62.6
98428ea7-e7a4-48eb-9166-84f983444347,308,1,5,,10,From Keeper,Austria,Aleksandar Dragović,Right Center Back,1.790446,3788756,3969,,,,,0.972830175719859,Complete,8779,Stefan Lainer,Ground Pass,Left Foot,35.26085,55.5838,45.4,72.8
3aa2850f-cdab-4b61-9ecb-929153f99b50,311,1,5,,10,From Keeper,Austria,Stefan Lainer,Right Wing Back,1.262516,3788756,8779,,,,,0.9906191471823416,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,43.23553,72.84528,35.8,64.7
0f7b4454-bba1-4aea-ba39-92e476201e35,314,1,5,,10,From Keeper,Austria,Aleksandar Dragović,Right Center Back,1.134957,3788756,3969,,,,,0.9865914942051656,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,38.64709,59.66274,34.6,49.3
af11e65f-3b0c-4090-b6a4-7fc734b6946c,317,1,5,,10,From Keeper,Austria,David Olatukunbo Alaba,Center Back,1.779428,3788756,8220,,,,,0.8189136853952761,Complete,8518,Marcel Sabitzer,Low Pass,Left Foot,38.720634,40.67848,55.5,12.6
ea431e78-df66-48ed-8b3d-195deed0ee35,320,1,5,,10,From Keeper,Austria,Marcel Sabitzer,Left Center Midfield,2.039137,3788756,8518,,,,,0.9859487364873252,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,63.4947,7.0682,46.3,32.6
5d7c4c66-4e3c-42f6-b3e7-7ff104ec4bb1,324,1,5,,10,From Keeper,Austria,David Olatukunbo Alaba,Center Back,0.974509,3788756,8220,True,,,,0.981738474554716,Complete,8307,Martin Hinteregger,Ground Pass,Left Foot,51.632614,26.845383,49.1,12.6
aeb8d6bc-5a66-4135-bc57-bae43cbc76d5,328,1,5,,10,From Keeper,Austria,Martin Hinteregger,Left Center Back,1.271908,3788756,8307,True,,,,0.9884589380645992,Complete,8518,Marcel Sabitzer,Ground Pass,Right Foot,53.75424,10.74337,50.6,7.3
7dd604b9-5c38-44c0-8c9c-2e1f91eea66e,332,1,5,,10,From Keeper,Austria,Marcel Sabitzer,Left Center Midfield,1.938351,3788756,8518,True,,,,0.9799299914081068,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,51.96805,2.14922,28.7,28.3
78ecbcad-927d-404c-b9d3-441af81b5c96,335,1,5,,10,From Keeper,Austria,David Olatukunbo Alaba,Center Back,2.45822,3788756,8220,,,,,0.9758996554862296,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,28.550186,25.19768,34.2,62.3
c5f795b0-afe7-4ad8-b075-129915a67a0f,338,1,5,,10,From Keeper,Austria,Aleksandar Dragović,Right Center Back,1.267991,3788756,3969,,,,,0.9695095131927304,Complete,8779,Stefan Lainer,Ground Pass,Left Foot,39.65787,55.069206,43.8,72.8
c737cf6e-b783-4120-b23d-820e2352e9f8,341,1,5,,10,From Keeper,Austria,Stefan Lainer,Right Wing Back,1.033376,3788756,8779,,,,,0.9029230172100622,Complete,24977,Christoph Baumgartner,Ground Pass,Right Foot,42.73336,69.75491,54.0,72.8
a508c299-0cda-42bc-a5fd-4d737af01e4a,344,1,5,,10,From Keeper,Austria,Christoph Baumgartner,Right Center Forward,1.001591,3788756,24977,,,,,0.9918180075475432,Complete,8779,Stefan Lainer,Ground Pass,Left Foot,51.238815,67.677704,42.3,72.8
f3206c4c-a1b9-4c33-a9e2-008b08e0d310,347,1,5,,10,From Keeper,Austria,Stefan Lainer,Right Wing Back,0.878972,3788756,8779,,,,,0.9273725379220892,Complete,24977,Christoph Baumgartner,Ground Pass,Left Foot,41.62622,69.37304,50.9,73.1
3edd4559-1211-478f-be36-ff3d5d1a2270,350,1,5,,10,From Keeper,Austria,Christoph Baumgartner,Right Center Forward,0.736703,3788756,24977,,,,,0.9903496671752476,Complete,8779,Stefan Lainer,Ground Pass,Right Foot,50.79214,71.290726,40.7,72.8
99aa9bfc-0312-4226-95a9-23f5ffd7eb1f,353,1,6,,10,From Keeper,Austria,Stefan Lainer,Right Wing Back,1.536306,3788756,8779,,,,,0.9902945946055576,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,40.09156,70.082375,31.8,68.4
55dcb7a0-e5da-44c4-a1d4-7c8ce3f5c755,357,1,6,,10,From Keeper,Austria,Aleksandar Dragović,Right Center Back,1.546314,3788756,3969,True,,,,0.9882151649596572,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,31.70087,60.330826,28.7,50.2
7a9dd607-c5b6-446d-87b6-7da35d0bc987,360,1,6,,10,From Keeper,Austria,David Olatukunbo Alaba,Center Back,1.011209,3788756,8220,,,,,0.9478610241819706,Complete,8307,Martin Hinteregger,Ground Pass,Left Foot,47.96103,25.622757,63.9,8.9
74e14e99-95a5-45ab-b151-1e14baa382b2,363,1,6,,10,From Keeper,Austria,Martin Hinteregger,Left Center Back,1.762697,3788756,8307,,,,,0.5644523194594347,Incomplete,8777,Andreas Ulmer,High Pass,Left Foot,79.91164,4.07206,99.4,10.4
baf3a1b2-4761-481e-9dd6-e072c1785255,365,1,6,Interception,11,Regular Play,Netherlands,Stefan de Vrij,Right Center Back,1.181982,3788756,7787,,,,,0.7803193684821679,Complete,8125,Denzel Dumfries,High Pass,Head,20.7,69.7,33.4,74.9
5fe60cac-1d3b-4b5c-86a0-92faa4594b02,369,1,6,,11,Regular Play,Netherlands,Denzel Dumfries,Right Wing Back,1.532365,3788756,8125,,,,,0.5956237027005671,Complete,7829,Wout Weghorst,High Pass,Right Foot,33.4,74.9,48.5,61.7
e32c2336-5d25-40b5-82a1-918ca7cf9ac7,372,1,6,,11,Regular Play,Netherlands,Wout Weghorst,Right Center Forward,1.02323,3788756,7829,True,,,,0.6359354491823576,Incomplete,2988,Memphis Depay,High Pass,,52.549934,61.76986,55.9,47.8
bf172488-bebf-45f5-9dca-9260f15fa489,374,1,6,Recovery,11,Regular Play,Austria,Aleksandar Dragović,Right Center Back,0.865444,3788756,3969,,,,,0.7532452254670658,Complete,8506,Konrad Laimer,Low Pass,Head,63.354317,29.91115,72.8,29.2
0ab3574f-5e22-4039-9aed-f7b95ecd405c,377,1,6,,11,Regular Play,Austria,Konrad Laimer,Right Center Midfield,3.586255,3788756,8506,,,,,0.19808246422470552,Out,8777,Andreas Ulmer,High Pass,Right Foot,74.5679,26.12386,120.0,23.7
f6d9a386-6937-422a-9060-fc44ef8c5fd5,379,1,6,Goal Kick,12,From Goal Kick,Netherlands,Maarten Stekelenburg,Goalkeeper,3.325309,3788756,20201,,,,,0.42540317671991706,Complete,7829,Wout Weghorst,High Pass,Right Foot,6.0,44.0,70.1,45.6
