id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
96073635-780c-456c-a8f5-b7fd48fbe8f1,154,1,00:02:47.243,2,,8,Regular Play,Italy,Ciro Immobile,Center Forward,2.203223,3794685,7788,,,,0.9716497089710971,Complete,11514,Giovanni Di Lorenzo,Ground Pass,Right Foot,74.50412,32.73282,64.8,53.6
942619f0-808b-48b6-857a-dd4df0ca5d7f,158,1,00:02:50.051,2,,8,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,1.759797,3794685,11514,,,,0.9617312238432478,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,66.353035,55.395805,86.3,73.7
f6881135-ea7e-43e4-b029-da7ce8b2007e,162,1,00:02:55.252,2,,8,Regular Play,Italy,Domenico Berardi,Right Wing,0.668906,3794685,7131,True,,,0.6159055833114886,Incomplete,7788,Ciro Immobile,Ground Pass,Left Foot,100.30865,63.157814,107.3,54.7
f20e94b1-153c-452c-bb66-009a579c36ff,165,1,00:02:59.745,2,Recovery,8,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,1.165711,3794685,11514,,,,0.7986795725977356,Complete,7131,Domenico Berardi,Low Pass,Head,83.59425,72.75361,86.7,68.9
21e8c22d-93ac-49f7-b44f-c48627678ff3,167,1,00:03:00.911,3,,8,Regular Play,Italy,Domenico Berardi,Right Wing,1.261678,3794685,7131,,,,0.9917699008779002,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,86.63281,69.50457,77.8,65.9
c07b75dd-363b-4995-83dd-b21c67f2d81e,170,1,00:03:02.308,3,,8,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.462708,3794685,7024,,,,0.9868564004741456,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,76.85063,65.5895,62.3,65.2
8cb3cbe3-b778-40af-ad00-3007d1cb4c22,173,1,00:03:06.148,3,,8,Regular Play,Italy,Leonardo Bonucci,Right Center Back,2.223738,3794685,7173,,,,0.9784979928873544,Complete,7119,Francesco Acerbi,Ground Pass,Left Foot,55.50739,51.66587,56.6,23.3
7560bdc4-c79d-40a9-a1ea-e995ec274d03,175,1,00:03:08.372,3,,8,Regular Play,Italy,Francesco Acerbi,Left Center Back,0.613903,3794685,7119,,,,0.9848725257042176,Complete,3166,Marco Verratti,Ground Pass,Left Foot,58.260384,25.863264,55.8,32.2
2f90a757-572a-4516-9be9-352305469833,178,1,00:03:10.629,3,,8,Regular Play,Italy,Marco Verratti,Left Center Midfield,0.825094,3794685,3166,,,,0.9817283446632624,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,56.949825,33.260777,59.7,42.2
2e6d7b2e-ca6a-4ff3-ba3d-e4d9888096a7,180,1,00:03:11.454,3,,8,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.708142,3794685,7024,,,,0.8801110286957059,Complete,7119,Francesco Acerbi,Low Pass,Right Foot,59.334225,43.09086,69.0,15.9
2bf9be25-b12b-408a-af5b-f1349e7ee9d4,183,1,00:03:15.433,3,,8,Regular Play,Italy,Francesco Acerbi,Left Center Back,0.59703,3794685,7119,,,,0.7465617168516848,Complete,7788,Ciro Immobile,Low Pass,Left Foot,81.43219,22.930624,94.6,28.5
04a4aae8-39cc-4091-8052-c9984f2455c1,186,1,00:03:30.380,3,Goal Kick,9,From Goal Kick,Austria,Daniel Bachmann,Goalkeeper,1.112918,3794685,21532,,,,0.9966694676031614,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,7.0,44.1,9.0,53.4
263ce672-fce2-4809-8885-3eafa98e6242,189,1,00:03:34.370,3,,9,From Goal Kick,Austria,Aleksandar Dragović,Right Center Back,1.319065,3794685,3969,,,,0.9636560136317076,Complete,8779,Stefan Lainer,Ground Pass,Right Foot,15.65157,58.428513,35.4,76.3
169dc2c4-ca05-47bb-9697-ff8bf1e752c1,192,1,00:03:36.228,3,,9,From Goal Kick,Austria,Stefan Lainer,Right Back,1.016693,3794685,8779,,,,0.9228744671669098,Complete,8769,Xaver Schlager,Ground Pass,Right Foot,38.25586,78.57684,48.8,73.9
a751c7ac-1471-4558-8b6c-c34ac8938554,195,1,00:03:37.325,3,,9,From Goal Kick,Austria,Xaver Schlager,Right Defensive Midfield,2.303072,3794685,8769,,,,0.9911058840419495,Complete,8779,Stefan Lainer,Ground Pass,Left Foot,47.50052,68.83722,37.2,75.2
e5a14bbe-0a62-4927-bb06-f460355189f3,197,1,00:03:39.628,3,,9,From Goal Kick,Austria,Stefan Lainer,Right Back,1.09284,3794685,8779,,,,0.9942932848700136,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,36.044846,75.01114,27.4,75.4
6c02cdbf-759e-40f0-9399-c82d45cc42af,201,1,00:03:41.497,3,,9,From Goal Kick,Austria,Aleksandar Dragović,Right Center Back,0.852279,3794685,3969,True,,,0.9311787003356132,Complete,11396,Florian Grillitsch,Ground Pass,Right Foot,26.63845,71.04682,36.2,65.0
ea7f2d21-340d-416c-95f3-117061e5ff74,205,1,00:03:43.439,3,,9,From Goal Kick,Austria,Florian Grillitsch,Left Defensive Midfield,1.392236,3794685,11396,True,,,0.9876217451183884,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,37.25601,52.38317,26.1,51.6
24a42466-88df-4ed1-b50b-7fe524c5b669,208,1,00:03:45.870,3,,9,From Goal Kick,Austria,Martin Hinteregger,Left Center Back,1.335781,3794685,8307,,,,0.8954028937299761,Complete,8518,Marcel Sabitzer,Ground Pass,Left Foot,24.30716,37.471283,48.7,27.3
943523de-7dac-49c9-a798-3d9bb82dc7e9,212,1,00:03:47.854,3,,9,From Goal Kick,Austria,Marcel Sabitzer,Center Attacking Midfield,0.721439,3794685,8518,True,,,0.9891328637725586,Complete,11396,Florian Grillitsch,Ground Pass,Right Foot,46.8673,29.520996,40.5,36.1
ffbea83a-fd34-4687-9151-da61bdaea357,214,1,00:03:48.575,3,,9,From Goal Kick,Austria,Florian Grillitsch,Left Defensive Midfield,1.945598,3794685,11396,,,,0.8212104869815818,Complete,8220,David Olatukunbo Alaba,High Pass,Right Foot,40.10614,34.17647,42.7,7.4
7a94e74c-e20f-41dc-a1d6-cc6e8dcd8bcd,218,1,00:03:51.220,3,,9,From Goal Kick,Austria,David Olatukunbo Alaba,Left Back,1.182033,3794685,8220,True,,,0.8935658285291745,Complete,24977,Christoph Baumgartner,Ground Pass,Left Foot,43.91006,2.236206,51.3,6.6
c71963ad-899c-46c7-9e5d-0b1faa663a7b,221,1,00:03:52.402,3,,9,From Goal Kick,Austria,Christoph Baumgartner,Left Wing,0.732331,3794685,24977,True,,,0.8852681513357524,Complete,8518,Marcel Sabitzer,Ground Pass,Right Foot,53.12626,1.608574,61.5,7.3
8f1b2aa8-23ab-4ff5-9987-c3b59d3b3823,225,1,00:03:55.887,3,,9,From Goal Kick,Austria,Marcel Sabitzer,Center Attacking Midfield,0.863159,3794685,8518,,,,0.5438211558686699,Incomplete,3325,Marko Arnautović,High Pass,Left Foot,70.60064,8.09932,87.0,27.2
6d5accb1-db4e-44ff-abdd-9c114f7ea5d8,231,1,00:04:00.280,4,,9,From Goal Kick,Italy,Nicolò Barella,Right Center Midfield,2.003538,3794685,8181,True,,,0.7764670082695473,Complete,7788,Ciro Immobile,Ground Pass,Right Foot,56.870533,65.67601,89.1,55.2
a499ab80-260c-4c14-9855-ab6e781695a6,237,1,00:04:09.638,4,,9,From Goal Kick,Austria,Florian Grillitsch,Left Defensive Midfield,2.238672,3794685,11396,,,,0.9861322916057635,Complete,21532,Daniel Bachmann,Ground Pass,Left Foot,18.53231,53.660816,8.4,44.0
4aa367a8-2db3-4495-9707-59346ff7be7a,240,1,00:04:12.578,4,,9,From Goal Kick,Austria,Daniel Bachmann,Goalkeeper,1.163769,3794685,21532,,,,0.9478148584018388,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,10.35846,40.41107,25.5,42.8
9b791887-f0d9-4d4c-aac9-73b709923b73,244,1,00:04:15.539,4,,9,From Goal Kick,Austria,Aleksandar Dragović,Right Center Back,2.404984,3794685,3969,True,,,0.8253762694667108,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,26.43107,35.658398,48.2,7.0
c9fc19c0-17d3-490c-a2d0-3823a2ee90fa,247,1,00:04:23.921,4,,9,From Goal Kick,Austria,David Olatukunbo Alaba,Left Back,0.852882,3794685,8220,,,,0.9759672507462784,Complete,8518,Marcel Sabitzer,Ground Pass,Left Foot,84.47917,1.61797,91.1,13.4
3662a0ad-2f62-42ff-a038-7836ea356b19,252,1,00:04:26.712,4,,9,From Goal Kick,Austria,Marcel Sabitzer,Center Attacking Midfield,0.740398,3794685,8518,,,,0.8794312542381493,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,97.60973,4.54274,100.6,4.6
29155d2a-8a81-440a-816e-a5dd865b8b5f,256,1,00:04:27.488,4,,9,From Goal Kick,Austria,David Olatukunbo Alaba,Left Back,0.731009,3794685,8220,True,,,0.9587658436239832,Out,8518,Marcel Sabitzer,Ground Pass,Left Foot,99.2,3.2,94.1,0.5
52487799-24b3-4ea5-aff5-11054227a603,258,1,00:04:53.932,4,Throw-in,10,From Throw In,Italy,Giovanni Di Lorenzo,Right Back,1.072597,3794685,11514,,,,0.972096902074298,Complete,7024,Jorge Luiz Frello Filho,Low Pass,,25.3,80.0,23.8,68.0
a1fa193d-e8c9-4773-a894-1dccd2e8332a,261,1,00:04:55.005,4,,10,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.977237,3794685,7024,True,,,0.9438100937641996,Complete,11514,Giovanni Di Lorenzo,Low Pass,Right Foot,23.8,68.0,24.2,74.9
ed61ef6e-5a29-4be7-8ac6-77de76759f6c,264,1,00:04:55.990,4,,10,From Throw In,Italy,Giovanni Di Lorenzo,Right Back,1.153762,3794685,11514,,,,0.9624590375297312,Complete,8181,Nicolò Barella,Ground Pass,Left Foot,24.2,74.9,30.4,66.7
462856bf-5958-4019-83e7-307581a23a2f,268,1,00:04:58.308,4,,10,From Throw In,Italy,Nicolò Barella,Right Center Midfield,0.080034,3794685,8181,,,,0.019543645541398272,Incomplete,7131,Domenico Berardi,Ground Pass,Right Foot,32.222412,69.41276,34.9,67.6
d1e5a8bc-f2be-4b32-b505-ce0a091dfd3d,271,1,00:04:59.618,4,Recovery,11,Regular Play,Austria,Xaver Schlager,Right Defensive Midfield,1.260173,3794685,8769,,,,0.9963424005574312,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,83.05803,5.91019,63.1,16.6
636d53f5-cab7-4be3-b7b5-a6166a38cce6,274,1,00:05:01.894,5,,11,Regular Play,Austria,Martin Hinteregger,Left Center Back,0.968751,3794685,8307,,,,0.9967341522768152,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,61.862076,18.367603,56.7,36.6
6bb58b53-8282-44b7-b31a-e38ab82eab1c,277,1,00:05:05.032,5,,11,Regular Play,Austria,Aleksandar Dragović,Right Center Back,1.30598,3794685,3969,,,,0.9856727137667584,Complete,8779,Stefan Lainer,Ground Pass,Right Foot,56.143574,39.80827,50.2,69.4
62f7bb83-3f28-466b-95dc-41faa8e9ebd7,280,1,00:05:07.340,5,,11,Regular Play,Austria,Stefan Lainer,Right Back,2.642751,3794685,8779,,,,0.9808045752748814,Complete,21532,Daniel Bachmann,Ground Pass,Right Foot,48.147766,63.605026,21.1,54.6
d0608608-870c-4b4d-896f-8a7f21925fc9,283,1,00:05:12.198,5,,11,Regular Play,Austria,Daniel Bachmann,Goalkeeper,3.177208,3794685,21532,,,,0.6980700539226571,Incomplete,24977,Christoph Baumgartner,High Pass,Right Foot,19.67575,50.17334,63.6,7.9
0ad233e1-3f46-4564-a9b1-c4248f528edc,285,1,00:05:15.375,5,Interception,11,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,2.13485,3794685,11514,True,,,0.17716759573285218,Incomplete,7788,Ciro Immobile,High Pass,,58.859116,65.18189,85.5,55.6
b16c123c-eac1-43c0-95d9-76a6d91c4e5a,288,1,00:05:17.510,5,Recovery,11,Regular Play,Austria,Martin Hinteregger,Left Center Back,1.537591,3794685,8307,,,,0.3665145023204693,Incomplete,11396,Florian Grillitsch,High Pass,Head,36.25658,24.192364,40.1,25.1
5d3ec658-e808-49a0-bf9c-a8563b7e23f5,295,1,00:05:31.004,5,Free Kick,12,From Free Kick,Austria,Florian Grillitsch,Left Defensive Midfield,2.642438,3794685,11396,,True,,0.9836206220756536,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,42.3,28.2,45.1,55.8
fee64fa1-0435-4803-b51f-58f61d430607,297,1,00:05:35.814,5,,12,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,1.197625,3794685,3969,,,,0.9892517518339704,Complete,11396,Florian Grillitsch,Ground Pass,Right Foot,46.87666,48.921234,54.2,40.6
bb56ebd6-ce1a-48cf-8b1b-740496b11f6b,300,1,00:05:37.804,5,,12,From Free Kick,Austria,Florian Grillitsch,Left Defensive Midfield,2.037546,3794685,11396,,,,0.9939973153427358,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,53.0876,35.075397,42.2,23.7
7dea73fe-f918-46ac-b250-635596cb4834,303,1,00:05:40.935,5,,12,From Free Kick,Austria,Martin Hinteregger,Left Center Back,1.210153,3794685,8307,,,,0.9545031720526208,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,47.10674,20.11542,55.7,6.2
a022b54c-35fa-4702-a1ba-a291598d7499,306,1,00:05:42.695,5,,12,From Free Kick,Austria,David Olatukunbo Alaba,Left Back,1.610092,3794685,8220,,,,0.8579534239208875,Incomplete,8518,Marcel Sabitzer,Ground Pass,Left Foot,56.1,6.0,77.7,11.0
6547f448-cdd4-47a1-89e8-ed1b35a79bf9,308,1,00:05:44.305,5,Recovery,12,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.16439,3794685,7173,,,,0.9060180675855593,Incomplete,7788,Ciro Immobile,Ground Pass,Right Foot,44.77972,67.36075,69.5,61.5
ecc3d7cb-c697-44d1-aac8-6a4692525db2,311,1,00:05:46.773,5,Recovery,13,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.036828,3794685,7024,,,,0.9837575503701156,Complete,3166,Marco Verratti,Ground Pass,Right Foot,57.505547,56.066837,65.0,44.0
0434a710-5100-448e-8bb9-44c596025f6a,315,1,00:05:51.251,5,,13,Regular Play,Italy,Marco Verratti,Left Center Midfield,0.928135,3794685,3166,,,,0.9859921188009424,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,67.38375,52.905403,70.3,61.2
0389d97c-375e-4d04-b006-23a980d63ec2,318,1,00:05:53.308,5,,13,Regular Play,Italy,Nicolò Barella,Right Center Midfield,2.460959,3794685,8181,,,,0.7865905608874796,Incomplete,7788,Ciro Immobile,Ground Pass,Right Foot,74.94971,60.32872,111.7,47.0
be9a2b46-b24c-4686-86c1-8a591141b2b2,325,1,00:06:26.068,6,Free Kick,15,From Free Kick,Austria,Daniel Bachmann,Goalkeeper,1.551622,3794685,21532,,True,,0.9942852600017242,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,13.2,33.8,29.2,60.5
da85d24c-c305-4d2e-961b-182627997710,327,1,00:06:28.935,6,,15,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,0.999223,3794685,3969,,,,0.9269518491409596,Incomplete,8506,Konrad Laimer,Ground Pass,Right Foot,41.16164,61.49341,63.6,74.3
05d96845-c76c-4295-9c29-b0119353b366,330,1,00:06:29.934,6,Interception,16,Regular Play,Italy,Leonardo Spinazzola,Left Back,1.620683,3794685,8286,True,,True,0.8914002965887006,Complete,3166,Marco Verratti,Low Pass,Left Foot,55.27521,10.760808,63.7,16.8
75feecf6-0bc5-4efc-a7fb-1f7c95ca140c,333,1,00:06:31.706,6,,16,Regular Play,Italy,Marco Verratti,Left Center Midfield,1.319109,3794685,3166,,,,0.9850944253363794,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,64.66899,20.284763,72.9,32.9
d397ce66-6755-4fd2-b768-28cd6895b673,337,1,00:06:33.321,6,,16,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.205029,3794685,8181,True,,,0.9649212628087516,Incomplete,7037,Lorenzo Insigne,Ground Pass,Right Foot,73.114456,35.847935,77.5,25.7
5e93cba5-33a6-4047-8770-13dece9be2c0,339,1,00:06:34.526,6,Recovery,17,Regular Play,Austria,Konrad Laimer,Right Wing,1.269481,3794685,8506,,,,0.9865782249486744,Complete,8518,Marcel Sabitzer,Ground Pass,Left Foot,41.47092,47.75596,52.5,35.9
68ab3819-ce36-46fb-8002-f176e1c0b179,341,1,00:06:35.796,6,,17,Regular Play,Austria,Marcel Sabitzer,Center Attacking Midfield,0.8156,3794685,8518,,,,0.9971927809668281,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,51.81667,35.373608,48.2,44.0
53ff555d-0e38-4de2-9724-b5fa5f4e17fe,344,1,00:06:37.282,6,,17,Regular Play,Austria,Martin Hinteregger,Left Center Back,1.460334,3794685,8307,,,,0.9273553151873516,Complete,8220,David Olatukunbo Alaba,Low Pass,Left Foot,50.33819,39.53803,54.3,20.4
908ec3f9-3d35-46f0-9880-0b869b6d4e3a,347,1,00:06:40.189,6,,17,Regular Play,Austria,David Olatukunbo Alaba,Left Back,1.156667,3794685,8220,,,,0.9411220744587236,Complete,24977,Christoph Baumgartner,Ground Pass,Left Foot,60.57119,10.78333,74.5,7.9
05a78637-32f0-4cb4-aebf-6bae6bdcfa57,351,1,00:06:42.224,6,,17,Regular Play,Austria,Christoph Baumgartner,Left Wing,1.086608,3794685,24977,True,,,0.8153838885104978,Complete,8518,Marcel Sabitzer,Ground Pass,Right Foot,72.89351,6.43576,84.2,16.6
