id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
2aecc272-2f30-4a7b-9bea-91513ba8fe43,74,1,00:01:12.524,1,,5,From Throw In,Austria,David Olatukunbo Alaba,Left Back,1.621162,3788767,8220,,,,,0.8931641714274026,Complete,11396,Florian Grillitsch,High Pass,Head,88.80199,14.466034,73.6,14.3
028cd283-0f7a-4c7a-baa6-3520d76f4cb7,78,1,00:01:14.421,1,,5,From Throw In,Austria,Florian Grillitsch,Left Center Midfield,1.768409,3788767,11396,True,,,,0.9313646388746992,Complete,8307,Martin Hinteregger,Low Pass,Right Foot,74.68019,17.070343,53.8,14.1
b3101642-0686-4dd5-8925-060ff8bc63ba,82,1,00:01:17.532,1,,5,From Throw In,Austria,Martin Hinteregger,Left Center Back,2.307143,3788767,8307,True,,,,0.9797587989611104,Complete,21532,Daniel Bachmann,Ground Pass,Right Foot,48.98233,19.894184,22.7,36.2
6d323e31-39df-4d7b-a5f3-c48bf75900ac,85,1,00:01:20.458,1,,5,From Throw In,Austria,Daniel Bachmann,Goalkeeper,1.519476,3788767,21532,,,,,0.9892658090787596,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,23.27452,36.927708,28.9,49.1
478f5abb-27c1-484b-b0f1-f7bb290dc5f1,88,1,00:01:22.992,1,,5,From Throw In,Austria,Aleksandar Dragović,Right Center Back,1.163288,3788767,3969,,,,,0.9710366116025122,Complete,11396,Florian Grillitsch,Ground Pass,Right Foot,27.93849,46.59905,34.1,40.0
dddc0d2e-fc51-4ed7-ab87-14f14c5f4d9b,91,1,00:01:30.494,1,,5,From Throw In,Austria,Florian Grillitsch,Left Center Midfield,1.416646,3788767,11396,,,,,0.9703450859478568,Complete,8779,Stefan Lainer,Ground Pass,Right Foot,48.66905,47.879787,56.6,78.1
aaa670c6-6449-484c-8b6d-b0a105ebb52a,94,1,00:01:32.544,1,,5,From Throw In,Austria,Stefan Lainer,Right Back,1.232316,3788767,8779,,,,,0.9281998068992986,Complete,8506,Konrad Laimer,Ground Pass,Right Foot,62.0,78.1,70.9,78.3
830979ad-c673-4e89-b22b-d5773975cbec,98,1,00:01:35.159,1,,5,From Throw In,Austria,Konrad Laimer,Right Wing,1.141965,3788767,8506,,,,,0.8667575495921732,Complete,8769,Xaver Schlager,Ground Pass,Right Foot,74.23177,77.71241,85.9,78.9
08335622-f57a-45ed-a464-0eaaba973c61,106,1,00:01:39.577,1,,5,From Throw In,Austria,Xaver Schlager,Right Center Midfield,0.928384,3788767,8769,True,,,,0.963790095637224,Complete,8506,Konrad Laimer,Ground Pass,Right Foot,106.20414,65.125015,109.2,54.2
09727822-1778-49cd-8fa5-6bc6473ee367,111,1,00:02:10.835,2,Corner,6,From Corner,Austria,David Olatukunbo Alaba,Left Back,1.06406,3788767,8220,,,,,0.5354677086676538,Complete,8518,Marcel Sabitzer,High Pass,Left Foot,120.0,79.69762,115.4,49.0
504db66e-9d8a-40b2-8a9f-5e3bd9c5bba8,117,1,00:02:42.809,2,Corner,7,From Corner,Austria,David Olatukunbo Alaba,Left Back,2.017188,3788767,8220,,,,,0.6272526647924835,Complete,24977,Christoph Baumgartner,High Pass,Left Foot,120.0,0.1,111.1,48.5
08609558-f36a-432a-92d9-05d690eb7f41,119,1,00:02:45.107,2,,7,From Corner,Austria,Christoph Baumgartner,Left Wing,0.82499,3788767,24977,,,,,0.7756941192545437,Complete,8307,Martin Hinteregger,Low Pass,Head,113.184204,50.479675,112.0,41.4
cf8a49c4-1254-42c1-9d5b-deab840d9e00,125,1,00:02:57.270,2,Free Kick,8,From Free Kick,Ukraine,Heorhii Bushchan,Goalkeeper,1.910011,3788767,22243,,True,,,0.9829286980973102,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,7.4,42.6,26.6,17.7
86523914-c044-4fc4-8eb2-47b260791614,127,1,00:03:04.570,3,,8,From Free Kick,Ukraine,Vitalii Mykolenko,Left Back,2.73188,3788767,20827,,,,,0.9259382071158222,Complete,31900,Oleksandr Karavaev,High Pass,Left Foot,34.221447,13.468857,37.8,72.9
bed63ee8-60be-49d1-99a6-fecc9d3ced34,131,1,00:03:08.695,3,,8,From Free Kick,Ukraine,Oleksandr Karavaev,Right Back,0.087888,3788767,31900,,,,,0.00809828814066835,Incomplete,,,Low Pass,Right Foot,47.0,75.9,48.5,74.9
a7dd611c-74a7-4ecf-add2-effbd784befc,133,1,00:03:27.949,3,Throw-in,9,From Throw In,Ukraine,Oleksandr Karavaev,Right Back,2.837179,3788767,31900,,,,,0.7023438827279106,Complete,8830,Andriy Yarmolenko,Low Pass,,56.1,80.0,93.0,74.8
6a29616f-7f51-4c20-92b2-77cf8ecd44de,136,1,00:03:34.284,3,,9,From Throw In,Ukraine,Andriy Yarmolenko,Right Wing,0.462703,3788767,8830,,,,,0.08296560542107292,Incomplete,23649,Roman Yaremchuk,Low Pass,Left Foot,118.791145,56.71067,117.7,44.4
fc3cabdf-2208-4b3e-9bc5-2e8f9c5e567f,139,1,00:03:48.564,3,,10,Regular Play,Austria,Daniel Bachmann,Goalkeeper,0.84,3788767,21532,,True,,,0.9904123323266344,Complete,11396,Florian Grillitsch,Ground Pass,Keeper Arm,10.3,35.9,26.3,35.3
8b9c0a4e-2754-4791-9074-faeb5ccc6acc,141,1,00:03:54.415,3,,10,Regular Play,Austria,Florian Grillitsch,Left Center Midfield,0.933937,3788767,11396,,,,,0.9452672223423632,Complete,3325,Marko Arnautović,Ground Pass,Right Foot,53.69884,28.979343,70.6,23.7
86d87748-392e-477a-9dfd-2fb3ea8ed217,143,1,00:03:55.349,3,,10,Regular Play,Austria,Marko Arnautović,Center Forward,0.810824,3788767,3325,,,,,0.990570496579344,Complete,11396,Florian Grillitsch,Ground Pass,Right Foot,68.81975,23.422382,57.4,22.3
647b8787-13e8-4763-9433-9fca73a749ff,147,1,00:03:58.565,3,,10,Regular Play,Austria,Florian Grillitsch,Left Center Midfield,1.252168,3788767,11396,True,,,,0.9903129532388196,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,57.11049,18.92014,45.3,24.7
9606b414-065c-4782-af07-7837e78819c1,150,1,00:04:05.207,4,,10,Regular Play,Austria,Martin Hinteregger,Left Center Back,0.880405,3788767,8307,,,,,0.9879584467407406,Complete,11396,Florian Grillitsch,Ground Pass,Left Foot,51.924324,20.59826,53.8,26.3
a05d99c1-2de6-414d-87fd-3a5333cd26a2,153,1,00:04:07.285,4,,10,Regular Play,Austria,Florian Grillitsch,Left Center Midfield,1.555378,3788767,11396,,,,,0.9858977104519666,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,52.93813,27.039234,51.9,44.1
46173160-a5cf-450a-8ae7-dfa9fd83b315,157,1,00:04:11.198,4,,10,Regular Play,Austria,Aleksandar Dragović,Right Center Back,1.185146,3788767,3969,True,,,,0.939777920242317,Complete,8779,Stefan Lainer,Ground Pass,Left Foot,62.19698,51.22033,77.6,77.5
28c228cf-0690-4f8f-b35c-542b1551845b,161,1,00:04:16.920,4,,10,Regular Play,Austria,Stefan Lainer,Right Back,0.917622,3788767,8779,True,,,,0.984597992782096,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,75.87153,75.60634,63.2,75.9
9970e70b-e54e-4f76-921d-ba2699ba2f6f,165,1,00:04:18.719,4,,10,Regular Play,Austria,Aleksandar Dragović,Right Center Back,1.050287,3788767,3969,True,,,,0.8641785629130451,Complete,8779,Stefan Lainer,Ground Pass,Right Foot,61.053333,70.49237,65.6,78.3
38a81e55-a0d2-441d-a676-6e64fb63114e,179,1,00:04:24.781,4,,10,Regular Play,Austria,Xaver Schlager,Right Center Midfield,0.801036,3788767,8769,,,,,0.9820238158900472,Complete,8518,Marcel Sabitzer,Ground Pass,Left Foot,84.5267,65.843315,89.7,62.4
63d1e23b-95ec-47bd-9dc5-1b800193c30d,185,1,00:04:27.787,4,Recovery,10,Regular Play,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,0.939906,3788767,16514,,,,,0.9533820319548002,Complete,8830,Andriy Yarmolenko,Ground Pass,Right Foot,29.470354,32.08193,40.8,35.7
ed51c7a9-d2a2-4d0d-8938-14318156ff81,192,1,00:04:29.737,4,,10,Regular Play,Austria,David Olatukunbo Alaba,Left Back,0.599228,3788767,8220,True,,,,0.8709260330556715,Complete,24977,Christoph Baumgartner,Ground Pass,Left Foot,81.41752,31.497654,85.7,29.3
15c0f5e9-6d35-4a36-bfa1-ce48c29a720b,195,1,00:04:31.770,4,,10,Regular Play,Austria,Christoph Baumgartner,Left Wing,1.760164,3788767,24977,,,,,0.9809825390338104,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,87.46771,26.02481,85.3,20.5
7d6154dc-9799-4030-928d-cbf637382c4b,198,1,00:04:35.389,4,,10,Regular Play,Austria,David Olatukunbo Alaba,Left Back,2.486542,3788767,8220,,,,,0.8717624534591458,Complete,24977,Christoph Baumgartner,Ground Pass,Left Foot,86.90042,16.11654,115.8,17.5
838f747d-a76e-40d7-8f86-c29dea6785d9,201,1,00:04:40.866,4,,10,Regular Play,Austria,Christoph Baumgartner,Left Wing,0.951174,3788767,24977,,,,,0.8350154246105448,Complete,8518,Marcel Sabitzer,Ground Pass,Right Foot,117.2698,21.800476,111.4,24.2
4ca29c30-2fe0-4a46-91e5-5bb52aab1da2,212,1,00:04:45.256,4,,11,Regular Play,Ukraine,Oleksandr Zinchenko,Left Center Midfield,2.57178,3788767,3575,True,,,,0.9070276828716389,Complete,23649,Roman Yaremchuk,Ground Pass,Left Foot,22.791183,54.45127,50.6,74.0
e0b7cb8d-9884-484b-8756-acdc1b7a9149,215,1,00:04:47.962,4,,11,Regular Play,Ukraine,Roman Yaremchuk,Center Forward,1.465155,3788767,23649,,,,,0.9888980421735576,Complete,8830,Andriy Yarmolenko,Ground Pass,Left Foot,50.6,74.0,35.9,73.8
1b4a5b08-c64b-4591-9bab-1a7710d184c7,219,1,00:04:50.999,4,,11,Regular Play,Ukraine,Andriy Yarmolenko,Right Wing,2.109962,3788767,8830,True,,,,0.9384051612055948,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,35.146103,77.57709,15.8,59.2
ad7e67e0-673d-4fa3-8ea5-a75596d5c640,222,1,00:04:54.041,4,,11,Regular Play,Ukraine,Illia Zabarnyi,Right Center Back,0.723729,3788767,39136,,,,,0.9463857511326949,Complete,16514,Serhii Sydorchuk,Ground Pass,Right Foot,16.843475,59.779884,26.5,60.0
cff50850-55d9-4ef6-8252-1aa58673d8f7,225,1,00:04:54.842,4,,11,Regular Play,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.46963,3788767,16514,,,,,0.9929899684090292,Complete,31900,Oleksandr Karavaev,Ground Pass,Right Foot,26.778534,60.09332,20.6,74.9
22a4e418-d5ac-4197-a75d-148f69ee592f,229,1,00:04:59.065,4,,11,Regular Play,Ukraine,Oleksandr Karavaev,Right Back,0.851804,3788767,31900,,,,,0.9945676078044232,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,19.705162,73.448296,9.3,68.8
f98b156f-aa4e-4eec-9cb4-b2d2d58e1817,235,1,00:05:31.810,5,Free Kick,12,From Free Kick,Ukraine,Heorhii Bushchan,Goalkeeper,5.644288,3788767,22243,,,,,0.08431357881022121,Incomplete,8830,Andriy Yarmolenko,High Pass,Right Foot,8.5,71.9,94.4,58.1
60df893a-23b0-4e2b-a6d3-2284a89d3e71,237,1,00:05:37.454,5,Recovery,13,Regular Play,Austria,Martin Hinteregger,Left Center Back,1.808644,3788767,8307,,,,,0.9964711814126069,Complete,21532,Daniel Bachmann,Ground Pass,Right Foot,25.44908,19.56956,5.1,33.5
0d5480c7-3d72-4838-90e8-f6440fbadb3c,241,1,00:05:40.570,5,,13,Regular Play,Austria,Daniel Bachmann,Goalkeeper,3.6816,3788767,21532,True,,,,0.3955842859291117,Complete,8779,Stefan Lainer,High Pass,Right Foot,5.90284,34.9442,49.4,71.8
b81a389c-ca2f-4380-880e-9c44b7338685,245,1,00:05:45.091,5,,13,Regular Play,Austria,Stefan Lainer,Right Back,0.060922,3788767,8779,True,,,,0.0032406832521341576,Incomplete,,,Low Pass,Right Foot,48.9,73.4,51.4,73.5
4871f0d7-84ab-44d9-99d7-59c8cf34a289,247,1,00:05:52.909,5,Throw-in,14,From Throw In,Austria,Stefan Lainer,Right Back,3.882997,3788767,8779,,,,,0.6055349658791834,Incomplete,8506,Konrad Laimer,Low Pass,,64.51681,79.44371,107.3,74.3
e0a440a3-d0d0-424f-9a49-2b78437fa74e,252,1,00:05:57.704,5,,15,Regular Play,Ukraine,Vitalii Mykolenko,Left Back,0.650527,3788767,20827,,,,,0.993445982284464,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,14.314789,13.512088,14.8,20.3
232b17b7-46fd-4b52-9341-d77ec9c96489,255,1,00:05:58.434,5,,15,Regular Play,Ukraine,Mykola Matviyenko,Left Center Back,1.222551,3788767,18617,,,,,0.95968314096953,Complete,21294,Mykola Shaparenko,Ground Pass,Left Foot,16.128529,20.714148,22.4,6.4
4d50ef9e-9af5-4270-8ab9-1dcc24ed9d16,259,1,00:05:59.697,5,,15,Regular Play,Ukraine,Mykola Shaparenko,Right Center Midfield,1.139302,3788767,21294,True,,,,0.9908618839795724,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,24.71515,9.690184,12.0,6.6
0b2cd724-a2b1-4b4c-9d5d-a28d13e01f3d,262,1,00:06:00.876,6,,15,Regular Play,Ukraine,Vitalii Mykolenko,Left Back,2.200225,3788767,20827,,,,,0.3366998218916923,Incomplete,16557,Ruslan Malinovskiy,High Pass,Left Foot,12.471073,8.230548,55.5,16.0
bf2a3caa-c65a-4b1e-ae38-994595a07aa1,264,1,00:06:03.077,6,Recovery,15,Regular Play,Austria,Aleksandar Dragović,Right Center Back,2.252025,3788767,3969,,,,,0.3949428947139236,Incomplete,,,High Pass,Head,63.605865,59.51152,79.6,74.0
148f5d69-b8f7-4304-9b72-de6d38ddfd27,265,1,00:06:05.329,6,Recovery,15,Regular Play,Ukraine,Mykola Shaparenko,Right Center Midfield,1.059472,3788767,21294,True,,,,0.7843205686111072,Incomplete,16514,Serhii Sydorchuk,High Pass,,39.789135,6.6033015,40.3,13.8
52febf5d-4dce-4dea-a626-5aed391218a9,268,1,00:06:06.388,6,Interception,15,Regular Play,Austria,Marcel Sabitzer,Center Attacking Midfield,1.66494,3788767,8518,,,,,0.6575736899939487,Out,8506,Konrad Laimer,Low Pass,Head,79.89725,63.900402,91.1,80.0
639ac981-4823-4b1f-b76d-5adf96e23227,270,1,00:06:20.020,6,Throw-in,16,From Throw In,Ukraine,Vitalii Mykolenko,Left Back,1.784468,3788767,20827,,,,,0.6642357504690555,Complete,23649,Roman Yaremchuk,High Pass,,35.6,0.1,58.0,5.2
7b17a0e9-c398-492f-8c0f-b00783fdbe57,275,1,00:06:23.101,6,Recovery,17,Regular Play,Austria,Marcel Sabitzer,Center Attacking Midfield,1.929799,3788767,8518,,,,,0.9676799471944042,Complete,8307,Martin Hinteregger,High Pass,Left Foot,68.3588,64.433075,38.3,68.3
fc60cb9c-6eaa-412e-b097-5867b2fcad98,278,1,00:06:30.903,6,,17,Regular Play,Austria,Martin Hinteregger,Left Center Back,1.766969,3788767,8307,,,,,0.976207999289894,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,27.09363,51.712067,41.3,68.3
973090b1-a362-4f94-a258-615e294ff5ff,281,1,00:06:36.617,6,,17,Regular Play,Austria,Aleksandar Dragović,Right Center Back,0.885468,3788767,3969,,,,,0.9135363465688344,Complete,8506,Konrad Laimer,Ground Pass,Right Foot,56.031776,61.736794,76.6,71.2
a2808a43-cb1e-470b-8f89-26a9709ec64e,284,1,00:06:39.192,6,,17,Regular Play,Austria,Konrad Laimer,Right Wing,0.783576,3788767,8506,,,,,0.9135016057643224,Complete,3325,Marko Arnautović,Ground Pass,Right Foot,81.06399,60.97023,91.9,60.6
4d9be72f-a9e0-4cb9-be7a-1262a7d03ccd,287,1,00:06:40.152,6,,17,Regular Play,Austria,Marko Arnautović,Center Forward,0.183757,3788767,3325,,,,,0.04193812755560752,Incomplete,8518,Marcel Sabitzer,Ground Pass,Right Foot,93.67952,50.240517,95.3,57.0
2ab3112a-0c55-4f64-ae3d-0c2ae571aed2,291,1,00:06:41.884,6,Recovery,17,Regular Play,Austria,Marko Arnautović,Center Forward,1.064984,3788767,3325,,,,,0.5372647090098099,Complete,8518,Marcel Sabitzer,High Pass,Head,98.746056,50.686745,96.9,37.0
13541f27-4fcc-47a2-9f3a-dd7273f12bf8,295,1,00:06:59.571,6,Goal Kick,18,From Goal Kick,Ukraine,Heorhii Bushchan,Goalkeeper,0.717694,3788767,22243,,True,,,0.9885055016182712,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,6.0,44.0,22.2,57.3
b210c3ad-eae0-4bcd-8689-495da1c60193,297,1,00:07:01.384,7,,18,From Goal Kick,Ukraine,Illia Zabarnyi,Right Center Back,1.094799,3788767,39136,,True,,,0.9883766884439792,Complete,31900,Oleksandr Karavaev,Ground Pass,Right Foot,22.2,57.3,27.6,75.4
b4721610-1523-44e6-84a1-72933efbd1d2,300,1,00:07:03.735,7,,18,From Goal Kick,Ukraine,Oleksandr Karavaev,Right Back,2.069984,3788767,31900,,,,,0.9861967535973316,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,25.929632,76.42208,16.2,43.9
8434cdb2-1f69-4748-ac27-60580e419111,304,1,00:07:06.052,7,,18,From Goal Kick,Ukraine,Mykola Matviyenko,Left Center Back,1.432149,3788767,18617,True,,,,0.9927499030824644,Complete,22243,Heorhii Bushchan,Ground Pass,Left Foot,16.967844,44.69221,2.7,41.9
1f21f9f5-02f4-4d86-b3e2-d456e246e47f,307,1,00:07:10.358,7,,18,From Goal Kick,Ukraine,Heorhii Bushchan,Goalkeeper,2.656412,3788767,22243,,,,,0.7713168463054437,Complete,20827,Vitalii Mykolenko,High Pass,Right Foot,7.680509,48.045574,36.2,2.3
555e2190-4b83-47b5-8a6d-9c888d372e54,311,1,00:07:16.427,7,,18,From Goal Kick,Ukraine,Vitalii Mykolenko,Left Back,1.035601,3788767,20827,,,,,0.976598684312068,Complete,21294,Mykola Shaparenko,Ground Pass,Left Foot,55.9,3.0,64.1,16.8
f060b7f1-39e1-4832-94a9-99d1df5268ee,314,1,00:07:18.541,7,,18,From Goal Kick,Ukraine,Mykola Shaparenko,Right Center Midfield,3.562092,3788767,21294,,,,,0.5813509001486444,Out,8830,Andriy Yarmolenko,High Pass,Left Foot,64.846756,25.172161,101.2,80.0
eee14e23-27a5-49b8-bcf0-1aac11c7345f,316,1,00:07:37.415,7,Throw-in,19,From Throw In,Austria,David Olatukunbo Alaba,Left Back,1.051674,3788767,8220,,,,,0.9675765057991266,Complete,24977,Christoph Baumgartner,Low Pass,,22.3,0.1,28.1,11.5
f8486990-324a-4d85-a471-8f4abcd9d9d6,326,1,00:07:44.844,7,Free Kick,20,From Free Kick,Austria,Xaver Schlager,Right Center Midfield,1.027606,3788767,8769,,,,,0.9983191463151524,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,31.00991,26.875153,22.3,35.4
9142fac4-bf35-4228-bb01-33b96d3a23de,328,1,00:07:50.996,7,,20,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,1.199999,3788767,3969,,True,,,0.967809508653206,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,22.1,36.2,33.1,23.5
e5bea588-4a95-4588-92f2-e2869da1fa79,330,1,00:07:54.206,7,,20,From Free Kick,Austria,Martin Hinteregger,Left Center Back,0.727887,3788767,8307,,,,,0.9660999812752262,Complete,11396,Florian Grillitsch,Ground Pass,Right Foot,31.821075,19.470394,42.1,23.1
e096e236-5780-4e7f-8f83-5d8d606f728b,333,1,00:07:57.797,7,,20,From Free Kick,Austria,Florian Grillitsch,Left Center Midfield,0.83224,3788767,11396,,,,,0.920549972913816,Complete,8518,Marcel Sabitzer,Ground Pass,Right Foot,53.04823,16.538723,70.0,16.3
5d82eaa2-2556-4144-a9ca-2b5ecd302194,336,1,00:07:59.017,7,,20,From Free Kick,Austria,Marcel Sabitzer,Center Attacking Midfield,0.995899,3788767,8518,,,,,0.9800454901028062,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,68.41798,11.02398,76.9,3.9
cbe2b0d0-454a-45d0-b00b-733a552c67d8,340,1,00:08:01.330,8,,20,From Free Kick,Austria,David Olatukunbo Alaba,Left Back,0.935256,3788767,8220,True,,,,0.8259256069671583,Incomplete,24977,Christoph Baumgartner,Ground Pass,Left Foot,79.751816,2.37891,84.9,3.3
