id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,off_camera,under_pressure,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
a16d424c-dfea-4c9f-a591-6c73d6f62a31,376,1,10,,28,Regular Play,Denmark,Andreas Christensen,Right Center Back,2.612803,3788769,3959,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,38.410164,61.793427,34.0,48.5
9f09b742-a99d-419e-9401-08e38765aea2,379,1,10,,28,Regular Play,Denmark,Simon Thorup Kjær,Center Back,1.55214,3788769,5534,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,34.01029,41.223484,39.3,24.0
4b147e86-3e4e-4b2e-b0c1-7567a401d2ca,382,1,10,,28,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,2.047973,3788769,8815,,,,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,40.2,22.4,52.4,6.1
860ff36f-cad6-4848-8ab0-560dd2e2c981,385,1,10,,28,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,0.716034,3788769,16554,,,,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,44.1,6.4,50.5,13.5
92ba28a9-0d27-421a-a9aa-fa02720691bb,388,1,10,,28,Regular Play,Denmark,Mikkel Damsgaard,Left Attacking Midfield,1.043542,3788769,24443,,,,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,50.74002,14.40459,43.7,10.0
f0983063-13c6-4efd-8e23-b9c4e916caeb,391,1,10,,28,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,1.612371,3788769,16554,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,44.064735,9.15837,27.4,24.7
21005cc6-bac1-4583-a1ab-d8e5bb52d564,394,1,10,,28,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.952561,3788769,8815,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,32.77279,25.79785,29.0,49.2
b2da3ab0-2b0e-4624-8e9c-c0045a66e1d6,397,1,10,,28,Regular Play,Denmark,Simon Thorup Kjær,Center Back,1.72603,3788769,5534,,,,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,32.4165,46.694027,44.3,75.7
09ba9ba7-4c62-47de-a256-952bebc9d42b,400,1,10,,28,Regular Play,Denmark,Andreas Christensen,Right Center Back,3.102942,3788769,3959,,,,Complete,5527,Thomas Delaney,High Pass,Right Foot,46.50502,70.14581,97.5,58.3
7fbccd48-76fe-41f6-835c-e761d205dec1,406,1,10,Throw-in,29,From Throw In,Denmark,Daniel Wass,Right Wing Back,1.244003,3788769,6797,True,,,Complete,4447,Martin Braithwaite Christensen,Low Pass,,109.2,80.0,114.2,69.8
e106a72d-21de-4947-aeb8-ebf0f20010f4,410,1,10,,29,From Throw In,Denmark,Martin Braithwaite Christensen,Right Attacking Midfield,1.465533,3788769,4447,,,,Complete,6797,Daniel Wass,High Pass,Right Foot,106.81429,69.7229,101.4,76.0
6ea65283-7d15-4451-937c-45b40a18014f,413,1,10,,29,From Throw In,Denmark,Daniel Wass,Right Wing Back,1.061079,3788769,6797,,,,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,99.23467,71.77306,106.6,76.2
9b6b1f73-1296-4c5f-92dd-f5aa6b3eeec6,416,1,10,,29,From Throw In,Denmark,Martin Braithwaite Christensen,Right Attacking Midfield,2.316098,3788769,4447,,,,Incomplete,5536,Yussuf Yurary Poulsen,High Pass,Right Foot,107.21507,77.72099,110.3,31.5
7c957441-bc48-4a38-ab37-602b58b7ee95,418,1,10,Recovery,29,From Throw In,Russia,Mário Figueira Fernandes,Right Wing Back,1.759081,3788769,5170,,,,Complete,21298,Matvey Safonov,Low Pass,Other,9.8,48.6,4.1,43.5
b4d7a7b3-f634-45f8-9088-935c19d13daa,421,1,11,,29,From Throw In,Russia,Matvey Safonov,Goalkeeper,3.459028,3788769,21298,,,,Incomplete,5195,Artem Dzyuba,High Pass,Drop Kick,17.284567,55.698402,79.0,54.7
a0961367-9323-4b12-98c2-205cf9e19ba0,423,1,11,Recovery,29,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,1.294048,3788769,8815,,,,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,41.552315,20.49512,48.9,25.4
36858e2a-7856-4c2b-8ae4-8fac3d4d4978,427,1,11,,29,From Throw In,Denmark,Thomas Delaney,Left Defensive Midfield,0.664669,3788769,5527,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,48.82096,20.37978,43.9,25.1
12af3f14-8b20-4cfe-bb65-a684adba30fa,431,1,11,,29,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,0.768816,3788769,8815,,,,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,44.55039,20.035446,45.0,21.7
12b751d0-0a90-4fab-9a42-3155c72bd550,434,1,11,,29,From Throw In,Denmark,Thomas Delaney,Left Defensive Midfield,1.042814,3788769,5527,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,45.11286,18.597076,31.8,30.6
3aecea87-76d6-4e88-920a-6ced7044ca27,437,1,11,,29,From Throw In,Denmark,Simon Thorup Kjær,Center Back,1.0215,3788769,5534,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,32.32801,29.15548,40.0,35.7
16ea6691-17e5-4e22-b203-c1f714a4633f,440,1,11,,29,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.27723,3788769,3570,,,,Complete,5536,Yussuf Yurary Poulsen,Ground Pass,Left Foot,50.09828,34.136368,63.6,49.6
3b51ed62-ee81-4327-bf01-c6da0d1e6c06,443,1,11,,29,From Throw In,Denmark,Yussuf Yurary Poulsen,Center Forward,1.427085,3788769,5536,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,63.870724,47.51982,56.9,73.0
b9bca90e-681d-4efe-b003-2135e4e87969,446,1,11,,29,From Throw In,Denmark,Daniel Wass,Right Wing Back,1.144358,3788769,6797,,,,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,62.786877,67.78755,82.1,77.3
b0a351ad-1717-4157-ae27-2e06d6d698ef,450,1,11,,29,From Throw In,Denmark,Martin Braithwaite Christensen,Right Attacking Midfield,1.939862,3788769,4447,,,,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,112.1,77.6,92.9,65.0
c9ad416d-219f-4724-9bc5-ab9f2d763195,453,1,11,,29,From Throw In,Denmark,Andreas Christensen,Right Center Back,0.68459,3788769,3959,,,,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,90.720566,60.620544,85.3,57.2
bfcccab3-a2e0-4cbc-9a24-b2f49463c443,456,1,11,,29,From Throw In,Denmark,Thomas Delaney,Left Defensive Midfield,1.893781,3788769,5527,,,,Complete,16554,Joakim Mæhle,Ground Pass,Left Foot,86.54849,50.258274,106.2,25.1
e6dbbb4f-e360-4fc7-a03c-0f1f3a764066,460,1,11,,29,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,0.323441,3788769,16554,,,,Incomplete,,,Ground Pass,Left Foot,112.43801,18.816605,112.4,25.4
b0856949-8760-4f7c-bda0-476bf229c66d,464,1,11,,29,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,1.438417,3788769,16554,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,109.70309,13.0377,91.5,14.1
c4e389cf-b0dd-4d41-b388-8a9b0333b95e,467,1,11,,29,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,0.758844,3788769,8815,,,,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,91.3168,17.091442,98.8,25.4
09ad02e7-1c51-4a75-b729-4e52ec63a6f4,470,1,12,,29,From Throw In,Denmark,Mikkel Damsgaard,Left Attacking Midfield,0.302921,3788769,24443,,,,Incomplete,16554,Joakim Mæhle,Low Pass,Right Foot,111.2,12.1,111.9,16.4
0ab86bd6-d5d8-4fde-95e1-4e529f079cce,475,1,12,,29,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,0.953269,3788769,16554,,,,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,112.10362,15.22161,109.4,7.5
01e16f58-f097-4782-b9d5-7193af82dd97,489,1,12,,29,From Throw In,Denmark,Jannik Vestergaard,Left Center Back,0.92857,3788769,8815,,,,Incomplete,5527,Thomas Delaney,Ground Pass,Left Foot,90.444496,2.68056,89.9,12.8
a0164b2a-1df9-49d3-99cc-508605cc8e09,493,1,12,,29,From Throw In,Russia,Aleksey Miranchuk,Right Wing,1.568619,3788769,6299,,,,Unknown,,,Ground Pass,Left Foot,31.740652,69.41674,43.9,74.0
f149344c-5703-4bef-9814-dda2675dcb98,496,1,12,Free Kick,30,From Free Kick,Russia,Georgiy Dzhikiya,Right Center Back,3.211568,3788769,16583,,,,Incomplete,5195,Artem Dzyuba,High Pass,Left Foot,50.995102,77.831245,98.7,48.1
c6a3a3d7-542f-4a5c-a9d7-d5c99192f893,505,1,13,Free Kick,32,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.462356,3788769,5534,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,27.52278,34.99603,29.0,27.4
57624dfa-3bc0-42a7-a6cb-452d97de419c,508,1,13,,32,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.982344,3788769,8815,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,35.31285,24.640377,29.5,62.5
14aaf903-5d8a-4339-ac40-081ac8d3b7cb,511,1,13,,32,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.057323,3788769,5534,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,29.960106,55.17886,38.9,58.8
d586a549-da0a-4fd9-be3e-4b93c85e662d,514,1,13,,32,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.035601,3788769,3570,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,37.91909,48.787292,29.9,62.9
d503b613-98d4-4fae-acc1-3b9fa357bcaa,517,1,13,,32,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.783642,3788769,5534,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,30.07432,56.01183,28.8,37.0
408e51a7-bed1-4bb2-9a45-660e14102771,520,1,13,,32,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.552216,3788769,8815,,,,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,25.87448,37.76542,5.4,42.3
e634f4d9-aa7c-4559-a989-857ae0466fa6,523,1,13,,32,From Free Kick,Denmark,Kasper Schmeichel,Goalkeeper,3.170484,3788769,3815,,,,Incomplete,4447,Martin Braithwaite Christensen,High Pass,Right Foot,7.687325,42.458206,58.8,74.6
394abe29-88aa-4eda-865a-72a6de3c4253,528,1,13,Recovery,32,From Free Kick,Russia,Roman Zobnin,Left Defensive Midfield,4.670593,3788769,5171,,,,Out,5177,Aleksandr Golovin,High Pass,Right Foot,56.1258,19.08351,104.1,0.1
c775c898-b209-4b4e-b18a-46867c9e396a,530,1,14,Throw-in,33,From Throw In,Denmark,Daniel Wass,Right Wing Back,1.235874,3788769,6797,,,,Complete,5527,Thomas Delaney,High Pass,,25.60026,78.59962,38.4,73.0
a9fc1677-f1d6-40cc-9faf-6144d036abf2,533,1,14,,33,From Throw In,Denmark,Thomas Delaney,Left Defensive Midfield,1.269032,3788769,5527,,,,Complete,6797,Daniel Wass,Low Pass,Other,37.15065,70.31926,31.1,78.0
d6b76b7e-dbbf-49ac-92bd-dec351a4d1bf,536,1,14,,33,From Throw In,Denmark,Daniel Wass,Right Wing Back,2.862026,3788769,6797,,,,Complete,5536,Yussuf Yurary Poulsen,High Pass,Right Foot,28.75976,78.69837,51.7,76.4
871e4a8f-6a0f-4a08-8306-2d89da4f5c62,539,1,14,,33,From Throw In,Denmark,Yussuf Yurary Poulsen,Center Forward,1.407762,3788769,5536,,True,,Complete,4447,Martin Braithwaite Christensen,Low Pass,,50.26328,74.35208,58.8,72.1
0d0c6630-975c-4432-8bee-5af05f81d058,545,1,14,Recovery,33,From Throw In,Denmark,Thomas Delaney,Left Defensive Midfield,6.143154,3788769,5527,,,,Complete,5536,Yussuf Yurary Poulsen,Low Pass,Left Foot,50.68091,60.553837,118.5,76.4
6930c834-f64e-4654-93ad-82099cc1a002,549,1,14,,33,From Throw In,Denmark,Yussuf Yurary Poulsen,Center Forward,2.454423,3788769,5536,,,,Incomplete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,118.3,76.7,116.7,59.7
981b6f74-82ee-4459-9daf-1388f6a0bfcb,552,1,14,Throw-in,34,From Throw In,Denmark,Daniel Wass,Right Wing Back,2.220443,3788769,6797,True,,,Complete,5536,Yussuf Yurary Poulsen,Low Pass,,95.2,80.0,115.6,77.1
8bc6eb56-638a-492d-95a5-9a07c85d49cf,555,1,14,,34,From Throw In,Denmark,Yussuf Yurary Poulsen,Center Forward,0.809964,3788769,5536,,,,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,113.761536,77.20151,111.2,67.3
196a60cf-d9a2-4cd0-a6d1-3b8cb03cd78f,562,1,14,,35,Regular Play,Russia,Aleksandr Golovin,Left Wing,0.723546,3788769,5177,,,,Complete,5195,Artem Dzyuba,Ground Pass,Right Foot,18.372534,11.986493,28.8,17.6
de2f801c-b4d8-4cff-bae3-abcbf4adb42a,565,1,14,,35,Regular Play,Russia,Artem Dzyuba,Center Forward,1.371372,3788769,5195,,,,Complete,5179,Daler Kuzyaev,Ground Pass,Right Foot,28.218067,19.093601,33.6,2.8
44f46129-810e-4f60-9d5c-f957124663ea,570,1,14,Recovery,36,Regular Play,Denmark,Andreas Christensen,Right Center Back,0.513086,3788769,3959,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,71.694176,74.86576,67.9,73.9
22257774-2060-4069-8615-0afbb0d10b22,573,1,14,,36,Regular Play,Denmark,Daniel Wass,Right Wing Back,0.849919,3788769,6797,,,,Complete,5536,Yussuf Yurary Poulsen,Ground Pass,Right Foot,68.37705,74.27944,78.9,76.7
97dcec56-ecd5-4351-b57b-3c02cbd4b35b,582,1,14,,36,Regular Play,Russia,Fedor Kudryashov,Left Center Back,1.089842,3788769,5677,,,,Complete,20845,Magomed Ozdoev,Ground Pass,Left Foot,17.646206,8.269021,25.8,20.6
66808fa5-c6d8-4ea6-a8c6-38474001e2ae,584,1,14,,36,Regular Play,Russia,Magomed Ozdoev,Right Defensive Midfield,2.837005,3788769,20845,,,,Unknown,5195,Artem Dzyuba,High Pass,Left Foot,24.553444,22.463722,61.5,1.7
27bf4cd6-ed48-455c-800b-6b46be601ede,588,1,15,Free Kick,37,From Free Kick,Denmark,Daniel Wass,Right Wing Back,1.158659,3788769,6797,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,58.698414,73.041954,45.7,76.9
2d7a83a2-3ab8-4103-9ccb-a741ad3f2102,591,1,15,,37,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.708992,3788769,3959,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,45.80457,73.56349,42.1,60.6
b992986f-2d62-41ca-8ad6-9a1c6cd616f1,594,1,15,,37,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.0938,3788769,5534,,,,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,42.8356,49.815327,55.1,52.4
5afd48f8-6071-4273-8781-625af16ac08a,597,1,15,,37,From Free Kick,Denmark,Thomas Delaney,Left Defensive Midfield,1.266116,3788769,5527,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,55.3362,50.88894,42.1,52.2
cc4fb243-ddf5-4b4f-83f6-5cbd08b099c3,600,1,15,,37,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,3.184725,3788769,5534,,,,Incomplete,4447,Martin Braithwaite Christensen,High Pass,Right Foot,42.87506,50.59778,95.9,46.2
8cecc35d-9e12-45b9-b8a1-a450aaddfac0,603,1,15,Recovery,38,Regular Play,Russia,Magomed Ozdoev,Right Defensive Midfield,1.925449,3788769,20845,,,,Complete,5177,Aleksandr Golovin,High Pass,Head,33.70096,38.490345,50.6,25.9
6faf9ddf-c3ec-49a6-b894-9686aadf82ff,606,1,15,,38,Regular Play,Russia,Aleksandr Golovin,Left Wing,1.983806,3788769,5177,,,,Complete,5179,Daler Kuzyaev,Low Pass,Right Foot,50.570477,23.42666,36.8,6.9
25b22bb6-42a8-463e-aa4a-7ec4174b8988,610,1,15,,38,Regular Play,Russia,Daler Kuzyaev,Left Wing Back,0.981523,3788769,5179,,,,Complete,5677,Fedor Kudryashov,Ground Pass,Right Foot,32.9,5.3,22.9,4.4
b52fd459-1980-403d-866f-d0330976289c,612,1,15,,38,Regular Play,Russia,Fedor Kudryashov,Left Center Back,1.453129,3788769,5677,,,,Incomplete,,,Low Pass,Left Foot,23.764084,9.527093,47.8,25.2
19e8d90e-b563-44ff-b500-5ff5774d534e,615,1,15,,39,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.977946,3788769,3570,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,62.457386,52.975407,68.6,71.2
53005953-6b8d-4fe9-86bb-b39ed7662e18,618,1,15,,39,Regular Play,Denmark,Andreas Christensen,Right Center Back,1.351441,3788769,3959,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,63.92456,65.94226,61.8,61.3
58064dd4-fbd4-4295-a2da-8da5affd164d,621,1,15,,39,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,2.372329,3788769,3570,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,59.521736,56.451942,52.8,45.3
7241577e-a030-4944-abe7-8476224ff37f,624,1,16,,39,Regular Play,Denmark,Simon Thorup Kjær,Center Back,1.61773,3788769,5534,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,55.32774,41.625515,66.1,73.0
379faf6f-a103-4d26-98f1-2a2dc1b39747,627,1,16,,39,Regular Play,Denmark,Andreas Christensen,Right Center Back,1.516487,3788769,3959,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,67.09807,66.16591,67.0,64.7
29638604-c6f9-4552-af75-88bafda8da9a,630,1,16,,39,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,2.12601,3788769,3570,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,68.35546,50.08486,64.5,28.8
ae59ee2e-459d-4a02-bc65-51745d65e104,633,1,16,,39,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.505558,3788769,8815,,,,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,62.577763,25.124077,69.1,8.4
80ae6efd-5598-4200-a71d-082d20a7e052,636,1,16,,39,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,1.188845,3788769,16554,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,70.0,10.2,63.1,19.4
93e266db-61c8-44a4-aa9b-18f630d3599a,639,1,16,,39,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.275501,3788769,8815,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,64.79859,30.695263,56.9,46.7
b0d0a993-0cd4-4063-90b3-b0355c050631,642,1,16,,39,Regular Play,Denmark,Simon Thorup Kjær,Center Back,1.081814,3788769,5534,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,56.647526,45.20241,56.9,63.6
2a365064-af7d-4bd8-ba01-b2c6cc635aa0,646,1,16,,39,Regular Play,Denmark,Andreas Christensen,Right Center Back,2.690345,3788769,3959,,,,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,52.56796,55.90901,24.4,43.2
89552849-7564-4c2c-858b-bc7c2e21dcf1,649,1,16,,39,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,2.484192,3788769,3815,,,,Complete,16554,Joakim Mæhle,High Pass,Right Foot,23.02303,42.975643,47.8,6.6
843ad6fa-aefa-49c2-913e-8d321421c4dd,652,1,16,,39,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,4.692336,3788769,16554,,,,Incomplete,5536,Yussuf Yurary Poulsen,High Pass,Right Foot,47.6,7.3,95.4,6.1
c7bf903e-e0ef-4e23-a1db-2ec6e8898eba,657,1,16,,39,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,1.410773,3788769,3815,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Keeper Arm,15.614174,20.411194,29.2,11.4
ab197a82-5450-4fb1-9c00-0ddc1362fe59,660,1,16,,39,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,2.128793,3788769,8815,,,,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,32.91321,10.52006,45.3,7.5
aa83b82b-ce45-4eb1-ba8f-965ba41a1c1f,663,1,16,,39,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,1.369088,3788769,16554,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,47.1,8.4,40.9,23.5
0d8bbf9e-270e-42ad-8470-06edef22f67f,666,1,16,,39,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,0.988227,3788769,8815,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,44.88331,27.95206,48.7,43.7
529545a2-f7eb-4b49-b86d-5482e0c1c7f3,669,1,16,,39,Regular Play,Denmark,Andreas Christensen,Right Center Back,1.111572,3788769,3959,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,48.9194,41.846,48.9,33.6
fa812db4-d52f-4749-94f0-8078ea752cc9,676,1,17,Recovery,40,From Counter,Russia,Roman Zobnin,Left Defensive Midfield,0.978108,3788769,5171,,True,,Complete,5177,Aleksandr Golovin,Ground Pass,Right Foot,52.37174,43.942276,61.1,32.3
1dfd2694-9745-43ae-834e-251b1afe4d8e,688,1,17,Goal Kick,41,From Goal Kick,Denmark,Kasper Schmeichel,Goalkeeper,1.2,3788769,3815,True,,,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,7.0,36.1,29.7,10.2
4cf509e0-baca-492b-8d51-35f7fea9edbb,690,1,17,,41,From Goal Kick,Denmark,Joakim Mæhle,Left Wing Back,1.437973,3788769,16554,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,30.74516,8.012825,23.5,29.0
faf75766-47e1-42e6-b772-dd135be68592,693,1,17,,41,From Goal Kick,Denmark,Jannik Vestergaard,Left Center Back,1.226087,3788769,8815,,,,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,34.50255,30.717968,44.6,38.6
0206e8a2-53a0-48c2-a837-0001d48ab89c,696,1,17,,41,From Goal Kick,Denmark,Andreas Christensen,Right Center Back,2.192087,3788769,3959,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,54.01593,41.48753,49.6,62.9
076b0673-565c-468f-b7cc-15bad4a7ac90,699,1,17,,41,From Goal Kick,Denmark,Simon Thorup Kjær,Center Back,1.254702,3788769,5534,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,50.187294,59.122868,62.7,77.3
564f562e-3309-46ec-8c8a-f4d0a499a38e,702,1,17,,41,From Goal Kick,Denmark,Daniel Wass,Right Wing Back,1.895106,3788769,6797,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,60.621284,70.97462,50.3,68.9
af4e1943-b677-4ae6-b158-8bb0c971f134,705,1,17,,41,From Goal Kick,Denmark,Simon Thorup Kjær,Center Back,1.945004,3788769,5534,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,51.22573,60.246075,51.9,40.9
fe8e1da8-e372-4892-8ea9-1ed6839bc188,708,1,17,,41,From Goal Kick,Denmark,Jannik Vestergaard,Left Center Back,1.21513,3788769,8815,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,51.9,40.9,53.0,20.8
770348ea-0aef-453d-b5bd-aa98373f020a,711,1,17,,41,From Goal Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.495528,3788769,3570,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,53.3,22.4,48.9,38.2
8598899f-a375-43a4-bad8-3f576d1f4c1b,714,1,18,,41,From Goal Kick,Denmark,Jannik Vestergaard,Left Center Back,1.192744,3788769,8815,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,54.78769,45.468727,49.6,62.5
e0e0c208-e7a0-456b-b19a-f1f97789821f,717,1,18,,41,From Goal Kick,Denmark,Simon Thorup Kjær,Center Back,1.60832,3788769,5534,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,50.74944,59.188187,64.0,76.0
c83e985a-930e-4372-b96e-3d380b6e103b,720,1,18,,41,From Goal Kick,Denmark,Daniel Wass,Right Wing Back,2.04522,3788769,6797,,,,Complete,3570,Pierre-Emile Højbjerg,High Pass,Right Foot,66.47541,74.49268,95.9,56.7
1bdd164d-062e-47d4-8ada-d25ff019127a,725,1,18,Recovery,41,From Goal Kick,Russia,Mário Figueira Fernandes,Right Wing Back,5.341146,3788769,5170,,,,Incomplete,5195,Artem Dzyuba,High Pass,Head,29.131935,41.592518,79.9,42.8
7da96f4b-9f7a-48dc-909f-a72ae31b7089,729,1,18,,41,From Goal Kick,Denmark,Jannik Vestergaard,Left Center Back,1.422816,3788769,8815,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,40.36477,37.069145,50.1,53.5
d715cf93-5d02-4265-a8ad-f99ae1eaa54f,732,1,18,,41,From Goal Kick,Denmark,Simon Thorup Kjær,Center Back,2.036274,3788769,5534,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,52.21304,52.60528,65.9,76.7
7de15d31-b27b-4d80-9e83-abf1427398ec,735,1,18,,41,From Goal Kick,Denmark,Daniel Wass,Right Wing Back,1.410831,3788769,6797,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,66.79524,70.187225,59.0,62.9
92c4a1bd-9dce-40ef-b0c4-3d1de3e1d8ad,738,1,18,,41,From Goal Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,2.9632,3788769,3570,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,58.723698,59.063557,55.1,53.5
e9b23db2-15fd-402b-be9e-8d9959dc9901,741,1,18,,41,From Goal Kick,Denmark,Simon Thorup Kjær,Center Back,2.329899,3788769,5534,,,,Complete,3815,Kasper Schmeichel,Ground Pass,Left Foot,51.32289,49.217937,24.2,44.1
ef07a35c-ab1a-49b5-b5de-69726f52626a,744,1,18,,41,From Goal Kick,Denmark,Kasper Schmeichel,Goalkeeper,3.349203,3788769,3815,,,,Incomplete,24443,Mikkel Damsgaard,High Pass,Right Foot,24.62715,42.044228,91.5,64.7
e99864bd-0704-4b24-870a-6ee2c6ad08eb,746,1,18,Interception,42,Regular Play,Russia,Fedor Kudryashov,Left Center Back,2.263726,3788769,5677,,,,Complete,5179,Daler Kuzyaev,High Pass,Head,28.6,15.4,40.5,6.4
a3a78b3b-a2e2-49de-bf21-6213c884bad2,748,1,18,,42,Regular Play,Russia,Daler Kuzyaev,Left Wing Back,1.376015,3788769,5179,,,,Complete,5177,Aleksandr Golovin,High Pass,Right Foot,56.216557,14.015663,50.1,7.8
cc98fdd9-34d7-44dd-991e-a0337bfe0fca,751,1,18,,42,Regular Play,Russia,Aleksandr Golovin,Left Wing,0.969681,3788769,5177,,True,,Complete,5179,Daler Kuzyaev,Low Pass,Right Foot,51.106556,6.0031314,53.3,12.1
