id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
88e9ecc1-1269-49a2-b32f-81e0ea3a4eb3,36,1,00:00:23.629,0,,2,From Kick Off,Austria,Konrad Laimer,Right Center Midfield,4.603533,3788747,8506,,,,0.7099667534898069,Out,18762,Sasa Kalajdzic,Ground Pass,Left Foot,88.13786,59.882175,119.6,54.3
a2e7586b-88ae-4529-89a7-cb5ed07d3f37,38,1,00:00:56.645,0,Goal Kick,3,From Goal Kick,North Macedonia,Stole Dimitrievski,Goalkeeper,3.644393,3788747,21397,,,,0.4484369929225336,Incomplete,16535,Eljif Elmas,High Pass,Right Foot,7.0,36.1,63.3,13.5
b9dc9faf-8d11-433b-8a21-455788c68884,40,1,00:01:00.290,1,Recovery,3,From Goal Kick,Austria,Aleksandar Dragović,Right Center Back,1.35447,3788747,3969,True,,,0.5224292738111322,Incomplete,,,High Pass,,53.2826,62.191822,72.4,65.4
cc09664f-958e-4dc2-a8b0-bc59b21a3a51,42,1,00:01:01.644,1,Recovery,3,From Goal Kick,North Macedonia,Visar Musliu,Left Center Back,1.039013,3788747,46906,,,,0.9195189891370734,Complete,4713,Ezgjan Alioski,Low Pass,Head,47.9718,19.612095,51.4,5.9
114ab44f-e7ae-49a0-93b4-2ef321c12151,48,1,00:01:11.628,1,Throw-in,4,From Throw In,North Macedonia,Ezgjan Alioski,Left Wing Back,0.729204,3788747,4713,,,,0.9731658349178104,Complete,18879,Arijan Ademi,Low Pass,,65.6,0.1,63.6,8.5
84e75d42-57a0-4ddd-b515-8a68a836ce71,52,1,00:01:13.067,1,,4,From Throw In,North Macedonia,Arijan Ademi,Center Defensive Midfield,0.74193,3788747,18879,True,,,0.8643632542741181,Complete,4713,Ezgjan Alioski,Ground Pass,Right Foot,63.580498,4.9798,67.5,4.5
745b6dac-6125-46fd-a2f3-2dc9cd4a3f90,54,1,00:01:13.809,1,,4,From Throw In,North Macedonia,Ezgjan Alioski,Left Wing Back,0.162313,3788747,4713,,,,0.17107538874264214,Incomplete,18879,Arijan Ademi,Ground Pass,Left Foot,65.54123,0.23281,66.2,5.9
6eb4b107-d9eb-46e4-bd94-419f2c6b081f,57,1,00:01:30.298,1,Throw-in,5,From Throw In,North Macedonia,Ezgjan Alioski,Left Wing Back,1.879102,3788747,4713,,,,0.583139774142114,Complete,30512,Aleksandar Trajkovski,High Pass,,68.55222,-0.36095,92.5,8.7
5f76a166-591a-49b1-89c4-47f4fa6b6ced,60,1,00:01:32.297,1,,5,From Throw In,North Macedonia,Aleksandar Trajkovski,Left Center Forward,0.85896,3788747,30512,,,,0.8028260473924935,Complete,16535,Eljif Elmas,Low Pass,Other,96.69682,6.846664,95.8,15.9
98c715e0-f977-4634-aeed-f1643a7bfd92,70,1,00:01:39.905,1,,6,From Counter,Austria,Stefan Lainer,Right Wing Back,0.795884,3788747,8779,True,,,0.9906657348898974,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,7.3,66.5,6.0,74.4
353c88e7-aa3c-4db2-96e7-b7cf4f96b2d6,73,1,00:01:41.048,1,,6,From Counter,Austria,Aleksandar Dragović,Right Center Back,2.420693,3788747,3969,,,,0.3676398448925017,Complete,18762,Sasa Kalajdzic,High Pass,Right Foot,6.0,74.4,54.0,57.3
52d55705-ce90-4079-abcd-87951273cbe3,77,1,00:01:45.429,1,Recovery,7,Regular Play,North Macedonia,Darko Velkovski,Center Back,2.398324,3788747,30644,,,,0.9671282023798684,Complete,4713,Ezgjan Alioski,Low Pass,Right Foot,55.439575,26.170277,63.1,6.6
7d8314b7-68e1-4acb-a5aa-92b64a68c251,81,1,00:01:49.045,1,,7,Regular Play,North Macedonia,Ezgjan Alioski,Left Wing Back,2.478063,3788747,4713,,,,0.954259800270606,Complete,21397,Stole Dimitrievski,Low Pass,Left Foot,55.908005,5.949455,10.4,31.3
e2f7b8a9-00ce-44a8-83c9-3c3e88682830,84,1,00:01:53.876,1,,7,Regular Play,North Macedonia,Stole Dimitrievski,Goalkeeper,1.352081,3788747,21397,,,,0.9601031890979927,Complete,10592,Stefan Ristovski,Ground Pass,Right Foot,11.766075,42.177177,33.1,67.9
1364b8b0-5773-440a-b544-cd91abd32fd8,87,1,00:01:58.157,1,,7,Regular Play,North Macedonia,Stefan Ristovski,Right Center Back,1.798446,3788747,10592,,,,0.912349209922904,Complete,6782,Enis Bardhi,Ground Pass,Right Foot,30.130226,67.525444,53.7,72.3
9853185c-2ad7-4dd8-8657-d5dab0b9d2ff,93,1,00:02:03.275,2,,7,Regular Play,North Macedonia,Enis Bardhi,Right Center Midfield,0.83953,3788747,6782,True,,,0.8942812888914585,Incomplete,7146,Goran Pandev,Ground Pass,Right Foot,56.5,74.0,64.7,67.9
531cf2eb-579b-43d5-ab2e-b1b650a901fa,99,1,00:02:07.253,2,,8,Regular Play,Austria,Christoph Baumgartner,Left Center Forward,1.797342,3788747,24977,,,,0.993721926619598,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,64.8,22.5,45.3,35.5
3a9d9edc-9bfb-4362-a442-ac91e8006928,101,1,00:02:09.050,2,,8,Regular Play,Austria,Aleksandar Dragović,Right Center Back,2.054417,3788747,3969,,,,0.9887081247522824,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,45.984478,36.22837,51.7,11.1
be426e00-9375-4a5e-b068-9d564e13148f,104,1,00:02:13.422,2,,8,Regular Play,Austria,Martin Hinteregger,Left Center Back,0.98289,3788747,8307,,,,0.9756282014343136,Complete,8769,Xaver Schlager,Ground Pass,Left Foot,52.147263,15.476822,61.7,19.9
da48bbb3-01f7-40e0-b6c9-a12c47a2635b,107,1,00:02:14.474,2,,8,Regular Play,Austria,Xaver Schlager,Center Defensive Midfield,1.215888,3788747,8769,,,,0.9936240785379464,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,59.625385,23.075914,52.5,8.8
2b4e2eff-4b11-47f4-9879-0f13559e350b,110,1,00:02:17.198,2,,8,Regular Play,Austria,Martin Hinteregger,Left Center Back,0.835687,3788747,8307,,,,0.9570986617912578,Complete,8518,Marcel Sabitzer,Ground Pass,Right Foot,57.99139,13.178675,66.4,1.4
45c3a060-059c-4bfd-9927-6ea62b5f9001,113,1,00:02:20.346,2,,8,Regular Play,Austria,Marcel Sabitzer,Left Center Midfield,1.321764,3788747,8518,,,,0.9899295933366992,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,62.108646,12.024816,48.6,30.5
c5a736ad-8aa0-4778-965d-93084ac67762,116,1,00:02:26.203,2,,8,Regular Play,Austria,David Olatukunbo Alaba,Center Back,1.613005,3788747,8220,,,,0.942059625504726,Complete,8518,Marcel Sabitzer,Ground Pass,Left Foot,58.282,40.42524,68.7,16.1
cdaa6788-c1bb-4f1f-902e-3a33f50b2661,118,1,00:02:27.816,2,,8,Regular Play,Austria,Marcel Sabitzer,Left Center Midfield,1.895619,3788747,8518,,,,0.994410672838318,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,72.15173,13.91928,62.1,10.2
ece5e9e8-b40d-4f38-9107-789a20c37a40,121,1,00:02:31.844,2,,8,Regular Play,Austria,Martin Hinteregger,Left Center Back,1.966448,3788747,8307,,,,0.9937279375394009,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,62.861694,17.720285,54.0,30.5
97036b7b-c238-4432-8105-404d7a27c8be,124,1,00:02:35.589,2,,8,Regular Play,Austria,David Olatukunbo Alaba,Center Back,1.444813,3788747,8220,,,,0.9825629216029504,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,57.24915,38.9472,63.4,70.1
6322cc3f-989f-488d-9b18-e3a8d1f4800d,127,1,00:02:37.960,2,,8,Regular Play,Austria,Aleksandar Dragović,Right Center Back,1.256201,3788747,3969,,,,0.9916206010783531,Complete,8220,David Olatukunbo Alaba,Ground Pass,Right Foot,62.329296,63.931774,55.9,48.5
5b01d79f-e264-4714-9c6b-dc97d69bfae3,130,1,00:02:43.269,2,,8,Regular Play,Austria,David Olatukunbo Alaba,Center Back,3.20492,3788747,8220,,,,0.31944686432224323,Out,8779,Stefan Lainer,High Pass,Left Foot,61.65556,41.48765,119.8,50.8
983597dc-acd3-4089-adc2-cfb7c6eab0f0,132,1,00:03:17.880,3,Goal Kick,9,From Goal Kick,North Macedonia,Stole Dimitrievski,Goalkeeper,3.705908,3788747,21397,,,,0.49879477941031,Incomplete,30512,Aleksandar Trajkovski,High Pass,Right Foot,7.0,36.1,70.1,11.2
740492de-f38c-49f4-a7bf-0dd2fa43795e,134,1,00:03:21.585,3,Recovery,9,From Goal Kick,Austria,Aleksandar Dragović,Right Center Back,0.886447,3788747,3969,True,,,0.5943732105524121,Incomplete,,,High Pass,,51.287243,69.01825,64.7,68.2
7e5796a4-4e83-4ad6-9d7f-a65de53d0a26,136,1,00:03:22.472,3,Recovery,9,From Goal Kick,North Macedonia,Ezgjan Alioski,Left Wing Back,2.159809,3788747,4713,,,,0.21590191600298586,Complete,7146,Goran Pandev,High Pass,Head,56.192467,9.99545,85.6,10.2
82f5a8ea-5ad3-4dd8-b5a0-d2c4e50bb81a,140,1,00:03:25.754,3,,9,From Goal Kick,North Macedonia,Goran Pandev,Right Center Forward,0.911852,3788747,7146,,,,0.6773056120387136,Incomplete,16535,Eljif Elmas,Low Pass,Left Foot,87.71864,4.57961,92.7,12.1
abf4c029-d268-4eef-941b-370023b98450,143,1,00:03:26.666,3,Interception,10,Regular Play,Austria,David Olatukunbo Alaba,Center Back,0.584162,3788747,8220,True,True,,0.9628269344309279,Complete,8779,Stefan Lainer,Ground Pass,Left Foot,25.845184,68.16276,30.9,73.5
d8dac3f6-05e9-417b-8d35-78c20d56b3c4,149,1,00:03:38.532,3,Free Kick,11,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,2.43217,3788747,3969,,,True,0.9967957516823546,Complete,8307,Martin Hinteregger,Ground Pass,Right Foot,34.8,67.2,31.7,21.6
5b9d0394-04fd-45b3-9d30-d7ea032a6f9e,151,1,00:03:46.276,3,,11,From Free Kick,Austria,Martin Hinteregger,Left Center Back,1.456679,3788747,8307,,,,0.9963498264193499,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,49.5,22.4,43.9,40.4
d1476cb3-8a86-4141-a937-633a8baa75b5,155,1,00:03:53.754,3,,11,From Free Kick,Austria,David Olatukunbo Alaba,Center Back,0.923255,3788747,8220,True,,,0.9891527643772356,Complete,8769,Xaver Schlager,Ground Pass,Left Foot,74.67447,50.55421,71.1,42.3
a161e478-e35b-4f45-89c7-e747ed4b8d31,160,1,00:03:55.797,3,,11,From Free Kick,Austria,Xaver Schlager,Center Defensive Midfield,0.234221,3788747,8769,,,,0.1551366051945436,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,73.81783,41.541492,82.0,38.3
7efab2a9-4f05-4220-9155-29ee77177327,169,1,00:03:59.860,3,,12,Regular Play,North Macedonia,Stefan Ristovski,Right Center Back,1.070927,3788747,10592,True,,,0.8472825798582773,Complete,7146,Goran Pandev,Low Pass,Right Foot,41.60253,56.218246,61.6,47.2
6e7e807a-4434-40d2-a950-ba2a26fddc7f,173,1,00:04:01.924,4,,12,Regular Play,North Macedonia,Goran Pandev,Right Center Forward,2.73252,3788747,7146,True,,,0.7004234185376279,Complete,30512,Aleksandar Trajkovski,Ground Pass,Left Foot,62.214077,42.63182,84.3,19.0
6a6e9b7f-579d-4e77-84ad-a8302f7bdf4f,177,1,00:04:06.921,4,,12,Regular Play,North Macedonia,Aleksandar Trajkovski,Left Center Forward,1.078335,3788747,30512,True,,,0.5777248530689001,Complete,4713,Ezgjan Alioski,Ground Pass,Right Foot,93.56536,18.68619,105.4,20.1
1336079f-943b-4c20-8e26-daa30b59a3db,180,1,00:04:08.278,4,,12,Regular Play,North Macedonia,Ezgjan Alioski,Left Wing Back,0.556516,3788747,4713,,,,0.917328265425476,Incomplete,6782,Enis Bardhi,Ground Pass,Left Foot,104.73383,15.464584,108.7,29.7
692356e6-69a8-4120-958a-0158bc14d594,183,1,00:04:09.785,4,Recovery,12,Regular Play,Austria,Marcel Sabitzer,Left Center Midfield,1.309178,3788747,8518,,,,0.983308322153073,Complete,3969,Aleksandar Dragović,Ground Pass,Right Foot,9.530371,47.991993,11.8,56.0
b45d8178-b2d4-4faf-baa0-0450f5597943,186,1,00:04:11.108,4,,12,Regular Play,Austria,Aleksandar Dragović,Right Center Back,0.924525,3788747,3969,,,,0.9121257171547308,Incomplete,,,Ground Pass,Right Foot,11.765577,57.079597,29.7,58.5
79eb485e-31c7-4ffa-a285-720c096ab914,189,1,00:04:13.220,4,,12,Regular Play,North Macedonia,Eljif Elmas,Left Center Midfield,0.831265,3788747,16535,,,,0.98697538941138,Complete,18879,Arijan Ademi,Ground Pass,Right Foot,92.944374,20.162495,84.5,30.5
ff0bead9-6522-4aaa-8264-436884a6fc3c,193,1,00:04:16.440,4,,12,Regular Play,North Macedonia,Arijan Ademi,Center Defensive Midfield,2.169285,3788747,18879,True,,,0.9609478144089756,Complete,10592,Stefan Ristovski,Ground Pass,Right Foot,90.55254,37.92461,83.5,62.2
f22969de-bd1b-4a70-83ac-01115ea325d6,208,1,00:04:35.789,4,Free Kick,14,From Free Kick,Austria,Martin Hinteregger,Left Center Back,2.187519,3788747,8307,,,True,0.9979236854067784,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,56.7,15.3,50.8,27.7
e4444759-2888-4f32-910e-0d6ff51d630a,210,1,00:04:38.577,4,,14,From Free Kick,Austria,David Olatukunbo Alaba,Center Back,1.692319,3788747,8220,,,,0.9888756612019194,Complete,3969,Aleksandar Dragović,Ground Pass,Left Foot,51.47477,32.894936,54.6,53.4
b16b369e-14c2-4b2d-93cb-c81989e2c105,213,1,00:04:41.017,4,,14,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,1.534017,3788747,3969,,,,0.959683523872653,Complete,8779,Stefan Lainer,Ground Pass,Right Foot,55.12959,56.452385,67.3,71.1
6729ff8d-ff27-4186-848b-b2fd357b0944,221,1,00:04:47.168,4,,14,From Free Kick,Austria,Aleksandar Dragović,Right Center Back,1.337176,3788747,3969,,,,0.9928191183121964,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,42.8,58.8,39.8,37.8
bc6a7f52-184e-4ea6-8c4d-39ac7d2fe5e1,224,1,00:04:51.604,4,,14,From Free Kick,Austria,David Olatukunbo Alaba,Center Back,1.999065,3788747,8220,,,,0.9756900632725904,Complete,8307,Martin Hinteregger,Ground Pass,Left Foot,46.017044,40.66918,56.4,12.4
337564f9-38d2-4ef2-b788-54505e9e8469,227,1,00:04:57.359,4,,14,From Free Kick,Austria,Martin Hinteregger,Left Center Back,1.276604,3788747,8307,,,,0.9197960969261924,Complete,8518,Marcel Sabitzer,Ground Pass,Left Foot,75.78553,19.29801,92.3,5.6
8b97aadd-6f05-4e12-9a42-4cf4a0771aa5,230,1,00:05:00.416,5,,14,From Free Kick,Austria,Marcel Sabitzer,Left Center Midfield,3.313956,3788747,8518,,,,0.14016193766961824,Out,18762,Sasa Kalajdzic,High Pass,Right Foot,97.0,4.4,120.0,57.0
cf2abdd3-28c6-44d2-ac8a-1fa5dff76a51,232,1,00:05:40.981,5,Goal Kick,15,From Goal Kick,North Macedonia,Stole Dimitrievski,Goalkeeper,2.271748,3788747,21397,,,,0.6634491501145443,Complete,30512,Aleksandar Trajkovski,High Pass,Right Foot,7.0,36.1,67.5,67.9
11b9cb36-0ecb-484e-9bf7-3fe47fc01a5f,235,1,00:05:43.253,5,,15,From Goal Kick,North Macedonia,Aleksandar Trajkovski,Left Center Forward,0.034024,3788747,30512,True,,,0.0021761818376345933,Incomplete,,,Low Pass,,66.5,64.6,69.5,64.5
aa5805f1-24fe-4059-9064-29c707a5e43b,237,1,00:05:45.318,5,Recovery,15,From Goal Kick,Austria,Martin Hinteregger,Left Center Back,1.792376,3788747,8307,,,,0.9008422308191344,Out,8518,Marcel Sabitzer,Low Pass,Head,53.60694,13.686374,50.3,0.1
552c1355-f8fc-49da-a536-11c557e3e64b,239,1,00:05:57.164,5,Throw-in,16,From Throw In,North Macedonia,Boban Nikolov,Right Wing Back,0.994377,3788747,16740,,,,0.8612148312315524,Complete,30512,Aleksandar Trajkovski,Low Pass,,78.81369,78.62808,80.8,71.2
27b29a07-baaf-48b0-bbae-c654fd83a7b7,247,1,00:06:01.567,6,,17,Regular Play,Austria,Andreas Ulmer,Left Wing Back,0.977451,3788747,8777,,,,0.9721634812883184,Complete,24977,Christoph Baumgartner,Ground Pass,Left Foot,41.24954,9.792775,46.1,7.2
1116c583-d985-4f1a-9f9b-4bce5390bd30,261,1,00:06:07.401,6,,18,Regular Play,North Macedonia,Arijan Ademi,Center Defensive Midfield,1.473765,3788747,18879,,,,0.9777548997887571,Complete,7146,Goran Pandev,Ground Pass,Right Foot,70.05422,73.77089,72.2,67.7
0cc0faba-470b-441e-97ac-6327da1a8c12,265,1,00:06:08.995,6,,18,Regular Play,North Macedonia,Goran Pandev,Right Center Forward,2.97794,3788747,7146,True,,,0.22454783973442186,Complete,30512,Aleksandar Trajkovski,Low Pass,Left Foot,77.96118,68.6992,99.0,76.5
f7fa12d6-76b6-4143-9863-b5aec01976df,271,1,00:06:41.809,6,Throw-in,19,From Throw In,North Macedonia,Boban Nikolov,Right Wing Back,1.485422,3788747,16740,,,,0.9510935341679156,Complete,10592,Stefan Ristovski,Low Pass,,107.552315,79.02952,77.3,73.1
b8df8c0d-4360-4856-9e73-41ea46acd395,273,1,00:06:43.294,6,,19,From Throw In,North Macedonia,Stefan Ristovski,Right Center Back,0.60587,3788747,10592,,,,0.5826974043696199,Incomplete,,,Low Pass,Right Foot,90.07188,75.61525,91.7,72.3
9cde07ad-6fae-413a-b5f2-04a644ebcb4a,274,1,00:06:43.900,6,Recovery,19,From Throw In,Austria,Xaver Schlager,Center Defensive Midfield,4.663952,3788747,8769,,,,0.12449304084929645,Out,18762,Sasa Kalajdzic,High Pass,Head,30.939878,5.380958,57.6,0.1
cc969fd9-c595-4af8-a23c-07132fe0d947,276,1,00:06:50.303,6,Throw-in,20,From Throw In,North Macedonia,Darko Velkovski,Center Back,2.601526,3788747,30644,,,,0.8622225013890361,Complete,46906,Visar Musliu,High Pass,,58.605667,79.234406,54.0,50.7
6680b2df-40b1-4f20-81aa-34a6f9cc3372,279,1,00:06:54.405,6,,20,From Throw In,North Macedonia,Visar Musliu,Left Center Back,1.624862,3788747,46906,,,,0.9851850282372022,Complete,16535,Eljif Elmas,Ground Pass,Right Foot,54.99859,40.61402,65.1,12.0
1a8c3463-0e07-4749-81e0-d834c0ca96ca,283,1,00:06:58.127,6,,20,From Throw In,North Macedonia,Eljif Elmas,Left Center Midfield,0.740897,3788747,16535,True,,,0.9209764398477908,Complete,4713,Ezgjan Alioski,Ground Pass,Right Foot,72.823135,6.50951,77.3,6.5
764ff0b8-56ce-4173-82b3-b221e30028a5,287,1,00:06:59.926,6,,20,From Throw In,North Macedonia,Ezgjan Alioski,Left Wing Back,2.773123,3788747,4713,True,,,0.11269480358795228,Incomplete,16535,Eljif Elmas,High Pass,Left Foot,82.17079,0.69812,107.0,9.8
5826244a-79b8-40b7-8057-1c8a37e91ac9,292,1,00:07:06.305,7,,20,From Throw In,Austria,Stefan Lainer,Right Wing Back,1.964918,3788747,8779,,,,0.983352910344086,Complete,21532,Daniel Bachmann,Ground Pass,Right Foot,12.5,67.5,3.6,44.4
22a07999-3d0a-40a0-9ba4-4d40c33d3c91,294,1,00:07:08.270,7,,20,From Throw In,Austria,Daniel Bachmann,Goalkeeper,4.091867,3788747,21532,,,,0.2606390642749608,Incomplete,,,High Pass,Right Foot,2.8160498,46.0239,55.9,65.0
9f6a93fa-8fe0-4e76-9a38-6c04d0c9c4af,296,1,00:07:12.362,7,Recovery,20,From Throw In,North Macedonia,Visar Musliu,Left Center Back,1.699337,3788747,46906,True,,,0.8160276458189347,Complete,4713,Ezgjan Alioski,High Pass,,66.527,22.743973,68.4,5.4
37bed201-f934-4dd3-b03a-34014d557312,302,1,00:07:43.833,7,Throw-in,21,From Throw In,North Macedonia,Ezgjan Alioski,Left Wing Back,0.965792,3788747,4713,,,,0.9539944108042592,Complete,6782,Enis Bardhi,Low Pass,,77.785866,-0.21768,75.4,9.8
b765cb7f-1675-4857-b6e4-7a8655480019,305,1,00:07:44.798,7,,21,From Throw In,North Macedonia,Enis Bardhi,Right Center Midfield,0.729481,3788747,6782,True,,,0.59455760050854,Complete,4713,Ezgjan Alioski,Low Pass,Right Foot,73.531784,6.17478,78.1,6.0
1332371f-4d04-499c-a3de-770aa518c18f,308,1,00:07:46.054,7,,21,From Throw In,North Macedonia,Ezgjan Alioski,Left Wing Back,1.33551,3788747,4713,,,,0.534260664646906,Incomplete,,,High Pass,Right Foot,77.34236,0.72686,91.7,8.4
e66a4645-0494-43e1-9d78-3412862d2801,309,1,00:07:47.389,7,Recovery,21,From Throw In,Austria,Aleksandar Dragović,Right Center Back,1.867354,3788747,3969,,,,0.42300591930813536,Incomplete,8518,Marcel Sabitzer,High Pass,Head,29.232124,74.68879,41.4,65.6
397e78aa-d329-412d-94d8-de6a75220798,312,1,00:07:49.256,7,Recovery,21,From Throw In,North Macedonia,Arijan Ademi,Center Defensive Midfield,1.376162,3788747,18879,True,,,0.8289055464104322,Incomplete,,,High Pass,,79.50473,11.52183,76.7,9.9
60746ecf-3526-462a-8fd6-225f3ea59c73,313,1,00:07:50.633,7,Recovery,21,From Throw In,Austria,Xaver Schlager,Center Defensive Midfield,1.15193,3788747,8769,,,,0.4172159339155881,Unknown,,,High Pass,Head,44.226418,69.22529,55.0,60.0
75221d7e-d677-4c57-9dc8-0253953a448f,316,1,00:07:56.086,7,Free Kick,22,From Free Kick,North Macedonia,Enis Bardhi,Right Center Midfield,1.480605,3788747,6782,,,True,0.9828941334867528,Complete,4713,Ezgjan Alioski,Ground Pass,Right Foot,64.5,20.1,72.8,7.6
116dfad5-88f6-4872-bedd-2d6ed4bf9cb4,318,1,00:07:58.577,7,,22,From Free Kick,North Macedonia,Ezgjan Alioski,Left Wing Back,0.958542,3788747,4713,,,,0.9513431472027832,Complete,7146,Goran Pandev,Ground Pass,Left Foot,69.25509,5.87982,84.2,15.1
cd35cea4-34d6-455c-8c31-625ab1a56ce6,321,1,00:07:59.536,7,,22,From Free Kick,North Macedonia,Goran Pandev,Right Center Forward,0.156411,3788747,7146,True,,,0.004904048541304428,Incomplete,30512,Aleksandar Trajkovski,Ground Pass,Left Foot,84.167114,15.07195,86.1,12.6
52ad9fc1-d07b-4a44-9d94-a124e1cd7b9d,324,1,00:08:00.879,8,Recovery,23,Regular Play,Austria,Xaver Schlager,Center Defensive Midfield,0.73594,3788747,8769,,,,0.9966479820056044,Complete,8506,Konrad Laimer,Ground Pass,Left Foot,38.7,61.4,38.6,70.8
edd8b179-ec65-44c2-9c6b-54b71dcce7ba,328,1,00:08:02.323,8,,23,Regular Play,Austria,Konrad Laimer,Right Center Midfield,1.197421,3788747,8506,True,,,0.9171881580237476,Complete,24977,Christoph Baumgartner,Ground Pass,Right Foot,39.544643,70.790565,47.8,59.4
86c1510a-37e5-41b8-abdc-872fde7f2d9a,332,1,00:08:03.600,8,,23,Regular Play,Austria,Christoph Baumgartner,Left Center Forward,2.094895,3788747,24977,,,,0.9151690130536672,Complete,8307,Martin Hinteregger,Low Pass,Right Foot,46.075375,57.02803,34.7,36.4
3d3fb33d-f2cd-4a63-a645-dd3c851ff706,335,1,00:08:10.691,8,,23,Regular Play,Austria,Martin Hinteregger,Left Center Back,1.15803,3788747,8307,,,,0.9574295782169978,Complete,8777,Andreas Ulmer,Ground Pass,Left Foot,60.252155,18.114832,78.1,6.3
41458b9c-62f8-4351-b79d-1ffa1fad3a91,338,1,00:08:12.539,8,,23,Regular Play,Austria,Andreas Ulmer,Left Wing Back,1.212851,3788747,8777,,,,0.9899142231930322,Complete,8307,Martin Hinteregger,Ground Pass,Left Foot,75.511314,5.6337895,65.6,18.3
58c4d6b2-1049-4aea-b22d-cd921162d847,341,1,00:08:16.346,8,,23,Regular Play,Austria,Martin Hinteregger,Left Center Back,1.905951,3788747,8307,,,,0.9951989669029137,Complete,8220,David Olatukunbo Alaba,Ground Pass,Left Foot,66.92903,17.445894,56.5,31.0
