event_uuid,freeze_frame,match_id
c4a3558f-e273-4abf-9ec6-f36dcf37bfd8,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [35.803432, 41.42661]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [44.513073, 32.285496]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.22669, 44.81229]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.460712, 33.279736]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.64243, 69.473724]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [59.3689, 73.47486]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [59.469566, 4.7270813]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [59.672382, 20.005178]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [60.080105, 28.104109]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [60.120068, 37.40722]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.189438, 21.144215]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.421356, 26.12321]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.77961, 50.02035]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [64.73611, 60.491875]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.04289, 35.15003]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.36512, 30.030027]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.94162, 22.055964]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.62328, 62.18732]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.313965, 29.082945]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.116776, 37.2152]}]",3788772
ff83e25d-3a19-4204-80a0-50d0d1ad07e1,"[{'teammate': True, 'actor': True, 'keeper': False, 'location': [35.134476, 38.730255]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [44.56856, 30.032938]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.751354, 40.501816]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [51.806942, 34.35133]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.85543, 68.65485]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.11472, 32.23647]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.780018, 45.69892]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [63.530262, 60.383083]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [64.41382, 38.204086]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [64.48501, 23.350088]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.03752, 25.278648]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.185394, 72.39558]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [67.02762, 2.01534]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.27727, 26.11441]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.316635, 34.980038]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.23815, 30.746538]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.07443, 21.82464]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.00264, 36.86319]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.29457, 28.098558]}]",3788772
a6d34043-fcd5-4ba2-a090-615564805980,"[{'teammate': True, 'actor': True, 'keeper': False, 'location': [35.134476, 38.730255]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [44.56856, 30.032938]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.751354, 40.501816]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [51.806942, 34.35133]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [52.85543, 68.65485]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.11472, 32.23647]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.780018, 45.69892]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [63.530262, 60.383083]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [64.41382, 38.204086]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [64.48501, 23.350088]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.03752, 25.278648]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [65.185394, 72.39558]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [67.02762, 2.01534]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.27727, 26.11441]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [76.316635, 34.980038]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.23815, 30.746538]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.07443, 21.82464]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.00264, 36.86319]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.29457, 28.098558]}]",3788772
0c216c8b-7d80-452a-a536-022b8dcfef51,"[{'teammate': True, 'actor': True, 'keeper': False, 'location': [38.386414, 40.08226]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [44.06174, 36.956135]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [46.40256, 30.396353]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.815304, 37.424507]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [53.79402, 65.78688]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [55.280838, 30.7028]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.032063, 40.97919]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [64.26329, 59.632595]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.92177, 24.242617]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.98924, 37.811554]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.46575, 4.994074]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [74.94828, 27.305656]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [77.21655, 22.015274]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.22409, 32.30328]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.89182, 10.374525]}]",3788772
47b68aa6-9320-41aa-b0b7-fb72770bbdb8,"[{'teammate': False, 'actor': False, 'keeper': False, 'location': [18.22406, 62.629665]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [19.19659, 66.94584]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [20.44832, 54.23854]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [20.803825, 45.305157]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.203606, 58.193443]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.75642, 59.08628]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [24.968315, 60.11902]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [25.81868, 27.737766]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [26.80813, 56.599873]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [32.33913, 47.787724]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [34.39043, 59.09374]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [35.4179, 25.146255]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [45.97528, 50.090683]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [46.55531, 57.17482]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.72025, 31.540886]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [54.712975, 26.68317]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [55.39587, 47.55308]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.026173, 52.553013]}]",3788772
3e83489c-616b-4de6-a1d4-9112d81fa7df,"[{'teammate': False, 'actor': False, 'keeper': False, 'location': [18.22406, 62.629665]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [19.19659, 66.94584]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [20.44832, 54.23854]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [20.803825, 45.305157]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.203606, 58.193443]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.75642, 59.08628]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [24.968315, 60.11902]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [25.81868, 27.737766]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [26.80813, 56.599873]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [32.33913, 47.787724]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [34.39043, 59.09374]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [35.4179, 25.146255]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [45.97528, 50.090683]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [46.55531, 57.17482]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.72025, 31.540886]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [54.712975, 26.68317]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [55.39587, 47.55308]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.026173, 52.553013]}]",3788772
f6491d8d-4c8a-417a-aeb0-498e90765bb2,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [18.22406, 62.629665]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [19.19659, 66.94584]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [20.44832, 54.23854]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [20.803825, 45.305157]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [24.203606, 58.193443]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [24.75642, 59.08628]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [24.968315, 60.11902]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [25.81868, 27.737766]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [26.80813, 56.599873]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [32.33913, 47.787724]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [34.39043, 59.09374]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [35.4179, 25.146255]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [45.97528, 50.090683]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [46.55531, 57.17482]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [49.72025, 31.540886]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.712975, 26.68317]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [55.39587, 47.55308]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [63.026173, 52.553013]}]",3788772
70b6cc11-052e-483e-b62b-a1cdc89f9fcd,"[{'teammate': False, 'actor': False, 'keeper': False, 'location': [16.187836, 52.32902]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [17.74109, 46.358173]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [19.3473, 59.538048]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [19.79981, 55.00553]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [20.94348, 63.50391]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [23.40296, 34.87274]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [26.70686, 47.647144]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [27.47035, 56.426544]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [29.07577, 58.596004]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [31.73744, 56.64921]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [32.81473, 52.02816]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [34.30445, 37.15169]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [39.414024, 56.673492]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [39.64698, 59.25085]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [43.64471, 53.635292]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [46.227646, 38.41565]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.72885, 34.537052]}]",3788772
eb884a21-cc26-4815-9675-679865771b4b,"[{'teammate': False, 'actor': False, 'keeper': False, 'location': [16.187836, 52.32902]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [17.74109, 46.358173]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [19.3473, 59.538048]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [19.79981, 55.00553]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [20.94348, 63.50391]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [23.40296, 34.87274]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [26.70686, 47.647144]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [27.47035, 56.426544]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [29.07577, 58.596004]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [31.73744, 56.64921]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [32.81473, 52.02816]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [34.30445, 37.15169]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [39.414024, 56.673492]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [39.64698, 59.25085]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [43.64471, 53.635292]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [46.227646, 38.41565]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [49.72885, 34.537052]}]",3788772
11e79b08-2c10-4117-a1a8-f377d0551284,"[{'teammate': True, 'actor': False, 'keeper': False, 'location': [70.204735, 44.348137]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.57282, 40.887222]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [77.01345, 26.088348]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [80.49827, 18.196203]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.533104, 20.717329]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [85.89173, 41.093853]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [87.21674, 25.137777]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.02875, 20.27071]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.75237, 21.510809]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [91.828224, 22.057924]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [92.699356, 32.48583]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.069466, 44.95525]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [97.55524, 15.361571]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.71685, 19.133049]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.02691, 25.153578]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.70345, 34.356632]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [102.969734, 26.812273]}]",3788772
